Gene = GARS
Position 73: 7.256506080736224e-06
Position 563: 6.314547709450994e-06
Position 792: 4.685385603274618e-06
Position 10413: 3.7618515922042443e-06
Position 26628: 3.277254456831937e-06
Position 259: 2.2242037081263097e-06
Position 8: 1.4990969602634816e-06
Position 80: 1.4458750375533145e-06
Position 110: 8.876872671359924e-07
Position 8996: 7.325399769449661e-07
Position 203: 6.115757524299818e-07
Position 803: 3.3402933874551823e-07
Position 1285: 2.601343521566024e-07
Position 78: 1.8847077524151175e-07
Position 1205: 1.3717664706272967e-07
Position 1724: 5.028919840238836e-08
Position 625: 3.259550479752431e-08
Position 618: 2.9826208922806846e-08
Position 151: 2.9021629891488404e-08
Position 636: 2.682954258787775e-08
Position 148: 2.125368727415145e-08
Position 6668: 6.185121628105199e-10
Position 471: 5.247658931570053e-10
Position 806: 1.83737180264808e-11
Position 550: 8.480999263403361e-12
Position 877: 4.903608525963075e-12
Position 714: 2.6652514332913647e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 31552: 0.9991096989770324
Position 5265: 0.9890004320160264
Position 14903: 0.9825196949254029
Position 8352: 0.9513152527501268
Position 6377: 0.9399095168692856
Position 21214: 0.9305700287272011
Position 8814: 0.9251207343683191
Position 39053: 0.9169270663014355
Position 4114: 0.9094965918375414
Position 33878: 0.8924400825215127
Position 17414: 0.6215890761338773
Position 10308: 0.5317415383613576
Position 37565: 0.4878352427432231
Position 38115: 0.39627979346380887
Position 22495: 0.3904045508641448
Position 1142: 0.2954213248754999
Position 22432: 0.29401151979691714
Position 27482: 0.21552508512452326
Position 34229: 0.18534936137251531
Position 17392: 0.16081062291220516
Position 22451: 0.11816858932173045
Position 13726: 0.10631698599624795
Position 18763: 0.10350926195405837
Position 24386: 0.10236425468300311
Position 2509: 0.08925331026134778
Position 6635: 0.08344529619148923
Position 22531: 0.07389735722298063
Position 6686: 0.07204151885627634
Position 24280: 0.07051661319155611
Position 34921: 0.06990082064533588
Position 27074: 0.0689955841028401
Position 21175: 0.06561741232700573
Position 4425: 0.06232010644225239
Position 22511: 0.06024635443001139
Position 18475: 0.059088686938970486
Position 8747: 0.05759492076469258
Position 26393: 0.057179168118758956
Position 18716: 0.056605797907713716
Position 4375: 0.055715697207720044
Position 5725: 0.05382525492159535
Position 6616: 0.04989817888441567
Position 26528: 0.045305433594785734
Position 3237: 0.04494910006746694
Position 17289: 0.04297924305703099
Position 11644: 0.04258184705814797
Position 8122: 0.04138384321960755
Position 14332: 0.040940877187469436
Position 34308: 0.04046658795102867
Position 33548: 0.03925055939039402
Position 6407: 0.038319291778380976
Position 35083: 0.034038419965333584
Position 2854: 0.03396817930511135
Position 39301: 0.031892326701149824
Position 20246: 0.030993011983228857
Position 26397: 0.030781508069322585
Position 39281: 0.02969995415468875
Position 8369: 0.02759123652446313
Position 10099: 0.02749710581770727
Position 2397: 0.02734413293118157
Position 33523: 0.026046131311923515
Position 15565: 0.02595422938980742
Position 11443: 0.025747175592896857
Position 14416: 0.024576398568294886
Position 4551: 0.022446490343737132
Position 1010: 0.02147318725396351
Position 17732: 0.020944314734367715
Position 6751: 0.020676523100526513
Position 18403: 0.020302206819539925
Position 26711: 0.019816981015654767
Position 29545: 0.019420199689117946
Position 22341: 0.01833843012473912
Position 17508: 0.018011381277766938
Position 19312: 0.016653061982457064
Position 26060: 0.016561185013112437
Position 5101: 0.015592888227147163
Position 7805: 0.015208634314286517
Position 901: 0.015168951508245217
Position 22338: 0.014954978957041256
Position 2437: 0.014913246489493824
Position 35033: 0.014437650968060562
Position 35060: 0.014008777404259327
Position 12716: 0.013798703530368044
Position 5469: 0.01342187748324305
Position 24351: 0.012246745856623487
Position 11960: 0.011648199070414825
Position 38168: 0.011562333350103631
Position 3493: 0.011519045193377908
Position 6125: 0.011253267970962223
Position 8825: 0.01112634875652997
Position 23525: 0.011059004133212954
Position 5584: 0.01064422480109874
Position 6863: 0.010412853697844926
Position 38398: 0.010074659467929343
Position 35530: 0.00996587733909323
Position 1157: 0.00939670545889294
Position 4742: 0.009100233914564215
Position 26417: 0.00901339098136128
Position 966: 0.008615319174379648
Position 8022: 0.008555553872666277
Position 10354: 0.008341977993838245
Position 24252: 0.008305740003336483
Position 9162: 0.007465149884511428
Position 15597: 0.007113506279557171
Position 38342: 0.007047615530525404
Position 6840: 0.007012101968009131
Position 3213: 0.006997573823052934
Position 34757: 0.006870780619832676
Position 2808: 0.006411011476371739
Position 5280: 0.006245950173256401
Position 16503: 0.006143748305882626
Position 6424: 0.005537277255562565
Position 39332: 0.005159361904489464
Position 10518: 0.004994679614404303
Position 4139: 0.004796662042709467
Position 3889: 0.00467022341859553
Position 15719: 0.00463596136965889
Position 18051: 0.004561185116652675
Position 37356: 0.004458889660538919
Position 19234: 0.004417957430430482
Position 3621: 0.004375269113085955
Position 10321: 0.004174718776278639
Position 13729: 0.004122172517239501
Position 22297: 0.004012488565710449
Position 2552: 0.003995677920625499
Position 6089: 0.003904459354260624
Position 21067: 0.0038125589457918344
Position 12034: 0.0037441466815288454
Position 10209: 0.0034134199079820238
Position 6143: 0.003254456548231443
Position 350: 0.003113350744374729
Position 23635: 0.0031106765620378097
Position 2429: 0.0030974725167375533
Position 6942: 0.0030351224540581764
Position 10004: 0.0029840055357727266
Position 15624: 0.002983596920343181
Position 3309: 0.0029674972087422786
Position 19328: 0.0027654678516204167
Position 15299: 0.002582086893099718
Position 5774: 0.00256741262466255
Position 6223: 0.0024095617453984554
Position 18153: 0.0023674887618032525
Position 13612: 0.0023266336288801084
Position 8646: 0.0021778128269142965
Position 9088: 0.0021770369513189987
Position 4932: 0.002134156937058985
Position 22139: 0.002024698677596613
Position 6439: 0.002010859432078015
Position 11648: 0.001992201588985283
Position 10161: 0.0018915452271854912
Position 6658: 0.0018511873139311936
Position 23704: 0.0017806740950817405
Position 4903: 0.0016462276018683968
Position 777: 0.0015981367851635897
Position 35875: 0.0015675444559591957
Position 17975: 0.0015626115451513331
Position 17967: 0.00150827913942873
Position 3728: 0.0014715440741258346
Position 2445: 0.001464473903614656
Position 6825: 0.0014192118927852627
Position 6335: 0.001397516421222316
Position 2703: 0.001355553882685586
Position 7786: 0.0013314219122629856
Position 2454: 0.0012641622609436205
Position 3892: 0.0012526293180157371
Position 5881: 0.0012487596268107033
Position 8147: 0.001224876763304294
Position 6897: 0.001218823413935071
Position 950: 0.001205963525833838
Position 37982: 0.0012038653855211215
Position 4906: 0.001135811170790678
Position 2866: 0.001100941670178509
Position 36372: 0.0010335511265312243
Position 36766: 0.0010311258240289795
Position 5568: 0.000917480492341387
Position 1168: 0.0008657065498690963
Position 9462: 0.0008364271682661696
Position 848: 0.0007778902309967743
Position 10115: 0.0007672504120176849
Position 8611: 0.0007619356991241485
Position 5980: 0.0007403816687927543
Position 4025: 0.0007319050346813622
Position 10068: 0.0007309491025527525
Position 4481: 0.0007067817268944094
Position 401: 0.0007054921031454943
Position 22114: 0.0007036500322157882
Position 31705: 0.0006972432301989093
Position 6879: 0.0006948712046087077
Position 9029: 0.0006931733923963715
Position 2339: 0.0006766053602579857
Position 3189: 0.0006402720412131565
Position 4766: 0.0006167693683927513
Position 8396: 0.0006097810619113067
Position 5731: 0.000582361285687142
Position 1780: 0.0005759903665070761
Position 10548: 0.0005736973453401383
Position 316: 0.0005295489651598766
Position 8151: 0.0005221851181939477
Position 10035: 0.0005157011008750196
Position 9511: 0.0005034978021024122
Position 4957: 0.0004970269912989253
Position 840: 0.00048990996538042
Position 3850: 0.00044243259695946665
Position 9115: 0.0004393000879294552
Position 259: 0.0004342396399615717
Position 9873: 0.0004223418737021459
Position 2660: 0.0004076469885891805
Position 23461: 0.00040481544686526673
Position 5268: 0.0004035285735465641
Position 5793: 0.0003935868035724801
Position 3752: 0.0003814347665105155
Position 4701: 0.0003800614310714947
Position 625: 0.00037472992942502243
Position 3566: 0.00037184986256766096
Position 3826: 0.00036829341817654076
Position 1999: 0.00036484201708714717
Position 9850: 0.0003609585625441662
Position 5299: 0.00035327693880961454
Position 10169: 0.00034050290169230504
Position 755: 0.0003394841521698463
Position 2278: 0.0003248265090918871
Position 8441: 0.0003188361642384043
Position 8531: 0.0003044413025998676
Position 31725: 0.0002718498467030264
Position 3943: 0.00026223028201761587
Position 5664: 0.0002577916499993744
Position 8601: 0.00025740137599039234
Position 1783: 0.00023046975700520214
Position 8763: 0.0002243352714011022
Position 2065: 0.0002201794743710695
Position 1046: 0.0002187129189094078
Position 5749: 0.00021259635283099381
Position 6039: 0.00020403376058587383
Position 5434: 0.00019543880129781606
Position 5513: 0.00019471945585515914
Position 2638: 0.00018249550227822066
Position 6287: 0.00017685249601076574
Position 2581: 0.0001650210357773706
Position 884: 0.00016466664847390852
Position 1017: 0.00016352932224051892
Position 32621: 0.000153887290879149
Position 8504: 0.00014590494877887296
Position 2534: 0.00012885750415307773
Position 24417: 0.00012725964853519498
Position 3015: 0.00012241775268962942
Position 3918: 0.00012015770326651252
Position 5591: 0.00010878141153605269
Position 223: 0.00010229434994499982
Position 1851: 9.53070922218724e-05
Position 23491: 8.786817147200403e-05
Position 9201: 8.598250387939599e-05
Position 11206: 8.500333550872559e-05
Position 11186: 8.488858882648886e-05
Position 23088: 7.896669708922197e-05
Position 2176: 7.015540841015955e-05
Position 9174: 6.688691479786766e-05
Position 10850: 6.218575606831225e-05
Position 5777: 6.19906090252015e-05
Position 5742: 6.076561252254218e-05
Position 2275: 5.8984197279494684e-05
Position 5801: 5.6027451293073675e-05
Position 8233: 5.5599894789493335e-05
Position 10500: 4.814252398605778e-05
Position 32549: 3.914193239764856e-05
Position 2220: 3.818503376321998e-05
Position 22687: 3.4486258762404836e-05
Position 25121: 3.400157440865198e-05
Position 509: 3.2766388030889346e-05
Position 2135: 3.222202674140869e-05
Position 11255: 2.956776284055871e-05
Position 15424: 2.8119041549241647e-05
Position 3034: 2.5282156229302908e-05
Position 11511: 2.324932123938149e-05
Position 9303: 2.1694207068177982e-05
Position 9226: 1.9144791291028315e-05
Position 22852: 1.8433260569477637e-05
Position 8096: 1.8340198866582233e-05
Position 3037: 1.792363646445173e-05
Position 2117: 1.5450080673785126e-05
Position 1161: 1.364474662049355e-05
Position 10784: 1.3441485867995587e-05
Position 10876: 1.302524165628572e-05
Position 10881: 1.2373250888900694e-05
Position 24364: 1.2334119272911749e-05
Position 979: 1.1991221407978195e-05
Position 7886: 1.0516193753139105e-05
Position 6451: 9.980597392907492e-06
Position 398: 9.209558751262912e-06
Position 6472: 8.944087686075599e-06
Position 6179: 8.682523131899211e-06
Position 2716: 7.856292069909611e-06
Position 2672: 6.825793532128646e-06
Position 2292: 6.695473286210853e-06
Position 1252: 6.639180844006232e-06
Position 1022: 6.562018881817118e-06
Position 25041: 6.3843584541578155e-06
Position 15457: 5.444473897981154e-06
Position 1190: 4.501756393471881e-06
Position 1607: 4.343668602541184e-06
Position 1205: 4.202707518562924e-06
Position 5481: 3.415033411889969e-06
Position 23135: 3.360089179587648e-06
Position 4557: 2.9588192951454226e-06
Position 1664: 2.8577450476842944e-06
Position 1069: 2.731513790197826e-06
Position 6690: 2.6500377299194403e-06
Position 1929: 2.257774643468125e-06
Position 640: 2.2367520069673075e-06
Position 6905: 2.2259383397003925e-06
Position 1219: 2.061792512959995e-06
Position 8843: 1.8464078180506907e-06
Position 3088: 1.6379906588509867e-06
Position 228: 1.5413866654581298e-06
Position 269: 1.2964550205903336e-06
Position 5692: 9.310770535745869e-07
Position 5478: 8.047113345981466e-07
Position 490: 7.286311676103301e-07
Position 8846: 5.910713177981048e-07
Position 8948: 5.372793063372169e-07
Position 8712: 4.4867873868616603e-07
Position 8868: 4.309708828022403e-07
Position 23044: 3.917442510370494e-07
Position 8629: 3.030928918979697e-07
Position 8861: 2.6362955654136477e-07
Position 236: 2.0991981132034547e-07
Position 5828: 1.6102618598362385e-07
Position 271: 9.296828015824786e-08
Position 6005: 7.38995207916016e-08
Position 5907: 7.268809431808526e-08
Position 448: 4.263697509591805e-08
Position 9778: 2.6319845489610028e-08
Position 9194: 1.515778274270019e-08
Position 1387: 4.8101701935985065e-09
Position 1787: 3.904398428070078e-09
Position 1489: 2.2744580277733643e-09
Position 1723: 1.9450092250068402e-09
Position 9004: 1.7944846333066592e-09
Position 426: 1.723638950989141e-09
Position 1536: 1.6385801469265655e-09
Position 443: 1.4856515832318029e-09
Position 451: 1.2679016510805351e-09
Position 1495: 1.1234231659727745e-09
Position 1551: 1.0451218064300502e-09
Position 1313: 1.0165495893126621e-09
Position 135: 7.860574390061798e-11
Position 180: 6.11570037651352e-11
Position 423: 5.6920389961531934e-11
