Gene = WRAP73
Position 436: 0.011872727643014938
Position 89: 0.011696011692933125
Position 9191: 0.011478060355806246
Position 1405: 0.011334159426118982
Position 419: 0.011058617798195171
Position 556: 0.010154658133693246
Position 1798: 0.009293944538200883
Position 14879: 0.00836835139725219
Position 13507: 0.007903825360253377
Position 17245: 0.007844045501076966
Position 15958: 0.007795380503864523
Position 222: 0.0064530334761223685
Position 7946: 0.006434748620384615
Position 13956: 0.006230629385321849
Position 12576: 0.006148035108166462
Position 13698: 0.00609088892620358
Position 13775: 0.005884974816937861
Position 4516: 0.00581862736540653
Position 16241: 0.005567053892534453
Position 2914: 0.005233552171947609
Position 876: 0.005218256836129815
Position 3637: 0.00507629396144087
Position 2644: 0.005018630559737027
Position 7770: 0.004210524206135813
Position 2635: 0.003963994687935136
Position 6633: 0.003953121150023199
Position 17216: 0.00335659008219299
Position 17354: 0.0033553900333521854
Position 13212: 0.0031197699250274397
Position 3950: 0.0031153737415648333
Position 1515: 0.0030346770143315073
Position 12494: 0.0029905250111029414
Position 11886: 0.0029836148178959752
Position 941: 0.0028635094286247687
Position 937: 0.002823250631417066
Position 18589: 0.002684721497601908
Position 2533: 0.0026204830586542536
Position 7595: 0.0022295811273201167
Position 3489: 0.0021997560994935043
Position 16982: 0.002196041347930321
Position 13651: 0.0021929265063215476
Position 6546: 0.0021850832590735144
Position 466: 0.0019604928035999373
Position 4008: 0.0018629243137532339
Position 2660: 0.0018091832747393344
Position 1236: 0.0017841720916774446
Position 14856: 0.0017039031474560468
Position 3993: 0.0016152638550603936
Position 17168: 0.0016030369163571175
Position 376: 0.0014308223192490471
Position 359: 0.0013569353197193984
Position 13285: 0.001348307207184824
Position 2488: 0.0013448542906286235
Position 16670: 0.001218259827095405
Position 1009: 0.0011648589399109073
Position 5575: 0.001151911134954874
Position 2977: 0.0010958136122061458
Position 18493: 0.0010211387402840578
Position 11656: 0.0009933789128035524
Position 1074: 0.0009453580914969571
Position 3932: 0.0008615148014844764
Position 542: 0.0007724987351761934
Position 17997: 0.0007671731136763113
Position 17700: 0.0007533695058292633
Position 1583: 0.0007211166596477669
Position 3198: 0.000689127201532937
Position 3193: 0.0005995525567499391
Position 13435: 0.0005536145661844203
Position 13040: 0.0005243437521581633
Position 3826: 0.0002982454135190832
Position 13187: 0.00025450461468917783
Position 11736: 0.00016299380347505708
Position 2611: 0.00014391481183116127
Position 3918: 0.0001211911606655825
Position 136: 0.00010963283840066599
Position 183: 9.639834628080116e-05
Position 7762: 8.535460134037609e-05
Position 3963: 6.048405196125348e-05
Position 3983: 5.789025127676441e-05
Position 4205: 6.406479531266076e-06
Position 592: 2.700059832430333e-06
Position 3414: 2.010342454361732e-06
Position 15126: 1.6698623993547935e-06
Position 13296: 1.5581262546045165e-06
Position 118: 5.805610289346082e-07
Position 13170: 2.3581604256404622e-07
Position 49: 8.748265730281521e-08
Position 25: 7.779330821444536e-08
Position 13106: 5.555820967731725e-08
Position 34: 4.840075463534177e-08
Position 191: 2.0724089884033738e-08
Position 257: 1.7241417360675648e-08
Position 226: 1.2298545576971319e-08
Position 316: 8.815437755211192e-10
Position 306: 4.718727439089178e-11
Position 304: 3.557184983401254e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11250: 0.9904975910503754
Position 3290: 0.9603570317313254
Position 18415: 0.9529505825350179
Position 12974: 0.9498003264147332
Position 2512: 0.9337440210669932
Position 16569: 0.8549725917195183
Position 14998: 0.827804220950687
Position 18955: 0.6678598217169461
Position 8827: 0.5764363257602618
Position 14042: 0.5651361383130828
Position 17734: 0.4223691341878112
Position 14828: 0.40256650525643944
Position 17630: 0.2893879182571024
Position 6897: 0.24288703252962046
Position 14778: 0.22697401596207364
Position 1368: 0.21881957587035616
Position 8496: 0.1813048125086048
Position 12035: 0.17192649297056564
Position 15673: 0.1653709294829548
Position 17766: 0.15906625754006498
Position 17988: 0.13253469906450394
Position 4092: 0.1317394933748336
Position 8419: 0.13148164690358372
Position 15736: 0.12358484741216738
Position 6915: 0.10433318414271989
Position 17916: 0.09782350410881775
Position 16799: 0.08551838236972233
Position 12443: 0.07038343022490269
Position 18992: 0.06511957339894921
Position 4132: 0.060717696882151916
Position 1153: 0.06027229417751105
Position 15445: 0.05300831368364276
Position 14624: 0.05055847025292825
Position 12953: 0.049700110800459774
Position 12246: 0.03905824249010716
Position 2563: 0.03868832181400468
Position 13469: 0.03722327531169748
Position 585: 0.03637776349747255
Position 251: 0.03575453181775589
Position 4101: 0.03403703716864086
Position 634: 0.03258212148645149
Position 17789: 0.029961861745783712
Position 14063: 0.029802215940122154
Position 13466: 0.028950921431098727
Position 19051: 0.0285744095745583
Position 17991: 0.02663456296044568
Position 10887: 0.024425667039291016
Position 2962: 0.02391395879494197
Position 18882: 0.0217086734735035
Position 18706: 0.02125673944727078
Position 17338: 0.019491676807451872
Position 16447: 0.019443379888450837
Position 11983: 0.01851085682038146
Position 18820: 0.018454417620765665
Position 13489: 0.01836866934253236
Position 1073: 0.0183671542642368
Position 15424: 0.01779605542212395
Position 4174: 0.01726481643786934
Position 17469: 0.017188666233122204
Position 17303: 0.014640308705458268
Position 18507: 0.014288910243565043
Position 14109: 0.014144749789509376
Position 18967: 0.014037861262805044
Position 6381: 0.014019943849948108
Position 17140: 0.013598490883378656
Position 494: 0.013330938390150012
Position 1491: 0.013068973777456137
Position 16450: 0.012221183441758942
Position 767: 0.011791655671249087
Position 15356: 0.011669630176129538
Position 1109: 0.011586377655486597
Position 268: 0.011255083969629874
Position 18863: 0.01093251654214977
Position 465: 0.010887511775486126
Position 3135: 0.010827232680439135
Position 8135: 0.010473231306873864
Position 15538: 0.009680942560146117
Position 4056: 0.009235701668925789
Position 15957: 0.009156333968034985
Position 2924: 0.008246643223212693
Position 3303: 0.008091449871098307
Position 14073: 0.007718974867447592
Position 15695: 0.007700391485608323
Position 12266: 0.007634973565052663
Position 15479: 0.007153654298281117
Position 2747: 0.006869021932896621
Position 7878: 0.006434748620384616
Position 9088: 0.006217594070788058
Position 2527: 0.006121878305105899
Position 1494: 0.006031966555565678
Position 15321: 0.005600807800978161
Position 16159: 0.005567053892534454
Position 431: 0.005449470157290329
Position 13206: 0.005385197485861961
Position 9133: 0.005260466285018181
Position 19047: 0.0052129306581522854
Position 6330: 0.005141294689837171
Position 3005: 0.005064221732707292
Position 3525: 0.004888102812364153
Position 3833: 0.004765371552003175
Position 4385: 0.004690296970869953
Position 1312: 0.0046591693223045245
Position 285: 0.004616665116657202
Position 13841: 0.00447758410030878
Position 15881: 0.004365462713273885
Position 5332: 0.004252251717383209
Position 7710: 0.004216545340552262
Position 19016: 0.004193355961694642
Position 5352: 0.004120346177644089
Position 435: 0.004013871992965384
Position 13506: 0.003930898477690735
Position 19146: 0.003691789496874023
Position 18341: 0.003516952704792268
Position 1514: 0.003374664582896002
Position 13650: 0.0032581293804972
Position 471: 0.0032535669506168377
Position 482: 0.003215736569386894
Position 6432: 0.003091332907366263
Position 18453: 0.0029868034438493116
Position 5383: 0.0027500259559034017
Position 18780: 0.0026869773897485803
Position 18906: 0.002615911986310357
Position 3776: 0.0026015006180418205
Position 4007: 0.00241686720750061
Position 7363: 0.002308914594244046
Position 18222: 0.002204252186147793
Position 6406: 0.0021648772530913213
Position 388: 0.0021312985882057894
Position 2861: 0.0021196246518317198
Position 11799: 0.0020861649758746135
Position 13417: 0.0020522335647674586
Position 2572: 0.002026426126929879
Position 13910: 0.0019089336054748923
Position 12058: 0.0018615578179813036
Position 401: 0.001860230347642964
Position 14708: 0.0018131241330346579
Position 952: 0.0017407900843358763
Position 205: 0.0017340402904128943
Position 2537: 0.001713241949933596
Position 2410: 0.0017092434074207651
Position 12242: 0.0017050852819357018
Position 6355: 0.0016803443670903235
Position 6483: 0.0016785630272224783
Position 6279: 0.0015795433895574639
Position 18041: 0.0015284594059518208
Position 14279: 0.0014849852584871565
Position 16803: 0.0014250292058999039
Position 11764: 0.0014245137813882858
Position 13434: 0.001417074527119849
Position 2365: 0.0012914619076267164
Position 11547: 0.0012648972331155796
Position 15985: 0.0012496526650173677
Position 5504: 0.0011519111349548741
Position 13255: 0.0011344888708227402
Position 4397: 0.0011281463600158028
Position 19226: 0.0011142789532727372
Position 12081: 0.0010420790742718027
Position 18714: 0.0010102198493808973
Position 1757: 0.0010068405402280259
Position 1778: 0.0009991647934600345
Position 235: 0.0009897924744681822
Position 405: 0.000978396441562445
Position 13173: 0.0009752561971664178
Position 14666: 0.0008891386959750947
Position 5417: 0.000852702508060734
Position 18750: 0.0008387413037797878
Position 12398: 0.0007102582900505811
Position 13533: 0.0007068432387669157
Position 13804: 0.0006935498965344091
Position 12015: 0.0006628654306683087
Position 13510: 0.0006408580607166578
Position 753: 0.0006381835575230411
Position 1543: 0.0006267380993926039
Position 13233: 0.0006189300343759768
Position 2588: 0.0005967230564116212
Position 18574: 0.0005797430721803047
Position 14419: 0.0005790873843348982
Position 448: 0.0005460277964219803
Position 555: 0.000523241177613771
Position 13687: 0.0005145763023796758
Position 3308: 0.0005096373153352686
Position 3330: 0.00048095982886842007
Position 19127: 0.00046989205473544607
Position 12990: 0.00044020242447773584
Position 14228: 0.0004400296182502646
Position 13871: 0.0004245999214615919
Position 1439: 0.000416804497140116
Position 418: 0.00040547859666433504
Position 2892: 0.0003764189263785452
Position 18594: 0.00034969172722647897
Position 17577: 0.0003495629028776133
Position 2983: 0.00033659264057214104
Position 18344: 0.0003217257282081351
Position 385: 0.0003113496881557284
Position 2869: 0.0002855469590629596
Position 19121: 0.00025561581306232005
Position 3799: 0.00023027912098814475
Position 13442: 0.0002200771971502347
Position 16354: 0.0002190032396819195
Position 3785: 0.00019687990774876104
Position 2811: 0.0001769540360572323
Position 3599: 0.00017627400328645168
Position 6304: 0.00017220721929820634
Position 18816: 0.00016760812384429455
Position 3166: 0.00016511605629280075
Position 2769: 0.00016027662380038707
Position 13727: 0.00015353448499147394
Position 19265: 0.00014155555254385352
Position 354: 0.00011981160991299402
Position 13284: 0.0001174160483153538
Position 3220: 0.00011453249711686427
Position 13421: 0.00010195782701018905
Position 13211: 9.796133057603513e-05
Position 2295: 8.543077740004104e-05
Position 13594: 8.219959135833535e-05
Position 298: 7.981935791733523e-05
Position 11873: 7.452581339842625e-05
Position 3725: 7.181683929785709e-05
Position 825: 7.164562752282786e-05
Position 3090: 6.21360960388057e-05
Position 1183: 5.9215908681035366e-05
Position 13152: 5.380334498810584e-05
Position 13159: 5.1767620788114105e-05
Position 13016: 5.034521788920704e-05
Position 16325: 4.269365819627161e-05
Position 3705: 4.041420405089369e-05
Position 11516: 4.031451228096131e-05
Position 324: 3.924184508649899e-05
Position 670: 3.916892962044606e-05
Position 341: 3.3374553387312986e-05
Position 304: 3.037988015020251e-05
Position 3631: 2.3200977126248e-05
Position 569: 2.2095703146972614e-05
Position 15271: 1.929045977617196e-05
Position 11322: 1.6144234153948384e-05
Position 328: 1.533322701471163e-05
Position 13947: 1.4257526080866625e-05
Position 445: 1.1964469245715883e-05
Position 15373: 9.355009700269641e-06
Position 911: 8.591110162357948e-06
Position 955: 7.112712819417932e-06
Position 12714: 7.027675382306254e-06
Position 507: 6.604946233949127e-06
Position 895: 6.317699370203857e-06
Position 415: 6.1612230080847855e-06
Position 189: 4.389665700412258e-06
Position 316: 3.5161842238971976e-06
Position 172: 3.222484035613796e-06
Position 231: 2.88523392757832e-06
Position 345: 1.6007795023082715e-06
Position 12746: 1.4563628239480061e-06
Position 18167: 1.1925460637798469e-06
Position 358: 9.840376431268969e-07
Position 13182: 7.273292160384024e-07
Position 3469: 5.646431724418923e-07
Position 13448: 4.925086365205984e-07
Position 13059: 4.424643507724576e-07
Position 3548: 3.714565824295608e-07
Position 18483: 3.3343000017793795e-07
Position 520: 2.374160183616818e-07
Position 4233: 1.8403452077273249e-07
Position 3508: 1.7571642955006233e-07
Position 3557: 8.00520757065369e-08
Position 3068: 7.664190931157587e-08
Position 3540: 6.389447182162689e-08
Position 13554: 2.727952442363276e-08
Position 12813: 1.5238024525627253e-08
Position 364: 1.0256462040279453e-08
Position 12628: 5.723310190318305e-09
Position 12686: 2.2491234108624837e-09
Position 375: 1.2690760529688934e-09
Position 12601: 2.3912316087252414e-11
Position 118: 5.4401180046155496e-12
Position 136: 4.3224990863083176e-12
Position 88: 4.949700215932304e-13
