Gene = LRRIQ3
Position 2321: 2.225266727373555e-05
Position 2976: 1.9276695779458482e-05
Position 328: 1.7500473231002187e-05
Position 2544: 1.72546821838691e-05
Position 1850: 1.6483081267898797e-05
Position 445: 1.4926793635438173e-05
Position 546: 6.059502322590605e-06
Position 449: 5.378266970269048e-06
Position 49: 4.952415490438067e-06
Position 1045: 4.473158775010125e-06
Position 746: 1.1414705716244645e-06
Position 211: 1.019314575560404e-06
Position 2642: 9.752455698840077e-07
Position 34: 3.6632754901262193e-07
Position 555: 3.52958412373488e-07
Position 646: 3.2943256361250677e-07
Position 15: 4.092287116521292e-08
Position 351: 3.576035017152068e-08
Position 140: 3.500415487158292e-08
Position 90: 2.8040333592282195e-08
Position 294: 6.900227357129128e-10
Position 447: 6.8021102852513e-10
Position 314: 3.622014691816319e-10
Position 1733: 2.7032777543626436e-10
Position 461: 9.356204944577209e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.721240284441919
Position 822: 0.6722055304902607
Position 13228: 0.5689885566577774
Position 8480: 0.5221938390837563
Position 13276: 0.336097538137748
Position 8483: 0.3347647499112673
Position 7555: 0.28220997021530875
Position 15930: 0.15911611067690495
Position 21194: 0.14760516015928432
Position 7473: 0.13793176564721701
Position 18070: 0.12314501264473919
Position 22824: 0.10659151506828857
Position 20849: 0.10624001729097486
Position 12001: 0.05524154627246594
Position 12004: 0.04683216444818063
Position 22689: 0.0467972097313639
Position 7336: 0.04103912147174717
Position 19261: 0.0403845369559104
Position 1060: 0.03552537379715114
Position 12033: 0.03239335282614031
Position 8534: 0.03141919518838944
Position 17073: 0.026639532581335543
Position 1030: 0.02593797808921512
Position 8432: 0.023161479878408494
Position 16171: 0.022495787513984726
Position 12293: 0.017896974510506345
Position 16692: 0.01768974425215061
Position 13825: 0.01651890364358932
Position 11961: 0.0162064814730263
Position 523: 0.015176044501672807
Position 10392: 0.014203482509112485
Position 4049: 0.014099607769633576
Position 18157: 0.013680532617833852
Position 17917: 0.013515785538940402
Position 16062: 0.013216700792566333
Position 2160: 0.011021929643612139
Position 15945: 0.010359528077653904
Position 6623: 0.00968489236822801
Position 6722: 0.009676250854779252
Position 328: 0.009597701084657517
Position 3408: 0.009490946731972335
Position 189: 0.009239511809831978
Position 16899: 0.008821907052094331
Position 3768: 0.008786682053264244
Position 3146: 0.008501603578009102
Position 15108: 0.008325950624146587
Position 4906: 0.007955514068732312
Position 13647: 0.007921670253007012
Position 15608: 0.007901748118821052
Position 3110: 0.007402069420831996
Position 3208: 0.007008157513057524
Position 16374: 0.006549167160802456
Position 16013: 0.005926720437895064
Position 16661: 0.00579804972486943
Position 8636: 0.005726397293007686
Position 973: 0.005200802414003049
Position 157: 0.005075533977012527
Position 3294: 0.004897893442511557
Position 3316: 0.004108575209407515
Position 7288: 0.00391971391087539
Position 12591: 0.0038871032508524285
Position 803: 0.0038811893208391185
Position 16581: 0.0031137922279787416
Position 4945: 0.003098313589262649
Position 12928: 0.003085047801290102
Position 482: 0.003025425372334649
Position 1091: 0.002976198260931999
Position 4773: 0.002857942402623135
Position 14624: 0.0028310320809013367
Position 16769: 0.00275548050335247
Position 995: 0.002752177368940325
Position 7192: 0.002727026921029478
Position 977: 0.0026923647658171805
Position 14414: 0.002566250024920858
Position 2101: 0.0024642285252346827
Position 4871: 0.0023677603665398397
Position 15751: 0.002102784260019956
Position 15771: 0.002093367387245912
Position 5071: 0.0017076278092132981
Position 4130: 0.0016617538329394396
Position 2911: 0.001612881849485329
Position 1071: 0.0015751980491592187
Position 3204: 0.0012750961266481346
Position 12979: 0.0011609218656710766
Position 4744: 0.0010397078438298124
Position 10552: 0.0009263175078893996
Position 3802: 0.0008261645697294529
Position 9670: 0.0007874786993699669
Position 13868: 0.0007545756021016818
Position 711: 0.0007198106955189007
Position 3772: 0.0007019373104250601
Position 10102: 0.0005961464442480605
Position 7871: 0.0004668002602945063
Position 4545: 0.00044923535121279136
Position 2188: 0.000410269037997882
Position 784: 0.00040518242426976057
Position 2089: 0.0003510198741943896
Position 1135: 0.0003386860706128648
Position 10105: 0.00033295086974972075
Position 9024: 0.0003195310960744656
Position 389: 0.0002667847615797453
Position 828: 0.00025367360080374936
Position 11423: 0.00024057857770052828
Position 2177: 0.00022440071863572063
Position 1998: 0.00022192244560442805
Position 2110: 0.00021261513637847376
Position 3655: 0.00020293707149928868
Position 2144: 0.00019530011189546878
Position 11234: 0.00019210643637977383
Position 397: 0.00014219321871651111
Position 445: 0.00013118043142926547
Position 140: 0.0001049540233766847
Position 638: 9.189487120401141e-05
Position 4652: 8.629525168705926e-05
Position 9033: 8.615421823958606e-05
Position 7110: 8.375491022554228e-05
Position 6874: 7.985288095231715e-05
Position 2046: 7.330077851757375e-05
Position 4397: 5.1552476137334364e-05
Position 1468: 4.8207872877463276e-05
Position 248: 4.2738919892951413e-05
Position 2677: 4.224323486369162e-05
Position 1850: 3.621472486204349e-05
Position 208: 3.440205990274497e-05
Position 864: 3.374898070857914e-05
Position 4237: 3.239102753391267e-05
Position 4684: 3.1483848291279096e-05
Position 1419: 2.494143868461433e-05
Position 2960: 2.387428220073544e-05
Position 4401: 2.351601997241179e-05
Position 1585: 1.8167011007003093e-05
Position 1547: 1.7919414250914586e-05
Position 4550: 1.6072431488095774e-05
Position 2026: 1.54193379219307e-05
Position 4173: 1.5001792909005077e-05
Position 2364: 1.2932461608953728e-05
Position 2388: 1.2837729997914169e-05
Position 2391: 1.076714645066846e-05
Position 3537: 9.807728929046298e-06
Position 1814: 6.702562602899754e-06
Position 593: 5.1914384783449914e-06
Position 988: 5.160552339355854e-06
Position 2134: 4.896363511240029e-06
Position 3630: 4.814221819355721e-06
Position 159: 4.757200516730402e-06
Position 2296: 4.7012734088751785e-06
Position 3548: 4.43654761014425e-06
Position 1320: 3.913875394211949e-06
Position 3453: 3.495152102615486e-06
Position 1732: 3.066437957339144e-06
Position 528: 2.9362362867159818e-06
Position 3479: 2.807066645539071e-06
Position 2461: 2.5848832115792725e-06
Position 294: 2.1520084331524866e-06
Position 2441: 2.1494217061984635e-06
Position 1786: 1.9478665049294324e-06
Position 830: 1.6743078756495225e-06
Position 3519: 1.5733055541522322e-06
Position 2585: 1.4443096667526515e-06
Position 3450: 1.1937805234483499e-06
Position 1588: 5.954982439780092e-07
Position 493: 5.443921733745951e-07
Position 906: 4.2610745785785436e-07
Position 268: 3.3088503000952736e-07
Position 1707: 3.1605490258832126e-07
Position 2472: 2.035849034439242e-07
Position 541: 1.917727393328492e-07
Position 2614: 1.7985997660828045e-07
Position 1761: 1.695251903474134e-07
Position 1828: 1.3211834849003602e-07
Position 546: 1.2982635754073722e-07
Position 1692: 1.256468511758582e-07
Position 122: 9.928825436849049e-08
Position 2639: 9.339884119480721e-08
Position 646: 8.449267682768206e-08
Position 2353: 6.852139117839122e-08
Position 2547: 5.3169055718553586e-08
Position 571: 4.4839751923116034e-08
Position 553: 3.912399280804659e-08
Position 306: 3.423553191024653e-08
Position 912: 1.8150736139934065e-08
Position 1099: 1.2784181669187679e-09
Position 101: 6.907730371759548e-11
Position 259: 3.4106698230054295e-11
Position 253: 2.4956268302035564e-11
Position 533: 1.932381032111075e-11
Position 1591: 2.0517965336923614e-12
Position 1399: 1.3842020196668375e-12
Position 84: 8.291399938859863e-16
