Gene = OSCP1
Position 274: 5.610463555611217e-06
Position 1089: 5.50834974812663e-06
Position 18111: 5.32345330503062e-06
Position 2059: 5.201268458546692e-06
Position 21258: 5.0945446968760765e-06
Position 2172: 4.370971547874929e-06
Position 18962: 4.255741139889783e-06
Position 7541: 3.888746238684882e-06
Position 18931: 3.423089140009333e-06
Position 1736: 3.1289921598368246e-06
Position 759: 2.7638506727390986e-06
Position 183: 2.701419763027185e-06
Position 1552: 2.5335134147742797e-06
Position 20277: 2.4147142430838377e-06
Position 217: 2.3621584978819368e-06
Position 2616: 1.958128235411149e-06
Position 2593: 1.6881395037010045e-06
Position 569: 1.6580837383503618e-06
Position 3264: 1.6253225270678188e-06
Position 2575: 1.533685479923144e-06
Position 874: 1.3915264255634003e-06
Position 2420: 1.134607587426991e-06
Position 2400: 1.129680433632845e-06
Position 2778: 8.460726831672489e-07
Position 2990: 4.853165191571934e-07
Position 3249: 4.796612733276149e-07
Position 2678: 3.1433060904676926e-07
Position 18827: 8.21079802740079e-08
Position 2732: 4.447866789966059e-08
Position 2642: 1.9624271125787134e-08
Position 18831: 3.088242193735619e-10
Position 1826: 2.3576745522237917e-10
