Gene = CSF2
Position 1687: 0.02385389050989387
Position 1286: 0.02280654414999915
Position 2313: 0.01824359948310022
Position 1022: 0.017589697757886828
Position 259: 0.013276994930392338
Position 509: 0.01238527956721301
Position 1037: 0.012285751308313848
Position 1320: 0.01132018510360529
Position 443: 0.010764556398961888
Position 2336: 0.010151947803162316
Position 1643: 0.008530049165841113
Position 1707: 0.00626154487917089
Position 1244: 0.005313832917169938
Position 1992: 0.004305850063192755
Position 809: 0.004201203428486387
Position 728: 0.003945306208409631
Position 418: 0.0034984083789493634
Position 1710: 0.003332149513106881
Position 404: 0.0028946742697169565
Position 725: 0.0027570908776742157
Position 872: 0.002482078593477501
Position 1596: 0.0021411185874076906
Position 1818: 0.001582257725553214
Position 651: 0.0015547541086568467
Position 530: 0.0015416902523140747
Position 792: 0.0014118624577934506
Position 1362: 0.0012969123916396726
Position 2051: 0.0011195632952072025
Position 2218: 0.0010319643388157782
Position 616: 0.001004066016280807
Position 1349: 0.0007601186293405689
Position 913: 0.0007242295079439797
Position 941: 0.0007100370311892062
Position 356: 0.0007006871625176766
Position 332: 0.0006785046918140726
Position 453: 0.0006636093929974737
Position 1734: 0.0006533136743392988
Position 2115: 0.0006501793603342555
Position 1324: 0.0006476022852430912
Position 1568: 0.0006469693235033326
Position 938: 0.0006094575046903437
Position 1600: 0.00041828318602932403
Position 657: 0.00033814272226437216
Position 1406: 0.00032666989451468436
Position 1928: 0.0003029133739125279
Position 683: 0.000298186823562272
Position 548: 0.00026701750224795935
Position 568: 0.0002548461140062276
Position 1451: 0.0002471718153246444
Position 1297: 0.00023438585376893021
Position 1293: 0.0002031194306111569
Position 1534: 0.000105315754547631
Position 578: 8.520730251610301e-05
Position 482: 8.064655399488613e-05
Position 1576: 7.440362571440908e-05
Position 1061: 7.141537880026112e-05
Position 1359: 6.054883850494563e-05
Position 612: 5.4923148659897214e-05
Position 484: 4.873499678499681e-05
Position 704: 4.848535197405245e-05
Position 734: 4.263343074430923e-05
Position 585: 3.842173768166244e-05
Position 1075: 3.615715116304702e-05
Position 300: 3.163151403940604e-05
Position 554: 2.760621710919559e-05
Position 877: 2.721695688176931e-05
Position 303: 2.6645083852650484e-05
Position 386: 1.9095388900689947e-05
Position 896: 1.8015849340721407e-05
Position 619: 1.7904137221918297e-05
Position 1058: 1.7806024588883076e-05
Position 456: 1.4283983775906607e-05
Position 961: 1.3285562232171775e-05
Position 571: 1.2853097892238376e-05
Position 839: 1.2299890727749834e-05
Position 1288: 1.0514278188111721e-05
Position 1114: 1.0055829327082229e-05
Position 459: 9.964272482145772e-06
Position 594: 8.271025073180199e-06
Position 364: 7.809087643532654e-06
Position 1290: 7.384156785271198e-06
Position 518: 5.476161315319317e-06
Position 948: 4.536434625473887e-06
Position 820: 3.1714080556328614e-06
Position 1332: 2.454410718319963e-06
Position 222: 2.188660037748829e-06
Position 1127: 1.4100209760285839e-06
Position 846: 1.0059378856065208e-06
Position 1411: 9.660508636330863e-07
Position 306: 8.269360040573562e-07
Position 315: 6.73319150499209e-07
Position 466: 2.655880004826898e-07
Position 367: 8.619945898212807e-08
Position 337: 8.394036731489727e-08
Position 231: 4.997726896937105e-08
Position 667: 4.932779832616176e-08
Position 104: 7.841796710181442e-09
Position 535: 7.828855272022352e-09
Position 687: 7.620990376566423e-09
Position 693: 5.119730281116196e-09
Position 110: 1.887436206836307e-09
Position 144: 1.8325290178493873e-09
Position 173: 9.559771433151318e-10
Position 197: 9.204965817269826e-10
Position 117: 5.480860386250512e-10
Position 175: 8.06981470275615e-11
Position 147: 7.554131145396732e-11
Position 170: 3.312373784375951e-11
Position 203: 1.7192870551491754e-11
Position 201: 3.3794536611751897e-12
Position 126: 1.2083084572142402e-12
Position 189: 1.1296561653120735e-12
