Gene = CNST
Position 1624: 0.00015588184712638973
Position 2668: 0.00015471296104156346
Position 4211: 0.000146098938349476
Position 697: 0.00012809386051670194
Position 1137: 0.0001253337710733369
Position 642: 0.00011490395936715143
Position 1224: 9.206071456299452e-05
Position 4375: 9.139679102018658e-05
Position 4479: 8.452078350537066e-05
Position 1584: 7.022716235515325e-05
Position 138: 6.244689259644919e-05
Position 579: 5.596606639622542e-05
Position 2939: 5.151904625353563e-05
Position 3310: 5.146969517178913e-05
Position 701: 4.941233163225947e-05
Position 351: 4.4810572486318204e-05
Position 538: 4.097166103623005e-05
Position 417: 3.998320748684135e-05
Position 1992: 3.9659023204062215e-05
Position 1096: 3.802072038720868e-05
Position 1237: 2.8995267853720973e-05
Position 88: 1.4105811797864551e-05
Position 150: 3.462585056546534e-06
Position 887: 2.6509529385720817e-06
Position 2714: 1.8418185182706958e-06
Position 13: 6.754427005777455e-07
Position 359: 6.361589193972804e-07
Position 742: 4.7584870364444995e-07
Position 543: 2.1583501081263723e-07
Position 811: 2.1247493621310167e-07
Position 603: 2.0335044750907822e-07
Position 128: 2.0124304385205558e-07
Position 627: 1.8806590294141034e-07
Position 541: 5.437522782884371e-08
Position 479: 2.00700067481216e-08
Position 1269: 9.208755516480088e-09
Position 800: 6.512891321656218e-09
Position 630: 3.482523478489837e-09
Position 421: 8.905511540854683e-10
Position 703: 3.8524887202160524e-10
Position 310: 9.992198450905153e-11
Position 438: 1.3496440286125797e-11
Position 392: 1.0704748446963192e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5097: 0.5489744491155842
Position 10614: 0.4076462052932257
Position 3156: 0.3899770346023622
Position 3411: 0.3327959822265495
Position 6293: 0.23462552181119922
Position 12889: 0.18328932741920048
Position 5973: 0.12313145494836912
Position 3453: 0.10042624620637085
Position 5546: 0.08049042373127324
Position 7998: 0.07472045122086558
Position 2890: 0.059195502601506196
Position 6327: 0.05534337977460041
Position 6707: 0.05255200774956434
Position 5602: 0.04609987069150684
Position 3387: 0.04297329835885296
Position 9300: 0.0374737984647258
Position 6017: 0.03746624966644559
Position 6089: 0.035005159212078515
Position 13468: 0.0314660558844846
Position 6115: 0.025629041572018316
Position 3712: 0.024401345954963207
Position 974: 0.0241653693030707
Position 10919: 0.02315829083558277
Position 5253: 0.022922123601823108
Position 6550: 0.019564741950046725
Position 12766: 0.017916482276633464
Position 12337: 0.017907901465033942
Position 3750: 0.01724576897791461
Position 6483: 0.016764434858742076
Position 11216: 0.014296469108400869
Position 4273: 0.012109237185255627
Position 3783: 0.011640993486138123
Position 8159: 0.01136748858678921
Position 3176: 0.010957926065812168
Position 8574: 0.010741607981132566
Position 5635: 0.01034114615530687
Position 8024: 0.009474701472994297
Position 6535: 0.008761360733430132
Position 10428: 0.00873239836166252
Position 3152: 0.0085627614843203
Position 7127: 0.006218156507221139
Position 2498: 0.006011749936322201
Position 3816: 0.005832718334723818
Position 4056: 0.0053855312437064
Position 3499: 0.004636305317677271
Position 1914: 0.004476608945443341
Position 217: 0.004427845925330334
Position 462: 0.004328220175209575
Position 10070: 0.004225675593601786
Position 8186: 0.004071466777315235
Position 7580: 0.004042370766719707
Position 321: 0.0036798487153144183
Position 5192: 0.0036174033074543024
Position 5123: 0.0031869275051368733
Position 2565: 0.0031621416127026276
Position 6940: 0.0024521553115204636
Position 3600: 0.002367732154309905
Position 3660: 0.0022381123428127023
Position 2653: 0.0021409736670494803
Position 4511: 0.002074043048138557
Position 7399: 0.0020299557746071145
Position 4727: 0.0019576668349260613
Position 5565: 0.0018625421178541067
Position 5836: 0.001823217638638495
Position 3799: 0.001734559190276907
Position 6091: 0.0016705920870563077
Position 7205: 0.0016434293350648457
Position 2541: 0.001627316814718134
Position 1461: 0.0015670850508932783
Position 5279: 0.0015577494341898462
Position 7470: 0.0012925016774441897
Position 3520: 0.0012577327369079274
Position 4027: 0.0012317353110698711
Position 3725: 0.0011919422704334541
Position 7050: 0.0011180155981237458
Position 411: 0.0010985185499987249
Position 1944: 0.0010069470560037032
Position 553: 0.0006729583312008354
Position 2184: 0.000574798592575215
Position 3335: 0.0005384934555938202
Position 7166: 0.0005346615458984143
Position 2474: 0.0004750830533754067
Position 4745: 0.0004746981666787782
Position 2660: 0.0004465755135821279
Position 4299: 0.00044615532420352226
Position 3293: 0.0004050786157348996
Position 6461: 0.00036444589178805353
Position 4723: 0.0003213061888028189
Position 4516: 0.00029597439419937286
Position 2312: 0.00026783666562627255
Position 4616: 0.0002538640896943798
Position 4012: 0.00024262640067887576
Position 4558: 0.00019319479873404445
Position 5411: 0.0001869688791178632
Position 2151: 0.00016613152403842344
Position 2109: 0.00016419452117701893
Position 2315: 0.0001620249631678762
Position 5255: 0.0001599521935672605
Position 3979: 0.00015517636922616083
Position 384: 0.00014530293333466694
Position 1331: 0.00013196976794198042
Position 3123: 0.00010716943802108081
Position 1991: 0.0001029570377287025
Position 4112: 0.00010021416908178986
Position 2965: 9.776876277586617e-05
Position 2732: 9.690235894860597e-05
Position 2735: 8.724615105119736e-05
Position 1354: 7.931192657706838e-05
Position 1431: 7.34567788046258e-05
Position 3951: 6.963713477735032e-05
Position 1853: 6.679900991710966e-05
Position 1491: 4.4927534771140604e-05
Position 1241: 3.7433053294283434e-05
Position 820: 3.734038711391438e-05
Position 697: 3.4140422199639976e-05
Position 186: 2.9475752970083516e-05
Position 6517: 2.3912873181729505e-05
Position 5322: 2.262050197057731e-05
Position 1606: 1.3982390150512872e-05
Position 1015: 1.1388714605075909e-05
Position 1883: 1.027474187432842e-06
Position 2249: 7.175911753793968e-07
Position 1753: 5.198168635189444e-07
Position 1800: 5.160910059781704e-07
Position 905: 3.9257130363699995e-07
Position 1147: 3.920077129206966e-07
Position 3825: 3.320139001409861e-07
Position 286: 2.3160572126184886e-07
Position 329: 2.116542275663126e-07
Position 134: 1.7402012535470682e-07
Position 173: 9.669138724915636e-08
Position 767: 8.743329449077468e-08
Position 158: 5.707663944054628e-08
Position 192: 5.6982429026516725e-08
Position 243: 4.8226836550479545e-08
Position 1181: 2.0800994311264852e-08
Position 1527: 1.7513224467689567e-08
Position 635: 1.1788551174409753e-08
Position 470: 1.114496051748058e-08
Position 1123: 9.343198914586157e-09
Position 275: 7.236286509082252e-09
Position 1050: 6.626554740009619e-09
Position 503: 6.155644716539662e-09
Position 789: 5.92785389625446e-09
Position 222: 5.5410797203210065e-09
Position 713: 4.251759477459513e-09
Position 3833: 3.1429032179975407e-09
Position 123: 1.2106099378085382e-09
Position 107: 8.562020097730401e-10
Position 869: 7.979419301134393e-10
Position 986: 6.462904927574509e-10
Position 937: 6.408254725669196e-10
Position 233: 3.1918550074046207e-10
Position 230: 2.0153051028192652e-10
Position 225: 1.275434365213237e-10
Position 119: 8.680979163537516e-11
Position 227: 5.420477261547832e-11
Position 103: 1.4893260460587333e-11
Position 112: 1.3315445542474657e-13
Position 78: 9.318079161279316e-14
Position 85: 3.0689459758899415e-14
