Gene = GCLM
Position 959: 2.248013174928401e-07
Position 1225: 2.1228031063247858e-07
Position 1037: 1.958683413901621e-07
Position 1022: 1.7285907066716665e-07
Position 469: 1.6373304086631913e-07
Position 795: 1.0647628452178797e-07
Position 940: 9.421346329894744e-08
Position 603: 4.620756273692217e-08
Position 568: 2.355292084104258e-08
Position 525: 1.8855320085354582e-08
Position 354: 1.0229285255080875e-08
Position 523: 7.827427234167918e-09
Position 379: 3.2816978115150217e-09
Position 656: 2.245459494283337e-09
Position 703: 4.649767325890472e-11
Position 172: 2.703240724216337e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14681: 0.9901034975168612
Position 20250: 0.9359845898565159
Position 7740: 0.8350499716209896
Position 11511: 0.44318551072615286
Position 4821: 0.4138869831927841
Position 12589: 0.25536705014972133
Position 8085: 0.2430510224222337
Position 23604: 0.20213848700742784
Position 4763: 0.20045685763715262
Position 13728: 0.1593796096986943
Position 22950: 0.1323210534249407
Position 4797: 0.1290879363412257
Position 24115: 0.08434342142455926
Position 10969: 0.08414618448566615
Position 12075: 0.07123856587556514
Position 7580: 0.05890894839776679
Position 1724: 0.05877493271252325
Position 7971: 0.05218651202151034
Position 16492: 0.04195406628514631
Position 3814: 0.04190452757837512
Position 14961: 0.041124821631992846
Position 2254: 0.040535884374188785
Position 2271: 0.03977835002800455
Position 2113: 0.03677260413213776
Position 22759: 0.036492500448151964
Position 626: 0.0321418407832264
Position 17329: 0.03203547108161933
Position 13713: 0.03130431468104054
Position 18681: 0.028146106543587047
Position 22930: 0.026801319782650736
Position 1315: 0.026751466213163922
Position 1501: 0.023976589836883624
Position 7398: 0.023764477597292426
Position 7948: 0.02317582614011616
Position 3467: 0.021007309799812742
Position 15397: 0.020068628700406675
Position 2101: 0.018428559852680607
Position 3399: 0.016188146492204146
Position 8753: 0.015467887929120872
Position 5361: 0.015307206300931877
Position 5467: 0.013605096881607971
Position 8280: 0.01346014867362182
Position 2082: 0.012929310112842506
Position 17386: 0.011298948307854861
Position 5204: 0.009925875857534426
Position 20546: 0.009806685116205463
Position 15319: 0.009531803042225435
Position 20823: 0.00944787583886146
Position 21340: 0.009390819036375859
Position 1769: 0.00932529669488997
Position 676: 0.00814417241932141
Position 6756: 0.007804441592479856
Position 21654: 0.007772286710487975
Position 23180: 0.006465511498587834
Position 8802: 0.0056477509723095835
Position 23672: 0.005640266890566964
Position 20997: 0.00550815979673674
Position 2046: 0.005364568496673525
Position 15412: 0.005202264276816324
Position 5754: 0.005153297528517159
Position 2128: 0.004957714968050358
Position 5387: 0.004880628079953678
Position 15178: 0.00471349983430204
Position 21151: 0.00436137112725291
Position 510: 0.004318484879049579
Position 7912: 0.004314350186565616
Position 23015: 0.004249722358183615
Position 11529: 0.004199702460816662
Position 9521: 0.003855848185120049
Position 23986: 0.003824824476191145
Position 4543: 0.0036387908627170938
Position 2303: 0.003635759988067546
Position 22756: 0.003604409981076288
Position 17963: 0.0035152199467847938
Position 7641: 0.0034422650838619446
Position 22150: 0.0033318092404486426
Position 21445: 0.0032826865377186105
Position 21180: 0.0032707137306268322
Position 5253: 0.003243815040073598
Position 2131: 0.0030125677895995874
Position 22571: 0.002824381661343596
Position 1667: 0.002695826211823259
Position 1446: 0.0023684233052884713
Position 2194: 0.002154656506070117
Position 20522: 0.001969376383757674
Position 2319: 0.001926846371354754
Position 16021: 0.0019259177357306824
Position 1848: 0.0019246626421203991
Position 5157: 0.0018294722305518597
Position 21061: 0.001787152972042021
Position 21676: 0.0017398819810162136
Position 3676: 0.0016784261232385392
Position 582: 0.0015628143800141962
Position 19657: 0.00154430778290287
Position 16810: 0.001542771724351902
Position 1465: 0.0015059490553253872
Position 22985: 0.0011160475051050329
Position 4664: 0.00108450521958466
Position 20491: 0.0009737030117295704
Position 7743: 0.0008493769636588373
Position 19934: 0.0008271334012550864
Position 1363: 0.0007954150139208101
Position 1395: 0.0007790906288496773
Position 1924: 0.0007489915407496488
Position 16520: 0.0007450635143019868
Position 1289: 0.0007431694961512824
Position 1957: 0.000734334155705427
Position 15601: 0.0007159727082488212
Position 3920: 0.0006900075818585964
Position 3830: 0.0006556118947269569
Position 3420: 0.0006539636148868718
Position 2163: 0.0006231996265042674
Position 1251: 0.00044064790990297275
Position 8841: 0.00038224877826109545
Position 7780: 0.00036071498643247893
Position 18881: 0.0003371850053029391
Position 14928: 0.00032937122221724684
Position 17750: 0.00032095243333126985
Position 2217: 0.0003087693423812157
Position 17698: 0.00030692688012933867
Position 1751: 0.0003044897795865905
Position 1478: 0.0003015157483843248
Position 16831: 0.00028873629423857496
Position 16151: 0.00024215845946859974
Position 17007: 0.00022889083192114562
Position 683: 0.0002045882041630819
Position 745: 0.0001832966316906077
Position 17614: 0.0001470615690509692
Position 15806: 0.00012221892649900068
Position 1011: 8.486775177641049e-05
Position 211: 6.466238883098291e-05
Position 2587: 5.802845814893597e-05
Position 14886: 5.280924855019535e-05
Position 5173: 4.809572112446476e-05
Position 2448: 4.022413136611506e-05
Position 959: 3.9221606908896805e-05
Position 1514: 3.8129495624028215e-05
Position 309: 3.418578199710169e-05
Position 1625: 3.369810467672608e-05
Position 15849: 2.9030561043977123e-05
Position 1225: 2.8815812788692512e-05
Position 1628: 2.3393157784265553e-05
Position 1070: 2.3182112136248826e-05
Position 1257: 1.422730520323741e-05
Position 848: 1.3340153057362804e-05
Position 2535: 1.2171364722126057e-05
Position 260: 9.671242729630201e-06
Position 559: 9.275758595180784e-06
Position 634: 8.549744832814877e-06
Position 2506: 8.010319347310297e-06
Position 786: 7.997329559295423e-06
Position 467: 7.448168026521222e-06
Position 1568: 6.9848306359308095e-06
Position 2151: 6.338412950039855e-06
Position 591: 6.041017022694022e-06
Position 820: 4.905156996818431e-06
Position 2650: 4.135318033877577e-06
Position 2521: 2.976678801482764e-06
Position 909: 2.285013026013694e-06
Position 1121: 2.1839194906741943e-06
Position 1096: 1.4838932507011294e-06
Position 1101: 1.4697769580539405e-06
Position 1172: 9.029307634294712e-07
Position 475: 6.205731195116316e-07
Position 1415: 6.162853607594964e-07
Position 1523: 5.855050610276225e-07
Position 751: 4.5337424426274907e-07
Position 449: 4.4581304103663117e-07
Position 1108: 4.1065558889555357e-07
Position 523: 4.097125281592607e-07
Position 603: 3.9404291498476086e-07
Position 691: 3.2216065421903897e-07
Position 1333: 3.08360149179903e-07
Position 834: 2.826705229559451e-07
Position 2847: 2.3844162551524885e-07
Position 518: 1.9267418197334003e-07
Position 442: 4.107428851640449e-08
Position 365: 2.3985238439670096e-08
Position 273: 2.2541849124566693e-08
Position 1114: 1.060261603577886e-08
Position 1550: 7.529900394153362e-09
Position 1399: 6.761280950173592e-09
Position 765: 4.760499278931433e-09
Position 1326: 3.3516056418774057e-09
Position 685: 3.044855804151536e-09
Position 128: 6.699006518067419e-10
