Gene = VOPP1
Position 5157: 0.0020859380533327647
Position 17902: 0.0009614372292798159
Position 16785: 0.0007066754260223041
Position 15762: 0.0006931900287050288
Position 11377: 0.00038797761721874277
Position 3289: 0.0002536619263333213
Position 3014: 0.00015660276862157108
Position 9368: 5.4471934160898905e-05
Position 5659: 2.0240263632534707e-05
Position 9263: 1.8669738535381573e-05
Position 1415: 1.796907889635478e-05
Position 1154: 6.623353604062406e-06
Position 3599: 6.417842946328355e-06
Position 1074: 5.833442345057575e-06
Position 360: 5.62735634342922e-06
Position 322: 5.175289121424263e-06
Position 1579: 4.488084447187252e-06
Position 1308: 4.2461034692139034e-06
Position 1610: 3.407406173855771e-06
Position 1747: 2.8104663324693828e-06
Position 1750: 2.79914049207086e-06
Position 3347: 2.0560213436687604e-06
Position 2641: 1.5405325996345531e-06
Position 3476: 1.3929740507141838e-06
Position 1684: 1.2232337038894333e-06
Position 1423: 9.512210379661581e-07
Position 338: 6.137886393080361e-07
Position 1801: 6.102784161667209e-07
Position 804: 5.795367537611517e-07
Position 1586: 5.785702267146258e-07
Position 1279: 3.74198042346048e-07
Position 404: 3.3005124992455907e-07
Position 1182: 2.5556881611402514e-07
Position 640: 2.0022949775232507e-07
Position 340: 1.8087598627405067e-07
Position 678: 5.814533141515919e-10
Position 667: 2.047081493124882e-10
Position 735: 9.735905655225871e-11
Position 771: 2.5308064028530207e-11
Position 763: 1.3461243414864411e-11
Position 809: 1.3391722224011627e-11
Position 720: 8.93219724517947e-12
Position 590: 7.456504627839653e-12
Position 505: 1.754330211549084e-12
Position 683: 9.982215493269275e-13
