Gene = ATG3
Position 2159: 0.0002466050529488332
Position 21549: 0.00021757172615411447
Position 2876: 0.00020917628296336028
Position 24210: 0.0001276571711493007
Position 15259: 0.00011505805146330657
Position 13409: 9.510678197840536e-05
Position 25721: 8.518898913987646e-05
Position 77: 8.503576656523314e-05
Position 14256: 7.410595580597444e-05
Position 13395: 6.674642938974101e-05
Position 183: 5.9028448284734045e-05
Position 606: 5.3721652877362507e-05
Position 14235: 4.3122639389464387e-05
Position 20275: 3.7795252000613986e-05
Position 617: 3.747416077847626e-05
Position 1011: 3.667809224559895e-05
Position 1124: 3.639846645056869e-05
Position 122: 3.317426958376075e-05
Position 13595: 3.086073193713978e-05
Position 772: 2.0437882962925337e-05
Position 128: 1.8740860164349863e-05
Position 344: 1.3015924147553652e-05
Position 1300: 1.0160645540399004e-05
Position 498: 8.875259956990598e-06
Position 456: 8.231101585138857e-06
Position 24131: 6.311313580374813e-06
Position 253: 4.624018441040146e-06
Position 535: 4.442766743339837e-06
Position 1639: 3.743390608803798e-06
Position 485: 2.6158248748434015e-06
Position 1038: 1.1574082898235411e-06
Position 20: 1.0828089755212803e-06
Position 294: 7.992315394985342e-07
Position 810: 6.604667862331028e-07
Position 299: 6.240943013305396e-07
Position 783: 4.748369114927561e-07
Position 477: 3.980135861340445e-07
Position 275: 8.90564371092664e-08
Position 284: 7.398564801969185e-08
Position 203: 6.535903880003797e-08
Position 304: 4.8544875166642144e-08
Position 289: 2.979684485228922e-08
Position 796: 1.027044837060642e-08
Position 4: 1.8120878450285664e-09
Position 522: 1.4082490826343744e-13
Position 403: 2.0166847464159846e-15
Position 240: 1.317141631380191e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13322: 0.9997938905005872
Position 24072: 0.9936063447789567
Position 20078: 0.9730206937169164
Position 11700: 0.9701813144789329
Position 3545: 0.5771387157060448
Position 27625: 0.44603837062609186
Position 25360: 0.44004996828579573
Position 12023: 0.43722413214522243
Position 13052: 0.40713583998924313
Position 23782: 0.3857973958935884
Position 26252: 0.31797397599106264
Position 16619: 0.21509292044079165
Position 12554: 0.18109755911614547
Position 17856: 0.1311601405098042
Position 14026: 0.12602847472290873
Position 698: 0.09101360239463535
Position 24299: 0.08864943926227047
Position 12725: 0.0883374298841291
Position 433: 0.0824885270582766
Position 25734: 0.07878623939342284
Position 25629: 0.06781000290607349
Position 23445: 0.0675946891368042
Position 659: 0.05847139796428924
Position 20582: 0.055403749817008074
Position 23729: 0.05288458072837936
Position 27216: 0.05284357563645458
Position 11866: 0.04954258845625121
Position 11999: 0.04786664455557725
Position 29168: 0.046913345194532455
Position 12602: 0.044958638823732015
Position 14084: 0.04235987919015421
Position 680: 0.03780423785927612
Position 28020: 0.037635414367370036
Position 28193: 0.03479398705532624
Position 14738: 0.030914034850527218
Position 23271: 0.03009749172560417
Position 1385: 0.02549628042590897
Position 17755: 0.025210142831734617
Position 3308: 0.02405830749370925
Position 20517: 0.022798404265198868
Position 1729: 0.020035848023978647
Position 19882: 0.018731712092327914
Position 25894: 0.017914036354204455
Position 23298: 0.017748395624938008
Position 15429: 0.016920186882774964
Position 3796: 0.016049407143979937
Position 26754: 0.015993043995821316
Position 26474: 0.015978134598657157
Position 1240: 0.015556530843233551
Position 27302: 0.015415981208233667
Position 26582: 0.015072774722572582
Position 17710: 0.014546502966592632
Position 24472: 0.014380581714748
Position 25045: 0.014145662119904387
Position 28906: 0.013968639048471693
Position 28399: 0.012804969691650465
Position 603: 0.012660238512335657
Position 17828: 0.012391428417002907
Position 12180: 0.01085969689747149
Position 15581: 0.010194817547245934
Position 27985: 0.01008156425105004
Position 559: 0.009093317709564602
Position 25379: 0.00844350040337804
Position 28803: 0.0082381838048647
Position 25771: 0.008211589992126306
Position 2642: 0.00784377720114267
Position 323: 0.0074881909737132
Position 23301: 0.0071688266604647295
Position 3702: 0.006607776176922671
Position 24353: 0.005458645735138006
Position 19992: 0.00527833223375858
Position 21756: 0.005029802223562441
Position 24155: 0.004402981006388098
Position 26852: 0.003793853399421563
Position 24626: 0.0037738150221507485
Position 14112: 0.0035939360884099485
Position 2416: 0.0030953428186397507
Position 2345: 0.003015339151434967
Position 3811: 0.0029126511850092285
Position 24320: 0.002835684570022266
Position 20461: 0.002834747585625029
Position 25956: 0.002831718116100161
Position 506: 0.0027855830079335153
Position 1747: 0.0027845691070772557
Position 25924: 0.002751463797808245
Position 2427: 0.002570621316831579
Position 1789: 0.0024401456338519535
Position 13956: 0.0022399755471022636
Position 26020: 0.0022045840574964745
Position 1087: 0.0021547063514015543
Position 24658: 0.0021346181852846553
Position 3743: 0.001989316642649261
Position 26033: 0.0015369880691120724
Position 15922: 0.001399167859220182
Position 23934: 0.0013705635480217482
Position 25207: 0.0012539348875316408
Position 189: 0.0011996944246110025
Position 2776: 0.0011770312875738504
Position 22188: 0.0010326617194592745
Position 22146: 0.0010125725237236872
Position 16241: 0.0009250764004924705
Position 2753: 0.0008047739071888588
Position 15829: 0.0007670608625912061
Position 1537: 0.0007226463993684161
Position 575: 0.0007066302358015897
Position 2252: 0.0006911993514067741
Position 461: 0.0006732624587490897
Position 24630: 0.0006569552815694856
Position 13544: 0.0006396569805780113
Position 1494: 0.0006238513844641316
Position 2319: 0.0005983831381060719
Position 1993: 0.0005916003154960442
Position 24413: 0.0005454658811671141
Position 21801: 0.0005440930568122699
Position 2904: 0.0005368635317855358
Position 12233: 0.0005227715379466714
Position 1396: 0.0005157202007125065
Position 2020: 0.000515431869229736
Position 3258: 0.000504128449038706
Position 19835: 0.0004612760255829423
Position 1860: 0.00043628291512486447
Position 25069: 0.0004205995290289283
Position 994: 0.0004014038818059753
Position 2868: 0.0003760787834371285
Position 20540: 0.0003748732176667047
Position 938: 0.0003500770671214529
Position 24544: 0.000334247611239702
Position 897: 0.0003081778882736097
Position 1079: 0.0003057141652120323
Position 15558: 0.0002850888592049315
Position 13622: 0.0002797717254338821
Position 22740: 0.00025787423936093434
Position 350: 0.00023575276926266465
Position 23213: 0.00022487186303580132
Position 14510: 0.00022367654050514554
Position 440: 0.000219274745213639
Position 21358: 0.00021757172615411406
Position 24670: 0.00020789624051094043
Position 1207: 0.00020345154133737293
Position 609: 0.00020326049636393533
Position 1038: 0.00020178703104843624
Position 1001: 0.00020040614967533975
Position 13646: 0.0001772848794052327
Position 2158: 0.00016240703284868942
Position 13775: 0.00014350885959704056
Position 13969: 0.00014087976137309313
Position 25210: 0.00011076320622515885
Position 13778: 0.00011009135999266434
Position 1091: 9.149885433693122e-05
Position 25232: 8.727940522059539e-05
Position 145: 8.285385524531755e-05
Position 883: 8.019065668290914e-05
Position 25475: 6.294012745331291e-05
Position 15182: 5.1292026345426284e-05
Position 15136: 4.222931449242913e-05
Position 14345: 3.981255612930226e-05
Position 14504: 3.6589180646422705e-05
Position 14436: 3.097876761755098e-05
Position 13756: 2.7679093368952934e-05
Position 13855: 2.0164796178909845e-05
Position 19687: 1.9317298744542798e-05
Position 14414: 1.8208185118958136e-05
Position 15133: 1.6607162800411205e-05
Position 13496: 1.4693908936556529e-05
Position 20743: 1.1611738587250551e-05
Position 13586: 1.0141627105872222e-05
Position 1403: 9.017435334597203e-06
Position 634: 8.883027112701906e-06
Position 13563: 8.346343513560195e-06
Position 14176: 8.034677400020901e-06
Position 19705: 7.911606823652514e-06
Position 1170: 6.742896998790295e-06
Position 14983: 4.929547825040014e-06
Position 566: 4.377353353798318e-06
Position 467: 4.117471529317457e-06
Position 354: 3.339612917418325e-06
Position 1216: 2.696621073298949e-06
Position 1061: 2.5470256372891957e-06
Position 20466: 2.0102439007286875e-06
Position 959: 1.7158761168320544e-06
Position 539: 1.6752221942465782e-06
Position 1846: 1.6337575624254057e-06
Position 2176: 1.392926431370778e-06
Position 511: 1.3709438734695276e-06
Position 340: 1.2755159651739813e-06
Position 646: 1.2700879655810938e-06
Position 1326: 1.1850255037742527e-06
Position 1550: 1.1272765901126166e-06
Position 1453: 1.093870124227997e-06
Position 1423: 1.0252712751590656e-06
Position 14131: 9.808502648524722e-07
Position 1265: 8.207114936584636e-07
Position 24566: 7.684703918416189e-07
Position 949: 5.579915620291026e-07
Position 15520: 5.056643581158659e-07
Position 578: 3.4604838939951986e-07
Position 838: 3.2978445207076027e-07
Position 830: 3.040998890783361e-07
Position 779: 2.7995247088405557e-07
Position 226: 9.59504767183478e-08
Position 20740: 8.586205537754676e-08
Position 848: 7.746716500560138e-08
Position 613: 3.776196268898353e-08
Position 477: 1.0376404962241423e-08
Position 899: 6.81870780199855e-09
Position 14221: 4.0717056113886885e-09
Position 14783: 3.144082419438884e-09
Position 14793: 2.9670905588945347e-09
Position 852: 1.9764187435266153e-09
Position 14644: 1.4089162908063346e-09
Position 485: 7.920213700902562e-10
Position 520: 5.611619169372348e-10
Position 515: 5.378191971875006e-10
Position 639: 4.1108346659809084e-10
Position 712: 3.2867747398383795e-10
Position 14780: 3.155578634569518e-10
Position 100: 7.965024123375153e-12
