Gene = TBCA
Position 639: 1.9574688074492614e-10
Position 194: 9.522626821054853e-11
Position 45: 1.4300261382497836e-13
Position 361: 4.8471625751316585e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6698: 0.38760246045221575
Position 19196: 0.22999323454090218
Position 8547: 0.193594770246742
Position 12301: 0.10134293300631043
Position 6733: 0.09068500140892086
Position 6600: 0.08878237074900543
Position 13925: 0.07606456009501317
Position 2143: 0.061232395039753064
Position 4685: 0.05542690915187901
Position 6157: 0.0363999105814895
Position 17306: 0.03543360605801972
Position 13120: 0.03188357391346925
Position 8236: 0.031383034007127
Position 13693: 0.031346038022431966
Position 7641: 0.027567438426699876
Position 15119: 0.023455640248273193
Position 8308: 0.020993128058566714
Position 9303: 0.020978746011396505
Position 16273: 0.020926344973194982
Position 11173: 0.01854859993598273
Position 1692: 0.01700947111713068
Position 7193: 0.016868829969222267
Position 5241: 0.016413388210036
Position 6702: 0.015781958073895968
Position 5635: 0.015154408226181715
Position 10993: 0.012699584156248167
Position 11419: 0.011893187282240671
Position 6230: 0.011567300981067131
Position 7115: 0.009113575939875641
Position 9427: 0.0076842687853760205
Position 11131: 0.00653464810626427
Position 7537: 0.006141644913194192
Position 7149: 0.00594364409639405
Position 4573: 0.005610940800837149
Position 13510: 0.005162641170812728
Position 10487: 0.0042339503707662365
Position 3725: 0.004162607491700714
Position 7905: 0.004021321709224714
Position 12480: 0.0033286697105805612
Position 3898: 0.0032024245583804024
Position 2856: 0.0031849308408311594
Position 11219: 0.0031616294671279292
Position 1273: 0.0027632812126010364
Position 8242: 0.0027107592504778486
Position 9386: 0.002471392858972848
Position 4363: 0.002419033115643675
Position 977: 0.0021873757255520348
Position 7786: 0.0021263523516542814
Position 842: 0.0019964719492981007
Position 1248: 0.001975972439346144
Position 3939: 0.0019309404028872285
Position 6093: 0.0015697618378101
Position 8462: 0.0015230029400228363
Position 8054: 0.001416151068976754
Position 6949: 0.0013841191483964386
Position 6115: 0.00134351122243009
Position 2533: 0.0013249269580613806
Position 7024: 0.0012415805664607908
Position 735: 0.0012362291269338392
Position 4196: 0.0011277743915686616
Position 2449: 0.0011021537087609068
Position 10038: 0.0010732817797533768
Position 4346: 0.0010107578140370968
Position 1197: 0.000993701052181406
Position 3199: 0.0008827979639344698
Position 6919: 0.0008492086523041742
Position 7610: 0.0008441333309510846
Position 7282: 0.0008250871440092471
Position 1391: 0.0008034162121250077
Position 926: 0.0008032215910261288
Position 3988: 0.0007229732185818008
Position 3852: 0.0006806491669101212
Position 2670: 0.0006533020260451569
Position 7487: 0.0006525300526029872
Position 1967: 0.0006362621440173515
Position 739: 0.0005743970762138175
Position 4554: 0.0005259547508601154
Position 3400: 0.0005255303569899071
Position 698: 0.00046812479107039267
Position 812: 0.0004482340609103606
Position 2608: 0.00041944955372376087
Position 5754: 0.0004054094049276747
Position 797: 0.0003978392621509292
Position 5398: 0.0003738036277278582
Position 5749: 0.00036239713382924476
Position 5107: 0.0003588614254425766
Position 7758: 0.00035491340492354104
Position 3274: 0.0003492833675589155
Position 5267: 0.00032424834794055887
Position 5658: 0.00032399332357203463
Position 5655: 0.0003190454455942834
Position 7351: 0.00031575098942162694
Position 3926: 0.00030391774790278003
Position 1125: 0.00028257825872233616
Position 860: 0.00023945850290055492
Position 6897: 0.00021582463179562774
Position 5687: 0.00021484609668706938
Position 3513: 0.00016562551614270312
Position 1061: 0.00015762943001844192
Position 800: 0.00014863796232487947
Position 4225: 0.00014455808385486723
Position 4454: 0.00013828200804464502
Position 4248: 0.00013042709422830554
Position 2434: 0.00012817518134461246
Position 4853: 9.269644529464246e-05
Position 399: 8.688998467123026e-05
Position 1159: 8.649330699573631e-05
Position 5086: 7.992961369033702e-05
Position 288: 7.574458255241272e-05
Position 2392: 7.484462243123403e-05
Position 5051: 7.412651099822818e-05
Position 2175: 7.315815051338328e-05
Position 3667: 6.233273825140986e-05
Position 3145: 5.250030593294925e-05
Position 2004: 5.2291862657198745e-05
Position 5401: 4.967575436592301e-05
Position 3103: 4.59934548848894e-05
Position 3311: 4.445167248219919e-05
Position 3219: 4.419474347110394e-05
Position 3249: 4.3543509774637216e-05
Position 1604: 4.220628137901022e-05
Position 670: 3.939888278166371e-05
Position 624: 3.629101876209591e-05
Position 2118: 3.1617511408659296e-05
Position 1467: 3.054861554418819e-05
Position 2478: 2.923893235587921e-05
Position 2694: 2.742572187991127e-05
Position 866: 2.627100850300709e-05
Position 1811: 2.6194376480737238e-05
Position 1626: 2.534437416325871e-05
Position 981: 2.4149586513733473e-05
Position 1878: 2.2971652865900238e-05
Position 891: 2.222782213894626e-05
Position 2650: 2.1937161592407997e-05
Position 760: 2.1179798918345513e-05
Position 2610: 2.018359808937752e-05
Position 576: 1.933660524439384e-05
Position 342: 1.858464809465973e-05
Position 2777: 1.7565487955854212e-05
Position 1050: 1.277287295056042e-05
Position 1610: 1.2165726954775005e-05
Position 440: 1.2018990247377196e-05
Position 1162: 9.847709325537469e-06
Position 573: 9.5774303814751e-06
Position 1253: 7.5487658677501455e-06
Position 1632: 7.253334951415381e-06
Position 1013: 6.532846953625993e-06
Position 1749: 6.473548992445424e-06
Position 1779: 5.574294078474945e-06
Position 1299: 4.122075543404414e-06
Position 1288: 3.319903334712485e-06
Position 1555: 2.8738160787104866e-06
Position 1582: 2.8090059024061016e-06
Position 906: 2.716250000144499e-06
Position 762: 2.0355966860843476e-06
Position 1092: 1.299638539498799e-06
Position 750: 9.544344123467266e-07
Position 2858: 8.425077047543994e-07
Position 2675: 7.456252418114708e-07
Position 2548: 7.211203623957305e-07
Position 590: 2.973135914175263e-07
Position 2515: 2.0835902805560754e-07
Position 1096: 1.9148388979465274e-07
Position 1205: 1.4990162858462282e-07
Position 707: 1.0758724285534247e-07
Position 1306: 8.710447627127231e-08
Position 267: 7.706937524225604e-08
Position 334: 3.581888248873884e-08
Position 937: 3.182901080588435e-08
Position 537: 2.6221953466061115e-08
Position 631: 2.305430530824993e-08
Position 585: 2.2302813228625897e-08
Position 956: 2.0165682834752172e-08
Position 985: 1.6050970761921528e-08
Position 305: 5.155264921691174e-09
Position 994: 4.737736999104514e-09
Position 401: 3.3489804636222257e-09
Position 1657: 1.4316324224393053e-09
Position 1571: 1.418370928593904e-09
Position 1587: 1.336570826128823e-09
Position 869: 1.2871233926088478e-09
Position 313: 1.107239536912904e-09
Position 770: 1.0579913239559388e-09
Position 249: 9.121453016778782e-10
Position 548: 8.173519239581202e-10
Position 232: 2.3999803373837077e-10
Position 1349: 2.119203695270648e-10
