Gene = FOXL2NB
Position 1078: 0.02125399667299651
Position 2543: 0.018892927482662518
Position 4566: 0.016679958165865025
Position 2823: 0.015818479878365176
Position 641: 0.015536105700628416
Position 1773: 0.012733447270279304
Position 2227: 0.010356042090732256
Position 1526: 0.007294403537027743
Position 1986: 0.007187374850301249
Position 1484: 0.005460086905230756
Position 5067: 0.0047457838844577474
Position 3207: 0.00411213095650325
Position 2450: 0.0037276341448627963
Position 1201: 0.0026643848690036413
Position 1593: 0.0025421702360826706
Position 2279: 0.0021457721998221825
Position 1111: 0.002140657456101993
Position 2881: 0.0019574714988927796
Position 1452: 0.0016636285996659088
Position 1084: 0.0013935586143434015
Position 3402: 0.0010390038131865187
Position 2359: 0.0009854463173853542
Position 539: 0.0009072893207338194
Position 481: 0.0008928448344477458
Position 172: 0.0008888262759377931
Position 1186: 0.0007299465640478314
Position 488: 0.0007273063485863576
Position 2833: 0.0006668053244875633
Position 1052: 0.0004892245948040969
Position 2392: 0.00033353127083690783
Position 624: 0.00027687681670525254
Position 765: 0.000274348642904923
Position 1859: 0.00022101795488634954
Position 582: 0.000174985134107183
Position 230: 0.0001582185634011724
Position 546: 0.00013879823265580508
Position 1279: 0.00011531672513942166
Position 1139: 0.0001088044689159584
Position 1431: 9.665126082933146e-05
Position 370: 9.042499508726141e-05
Position 1108: 8.363111728863096e-05
Position 401: 4.982009639892573e-05
Position 459: 4.488460822791382e-05
Position 374: 3.2156413623021666e-05
Position 706: 2.8379544072658217e-05
Position 404: 1.839190162428623e-05
Position 886: 1.7136435670053643e-05
Position 437: 1.1505676263418409e-05
Position 730: 1.0885210291896952e-05
Position 746: 9.829516155274573e-06
Position 613: 8.867933104052159e-06
Position 193: 8.847277117021022e-06
Position 610: 5.639157634740387e-06
Position 177: 5.113520820202771e-06
Position 337: 1.868648315553316e-06
Position 466: 1.6293590133649042e-06
Position 379: 1.250237324824873e-06
Position 202: 1.1383632844542311e-06
Position 856: 1.0794364734505204e-06
Position 773: 8.334052915494177e-07
Position 719: 7.312391146074389e-07
Position 197: 5.411587100105747e-07
Position 290: 3.9077274732350217e-07
Position 277: 3.146806019821202e-07
Position 358: 2.0188188541052467e-07
Position 835: 1.719164009572187e-07
Position 181: 9.372779789080002e-08
Position 348: 5.302092394875403e-08
Position 212: 1.7144291300935667e-08
Position 312: 2.3055106482392448e-09
Position 237: 2.1574075319962712e-09
Position 130: 2.1762777861481737e-10
Position 320: 5.7393180341370675e-11
Position 77: 4.676900056806024e-11
Position 346: 3.767972543965002e-11
Position 73: 3.327850490977145e-11
Position 305: 2.261525947569583e-11
Position 138: 3.139598989035832e-13
