Gene = TARBP1
Position 53776: 0.003154573403622647
Position 78975: 0.0030262406666467802
Position 55472: 0.0028783825428274944
Position 1265: 0.0028724252603069987
Position 49028: 0.0027911747854519335
Position 85637: 0.0027185674086119193
Position 3723: 0.0027019041764366285
Position 12852: 0.0024305366496189472
Position 56746: 0.0023388176514746685
Position 86600: 0.0023111336449787774
Position 81142: 0.002151053295498543
Position 86551: 0.002112091692115397
Position 53216: 0.0020730227973391603
Position 3349: 0.002071473947616532
Position 77180: 0.0020258210429928755
Position 80683: 0.0018702537802529862
Position 82719: 0.0017686167283692692
Position 2651: 0.0016462948046419
Position 51215: 0.001616578265625701
Position 3316: 0.0014085698561366754
Position 12135: 0.0012704172851713874
Position 51134: 0.0012556398391971556
Position 63184: 0.0012038642084900126
Position 54438: 0.0009721667279161148
Position 86998: 0.0008899427561658763
Position 1131: 0.0008847574087422866
Position 86317: 0.0007340613652486177
Position 86984: 0.0006380239590490652
Position 29591: 0.0004786909291067333
Position 85399: 0.00039481661048323155
Position 51791: 0.00038943631466240855
Position 24972: 0.0002890915048743496
Position 62471: 0.00027036381432439717
Position 86352: 0.00012355464116688028
Position 85550: 0.0001168943368796037
Position 23102: 0.00011037431515111415
Position 24275: 0.00010719278995790856
Position 1753: 0.00010556574908659556
Position 73671: 0.00010550432708694535
Position 5: 0.00010004850264116753
Position 392: 8.210285307546326e-05
Position 1280: 5.683536630051525e-05
Position 629: 4.801305625120701e-05
Position 597: 4.449110660490695e-05
Position 570: 3.283650993726393e-05
Position 873: 3.195113726412789e-05
Position 881: 2.0358305906115814e-05
Position 665: 1.8686098461874227e-05
Position 12318: 1.8627137950871327e-05
Position 604: 1.6860437872429614e-05
Position 1339: 1.5910168170200664e-05
Position 9: 1.4912879337341773e-05
Position 1181: 1.3612466751028159e-05
Position 1157: 1.2211344940308793e-05
Position 1590: 8.88400881634229e-06
Position 1103: 4.345166624320306e-06
Position 1310: 3.7863018220571943e-06
Position 1540: 2.79194870166849e-06
Position 1568: 2.6135181449341903e-06
Position 1320: 1.981485629928316e-06
Position 1048: 1.7628682442453155e-06
Position 1346: 1.5123722563854555e-06
Position 1328: 1.202370611157775e-06
Position 591: 1.0953679195618949e-06
Position 448: 5.22657728451294e-07
Position 426: 4.943906990195112e-07
Position 337: 4.5970069670150777e-07
Position 85792: 2.9913034639498416e-07
Position 321: 2.942392887881508e-07
Position 675: 1.9879586456252465e-07
Position 958: 1.9200781152135805e-07
Position 96: 1.4623814670339126e-07
Position 627: 1.0542172379169016e-07
Position 693: 9.808451465178909e-08
Position 285: 7.30361101741667e-08
Position 85827: 6.973808124813011e-08
Position 2435: 4.650891521433196e-08
Position 1687: 3.911208086915825e-08
Position 1740: 3.697225870424585e-08
Position 85677: 3.472153957411027e-08
Position 1801: 3.419255921622265e-08
Position 438: 2.7894006438643265e-08
Position 259: 1.787325437326756e-08
Position 2180: 1.1910181212427727e-08
Position 1996: 1.12107573838335e-08
Position 2136: 1.0908499119204073e-08
Position 68: 6.46011647416115e-09
Position 988: 9.616337530235047e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28536: 0.9999999999999983
Position 41730: 0.9999999999999982
Position 58290: 0.9999642095588336
Position 85265: 0.9985350426851276
Position 73003: 0.9977495532877335
Position 77840: 0.9791850046363844
Position 11452: 0.9760538789154496
Position 18706: 0.9693833426632695
Position 53309: 0.9308475404383326
Position 19776: 0.9034558212177612
Position 68406: 0.8827987927325969
Position 87357: 0.8256866205403098
Position 51714: 0.771854440227797
Position 21346: 0.7578526063097772
Position 51336: 0.7486129267074175
Position 45531: 0.7310819844412314
Position 15168: 0.6850712215013876
Position 48801: 0.6242984670772292
Position 50967: 0.5996158070293245
Position 80549: 0.5933294695058297
Position 32127: 0.5675862162693124
Position 49547: 0.5455211753401845
Position 60869: 0.5212272049479172
Position 30523: 0.45786420076971296
Position 7845: 0.45290024391823563
Position 86550: 0.45065803908408275
Position 30526: 0.4298872111795514
Position 6291: 0.4113398482028928
Position 48945: 0.3828872514970243
Position 78154: 0.38285701253217974
Position 32168: 0.3600535885181709
Position 80580: 0.34793322133260157
Position 85603: 0.34658815215508776
Position 21553: 0.31447322265240596
Position 5472: 0.3060565700830721
Position 49778: 0.27920220849856187
Position 66458: 0.2747912159804971
Position 13394: 0.2647941784250298
Position 50078: 0.2515996447571499
Position 3416: 0.24180622255416423
Position 45600: 0.23693563215570443
Position 78779: 0.23464729727217254
Position 49585: 0.22783025921648153
Position 29862: 0.20242693809825643
Position 13218: 0.1680627748568321
Position 7748: 0.1663011551708941
Position 85616: 0.15109344561867444
Position 21550: 0.1464306214754867
Position 14793: 0.14599916171273264
Position 54845: 0.14338963764389434
Position 15391: 0.1346781809602776
Position 1482: 0.13201868830292784
Position 31934: 0.12805680670663191
Position 21233: 0.1207346954692417
Position 68611: 0.12024279196855113
Position 49425: 0.12015345004248151
Position 68426: 0.11720120726739824
Position 25571: 0.10857599685643718
Position 51974: 0.10819495346719504
Position 85668: 0.1063164163018427
Position 47613: 0.10621291620750198
Position 25585: 0.09813714518077474
Position 3487: 0.09354159729017274
Position 3677: 0.09346188021507638
Position 60895: 0.08750749559758109
Position 30113: 0.08678915347883924
Position 55426: 0.08556361049142351
Position 26227: 0.08381244655095614
Position 29663: 0.08361319571455728
Position 13031: 0.08350834450924831
Position 67690: 0.08342603121018173
Position 87324: 0.0682412625474122
Position 30693: 0.06766120968778715
Position 48200: 0.06336750235551529
Position 86586: 0.061861084022776715
Position 21204: 0.061319753027417524
Position 48397: 0.05635250189595053
Position 49346: 0.05535383359780683
Position 67624: 0.05279975678081449
Position 47647: 0.05262137019588379
Position 78736: 0.050964069777085654
Position 86583: 0.04901432443303258
Position 87044: 0.04851503508443313
Position 48400: 0.04760985929809291
Position 21651: 0.04691009101036365
Position 13097: 0.046193501577108345
Position 6410: 0.044354379293428815
Position 12226: 0.044145937907924204
Position 32194: 0.042612153015768595
Position 25552: 0.04085054420922012
Position 21349: 0.040836540412586615
Position 1665: 0.039524290272725755
Position 87540: 0.03835154106414205
Position 54868: 0.03530946477388525
Position 3881: 0.03391301769923169
Position 51724: 0.033162795902955254
Position 30194: 0.03230199677640655
Position 3428: 0.03189190380509529
Position 78086: 0.031149570951903037
Position 3958: 0.028640698638121687
Position 60633: 0.027741080846980702
Position 50929: 0.027507774366923587
Position 9696: 0.026078327116009558
Position 85652: 0.026072800561319026
Position 85976: 0.022199660857462385
Position 21607: 0.022180258150822866
Position 86770: 0.021895605297583096
Position 49849: 0.02122703114310527
Position 78813: 0.02096781890599845
Position 14863: 0.01991347334159621
Position 52881: 0.019479071947636366
Position 16031: 0.019012127935069893
Position 87751: 0.01863685259737559
Position 56676: 0.018229548697475725
Position 87427: 0.018177266099326246
Position 51607: 0.018156464091646722
Position 31873: 0.017533854127464086
Position 29842: 0.017438021840212013
Position 86455: 0.0173200212741802
Position 21646: 0.014924350072338693
Position 30046: 0.01468157942333861
Position 82541: 0.013450617906464008
Position 58466: 0.012403859058131659
Position 52984: 0.012174584462844295
Position 5424: 0.011767502902621038
Position 5353: 0.011758839770922134
Position 63878: 0.011464047375096742
Position 21278: 0.010940224244212404
Position 58524: 0.01065931225085156
Position 49809: 0.010609678445675235
Position 60569: 0.01036693039290379
Position 32065: 0.010364402015811429
Position 53878: 0.010314643400255516
Position 51733: 0.010232402396485554
Position 53368: 0.010014312553114624
Position 85626: 0.00981477734052356
Position 5334: 0.009731732781942417
Position 86565: 0.00967151159652249
Position 51445: 0.00939634615197526
Position 50112: 0.009361806213183206
Position 65136: 0.009174701269362451
Position 5945: 0.009008061009620004
Position 84363: 0.008839858375295951
Position 63952: 0.008793514659040682
Position 11731: 0.008718204947075703
Position 50054: 0.00869463586883811
Position 25229: 0.008616656952555382
Position 1041: 0.008267650142761195
Position 9238: 0.008066874246435476
Position 3233: 0.007991131480937582
Position 26350: 0.007862782179284595
Position 56782: 0.007726026741160971
Position 77997: 0.007652172419467469
Position 53532: 0.00763291136219207
Position 80515: 0.007622775413259238
Position 58733: 0.00755012537859106
Position 53617: 0.007414081420862345
Position 53202: 0.007150023125614148
Position 50836: 0.006941730258537357
Position 54990: 0.00656075529486223
Position 52005: 0.00640975381893211
Position 11771: 0.006348014914148761
Position 53571: 0.006300943876514505
Position 56779: 0.005655769801200589
Position 21509: 0.005299598143778956
Position 82100: 0.005269729071334261
Position 77007: 0.005207796310902372
Position 87784: 0.005200641917827316
Position 52710: 0.0051879649800543
Position 30715: 0.0051831430720020236
Position 54044: 0.00494410375509326
Position 3254: 0.004790892069825837
Position 51372: 0.0047617417908124016
Position 13943: 0.0045466426578606054
Position 1010: 0.004531040674962237
Position 3210: 0.004522455128427164
Position 60271: 0.004375103190686102
Position 51307: 0.004228628401396818
Position 52012: 0.004077744822256755
Position 25069: 0.0038605992745004113
Position 87241: 0.0037113895799224506
Position 86501: 0.0036874386514966387
Position 29959: 0.0035087310431291146
Position 86504: 0.0034575298994386195
Position 87397: 0.0033834739801339316
Position 50891: 0.003292473264256597
Position 82064: 0.00326712333104748
Position 11750: 0.0031992456768200413
Position 1690: 0.002894035301623995
Position 85675: 0.002892711744301442
Position 3938: 0.002787204387988592
Position 21584: 0.0027488334596509267
Position 21506: 0.0026851478015694243
Position 1072: 0.0026084487271245856
Position 1631: 0.0025468636592067143
Position 12598: 0.002430536649618948
Position 54630: 0.0023210100264264757
Position 1444: 0.0022941937139800837
Position 60292: 0.0021682319958061997
Position 81105: 0.0021510532954985475
Position 50019: 0.002149936657008772
Position 85545: 0.002048671536221392
Position 55057: 0.0020046413108021745
Position 86055: 0.0019753981513890135
Position 54069: 0.0019122420056409864
Position 60510: 0.0017652751033742165
Position 85718: 0.0016947749319769822
Position 53955: 0.0016756533955534457
Position 86039: 0.00167165604988288
Position 87561: 0.0016225309191201717
Position 3346: 0.0015149142080934242
Position 1515: 0.001510590933823384
Position 49895: 0.0015069270673008085
Position 85286: 0.0014649573148707224
Position 29485: 0.0014582470754106406
Position 60948: 0.0014080624506682617
Position 54960: 0.001407825245463314
Position 12404: 0.0014004324392689665
Position 52024: 0.0013500783091463988
Position 52132: 0.0013274144703162938
Position 87146: 0.0012864212504752287
Position 48685: 0.0012574341532729486
Position 63051: 0.0012038642084900128
Position 12068: 0.001165667405965299
Position 49914: 0.0011264024965989001
Position 6089: 0.001108555461583423
Position 87786: 0.0010868634651961752
Position 29797: 0.001073534619557384
Position 1151: 0.0010102554501412897
Position 54341: 0.0009721667279161148
Position 1538: 0.000968432211250959
Position 58699: 0.0009489892059659451
Position 58781: 0.0008996121100882739
Position 49350: 0.0008805664782170858
Position 1568: 0.0008531699343359642
Position 86711: 0.0007865752820259202
Position 2587: 0.0007663204998221195
Position 866: 0.000716697464454173
Position 58499: 0.0006540141942836592
Position 1404: 0.0005403300294892368
Position 1492: 0.0005398049094892658
Position 85636: 0.0005394066683446556
Position 86118: 0.0005138606613508388
Position 52117: 0.0004770720920174707
Position 85537: 0.0004665936546581267
Position 86589: 0.00044066422308206845
Position 2558: 0.0004259530051985419
Position 21555: 0.00041938779967058443
Position 2434: 0.00039861965067660994
Position 1245: 0.0003810871645962734
Position 87380: 0.00035264969865289147
Position 51984: 0.00030638917183246076
Position 24832: 0.0002890915048743496
Position 3609: 0.00024825044027361465
Position 716: 0.00022224909698299715
Position 50801: 0.00021802589442111494
Position 62360: 0.00019708402780764753
Position 678: 0.000182887835043849
Position 86789: 0.00017240933514682516
Position 85853: 0.00015895303651942521
Position 11837: 0.00015129577256212156
Position 1320: 0.00013888597850200433
Position 1218: 0.00012537274007007717
Position 73622: 0.00010550432708694538
Position 11960: 0.0001047498792060894
Position 49195: 0.00010150926529218284
Position 1115: 0.00010108324539543613
Position 22992: 9.980429184895459e-05
Position 3288: 8.761709456524977e-05
Position 87657: 8.681927047706174e-05
Position 1186: 7.957859716327024e-05
Position 85571: 7.898840901746051e-05
Position 53503: 7.748616039237817e-05
Position 21099: 7.737030641548737e-05
Position 62206: 7.32797865167496e-05
Position 845: 7.315501157365375e-05
Position 24003: 6.843081978580205e-05
Position 1280: 6.191905009831727e-05
Position 1181: 6.013818758498175e-05
Position 3315: 5.798035428611387e-05
Position 2476: 5.5401648944629465e-05
Position 85736: 5.403443738975137e-05
Position 24085: 3.876197017210652e-05
Position 85723: 3.775843315635176e-05
Position 920: 3.734694458503355e-05
Position 53821: 3.618179631387385e-05
Position 53898: 3.397939392406591e-05
Position 3049: 3.212764242388631e-05
Position 53581: 3.12291969021358e-05
Position 809: 2.754784164846134e-05
Position 1641: 2.0815475585782686e-05
Position 53026: 1.6102778968573635e-05
Position 849: 1.0644293273425449e-05
Position 22947: 1.0570023302159563e-05
Position 799: 9.558543879482894e-06
Position 53470: 8.063084252023419e-06
Position 3902: 8.048957833257033e-06
Position 953: 7.408241322777998e-06
Position 1101: 6.255007421816543e-06
Position 58563: 6.145790372312049e-06
Position 53041: 5.4128450850226395e-06
Position 1259: 4.483191531942868e-06
Position 1167: 3.055264498260865e-06
Position 981: 2.2457231404144397e-06
Position 58131: 2.1992264932311522e-06
Position 1153: 1.8552298984765978e-06
Position 868: 1.787856663348041e-06
Position 51002: 1.5601344897925553e-06
Position 824: 1.1158514880959275e-06
Position 1209: 9.663767600309372e-07
Position 1350: 9.528966502619908e-07
Position 85699: 7.290486933645046e-07
Position 53070: 6.480018106203557e-07
Position 728: 4.495366272920992e-07
Position 700: 3.6970263263259856e-07
Position 1357: 3.527020159898945e-07
Position 1328: 2.0275007802575573e-07
Position 713: 1.5871713067257238e-07
Position 1287: 1.4347376030658017e-07
Position 591: 1.3004207500121184e-07
Position 686: 1.2114022407318696e-07
Position 680: 1.0472560431970139e-07
Position 683: 9.140457568365343e-08
Position 344: 8.99713341181809e-08
Position 21717: 8.830606496587722e-08
Position 2272: 3.959650261484838e-08
Position 1945: 3.200338621584871e-08
Position 1707: 5.789976552273911e-09
Position 85707: 5.321332764821848e-09
Position 2398: 4.12916344131696e-09
Position 1895: 3.0500330093195745e-09
Position 1410: 2.692003148653353e-09
Position 1551: 1.2048842015666048e-09
Position 2084: 9.83528380438035e-10
Position 1926: 7.757392680256157e-10
Position 958: 5.504749938204563e-11
