Gene = COMMD2
Position 2574: 1.551546283313269e-05
Position 932: 1.4378893481509177e-05
Position 1424: 1.30381781866419e-05
Position 725: 1.2934787442345238e-05
Position 2050: 1.0430815964549681e-05
Position 978: 9.638430529598205e-06
Position 361: 8.224227925579438e-06
Position 1293: 6.454027234560733e-06
Position 2611: 6.159851654033712e-06
Position 769: 4.750902850545476e-06
Position 2602: 4.528468402724239e-06
Position 2750: 3.638468238159654e-06
Position 2497: 3.5151512218001855e-06
Position 2062: 3.1963170366669806e-06
Position 2583: 3.0940302691444402e-06
Position 222: 2.9225490398067685e-06
Position 359: 2.868896620683454e-06
Position 434: 2.673792943705677e-06
Position 2127: 2.205551805329421e-06
Position 109: 1.751518412516785e-06
Position 668: 1.6355491138676597e-06
Position 163: 1.6110927145108515e-06
Position 3081: 1.528296383661671e-06
Position 1101: 1.519782690968809e-06
Position 550: 1.158915038815021e-06
Position 480: 1.009823023980371e-06
Position 420: 9.473221363033294e-07
Position 1370: 5.151868508138604e-07
Position 975: 4.677638307658466e-07
Position 1476: 3.300428750564645e-07
Position 1527: 2.5088132828451904e-07
Position 2395: 1.2553514580506457e-07
Position 116: 8.578751858430257e-08
Position 280: 1.3336330786729494e-08
Position 326: 8.388113383318613e-09
Position 84: 6.651216823908293e-09
Position 1871: 4.3848695046004334e-09
Position 318: 1.4763598421636757e-09
Position 764: 1.2435953254123653e-09
Position 608: 4.0212562669714806e-10
Position 78: 1.981490389889014e-10
Position 170: 1.2797992239685996e-10
Position 174: 1.2654498056622753e-10
Position 75: 1.1789918744463641e-10
Position 290: 8.422350653311155e-11
Position 160: 6.049054073716888e-11
Position 470: 1.3066368817277597e-11
Position 126: 2.0080497503908727e-12
Position 417: 8.161339554689849e-13
Position 430: 5.757896781968751e-13
Position 378: 4.996812303530495e-13
Position 294: 3.433183305008147e-14
Position 297: 2.2608997145506008e-14
Position 303: 1.1240188147726188e-14
Position 309: 2.6243195214620244e-15
