Gene = TNFRSF4
Sorted 3' Splice Sites (High to Low Probability):
Position 2506: 0.9926535034333059
Position 1993: 0.7354823632580914
Position 346: 0.7214918368697754
Position 1427: 0.6230887241143485
Position 2299: 0.4984670971218302
Position 2285: 0.4118251045335967
Position 1000: 0.3524897688424629
Position 1038: 0.18185730834671668
Position 1380: 0.1629063252158808
Position 1448: 0.13342851400889538
Position 1953: 0.1032333634045195
Position 2282: 0.08493803368971102
Position 2702: 0.06979336279317865
Position 2110: 0.0492899315054031
Position 969: 0.035278687771188554
Position 542: 0.031125114957552706
Position 1360: 0.02834033064301912
Position 607: 0.02714639994342696
Position 1079: 0.018936448049517392
Position 667: 0.01500362892333809
Position 1400: 0.014411139071349922
Position 1200: 0.013663354526359354
Position 1892: 0.008335572471505215
Position 1676: 0.006129516144892537
Position 2126: 0.005572118844780193
Position 561: 0.005502347331073152
Position 545: 0.004819728318013486
Position 2062: 0.004461786048584963
Position 2536: 0.004115378353856064
Position 1591: 0.0032279514930961283
Position 381: 0.0030871109436627258
Position 986: 0.0026030151303583875
Position 1218: 0.0025993603046293103
Position 1746: 0.0024668539264859025
Position 493: 0.0024450276415121266
Position 1606: 0.0023558508032597413
Position 2786: 0.002147110543212731
Position 891: 0.0021046913230890305
Position 2087: 0.0017345036756088706
Position 1913: 0.0016693437784923387
Position 587: 0.0016327623325903984
Position 2156: 0.0015929866929627315
Position 1042: 0.0012778484814579979
Position 305: 0.001236670933215847
Position 952: 0.0011184319958426289
Position 567: 0.0010529861051597168
Position 2024: 0.0008187656263120371
Position 273: 0.0007313643938959406
Position 1257: 0.0007263425594550722
Position 371: 0.0005741151466638722
Position 2512: 0.00045972304331697933
Position 2235: 0.0004443717180026811
Position 776: 0.0004001943776542845
Position 2180: 0.00037495395782843796
Position 1112: 0.0003721878592834831
Position 638: 0.00036392312868749663
Position 508: 0.0003406944107464727
Position 1697: 0.0003277511092736451
Position 1618: 0.0003209367332247992
Position 2136: 0.00030995848615775114
Position 2516: 0.0002427136387023067
Position 1463: 0.00021590265480388586
Position 2146: 0.00019607392687672558
Position 1182: 0.00018281361958805636
Position 2544: 0.00016406309616313227
Position 2571: 0.00014642909159072917
Position 1856: 0.00014055880240251172
Position 1796: 0.0001310815179061153
Position 2390: 0.00011449123838775775
Position 265: 9.623670231776088e-05
Position 1623: 9.517453383173577e-05
Position 678: 7.687988128802045e-05
Position 738: 7.670961956396547e-05
Position 841: 7.264532949059915e-05
Position 2421: 7.2086282230115e-05
Position 2592: 6.899733994096512e-05
Position 1332: 6.809185185579992e-05
Position 2613: 5.505437434664779e-05
Position 1346: 4.7990008021834736e-05
Position 278: 4.075183180999032e-05
Position 2541: 3.8283202839553184e-05
Position 2397: 3.733952345379128e-05
Position 1299: 3.039422408909726e-05
Position 503: 2.6354341775800687e-05
Position 1123: 2.0948786889372296e-05
Position 2538: 2.0323068813718963e-05
Position 2645: 1.7261011557325842e-05
Position 619: 1.1757722475846055e-05
Position 919: 1.0299095858662067e-05
Position 622: 7.506392364245355e-06
Position 1086: 7.331815070320748e-06
Position 431: 7.213898281989228e-06
Position 275: 4.732120869652861e-06
Position 2656: 2.4580456724544252e-06
Position 2793: 1.8460427895197198e-06
Position 2650: 1.1792558186825098e-06
Position 847: 1.0662578338044624e-06
Position 117: 7.845363212515826e-07
Position 362: 3.058171755418933e-07
Position 253: 1.9468644345766754e-07
Position 241: 1.6311520376229462e-07
Position 219: 1.2107191725128752e-07
Position 1061: 1.1462373219536789e-07
Position 144: 7.975702865779775e-08
Position 223: 3.674430140798538e-08
Position 226: 1.887999820080807e-08
Position 470: 1.513388088790476e-08
Position 438: 1.2730948786530992e-08
Position 189: 9.381555686879867e-09
Position 75: 6.673561601436043e-09
Position 139: 5.491715198206291e-09
Position 208: 7.988814822497285e-10
Position 447: 4.3240553430989037e-10
Position 149: 1.016242253599916e-10
Position 161: 2.972425244657258e-12
