Gene = ELP6
Position 15585: 0.0017892536454883143
Position 6427: 0.0017858279351919207
Position 12588: 0.0017758364758851015
Position 3241: 0.0015624699895243315
Position 6981: 0.0014326889059876665
Position 6824: 0.0014087166089754915
Position 10358: 0.0013163284188336497
Position 1924: 0.0011835950280901023
Position 2208: 0.0011711262475698474
Position 7501: 0.001150250405615094
Position 2972: 0.0011238134672041766
Position 16082: 0.0011082955753065127
Position 2154: 0.001089745858097566
Position 7043: 0.0010844645538418188
Position 4296: 0.0010404413883285876
Position 10924: 0.0009732146285876977
Position 7006: 0.0009267143428809736
Position 11372: 0.0009243167429871196
Position 10949: 0.0008764812161000547
Position 1028: 0.0008745056789616587
Position 10502: 0.0007717100525782321
Position 2564: 0.0007523624999245758
Position 2294: 0.0007487320325985149
Position 10608: 0.0007270045045764667
Position 3518: 0.0007196857073480218
Position 5592: 0.0007015328626116612
Position 6565: 0.0006436762422206924
Position 4434: 0.0006361384423570458
Position 10311: 0.000588066651168809
Position 1393: 0.0005759740685396078
Position 5987: 0.0005691752147263843
Position 14095: 0.0004972871381228756
Position 1616: 0.000489641054725257
Position 14839: 0.00048191025190850214
Position 14070: 0.00042323084915548835
Position 3389: 0.00040671456500185663
Position 1665: 0.0003973664165051343
Position 2226: 0.0002996809766901332
Position 1708: 0.00029782620479824434
Position 2469: 0.0002798607498840809
Position 5993: 0.00026355773461098786
Position 6616: 0.000257240400497144
Position 2502: 0.0002531094320890583
Position 1444: 0.00024268947218716386
Position 10036: 0.00024012953029818693
Position 4233: 0.00022728651103046522
Position 2180: 0.0001938947064604776
Position 1650: 0.00019373299937483658
Position 2043: 0.00019153114894021215
Position 1817: 0.00018101529835218833
Position 5595: 0.00016972665814373865
Position 13378: 0.00016390611731690504
Position 359: 0.00015352813406320783
Position 1472: 0.00014891206719511407
Position 1089: 0.00014327413625328327
Position 1712: 0.00012703504373894463
Position 10242: 0.00011827430223261995
Position 352: 0.00010010970357901832
Position 2483: 9.86926734012758e-05
Position 6402: 9.708250861917116e-05
Position 864: 8.048243263291343e-05
Position 1395: 5.676026985100531e-05
Position 11827: 5.525662732653116e-05
Position 11225: 5.36419621892649e-05
Position 1419: 4.909350346639067e-05
Position 2441: 4.1284229143455505e-05
Position 2297: 4.126645764136432e-05
Position 503: 4.022294355420583e-05
Position 1558: 3.3579952082186e-05
Position 8503: 3.2656887077780406e-05
Position 2097: 3.0970730993707544e-05
Position 457: 2.9709747776189954e-05
Position 506: 2.717935322399263e-05
Position 11687: 2.6211390946060654e-05
Position 11428: 2.3664097354302882e-05
Position 9732: 2.3621279286414738e-05
Position 9873: 2.1224205770749044e-05
Position 1156: 2.1205883060394726e-05
Position 2160: 1.9857942184684103e-05
Position 1623: 1.9737157120336714e-05
Position 1626: 1.957245528859656e-05
Position 10636: 1.5804180148891366e-05
Position 11119: 1.5525600910925804e-05
Position 1785: 1.3349382613870929e-05
Position 1860: 1.3317517435786209e-05
Position 386: 1.279673905101152e-05
Position 346: 1.2595265867097037e-05
Position 2004: 1.2578410902162809e-05
Position 1310: 1.2040254543562394e-05
Position 290: 1.1875285926819268e-05
Position 1988: 1.1873228042773302e-05
Position 9897: 8.640350742180866e-06
Position 3735: 8.630984377623965e-06
Position 9528: 8.3273350543588e-06
Position 1486: 7.328251353890828e-06
Position 404: 7.037693263082682e-06
Position 3549: 5.7419641203001035e-06
Position 10577: 5.639448062787636e-06
Position 10414: 5.343055526009833e-06
Position 2017: 4.688590568450121e-06
Position 9629: 4.65918259535616e-06
Position 10039: 4.258973370457155e-06
Position 3669: 2.967039440740931e-06
Position 1837: 2.21376099822042e-06
Position 1293: 2.1210393500767496e-06
Position 224: 2.062601488570681e-06
Position 1717: 1.9701404301680085e-06
Position 1755: 1.7949897698314683e-06
Position 265: 1.4668476216772625e-06
Position 9167: 1.4001472123558981e-06
Position 248: 1.2262643704736125e-06
Position 4238: 1.213680403854698e-06
Position 155: 1.1414669488001448e-06
Position 3558: 8.531321807400301e-07
Position 161: 7.720097460637928e-07
Position 9701: 6.273473716647132e-07
Position 4302: 3.0428906836444745e-07
Position 3915: 2.4885815753202765e-07
Position 964: 1.456237986370086e-07
Position 1832: 1.3635239098067867e-07
Position 1219: 1.1151411204239794e-07
Position 3036: 1.0811725646257291e-07
Position 889: 5.18573383715643e-08
Position 221: 4.4656288942938007e-08
Position 1043: 3.560318854423701e-09
Position 937: 2.3648790102821374e-09
Position 1172: 2.2698045756735545e-09
Position 127: 1.7023865886164081e-09
Position 884: 1.6527727605594321e-09
Position 1040: 1.4856413928883818e-09
Position 1070: 1.468376767425209e-09
Position 1765: 1.3323817330941538e-09
Position 1771: 1.3027153361241786e-09
Position 1037: 1.2850408206099203e-09
Position 724: 1.0334806374773946e-09
Position 164: 1.0051578614865532e-09
Position 109: 8.007086707347344e-10
Position 1566: 7.017970338865105e-10
Position 538: 6.537186963631606e-10
Position 468: 2.767220780089446e-10
Position 872: 2.6002299013094427e-10
Position 270: 1.696628901469566e-10
