Gene = LOR
Position 1335: 0.004091900354968019
Position 1270: 0.004018413894459859
Position 134: 0.0033922966273523115
Position 1033: 0.0032185183742629705
Position 290: 0.003059146324538742
Position 1953: 0.0029001657884301676
Position 1303: 0.0026139061874441024
Position 642: 0.0025300227216745242
Position 154: 0.0023700026077333246
Position 1915: 0.0023417904507431293
Position 1860: 0.0022461916625908266
Position 1267: 0.002172717279207203
Position 977: 0.0021557702704388623
Position 1977: 0.0018553588470193636
Position 1167: 0.0017268303427391595
Position 825: 0.0016117258102771694
Position 2275: 0.0015845748195876118
Position 2340: 0.0014813165675138496
Position 236: 0.0014620969891077202
Position 860: 0.0014035030462739336
Position 1376: 0.001237376141090508
Position 1249: 0.0010810527784067708
Position 1844: 0.0010268478482410776
Position 1193: 0.0010211043145512547
Position 2235: 0.00083019233449625
Position 2311: 0.00054700218073909
Position 2158: 0.0005385322630928511
Position 2253: 0.0005122205572075237
Position 1109: 0.000506811035911665
Position 524: 0.0004347520520074185
Position 1746: 0.00038468031205972407
Position 211: 0.00035718615317615736
Position 1720: 0.0003314221431898464
Position 2353: 0.0003073425673579824
Position 609: 0.0002913503490553913
Position 1063: 0.00026169305584727284
Position 676: 0.00023370234801994245
Position 2031: 0.00023125920012555514
Position 1043: 0.0002092566260678992
Position 1132: 0.00013887645137904535
Position 2197: 0.0001289298882574658
Position 381: 0.0001252568556564181
Position 2155: 0.00012500692807019818
Position 167: 0.00011848761129892816
Position 2046: 0.00011423264784255356
Position 2069: 9.585893788416816e-05
Position 314: 9.417900830023479e-05
Position 2314: 8.853442073613144e-05
Position 1096: 7.414775707683229e-05
Position 454: 7.281305278836508e-05
Position 354: 6.574590501154085e-05
Position 700: 6.320969820890192e-05
Position 831: 6.060271227655884e-05
Position 2084: 5.859808681742107e-05
Position 738: 5.060793440257603e-05
Position 296: 4.25213767924576e-05
Position 438: 4.247833342387169e-05
Position 727: 3.807039593206781e-05
Position 990: 3.65160507864934e-05
Position 765: 3.330641481084643e-05
Position 1516: 3.247974267441606e-05
Position 1389: 2.8502672635972965e-05
Position 862: 2.522435734620366e-05
Position 2398: 2.386470675206645e-05
Position 740: 1.9381679311536194e-05
Position 618: 1.866472752943668e-05
Position 327: 1.6710627536276626e-05
Position 317: 1.587344238232494e-05
Position 128: 1.5853438785101896e-05
Position 254: 1.3833143494091361e-05
Position 556: 1.0225863776543098e-05
Position 936: 9.04511113987386e-06
Position 708: 5.290455478188532e-06
Position 363: 4.4097934987665255e-06
Position 343: 3.8624216722864025e-06
Position 932: 2.9832911568604033e-06
Position 829: 2.143507280687737e-06
Position 868: 1.3257238775770035e-06
Position 530: 1.023519387758326e-06
Position 487: 1.0044252956768522e-06
Position 755: 5.866683223106197e-07
Position 714: 5.794203874113385e-07
Position 653: 5.239907589286369e-07
Position 772: 5.006955705006856e-07
Position 650: 4.954551022173098e-07
Position 569: 4.3606369611345754e-07
Position 463: 3.8474584438402723e-07
Position 339: 2.3376783190961037e-07
Position 259: 1.9797161884733342e-07
Position 384: 1.86542031106595e-07
Position 329: 6.514130545710559e-08
Position 387: 5.8354378536506787e-08
Position 389: 4.318910537169153e-08
Position 413: 3.652161451107802e-08
Position 186: 1.8542119320966866e-08
Position 406: 1.596975509597802e-08
Position 178: 1.2997574697027624e-08
Position 107: 6.091680740995075e-09
Position 169: 5.82080368167571e-09
Position 360: 3.5773088350246978e-09
Position 189: 3.433553209238549e-09
Position 432: 2.589789280518419e-09
Position 98: 5.924232553646047e-10
Position 183: 2.0863974315826793e-10
Position 410: 1.8814655458393093e-12
Position 408: 1.1299508687561097e-12
