Gene = FPGT
Position 2113: 0.002689471665107669
Position 3595: 0.0026235690908883703
Position 2073: 0.0023924680709385207
Position 4368: 0.002220759678400062
Position 8924: 0.002084938218279357
Position 2337: 0.0020698205976260424
Position 6045: 0.002062590084688465
Position 7006: 0.001987212462284907
Position 902: 0.001969263212915981
Position 2801: 0.0019515556167697574
Position 1487: 0.001862488207934553
Position 4149: 0.001849752625241323
Position 7892: 0.001729844648191706
Position 5919: 0.0016918678250108427
Position 3236: 0.0016594191418813017
Position 3903: 0.0015226449780107365
Position 925: 0.0013905483676310277
Position 6625: 0.001368278696915237
Position 499: 0.00131696320641692
Position 1324: 0.0012602344646986464
Position 1031: 0.0010032243286414008
Position 3582: 0.0009668209715115766
Position 4589: 0.0009163369949299592
Position 3313: 0.0008698827222496788
Position 357: 0.0008264004665251697
Position 6409: 0.0008078586717412293
Position 1939: 0.0007749447788972175
Position 2161: 0.0007657963050452133
Position 2809: 0.0007586646872767821
Position 5221: 0.0006806632917930593
Position 750: 0.0006604518178349092
Position 1463: 0.0005376019877957933
Position 6525: 0.0005226953536110676
Position 2941: 0.0005165222563064439
Position 1726: 0.0005045688907496373
Position 2313: 0.0004482620667463809
Position 2817: 0.00044520318123509586
Position 2504: 0.0004344708121615999
Position 2078: 0.0003882444076882551
Position 2593: 0.0003785606003660852
Position 2559: 0.0003431256983809829
Position 6261: 0.0003247015727795032
Position 738: 0.0003165699726181095
Position 877: 0.0002781278882254975
Position 2002: 0.00027168470670837147
Position 360: 0.000269447101819914
Position 1913: 0.00022549061169738096
Position 1882: 0.00019675528692398008
Position 1544: 0.00019349831140387015
Position 2889: 0.00019176453484512013
Position 2219: 0.00017583452479048075
Position 827: 0.00016646646122971218
Position 1910: 0.00015773216441046956
Position 879: 0.00015755874446338108
Position 2316: 0.0001421920644236624
Position 5178: 0.0001370383510464376
Position 4976: 0.00013492942550114123
Position 4535: 0.00013428365357008378
Position 2181: 0.0001334209354598765
Position 3468: 0.00012235916855574976
Position 255: 0.00011719497711145722
Position 4942: 0.00010708001074401165
Position 1118: 0.000105479632642012
Position 2387: 9.147463628222556e-05
Position 580: 8.696679195059989e-05
Position 2484: 8.683068722356405e-05
Position 1185: 8.247454683660089e-05
Position 3644: 7.00830442981998e-05
Position 570: 6.584503051297706e-05
Position 2411: 5.8998108880467474e-05
Position 1769: 5.76012720766409e-05
Position 766: 5.502968122160848e-05
Position 759: 5.1940853382258645e-05
Position 677: 5.178326032920425e-05
Position 990: 4.860552066903602e-05
Position 465: 4.564994089908588e-05
Position 3005: 4.153854466554558e-05
Position 3822: 3.576419560596557e-05
Position 429: 3.193232846124954e-05
Position 1330: 3.0494833282112558e-05
Position 4098: 2.482784599142907e-05
Position 613: 2.2988329482110267e-05
Position 3114: 2.2498337421040653e-05
Position 211: 1.548825521900831e-05
Position 3149: 1.3431770202516605e-05
Position 3508: 1.2394130669716059e-05
Position 3485: 1.1715519937772661e-05
Position 273: 5.519091612828305e-06
Position 3371: 4.869228411824667e-06
Position 617: 4.688482825218941e-06
Position 3053: 4.651437866219833e-06
Position 4230: 4.4040966275786654e-06
Position 3374: 4.4030352643316405e-06
Position 4680: 3.146155571099965e-06
Position 3429: 1.3391681497338865e-06
Position 443: 1.0870559663059592e-06
Position 386: 9.662449356409331e-07
Position 1404: 8.387894334285111e-07
Position 409: 6.560223485601324e-07
Position 1344: 5.959897595075146e-07
Position 365: 4.511026852761302e-07
Position 473: 4.4400727761355185e-07
Position 574: 3.6895260972587724e-07
Position 3260: 3.6644340829361674e-07
Position 2234: 3.460358701319733e-07
Position 1886: 3.443900633532498e-07
Position 496: 1.4050267465964994e-07
Position 379: 1.2937772670133359e-07
Position 1549: 1.0867111666619159e-07
Position 279: 1.0860101621750067e-07
Position 414: 8.648694676049375e-08
Position 393: 8.497523872661059e-08
Position 2573: 7.47102773034803e-08
Position 1829: 6.758096811196164e-08
Position 506: 4.3080075465434586e-08
Position 478: 4.084912199601801e-08
Position 1698: 3.5005481775879525e-08
Position 396: 2.2010384911479032e-08
Position 187: 1.513173850104523e-08
Position 390: 1.4049497407821355e-08
Position 1651: 1.1018861968812654e-08
Position 1261: 7.455884481881863e-09
Position 146: 3.0252351810325466e-09
Position 774: 2.387798460110729e-09
Position 141: 2.3435566964526594e-09
Position 131: 1.361482887325623e-09
Position 276: 9.502069267602598e-10
Position 300: 6.898292070199218e-10
