Gene = YOD1
Position 887: 0.0089634382928799
Position 6039: 0.0086454206779966
Position 1899: 0.007413943194403229
Position 793: 0.006782863610530055
Position 4981: 0.005771589851014155
Position 3658: 0.005419381174197574
Position 7046: 0.0047269697920102535
Position 3346: 0.004340821555909214
Position 4287: 0.0030402252527557522
Position 5489: 0.0029107118689852313
Position 6247: 0.002883857170836908
Position 5904: 0.002849850346183328
Position 6185: 0.0027903455880287234
Position 6222: 0.0027760532470322164
Position 1119: 0.002720289789833754
Position 1462: 0.0024025047782299724
Position 3319: 0.002202974859811512
Position 940: 0.0021177447331077173
Position 805: 0.002029683062280534
Position 3235: 0.0019978402302122736
Position 924: 0.0017998995585471619
Position 1521: 0.0017506607841289278
Position 5339: 0.0015220206462341964
Position 4012: 0.0015017825169992018
Position 5149: 0.0014211324950204488
Position 2791: 0.0013828282168624835
Position 1269: 0.0012972331277786978
Position 1914: 0.0012457527295337031
Position 1283: 0.0012317412837625494
Position 5901: 0.001210274234990453
Position 1770: 0.001183776056086592
Position 984: 0.0011458296140679095
Position 842: 0.0009983733287066833
Position 947: 0.0009804972053173242
Position 821: 0.0009270703949538498
Position 5825: 0.000862812906677544
Position 960: 0.0008211043513489955
Position 4793: 0.0007775627222745387
Position 6198: 0.0007006134164177436
Position 2252: 0.0006981262939520983
Position 7207: 0.0006876522665945292
Position 5874: 0.0006595324127994844
Position 4510: 0.0005898153086242717
Position 168: 0.0005079189486954358
Position 5851: 0.0005003286168544302
Position 4155: 0.0004965097184593863
Position 1479: 0.00047403199192996707
Position 265: 0.00044663329751112657
Position 4351: 0.0003690655306747584
Position 4303: 0.0003366692061092622
Position 3195: 0.00033128105337324414
Position 2212: 0.0003248381815916446
Position 4525: 0.00031563187282640124
Position 1764: 0.00030642405123191136
Position 864: 0.00029778099502130313
Position 4095: 0.00028371797896083217
Position 1029: 0.00026999379970938026
Position 3614: 0.0002625198979084818
Position 4730: 0.0002504257756533689
Position 3000: 0.00019981056068725468
Position 3561: 0.00019477403165491614
Position 307: 0.00017883341299950752
Position 1188: 0.00016591497397997767
Position 2675: 0.00015356454263385505
Position 2294: 0.00014521486351429935
Position 1374: 0.00013128654972223284
Position 3103: 0.00012498058644344764
Position 240: 0.0001221556528534984
Position 1429: 0.00011144237525427436
Position 2488: 0.00011135608700054787
Position 1239: 0.00010387033994906265
Position 1725: 8.955717574065687e-05
Position 1966: 8.711427500109165e-05
Position 2465: 7.815952586403722e-05
Position 202: 6.49580471008809e-05
Position 890: 6.28755752190695e-05
Position 1700: 5.941675970318653e-05
Position 1004: 3.1027933120698954e-05
Position 1099: 3.0298566823976296e-05
Position 1001: 2.326401982378624e-05
Position 1058: 2.281991206761104e-05
Position 348: 2.0406433923802744e-05
Position 121: 1.3386614633721736e-05
Position 208: 1.25502423125173e-05
Position 552: 9.033866300510315e-06
Position 503: 8.70929320948454e-06
Position 334: 7.806445126525845e-06
Position 508: 6.913756135007518e-06
Position 1151: 5.632327273715941e-06
Position 137: 5.438488044643079e-06
Position 1014: 1.8869971203348887e-06
Position 401: 6.35332338373732e-07
Position 394: 5.797759767643729e-07
Position 606: 3.477375907846575e-07
Position 558: 3.4387310834665334e-07
Position 371: 2.2645906151675687e-07
Position 595: 1.9635341726080037e-07
Position 468: 1.626090641977277e-07
Position 473: 1.402912932518256e-07
Position 463: 1.1752887643900601e-07
Position 614: 4.971343029829238e-08
Position 565: 4.298490152642534e-08
Position 520: 3.015686489145252e-08
Position 413: 2.2523735187503603e-08
Position 419: 1.1228992515639856e-08
Position 435: 2.2527110850082126e-09
Position 748: 1.7577133032592268e-09
Position 981: 1.586169713863102e-09
Position 838: 1.3968172475351125e-09
Position 484: 1.354664350571252e-09
Position 756: 1.3305887238548913e-09
Position 437: 1.2545402001170216e-09
Position 532: 1.2280116795015093e-09
Position 763: 1.1930447443252123e-09
Position 515: 1.9950922483250467e-10
Position 527: 1.9110807925713655e-10
Position 428: 1.4788637513156336e-10
Position 450: 3.5205897699000405e-11
Position 698: 1.736133987708725e-12
Position 446: 1.9586495986022103e-16
Position 448: 1.590633131496169e-16
Position 80: 1.0623186782355441e-20
