Gene = ACBD6
Position 734: 4.789160508124887e-05
Position 1001: 2.4422409988110425e-05
Position 1279: 1.7633478976896704e-05
Position 885: 1.6326117189306594e-05
Position 915: 6.939781977313369e-06
Position 247: 4.6946612851158845e-06
Position 1082: 4.057289387068788e-06
Position 394: 3.876722295431679e-06
Position 1093: 3.6605846771906438e-06
Position 516: 3.1665405423812525e-06
Position 1023: 1.7447279262608847e-06
Position 1651: 1.5505289098068486e-06
Position 538: 1.3021245566839295e-06
Position 929: 1.2342357784106527e-06
Position 1541: 1.2147100189272778e-06
Position 1522: 1.0195489548554428e-06
Position 1109: 6.840382064818818e-07
Position 1459: 4.942665362513109e-07
Position 51: 2.1210007155897691e-07
Position 5: 1.9507428996396786e-07
Position 65: 1.5793527687894638e-08
Position 240: 1.2692026349416942e-08
Position 432: 8.496150514522483e-09
Position 252: 4.678552104635033e-09
Position 806: 3.5800306486457617e-09
Position 822: 1.6334917512055614e-09
Position 774: 8.932314371837924e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.8967957276812949
Position 8474: 0.895539666796064
Position 10588: 0.5471962921672099
Position 22972: 0.5278255768449363
Position 10562: 0.41703973986023507
Position 16027: 0.3187733061677373
Position 14728: 0.22338516005490391
Position 26136: 0.21431580335075334
Position 3365: 0.1782676950373919
Position 12683: 0.1702872828890232
Position 17503: 0.14437921810018362
Position 17886: 0.13301585668634394
Position 20454: 0.126004067517633
Position 16367: 0.09885143807772524
Position 8100: 0.09487559154626216
Position 1170: 0.07121573242016445
Position 14926: 0.06473141058142227
Position 1106: 0.06264774838381795
Position 8151: 0.05501464401519199
Position 17381: 0.049770419250004284
Position 8124: 0.03453612854663669
Position 20990: 0.02726919608537847
Position 14462: 0.026740707080677252
Position 8320: 0.024906090413543892
Position 14818: 0.024602901485447835
Position 21927: 0.02452034758030926
Position 1250: 0.022269594648840246
Position 10851: 0.01838710759209214
Position 1370: 0.017286908906875884
Position 6289: 0.016985876696090207
Position 6193: 0.01599455708029359
Position 10812: 0.014744648713797062
Position 19046: 0.013064931966488369
Position 8671: 0.012934838137785851
Position 1189: 0.012927031294705876
Position 20614: 0.012193374028209558
Position 11438: 0.01105930629804622
Position 11466: 0.011036710059896397
Position 1336: 0.009993750457301203
Position 10469: 0.009620439208112317
Position 6228: 0.008793535250032878
Position 12650: 0.008670736611830637
Position 7314: 0.008377065633283108
Position 15266: 0.007385619329532005
Position 13791: 0.007143304331203075
Position 8959: 0.0069413061507902244
Position 3343: 0.006771563086681514
Position 8811: 0.006111091056554645
Position 10489: 0.006084050854048151
Position 6936: 0.005971386386633283
Position 14964: 0.005836505407839839
Position 12996: 0.0055574424715301735
Position 5852: 0.005519585098892023
Position 1778: 0.005260591913611393
Position 21170: 0.004526436565553061
Position 1738: 0.00436899056506767
Position 12478: 0.004226478739255532
Position 8938: 0.0038779249696765843
Position 12712: 0.0035883658078596815
Position 5441: 0.003161478699721424
Position 8848: 0.0031071910637262513
Position 12724: 0.0030770866687347856
Position 8392: 0.003070849541067059
Position 10879: 0.002848046801783751
Position 3280: 0.0027992929577518705
Position 3313: 0.002776384091774977
Position 14981: 0.0026476213331505906
Position 15294: 0.0026033576992071754
Position 5379: 0.0025561111703037835
Position 2867: 0.0024471740982003986
Position 12175: 0.0023201863741890557
Position 1123: 0.0022282493441955925
Position 12003: 0.0021516551033488574
Position 5506: 0.00212917683507813
Position 5602: 0.00208411287499703
Position 12621: 0.0020130288613971962
Position 15517: 0.0019670270019458177
Position 11506: 0.0019557043005415295
Position 7480: 0.0018990487778688862
Position 16524: 0.0018603098377746449
Position 8879: 0.0017731953945321441
Position 3041: 0.00166447138021816
Position 4560: 0.0011758688510622698
Position 11208: 0.0010591218092749159
Position 7962: 0.0009752650248539793
Position 4105: 0.000906453694070493
Position 5875: 0.0009026969800879294
Position 5561: 0.0008671041819527707
Position 2262: 0.0007707973849588218
Position 1109: 0.0007235500963763774
Position 13815: 0.0006884467417516817
Position 2287: 0.0006724465559324332
Position 11478: 0.0006532232929663925
Position 13865: 0.0006419897093399694
Position 16807: 0.000609803027895367
Position 12950: 0.0005775147212466454
Position 1387: 0.0005334810097203033
Position 15858: 0.0005332822630263118
Position 2128: 0.0004647696874965811
Position 2966: 0.00045777832268857724
Position 13603: 0.000452567670197275
Position 1459: 0.0004176697122708066
Position 11386: 0.00041506194808769894
Position 11625: 0.00039663343778237765
Position 1195: 0.0003735587596947723
Position 13562: 0.00035000049988317483
Position 15651: 0.0003425730372128451
Position 11952: 0.0003296361204703916
Position 13636: 0.0003182098348750562
Position 11286: 0.00028359532367737075
Position 996: 0.0002538815942393053
Position 11892: 0.00021793267863980592
Position 1495: 0.00019255580401281817
Position 7611: 0.00017549914540292854
Position 11779: 0.00016758207045577438
Position 9713: 0.00014650773942224746
Position 7287: 0.0001420610047660327
Position 12344: 7.03073685066528e-05
Position 9733: 6.711877777997582e-05
Position 9468: 6.681375113652213e-05
Position 9110: 5.473516226182911e-05
Position 645: 5.370531600197819e-05
Position 9783: 4.4414932386518686e-05
Position 2425: 3.657850601837039e-05
Position 8687: 3.183191030401346e-05
Position 731: 2.3739029052528325e-05
Position 2770: 1.7291401215751307e-05
Position 2156: 1.4815826113502368e-05
Position 2479: 1.1820471818850915e-05
Position 1252: 1.1744252568929328e-05
Position 774: 1.1696383419386582e-05
Position 1011: 1.1601211876631455e-05
Position 899: 1.0754606220004258e-05
Position 1463: 9.808961363547615e-06
Position 1000: 8.876047302605771e-06
Position 976: 7.954401308561435e-06
Position 1783: 7.074546871291103e-06
Position 785: 6.811284350660209e-06
Position 614: 5.585068224682358e-06
Position 10765: 1.956923439903434e-06
Position 11328: 9.554973384308303e-07
Position 1090: 9.513862590960122e-07
Position 1068: 7.633179611047333e-07
Position 648: 7.301719963161513e-07
Position 1932: 5.331978912759414e-07
Position 1559: 4.4378861988384013e-07
Position 831: 4.1917538376078705e-07
Position 1212: 2.0191067204543597e-07
Position 861: 1.4991203855436113e-07
Position 231: 1.194644183997521e-07
Position 850: 1.1905858506958966e-07
Position 798: 1.1617290198808433e-07
Position 1381: 9.656836264171818e-08
Position 792: 8.672571429059391e-08
Position 1315: 6.510404213560847e-08
Position 653: 6.452297232012528e-08
Position 1296: 5.8464389970257595e-08
Position 819: 5.5840778662133595e-08
Position 1424: 4.857961074281435e-08
Position 1419: 4.2777842869099046e-08
Position 1223: 3.8071490917707326e-08
Position 664: 3.5384825026685425e-08
Position 588: 3.260161622163161e-08
Position 623: 3.111198925426071e-08
Position 601: 2.5110855567139118e-08
Position 678: 1.6947936008384604e-08
Position 666: 1.461190467761101e-08
Position 980: 1.2191189315333476e-08
Position 828: 1.0696774351572318e-08
Position 1440: 6.063493876370712e-09
Position 768: 5.97883038611214e-09
Position 806: 4.541706290021144e-09
Position 801: 4.411174015745267e-09
Position 1265: 1.4095706408960762e-09
