Gene = RP5-864K19.6
Position 6203: 0.00022115179464555625
Position 9720: 0.00019023592360921919
Position 2471: 0.0001739218933346082
Position 8812: 0.00017096409851520604
Position 1985: 0.00013565774064002432
Position 335: 0.00013127585728019673
Position 1994: 0.0001312062836045108
Position 718: 0.00011323393045478357
Position 1392: 0.00011319272344405736
Position 1585: 9.251332312714219e-05
Position 5672: 7.952429188066576e-05
Position 823: 7.163117275973719e-05
Position 309: 6.874265972528251e-05
Position 513: 5.5897719701376935e-05
Position 6053: 5.501568449041574e-05
Position 9067: 5.400848437762274e-05
Position 2737: 5.293649415506388e-05
Position 1619: 3.4856068762036687e-05
Position 2603: 3.4839381403517774e-05
Position 5013: 3.401066263850018e-05
Position 4855: 3.099912698776243e-05
Position 5030: 2.7751434947370454e-05
Position 6008: 2.6513387925679198e-05
Position 3623: 2.6061930157253317e-05
Position 4773: 1.8835919266609948e-05
Position 4314: 1.7958880943166413e-05
Position 474: 1.7846369542716284e-05
Position 1534: 1.7527218276566018e-05
Position 272: 1.7231142555530966e-05
Position 2447: 1.6874538233079018e-05
Position 847: 1.2679084601766233e-05
Position 296: 1.2407661532103914e-05
Position 2705: 1.0646603959234527e-05
Position 2134: 9.152279037016217e-06
Position 2073: 8.755037002209578e-06
Position 4929: 7.400592963203742e-06
Position 2255: 5.985659967465126e-06
Position 897: 4.437716813158788e-06
Position 195: 3.523748903133757e-06
Position 652: 3.375173408781655e-06
Position 2171: 3.2744837223928193e-06
Position 2570: 4.5284180736819677e-07
Position 2520: 3.819537395582735e-07
Position 2620: 2.891606187271451e-07
Position 1299: 2.54212478884821e-07
Position 1829: 1.9647314114107492e-07
Position 1282: 1.9234884076032292e-07
Position 4869: 1.3124239302362584e-07
Position 4776: 1.276852013674818e-07
Position 4431: 1.1334384190827435e-07
Position 2758: 1.0595313726976336e-07
Position 4202: 1.0531697012099927e-07
Position 2088: 1.014696458540908e-07
Position 2055: 9.184884868179774e-08
Position 4242: 8.870485203134022e-08
Position 984: 8.783185487927526e-08
Position 1418: 8.551587862237228e-08
Position 2043: 7.532767023365342e-08
Position 987: 6.022933046897505e-08
Position 447: 4.102661427180955e-08
Position 1459: 3.3563755492502496e-08
Position 2120: 3.307262397309726e-08
Position 1013: 2.379042696178542e-08
Position 1064: 1.8654873992934286e-08
Position 396: 8.702785191959984e-09
Position 1445: 7.038899272580711e-09
Position 410: 6.158917834325265e-09
Position 829: 4.664032794834162e-09
Position 1208: 2.4892140614052858e-09
Position 921: 1.941126184174058e-09
Position 476: 1.1006084099113092e-09
Position 671: 6.299150057432749e-10
Position 208: 2.5190925839866548e-11
