Gene = PGBD5
Position 381: 1.3352068311849291e-12
Position 318: 8.362146158808429e-13
Position 749: 4.88380352940246e-13
Position 780: 3.969441554419403e-13
Position 628: 2.8421670655265055e-13
Position 206: 1.6465067888301339e-13
Position 156: 5.2124667504154165e-14
Position 800: 3.6037398584113955e-14
Position 54: 1.6275707415185012e-14
Position 306: 2.672895750989259e-15
Position 352: 1.0024909270576735e-16
Position 412: 1.4791895554675051e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 20323: 0.9999902658687191
Position 26552: 0.9999326953707554
Position 28871: 0.42074742345639243
Position 27145: 0.3674477464729452
Position 32211: 0.2713501515274878
Position 8012: 0.19088127179506378
Position 28644: 0.17949680570807441
Position 29011: 0.09914039846082127
Position 27118: 0.09248834367637808
Position 10648: 0.07967540387339216
Position 5538: 0.06771923191848835
Position 4215: 0.0558721731408837
Position 496: 0.045516449989809284
Position 30799: 0.04434344199605303
Position 30384: 0.029847610379288764
Position 27711: 0.028255972371260558
Position 27161: 0.027561111868922253
Position 558: 0.026313791907058886
Position 4269: 0.02579810701342275
Position 27804: 0.024335761805111718
Position 31095: 0.01921645015418336
Position 27991: 0.017966569940494427
Position 29132: 0.014185271193926352
Position 28113: 0.012038551024471664
Position 27464: 0.011274905497423248
Position 586: 0.009507804074537909
Position 562: 0.00943025816579065
Position 446: 0.009266794151607294
Position 28472: 0.008907098426446032
Position 29484: 0.0075470573992400345
Position 32155: 0.006827163108145557
Position 27636: 0.005650254208655824
Position 5384: 0.005293868837012967
Position 26933: 0.005281417046686269
Position 27445: 0.004660246162577409
Position 253: 0.0034515040049549516
Position 236: 0.0032687146297765723
Position 418: 0.0032233507769753936
Position 535: 0.0031298688217271846
Position 29638: 0.002960338522379977
Position 27419: 0.0027998134802822055
Position 29032: 0.0027770336255748687
Position 26867: 0.0021152735430804348
Position 318: 0.0018407810463421047
Position 27584: 0.0017615343977690637
Position 28187: 0.001758411308477217
Position 27175: 0.0016217069709264613
Position 27086: 0.0015800605583218992
Position 27587: 0.0015603353752203638
Position 276: 0.0010806279974536182
Position 352: 0.0007020724872161684
Position 1263: 3.703976480803385e-06
Position 17280: 3.5483670385915147e-06
Position 7232: 2.1768200921786474e-06
Position 8976: 1.7362120101758412e-06
Position 9026: 8.417699203574543e-07
Position 9500: 6.947094438293711e-07
Position 7510: 5.293242174592733e-07
Position 2334: 3.4005114195399266e-07
Position 2317: 2.9418117434056837e-07
Position 2569: 2.8104426621095567e-07
Position 8317: 2.541230700769468e-07
Position 5250: 2.3006726426682774e-07
Position 896: 6.27065621582632e-08
Position 1137: 4.268671812908016e-08
Position 1675: 3.6732872820597904e-08
Position 5273: 3.273773799296148e-08
Position 2364: 3.2158459699393596e-08
Position 6531: 3.149726770775167e-08
Position 3023: 2.801507503990615e-08
Position 3231: 2.7938716827701434e-08
Position 2449: 2.7197314578839363e-08
Position 1059: 2.6385662219419422e-08
Position 2072: 1.5782237329681374e-08
Position 512: 1.4702854660018756e-08
Position 460: 1.1709969504261288e-08
Position 3255: 1.0979905605424137e-08
Position 2231: 1.0824677917644336e-08
Position 2962: 8.628640653577883e-09
Position 3977: 7.701792272402462e-09
Position 783: 7.609267256071931e-09
Position 2259: 7.15737215865162e-09
Position 978: 5.958018388939525e-09
Position 2115: 4.9211056006859375e-09
Position 780: 4.894893764516814e-09
Position 2291: 3.572156875160495e-09
Position 729: 3.395742532618607e-09
Position 1576: 3.180276972997149e-09
Position 1490: 2.7761171272649587e-09
Position 2477: 2.5625560194000326e-09
Position 2336: 2.365073272350353e-09
Position 5055: 2.275090413566079e-09
Position 4819: 2.2658823263639393e-09
Position 2156: 2.0650502143760914e-09
Position 374: 1.525251469152857e-09
Position 2754: 1.3986127688225344e-09
Position 4891: 1.3871463923687057e-09
Position 1172: 1.3551819618363262e-09
Position 81: 1.3282465140724153e-09
Position 1306: 1.1012094823457754e-09
Position 744: 1.0992052109016938e-09
Position 1447: 1.0773156447984408e-09
Position 4682: 6.70784030719392e-10
Position 1641: 5.615344021991828e-10
Position 2792: 3.893908183148797e-10
Position 1608: 3.512477392560511e-10
Position 1353: 2.613605138131439e-10
Position 1309: 2.485105223555313e-10
Position 1020: 2.186354862007206e-10
Position 391: 2.113317381520878e-10
Position 590: 2.0449263511221471e-10
Position 1280: 1.936692003863473e-10
Position 1611: 1.0985476462255822e-10
Position 1465: 1.0177595579332882e-10
Position 1206: 8.68850919088269e-11
Position 147: 2.4184679515474834e-11
Position 531: 2.1988023471171518e-11
Position 464: 1.2759166302738446e-11
Position 1186: 7.956824602035313e-12
Position 1067: 7.436179593969636e-12
Position 128: 6.161048838647108e-12
Position 499: 5.796344841941812e-12
Position 95: 3.9407790732307e-12
Position 1105: 3.872972649522612e-12
Position 1102: 3.58170084906862e-12
Position 381: 2.7971774043857347e-12
Position 176: 2.113973908556658e-12
Position 153: 1.1880324738721222e-12
Position 611: 9.300198205096488e-13
Position 539: 5.254305819209146e-13
Position 474: 3.52308517920079e-13
Position 103: 2.797253242768115e-13
Position 606: 2.431791419257546e-13
Position 108: 1.843951369975648e-13
Position 187: 8.392395285650225e-14
Position 166: 6.382795404412803e-14
Position 189: 6.147583612816638e-14
Position 707: 3.229846888226668e-14
Position 646: 2.835806039788381e-14
Position 162: 2.5209538987213352e-14
Position 677: 2.047989047900418e-14
Position 662: 1.4457629437113542e-14
Position 133: 1.236713328414106e-14
Position 608: 6.725825940109067e-15
Position 89: 6.157883127905045e-15
