Gene = SPRTN
Position 488: 1.9478938824234956e-07
Position 437: 7.974474763198932e-08
Position 1098: 1.0531370428309493e-08
Position 150: 5.62022561562164e-10
Position 622: 7.416397877973583e-11
Position 172: 2.433326398374284e-18
Position 166: 2.0472479543158776e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9748: 0.9363815206175097
Position 9993: 0.8893943222871765
Position 1720: 0.8552900407063174
Position 13255: 0.7911812538785987
Position 10605: 0.6400851123216758
Position 6574: 0.48596636997956777
Position 16238: 0.31873373649239267
Position 14561: 0.2817163338774384
Position 1231: 0.2729809805007403
Position 9121: 0.21693971345308632
Position 8598: 0.11468513674307435
Position 9356: 0.0734507597094815
Position 473: 0.05370211757568868
Position 16373: 0.042887939889588035
Position 2967: 0.04273766713113146
Position 13637: 0.034232140620803944
Position 641: 0.03190615945232894
Position 13594: 0.0245658624839304
Position 14427: 0.024541359717450226
Position 14074: 0.024430526016419547
Position 13210: 0.024011338324558738
Position 10190: 0.02317674254114292
Position 10668: 0.020227119335338932
Position 12453: 0.0195354560551507
Position 515: 0.019216802237240434
Position 8624: 0.018796958219048976
Position 1411: 0.016927099227964704
Position 12666: 0.016525481307678485
Position 13957: 0.015465446714279683
Position 13777: 0.01312804273507961
Position 6114: 0.012302141692434855
Position 11549: 0.011393777094799202
Position 4427: 0.011087459631901744
Position 5672: 0.010749581467886711
Position 488: 0.009998775789563506
Position 6609: 0.009734897126825053
Position 2860: 0.009578087894711646
Position 16699: 0.009295773713719462
Position 10873: 0.008941367710436849
Position 12992: 0.006382714110337935
Position 14387: 0.006080360340598045
Position 14217: 0.005983357485372692
Position 11511: 0.005904044382911051
Position 5616: 0.00543825684874414
Position 15694: 0.004935066644747908
Position 9082: 0.004819906640523978
Position 13640: 0.004816636230643662
Position 1211: 0.004739236542468869
Position 6090: 0.004109392127923044
Position 1352: 0.004096493272717971
Position 2524: 0.004088716306498378
Position 5587: 0.0037872415421644325
Position 2983: 0.003741742802661452
Position 15592: 0.003499723575959392
Position 4402: 0.003447062788419611
Position 2552: 0.0034124912373321853
Position 16972: 0.0032672764830531443
Position 1252: 0.0032485872660506705
Position 10218: 0.0031095668144825524
Position 14038: 0.0030783100673497403
Position 866: 0.002972722908601148
Position 974: 0.002196694581936797
Position 13279: 0.0021360710984742507
Position 371: 0.002093925135193853
Position 12293: 0.001877838164627291
Position 2632: 0.0017880985348318194
Position 5695: 0.001671957480299719
Position 1777: 0.0016333555146066786
Position 11489: 0.0015699925931799289
Position 2839: 0.0015513197267908018
Position 2980: 0.0012838744387025979
Position 10266: 0.0012453824436088686
Position 13794: 0.0012406134186107756
Position 10611: 0.0011993982920370377
Position 10968: 0.001165983863498179
Position 2721: 0.0010089199165263323
Position 2890: 0.0009644984108954074
Position 9952: 0.0009517413895194986
Position 2629: 0.0008185230987740259
Position 6769: 0.0008117688383454868
Position 1429: 0.0008114398205516874
Position 15028: 0.0007924901966633281
Position 413: 0.0007680734921472723
Position 12272: 0.000737630514520113
Position 1738: 0.0007067417695346274
Position 2607: 0.0006523285818705917
Position 14006: 0.0005924947926482492
Position 263: 0.0005465212243001842
Position 1453: 0.0005159308747470126
Position 10825: 0.00043772916791613405
Position 13865: 0.0004189174575868557
Position 180: 0.00041083553451711765
Position 1450: 0.00040420687785657026
Position 1062: 0.0003895641652580824
Position 10944: 0.0003888537028475435
Position 874: 0.00029162622296026344
Position 5031: 0.0002849181626267517
Position 239: 0.00027917073381046343
Position 12955: 0.0002665432163849446
Position 1308: 0.00025917480048903854
Position 12841: 0.000256806413872905
Position 1105: 0.0002204625364846085
Position 429: 0.00021168220972537214
Position 1151: 0.0001938192538610767
Position 4484: 0.00018134969572186865
Position 4287: 0.00017913540572583156
Position 10236: 0.0001642309387014289
Position 655: 0.00015825782922795128
Position 1483: 0.00015079504370617638
Position 6723: 0.00013914151052646056
Position 297: 0.0001387473815840517
Position 1019: 0.00011166744501364696
Position 2685: 0.00011054994193977171
Position 1311: 0.0001045354975677207
Position 389: 0.00010450116445647602
Position 416: 8.2121420901475e-05
Position 521: 6.443643630230984e-05
Position 844: 6.069087123389767e-05
Position 1325: 5.299921932296427e-05
Position 1186: 5.24386122860173e-05
Position 161: 5.206054954822397e-05
Position 7798: 4.4931516854067365e-05
Position 988: 4.2119611127135375e-05
Position 128: 4.0997963872131904e-05
Position 1158: 4.011300787884059e-05
Position 751: 3.4377203696774596e-05
Position 788: 2.9775127452890705e-05
Position 1793: 2.5124720841770675e-05
Position 1574: 1.688428549471559e-05
Position 1642: 1.161332743743911e-05
Position 911: 7.71717374678315e-06
Position 10702: 3.854041820422273e-06
Position 377: 3.7480509692642235e-06
Position 1988: 2.332747680893298e-06
Position 881: 2.196486054770379e-06
Position 609: 2.1127328184641143e-06
Position 374: 1.8669870336581873e-06
Position 134: 1.5348415366671253e-06
Position 536: 1.0978648118427642e-06
Position 1935: 5.453764606696822e-07
Position 3031: 4.751040842992935e-07
Position 1638: 2.881823562290815e-07
Position 2031: 1.3067990682902898e-07
Position 225: 9.055218679690472e-08
Position 1920: 8.052088851306865e-08
Position 98: 5.855204649349389e-08
Position 246: 2.9549140056377766e-08
Position 530: 2.4744929492306903e-08
Position 242: 2.0359576218263154e-08
Position 293: 1.6139071311178196e-08
Position 398: 1.3916612699636412e-08
Position 392: 1.028934590687793e-08
Position 82: 7.112943483245498e-09
Position 446: 4.6398116686119096e-09
Position 541: 3.704269063023495e-09
Position 223: 2.9748251832477727e-09
Position 884: 2.2006410800488676e-09
Position 583: 1.863233043910983e-09
Position 670: 1.3750080659246607e-09
Position 675: 1.1528816531212802e-09
Position 101: 2.933214320845381e-10
Position 1882: 1.553666326810645e-10
Position 1601: 1.1609102460583859e-10
Position 1480: 1.0651264593472784e-10
