Gene = DLD
Position 26302: 0.5561526302230921
Position 14390: 0.5408760950360033
Position 26953: 0.526687980787141
Position 26997: 0.33654424116996495
Position 29548: 0.3356312817381476
Position 10196: 0.3036682330779449
Position 28486: 0.2889067749889449
Position 27746: 0.2533977617353173
Position 28615: 0.25247033125427054
Position 11354: 0.24373795761768194
Position 26325: 0.22515851821893282
Position 27505: 0.21739733060462293
Position 3935: 0.21472073528671873
Position 1282: 0.19308908702543923
Position 13913: 0.16280600597276776
Position 9930: 0.16015631573740946
Position 26153: 0.15734548815723157
Position 27759: 0.1564651452154597
Position 14692: 0.14728660806997643
Position 13898: 0.12598968109150022
Position 29111: 0.12004374347390526
Position 14376: 0.11370999864858622
Position 10707: 0.11361086768680692
Position 28821: 0.10569946169749433
Position 27720: 0.08322468265331776
Position 29159: 0.08190766169351701
Position 29713: 0.07842829485785845
Position 13947: 0.07565310293936421
Position 2210: 0.07493611800013156
Position 1035: 0.07345892988108257
Position 27485: 0.06992432085280977
Position 776: 0.06795652552577498
Position 13987: 0.06741383164847928
Position 27000: 0.06205996970677147
Position 22559: 0.06200432924655168
Position 15115: 0.06103602777660559
Position 29080: 0.05973303536681453
Position 14011: 0.05656305316007674
Position 13954: 0.05228219478920465
Position 13892: 0.05206817021027895
Position 29497: 0.047403035164695566
Position 14203: 0.046827252533304026
Position 10593: 0.04560663524591281
Position 21862: 0.045169993538801356
Position 13185: 0.04306461623311824
Position 27583: 0.036816693805572155
Position 19581: 0.035691846833590446
Position 7122: 0.03306378569181111
Position 28597: 0.03241932341875788
Position 2265: 0.03189576290511152
Position 27552: 0.030554559700610856
Position 18332: 0.030055228917854282
Position 18755: 0.024458079372931495
Position 11300: 0.023761716212492564
Position 7331: 0.023039527115437275
Position 28663: 0.020204058110529527
Position 28879: 0.019709146839766663
Position 11059: 0.01907310978513784
Position 3984: 0.018717101127753405
Position 29785: 0.017218939799904746
Position 14177: 0.016148619705004218
Position 10596: 0.015832973789462874
Position 1414: 0.01540540078490315
Position 29410: 0.01520840856750581
Position 2462: 0.015027116264188919
Position 13692: 0.014577496279151458
Position 28955: 0.012216849734425491
Position 5428: 0.012140524690297786
Position 18714: 0.011907365280004793
Position 7161: 0.011517315255432061
Position 2057: 0.011350362308104229
Position 6292: 0.011143877115977724
Position 18428: 0.010812608916136014
Position 28523: 0.009854064743835144
Position 13626: 0.00940009584082507
Position 27897: 0.009372515832350539
Position 5911: 0.00929136032756552
Position 14661: 0.009175832744396366
Position 504: 0.00917391163384331
Position 27989: 0.00880794148844553
Position 27657: 0.007906660487062152
Position 2472: 0.007295640475271055
Position 29584: 0.007053107817838919
Position 27023: 0.006826522274359811
Position 18445: 0.00648531101134719
Position 29262: 0.0060884661499195905
Position 12180: 0.005627645230073071
Position 1093: 0.005427645748281961
Position 18786: 0.005424296731695089
Position 6223: 0.0054000935908935805
Position 12671: 0.005157917010796649
Position 27292: 0.005080689375780406
Position 14243: 0.004797808585612454
Position 28572: 0.004769177288530471
Position 27365: 0.004768801478797835
Position 818: 0.004700555798124576
Position 201: 0.004367080986695073
Position 29914: 0.004286266520069434
Position 7645: 0.004079725704586276
Position 14082: 0.003993283359866754
Position 27776: 0.003895374414730731
Position 13101: 0.003836402840210872
Position 26635: 0.0038293554837926084
Position 14417: 0.0037918257692679514
Position 11270: 0.0035427195678407655
Position 12641: 0.00344055928044431
Position 12738: 0.003336431388062448
Position 11358: 0.0032805334745438105
Position 2417: 0.003256392356646648
Position 10549: 0.003224783232785119
Position 3726: 0.003154845684893119
Position 28645: 0.0031311060967413786
Position 507: 0.0030936242074709247
Position 15300: 0.0029833222143518276
Position 4077: 0.0029642609099338455
Position 2088: 0.002951194312135953
Position 11234: 0.002813247365432971
Position 900: 0.0028020073337398227
Position 12104: 0.002602729421370243
Position 29870: 0.0023780256809221062
Position 941: 0.0023413379613558888
Position 466: 0.00227069218395314
Position 8143: 0.002209773642585151
Position 2233: 0.0021607720735529927
Position 28680: 0.0021573646122187836
Position 2458: 0.0019838918613002817
Position 18541: 0.0019789209937164376
Position 1440: 0.0019628781037375016
Position 10785: 0.0016791378601649272
Position 1242: 0.001560624153362095
Position 28620: 0.0015070531739395515
Position 27346: 0.0014076704079009018
Position 27862: 0.0013615228113984979
Position 485: 0.001344610910728295
Position 12314: 0.0012567681550780094
Position 11273: 0.001225549127656655
Position 16712: 0.0012226970942682948
Position 12865: 0.0012185479433178086
Position 29575: 0.0012039193906088143
Position 14299: 0.001185226847342136
Position 28675: 0.001092128181449949
Position 2231: 0.0010527748509386
Position 28722: 0.0010242167136954806
Position 1387: 0.0010226542331201246
Position 15151: 0.0009692880759055995
Position 12795: 0.000901183672307033
Position 28906: 0.0008296036071527498
Position 27233: 0.0008289664630144868
Position 14150: 0.0007878147205811735
Position 11009: 0.0007820247018736298
Position 13854: 0.0007521914192247903
Position 11157: 0.0007513387605584639
Position 2278: 0.0007217477213358993
Position 591: 0.0007148173643905444
Position 3595: 0.0007076167709462593
Position 28502: 0.000699688034286451
Position 1037: 0.0006931079724125537
Position 903: 0.000649515930403198
Position 14743: 0.000637193473520089
Position 13352: 0.0005767274422163593
Position 2407: 0.0005714534188104323
Position 13250: 0.0005499718047605299
Position 30123: 0.00048645446850088716
Position 1344: 0.00044220897738586737
Position 828: 0.00043519596372569374
Position 16674: 0.00042619738000342143
Position 1306: 0.0004252381766717684
Position 11328: 0.0004239686936764257
Position 28892: 0.00041227609727483483
Position 1426: 0.0004019308167503068
Position 29056: 0.0003996045896057106
Position 28359: 0.00039929089083540664
Position 29134: 0.0003924123300577798
Position 27521: 0.00038530113678814754
Position 3310: 0.00038132744236870757
Position 837: 0.00037322029001290275
Position 11755: 0.0003624563565054668
Position 12735: 0.0003539074444182364
Position 10827: 0.00034054479478173914
Position 1190: 0.0003242883527001063
Position 27610: 0.0003198470291672633
Position 11219: 0.00031926188331999944
Position 11178: 0.00030552825733443393
Position 13332: 0.0002919130471743451
Position 623: 0.00028864774974554674
Position 28843: 0.000277666528836274
Position 795: 0.0002715386705855154
Position 14221: 0.00026466235529586774
Position 28294: 0.00022256451484498996
Position 12761: 0.0002036155756839389
Position 18399: 0.0001944273743550682
Position 1205: 0.00019242185905035537
Position 530: 0.00019088206822352865
Position 1174: 0.00016727273374697403
Position 1976: 0.00014249481245285283
Position 28233: 0.00012904519739682097
Position 1081: 0.00011941578781537849
Position 13776: 0.00011486110871290044
Position 28852: 0.00010271347260513321
Position 3437: 9.463093044552283e-05
Position 7097: 9.02686564024913e-05
Position 5579: 8.669635592248391e-05
Position 28641: 8.623580341857714e-05
Position 19623: 8.435674036120655e-05
Position 28340: 8.394598064333745e-05
Position 1013: 8.190798127264551e-05
Position 667: 7.781258725175431e-05
Position 17827: 7.762775677531008e-05
Position 416: 7.267712994970732e-05
Position 28841: 7.215389854825982e-05
Position 28297: 7.067231499046056e-05
Position 13566: 6.380905756525834e-05
Position 3220: 6.168574264594038e-05
Position 3168: 5.911710336139496e-05
Position 1478: 4.2735550547342365e-05
Position 4229: 3.950459901399334e-05
Position 28236: 3.5455444041175606e-05
Position 28372: 3.504562944380583e-05
Position 13505: 3.091200195384948e-05
Position 3374: 3.0668998048055915e-05
Position 3180: 2.8571401885784056e-05
Position 10925: 2.7306672721517963e-05
Position 13711: 2.6666723048509458e-05
Position 10972: 2.614948838532128e-05
Position 17956: 2.5261827077412828e-05
Position 2484: 2.5091158277573195e-05
Position 14468: 1.975215046736468e-05
Position 6273: 1.9580998914512985e-05
Position 2377: 1.786965553366181e-05
Position 13542: 1.777001774913447e-05
Position 5389: 1.4783578879034088e-05
Position 799: 8.946590695844484e-06
Position 16654: 8.654392402225656e-06
Position 744: 8.394740289474002e-06
Position 782: 7.81896397503437e-06
Position 238: 6.174731349046074e-06
Position 180: 4.933826142586552e-06
Position 28510: 4.5291980350596e-06
Position 12679: 3.3949178851389717e-06
Position 28243: 3.3124925201625893e-06
Position 12750: 2.804709204807639e-06
Position 642: 2.739951392127022e-06
Position 1813: 2.6367168378680356e-06
Position 286: 2.3121807888477024e-06
Position 230: 2.269295149774632e-06
Position 1596: 2.0839160630726932e-06
Position 28388: 1.6441992056940332e-06
Position 319: 1.2858835533779984e-06
Position 14314: 7.495423940030392e-07
Position 602: 5.154066950076626e-07
Position 737: 4.4650616159055e-07
Position 880: 3.176858761452802e-07
Position 728: 3.1011029972985493e-07
Position 354: 3.042987336096807e-07
Position 243: 2.989189285109414e-07
Position 263: 2.8888842882779747e-07
Position 376: 2.633397729788931e-07
Position 638: 2.384531656127849e-07
Position 210: 2.2237909397691868e-07
Position 205: 1.68521495760025e-07
Position 719: 1.4913898766348038e-07
Position 250: 6.145172981928346e-08
Position 273: 6.082999667498661e-08
Position 3653: 4.8887383192358985e-08
Position 2757: 4.6201909476241085e-08
Position 2588: 4.33365014176697e-08
Position 3625: 3.350531820781087e-08
Position 98: 3.3445549289026686e-08
Position 2663: 3.114367916336442e-08
Position 541: 2.0075520902850125e-08
Position 222: 9.298499741483049e-09
Position 2623: 4.816737041977708e-09
Position 334: 4.482070126516969e-09
Position 2530: 3.4856738302295405e-09
Position 324: 3.1362885456608836e-09
