Gene = LYRM7
Position 867: 3.4590691487667376e-06
Position 5886: 3.4311488663076285e-06
Position 639: 3.056947688455557e-06
Position 6333: 2.8839974316018283e-06
Position 416: 2.5876271677551756e-06
Position 2037: 2.1427120930419404e-06
Position 9547: 2.0512548118019185e-06
Position 5603: 1.8692018428522985e-06
Position 8463: 1.4348048134209544e-06
Position 1990: 1.3029395536177562e-06
Position 4745: 1.2156675856295353e-06
Position 7216: 8.521110156402667e-07
Position 2137: 8.292191300358241e-07
Position 1841: 7.609925479459232e-07
Position 3527: 6.723850672598421e-07
Position 6092: 6.586127183206779e-07
Position 1355: 5.156967377192106e-07
Position 3920: 4.646498220509669e-07
Position 5660: 3.443001005054633e-07
Position 3498: 3.390955367534978e-07
Position 5606: 3.312063968597703e-07
Position 4971: 3.220412303428478e-07
Position 4290: 2.507879668433057e-07
Position 2687: 2.3545426437621293e-07
Position 1320: 1.5029226437456317e-07
Position 2260: 8.638036787761174e-08
Position 1244: 8.503463291454803e-08
Position 2704: 8.403397329736544e-08
Position 2473: 7.809787949887535e-08
Position 1662: 7.290291195827829e-08
Position 805: 6.922507297951072e-08
Position 1275: 6.780372198551944e-08
Position 3197: 4.5375528957514555e-08
Position 4111: 2.927841379316336e-08
Position 3185: 2.1291712084686103e-08
Position 2013: 1.3588216124423917e-08
Position 361: 7.248385712154194e-09
Position 291: 6.759056900804503e-09
Position 364: 6.4469634681955785e-09
Position 314: 2.3968813400539995e-09
Position 389: 1.4143021398687924e-09
Position 650: 5.212578576458748e-10
Position 305: 5.066770859933504e-10
Position 500: 4.947280989194868e-10
Position 619: 4.803251842186415e-10
Position 541: 3.029405742050614e-10
Position 574: 2.380493148847122e-10
Position 368: 2.357632330682766e-10
Position 186: 2.0464891390872056e-10
Position 271: 1.611179206152241e-10
Position 418: 1.393356195908776e-10
Position 190: 1.2890188269879784e-10
Position 413: 1.1333304491543261e-10
Position 697: 8.980710043799096e-11
Position 683: 7.909804210668846e-11
Position 1012: 3.8848717929267104e-11
Position 1200: 3.319029680865342e-11
Position 968: 2.874926294407799e-11
Position 707: 9.215307201489447e-12
Position 394: 6.193185444654675e-12
Position 647: 3.790831619305012e-12
Position 1160: 3.672809917889439e-12
Position 159: 2.836757970361931e-12
Position 431: 1.6346874605516921e-12
Position 711: 1.6323380949822731e-12
Position 161: 1.3995769642874267e-12
Position 223: 8.309277280896652e-13
Position 424: 6.619414862001737e-13
Position 235: 4.520491697584084e-13
Position 206: 3.4760263451959385e-13
Position 121: 2.1127289733325947e-13
Position 208: 2.0641891172837758e-13
Position 107: 1.907969835093861e-13
Position 228: 1.5416773430697267e-13
Position 135: 1.1601860738874432e-13
Position 246: 3.996670129243697e-14
Position 203: 3.5436876400421434e-14
