Gene = PPOX
Position 2214: 0.0003202402339136554
Position 2077: 0.00030938418359242593
Position 2517: 0.00022928731329874434
Position 908: 0.00019446362785644834
Position 2804: 0.000170440061229594
Position 56: 0.00015861628443285294
Position 2534: 0.00015094285252563992
Position 3502: 0.00015041335423327844
Position 836: 0.00012237835288454388
Position 2959: 0.00010419973296090914
Position 2190: 0.00010051213806787902
Position 4522: 5.440767863856511e-05
Position 2400: 4.8621167441144135e-05
Position 4655: 3.7623383828471125e-05
Position 1039: 3.5409213380265476e-05
Position 690: 2.8550928627911752e-05
Position 267: 2.5940162258581116e-05
Position 529: 1.782085813266939e-05
Position 885: 1.667497484897896e-05
Position 912: 1.527218109916886e-05
Position 323: 1.4590533073971337e-05
Position 843: 1.4565797255293152e-05
Position 166: 1.3743732985540498e-05
Position 122: 6.847252653105552e-06
Position 1282: 4.839960004608484e-06
Position 312: 4.557305040065908e-06
Position 490: 2.835782380156654e-06
Position 961: 2.0903048638882196e-06
Position 387: 1.7547922812872587e-06
Position 430: 1.425598977952658e-06
Position 342: 1.3724859042794329e-06
Position 1477: 1.0320685541292944e-06
Position 14: 1.0154902073329638e-06
Position 1106: 8.469588657399015e-07
Position 76: 5.512834439085616e-07
Position 295: 3.463973486159902e-07
Position 2203: 3.0507328675872603e-07
Position 540: 2.887863398019148e-07
Position 397: 2.6989756823387995e-07
Position 2022: 1.6477140650796558e-07
Position 92: 1.0703933664827894e-07
Position 453: 1.0674130890157911e-07
Position 659: 1.646466432672156e-08
Position 450: 6.58860223524357e-09
Position 456: 6.354364884431324e-09
Position 1973: 3.416347953154074e-09
Position 693: 9.61698793249124e-10
Position 738: 3.660809856952085e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 429: 0.9876398506300598
Position 689: 0.8975549862488201
Position 4496: 0.7567039392170685
Position 2582: 0.7321458096955314
Position 2002: 0.6547563755609584
Position 3998: 0.517903611656742
Position 4209: 0.47886305758602826
Position 944: 0.39564656828437034
Position 4269: 0.29924731239144947
Position 1177: 0.21621058965962953
Position 960: 0.2066308786427921
Position 4623: 0.18413661441979848
Position 3249: 0.08685851157060112
Position 3495: 0.0733850748102276
Position 2067: 0.05726365994349224
Position 1481: 0.04895943280621829
Position 928: 0.046139678509387015
Position 4171: 0.042399668782664865
Position 985: 0.04199720610299983
Position 2268: 0.039653909709318494
Position 2021: 0.03932525549038051
Position 1584: 0.03829898282377918
Position 1904: 0.030518469668119424
Position 916: 0.029290357054972422
Position 3351: 0.02928009599431603
Position 4654: 0.023369276057257443
Position 655: 0.022950469151626973
Position 4284: 0.01861577198995207
Position 1430: 0.01681590579568075
Position 3032: 0.016055686266385396
Position 988: 0.013765513078476458
Position 2008: 0.01260294852833706
Position 1028: 0.010881885927198456
Position 2886: 0.010408709270970075
Position 2107: 0.007098729493000306
Position 1957: 0.007076818579011267
Position 1416: 0.0069512004852260514
Position 4752: 0.0045773530850082055
Position 304: 0.004349530774193065
Position 4236: 0.004263344270313276
Position 1015: 0.003923219306512142
Position 3386: 0.0036950756965848006
Position 2118: 0.0031132898821981856
Position 4439: 0.002916745454487648
Position 4539: 0.002915893422266794
Position 4521: 0.002531051532295518
Position 386: 0.0022385554094539522
Position 2620: 0.0021602735111586778
Position 2034: 0.00203418783003036
Position 2438: 0.0018991069456430099
Position 3304: 0.0016056342250830157
Position 2044: 0.0015860147452881983
Position 699: 0.0015773853851527714
Position 1339: 0.0014433458473456767
Position 4511: 0.001431310435433085
Position 1365: 0.0013952752093542857
Position 3614: 0.0013564710384622895
Position 323: 0.0011851844264666666
Position 4713: 0.00110058154311336
Position 1006: 0.0009963214633028799
Position 4079: 0.0009512874976669415
Position 1490: 0.0009290672740579337
Position 1183: 0.0007687842668348474
Position 1336: 0.0007549283823776954
Position 2292: 0.0006186825321115542
Position 1762: 0.000545764166077398
Position 2058: 0.0005097218949573757
Position 2074: 0.0005050469671379854
Position 1199: 0.00042716277559744247
Position 3132: 0.00037658525689489514
Position 590: 0.0003260756812883685
Position 335: 0.00032314751299321657
Position 2596: 0.0003015238988613378
Position 338: 0.00023857108173408952
Position 1881: 0.00023711314030677795
Position 667: 0.00017607034540837441
Position 87: 0.00015788525873654784
Position 787: 0.00015291607842013555
Position 1795: 0.00015247244146198945
Position 4026: 0.0001523475225993969
Position 1023: 0.00013976717257125848
Position 4625: 0.00013201606077847637
Position 955: 0.00013105925862001111
Position 189: 0.00012265256430216587
Position 1341: 9.819017351443639e-05
Position 186: 8.585651901312062e-05
Position 1321: 8.091052406925103e-05
Position 744: 8.06356094286712e-05
Position 1496: 7.939292968198325e-05
Position 1524: 4.909081843019956e-05
Position 1076: 4.496018373713287e-05
Position 1768: 4.40879228677976e-05
Position 1689: 4.344595697786971e-05
Position 957: 4.3173028265686336e-05
Position 1256: 4.3091058434993136e-05
Position 1699: 4.170531643848971e-05
Position 1273: 3.518450331094103e-05
Position 883: 3.257390173468183e-05
Position 490: 2.7741953732073457e-05
Position 140: 2.5800895061779654e-05
Position 848: 2.4434839286408282e-05
Position 2889: 1.9425697961946225e-05
Position 1667: 1.3254727871226423e-05
Position 119: 9.466134392563224e-06
Position 213: 9.220961062400494e-06
Position 709: 8.797131373414643e-06
Position 586: 7.030726054318513e-06
Position 267: 5.1594950986427905e-06
Position 767: 4.409346688890274e-06
Position 885: 2.980040211415795e-06
Position 2274: 2.0353866179386295e-06
Position 102: 1.9951860373355576e-06
Position 890: 1.982034290539278e-06
Position 2440: 1.868100543175933e-06
Position 969: 1.8300870810551273e-06
Position 899: 1.272343622218763e-06
Position 342: 1.1954420775744295e-06
Position 2415: 1.1794008147978437e-06
Position 158: 1.1527456890952286e-06
Position 804: 9.452974435374994e-07
Position 149: 9.341636335278903e-07
Position 381: 8.973248840196674e-07
Position 2531: 7.890182622832625e-07
Position 524: 5.93002930093473e-07
Position 89: 5.626010333261143e-07
Position 112: 5.202633817624039e-07
Position 354: 5.096343977753481e-07
Position 475: 4.885020852313634e-07
Position 1732: 4.7575334996478994e-07
Position 713: 4.0312462871582593e-07
Position 2347: 3.9740516964536574e-07
Position 468: 3.6603596025899247e-07
Position 191: 3.485387594135251e-07
Position 853: 1.8236897939651384e-07
Position 851: 1.796773610877695e-07
Position 723: 1.754512788606186e-07
Position 792: 1.2699387592836423e-07
Position 99: 1.1742790526133368e-07
Position 706: 1.1730884953495119e-07
Position 162: 9.962018200862988e-08
Position 704: 8.282444601703863e-08
Position 546: 7.036546435451795e-08
Position 104: 4.956557888640307e-08
Position 502: 1.4222981125095902e-08
Position 1297: 3.3800977464921016e-09
