Gene = IGSF21
Position 10513: 0.011239742825235793
Position 8306: 0.009528853698297597
Position 16841: 0.009040554601886222
Position 10904: 0.008882537096916877
Position 1007: 0.008162118758951214
Position 6831: 0.006351102544947629
Position 7540: 0.006236711330121555
Position 1063: 0.004741469597404653
Position 9979: 0.004697119481487711
Position 8424: 0.004587129323477477
Position 4073: 0.0036539991550413485
Position 1022: 0.0035002812515375157
Position 7253: 0.003014689430882912
Position 3896: 0.0025362724627287082
Position 1195: 0.0021227706801290437
Position 7878: 0.002113872676351456
Position 7811: 0.001977850327091487
Position 13686: 0.0019499423241427839
Position 13529: 0.0018967312308928801
Position 1118: 0.0016624002757561066
Position 13432: 0.001549130226219106
Position 4216: 0.0015468113064306635
Position 3861: 0.0014320340583382574
Position 6309: 0.0013402665753993325
Position 10204: 0.0010997547914370143
Position 6219: 0.0009059534029841936
Position 8578: 0.000873650612652135
Position 3489: 0.00044259540779333713
Position 1809: 0.00043479428990150776
Position 3601: 0.00037315079718673144
Position 5285: 0.0003277397132619374
Position 2408: 0.00032380617724772387
Position 10047: 0.0003158159909231574
Position 4000: 0.00030905539107068183
Position 6017: 0.000296094368425762
Position 2582: 0.0002902423418311956
Position 4474: 0.0002734865611014044
Position 3282: 0.0002657522700898631
Position 2539: 0.000259422494905928
Position 4084: 0.00024858244044298255
Position 6149: 0.00024540781179944115
Position 2301: 0.00024091689996070934
Position 6648: 0.00023154770461743409
Position 2943: 0.00021422213524142044
Position 2836: 0.0002010381267964169
Position 5493: 0.00019124426751118093
Position 2165: 0.00016479809015809276
Position 6772: 0.00013621500193624958
Position 1035: 0.000123465039867725
Position 3020: 0.00012268772817767868
Position 3690: 0.00011118131283933781
Position 5552: 0.00010961608131893168
Position 1727: 0.00010875849659224446
Position 2043: 0.00010541885167916155
Position 1713: 0.00010368856519255877
Position 3513: 0.00010242437006976725
Position 7691: 9.822916546306631e-05
Position 965: 9.48936556647955e-05
Position 2593: 9.092726770863735e-05
Position 7429: 8.509459277365871e-05
Position 2709: 8.441461706638377e-05
Position 2438: 7.039497964918216e-05
Position 1298: 6.872201249405022e-05
Position 1444: 6.441201461980995e-05
Position 370: 4.3565498410270995e-05
Position 3915: 4.2387611114492546e-05
Position 5406: 4.009402475522129e-05
Position 5334: 3.851777825154789e-05
Position 5137: 3.7790105786246674e-05
Position 4130: 3.645978992320287e-05
Position 3606: 3.3124794830929044e-05
Position 2105: 3.196292537577519e-05
Position 2076: 3.192418260193897e-05
Position 4190: 2.9643704781129484e-05
Position 2276: 2.820981246554529e-05
Position 5020: 2.693014203457133e-05
Position 3313: 2.6321112780777787e-05
Position 3687: 2.3185354113067715e-05
Position 542: 1.987657183109172e-05
Position 646: 1.6366176196339266e-05
Position 2237: 1.3153501115173424e-05
Position 3451: 1.2764623165525545e-05
Position 1397: 1.1032443537395517e-05
Position 2000: 1.0846748016376242e-05
Position 727: 1.045519286132963e-05
Position 2656: 1.0258227826320196e-05
Position 2008: 9.740975965489946e-06
Position 696: 8.562162885991957e-06
Position 1954: 5.725547684446299e-06
Position 4044: 5.663565461419018e-06
Position 1952: 5.518006752694399e-06
Position 1652: 3.5899373880328325e-06
Position 1910: 3.5748005531557938e-06
Position 585: 2.792344507625227e-06
Position 544: 2.715527803938163e-06
Position 724: 2.2849732991645556e-06
Position 1907: 2.0583113129780967e-06
Position 283: 1.9980364491928827e-06
Position 1844: 1.979244383306411e-06
Position 919: 1.8941975910652678e-06
Position 1997: 1.5469307322768922e-06
Position 2412: 1.4963150420892776e-06
Position 184: 1.2600787761434883e-06
Position 747: 1.056550998064329e-06
Position 745: 8.717961689843089e-07
Position 1153: 8.654926802893614e-07
Position 1742: 7.82136430672375e-07
Position 958: 7.197365627906159e-07
Position 709: 6.711155111435224e-07
Position 712: 1.0144694205227663e-07
Position 518: 8.522997760364803e-08
Position 1175: 7.78235084522647e-08
Position 825: 7.434916815170395e-08
Position 839: 7.363557083246683e-08
Position 981: 4.0703729884533996e-08
Position 602: 2.4966637398009332e-08
Position 610: 1.1651106503169558e-08
Position 296: 9.83211132414296e-09
Position 1526: 7.999429657248979e-09
Position 1570: 7.584362613347065e-09
Position 1511: 7.1220246328491044e-09
Position 558: 6.540140715593901e-09
Position 1348: 5.415845181598689e-09
Position 399: 4.572295497798265e-09
Position 852: 4.528501986115402e-09
Position 292: 4.238518224614826e-09
Position 1850: 3.789718768315314e-09
Position 1724: 3.100243838833983e-09
Position 1451: 2.775241778608373e-09
Position 799: 2.2602574044586832e-09
Position 807: 2.125041029067126e-09
Position 1605: 1.873040631585777e-09
Position 1410: 1.653955593435347e-09
Position 928: 1.2508520473843473e-09
Position 320: 1.0490855296679435e-09
Position 606: 9.991849649058256e-10
Position 754: 7.115488476895863e-10
Position 186: 4.173714146441244e-10
Position 1879: 1.9878210945805784e-10
Position 1762: 1.0034378875527338e-10
