Gene = HMP19
Position 20423: 0.00024681027242637365
Position 19235: 0.00024499061307477687
Position 1203: 0.0002398354713931483
Position 428: 0.00020619426810389101
Position 24725: 0.0001915387731184272
Position 788: 0.00018729552075838913
Position 1146: 0.00014021438046241922
Position 7: 0.0001282179657799649
Position 1043: 0.00011275771237632799
Position 931: 8.738796333219656e-05
Position 1771: 8.533981199499773e-05
Position 1876: 5.2298692455418634e-05
Position 758: 4.6435723227778235e-05
Position 2238: 2.1610604372105928e-05
Position 1168: 2.1226207447633073e-05
Position 1102: 2.0295134323767473e-05
Position 659: 1.656255915565038e-05
Position 363: 1.3640729784114585e-05
Position 1548: 1.0108845545190556e-05
Position 1155: 4.421530501933166e-06
Position 230: 2.9820026657786476e-06
Position 612: 2.3842716888923467e-06
Position 580: 1.185340651361854e-06
Position 9: 2.3478622213268846e-07
Position 361: 5.378888729636419e-08
Position 134: 2.6858515811362646e-08
Position 444: 7.004049490646694e-09
Position 318: 6.364166185489435e-09
Position 313: 2.8728522709457417e-09
Position 19: 2.013115492080641e-10
Position 630: 1.0124566994204967e-10
Position 584: 7.161804106693405e-11
Position 435: 5.296979394125567e-11
Position 254: 1.1419198759453993e-11
Position 326: 2.3835521016477748e-12
Position 182: 4.317482195587513e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 18627: 0.999999994879147
Position 24125: 0.9409147012059882
Position 20599: 0.686895071802918
Position 16586: 0.6788622997304354
Position 1129: 0.5285981416371541
Position 35990: 0.36224170574944864
Position 37823: 0.28922084817084237
Position 37514: 0.28583344349481343
Position 22052: 0.12554597653422458
Position 23087: 0.08996536737846134
Position 1456: 0.07762999906722637
Position 24724: 0.07671177176053383
Position 22012: 0.06261916110481269
Position 31665: 0.06085404496115927
Position 676: 0.05795062673633742
Position 20567: 0.05450870405334902
Position 596: 0.04281165103366785
Position 26698: 0.042690027151363275
Position 23140: 0.0426068049640086
Position 23193: 0.034266918775933485
Position 32359: 0.03045133742564577
Position 20613: 0.028573760949305416
Position 19020: 0.02331489273179534
Position 22495: 0.022075369971089154
Position 24066: 0.021812347004358752
Position 32126: 0.0217031021218495
Position 26339: 0.0215214855585402
Position 22077: 0.02036922954986212
Position 34983: 0.017966349411183496
Position 23246: 0.017681299981997058
Position 1308: 0.016134050685815533
Position 1533: 0.015236305676119445
Position 1415: 0.014661574569081681
Position 2683: 0.013136745834463412
Position 20618: 0.01238479049688095
Position 20490: 0.01224066006196305
Position 20542: 0.012239892601633008
Position 32053: 0.011910159135933344
Position 1109: 0.010456211239542235
Position 7120: 0.009996902982322729
Position 31968: 0.009874322347057124
Position 1544: 0.009329034338377565
Position 1074: 0.009321999764348754
Position 21143: 0.008043599224658667
Position 22090: 0.007551717321756199
Position 3899: 0.0073299086954795615
Position 23211: 0.006990862868903084
Position 21578: 0.006980319045158137
Position 21575: 0.00680640028256219
Position 26640: 0.00662532432073145
Position 21506: 0.0062751855608068965
Position 23158: 0.005905282913724507
Position 2333: 0.0055269908130455995
Position 874: 0.005392110351936117
Position 993: 0.005016189767890405
Position 21140: 0.004973649209516289
Position 29009: 0.0049324131774897
Position 25636: 0.004888497489991648
Position 1748: 0.004623054827531899
Position 1625: 0.004482984944127252
Position 444: 0.004033308562747759
Position 31853: 0.0038796688556085876
Position 3950: 0.0036077112876752855
Position 29165: 0.003487424466473782
Position 21711: 0.0034081125414972316
Position 930: 0.0032220596734515725
Position 22782: 0.0031519412282693337
Position 23034: 0.0027511092041355633
Position 28112: 0.002642276452852854
Position 1706: 0.0026076763679051015
Position 143: 0.0024937939765680367
Position 21102: 0.0023617423312133424
Position 23753: 0.0023129369071375567
Position 26932: 0.00225506346528761
Position 25268: 0.0021017091503792314
Position 1428: 0.0020690450880997274
Position 26411: 0.0019699010185195544
Position 28487: 0.0019571810674666513
Position 26787: 0.0019179778066752409
Position 21938: 0.0017066489612246243
Position 1143: 0.0016543923459662788
Position 1315: 0.001621980467675917
Position 953: 0.0016101100989542759
Position 1331: 0.0015760372572452932
Position 22998: 0.001447610931116472
Position 18846: 0.0014412631285962004
Position 28330: 0.001420182394584544
Position 19195: 0.0014128818213116853
Position 28897: 0.001385841011221659
Position 103: 0.0013745538251390796
Position 25018: 0.0012963084657838604
Position 23105: 0.0012851516984919342
Position 22222: 0.0012321349875678042
Position 2845: 0.0011954583522121058
Position 24674: 0.0010981982511970116
Position 22388: 0.0010822069714911862
Position 30777: 0.0010359684269080926
Position 20202: 0.0009037558786849715
Position 19059: 0.0008433747213822528
Position 19161: 0.0006968035827333703
Position 636: 0.0005928635188911319
Position 25151: 0.0005801177054739089
Position 1606: 0.0005618730237449941
Position 106: 0.0005583003098994454
Position 19215: 0.0004643958878097063
Position 18821: 0.0004294832280856213
Position 25120: 0.00041659670064459907
Position 24767: 0.0003925012801314872
Position 25614: 0.0003910976443488091
Position 407: 0.00036188465780071183
Position 27965: 0.00032875371772667344
Position 25206: 0.0002899502845733812
Position 24494: 0.00024620225338622617
Position 27916: 0.00024583778595546005
Position 338: 0.00023562352125969788
Position 25061: 0.00019976101203060794
Position 956: 0.00018883833378637542
Position 521: 0.00018582779963375738
Position 20946: 0.00016865175875207446
Position 21912: 0.00013982419565343536
Position 335: 0.00013694836318728566
Position 26375: 0.0001322110218416002
Position 24468: 0.00012698571870100526
Position 20473: 0.00011579729140912535
Position 1262: 0.00011356812101565208
Position 18793: 0.00010602337116830175
Position 21862: 0.00010271506755541526
Position 24294: 9.917179787459704e-05
Position 25825: 9.749236994389814e-05
Position 20735: 8.336251787365685e-05
Position 25041: 8.059416467934997e-05
Position 1247: 7.882264813597566e-05
Position 1018: 6.687458761363433e-05
Position 1275: 5.863257374479316e-05
Position 24612: 3.886758156856342e-05
Position 23264: 3.878347454858219e-05
Position 117: 2.846967492224047e-05
Position 552: 2.462088904533774e-05
Position 880: 2.2649611628627837e-05
Position 2189: 2.1610604372105928e-05
Position 1139: 2.0023018770852275e-05
Position 1177: 1.5529655787092046e-05
Position 2799: 1.5175530840464359e-05
Position 1280: 1.3300974627143468e-05
Position 1220: 5.62236612199826e-06
Position 1053: 5.262013395135725e-06
Position 235: 5.257494536179003e-06
Position 2378: 5.061216659213529e-06
Position 2646: 3.985423262159764e-06
Position 1756: 3.321997664367859e-06
Position 748: 2.0776909969727326e-06
Position 152: 1.9130106029513796e-06
Position 706: 1.7837397307495357e-06
Position 1569: 1.337301944776887e-06
Position 20770: 2.077962141115739e-07
Position 417: 6.970999709770372e-08
Position 230: 3.3369927627210944e-08
Position 558: 3.0002885068998557e-08
Position 128: 2.643424477644196e-08
Position 530: 2.2266638212573712e-08
Position 389: 4.747162198997151e-09
Position 166: 3.607285835454387e-09
Position 649: 3.2307994440977717e-09
Position 350: 3.0871706981684075e-09
Position 170: 2.0327637313942115e-09
Position 163: 1.2903742942823738e-09
Position 711: 8.1067452470813e-10
Position 358: 6.988225341346148e-10
Position 384: 5.249307346897111e-10
Position 368: 2.6892136469844585e-10
Position 345: 2.607637918456968e-10
Position 240: 7.226352690440171e-11
Position 347: 4.8481308805061075e-11
Position 69: 1.874402120090678e-11
Position 72: 2.1129504273230084e-12
Position 247: 1.3088273798635587e-12
Position 244: 5.434800280734918e-13
