Gene = COX17
Position 693: 2.547405358404295e-07
Position 557: 1.867138925307721e-07
Position 591: 7.309020323551348e-08
Position 442: 4.09361752700377e-08
Position 544: 2.8331989385774143e-08
Position 576: 2.1625361806828935e-08
Position 469: 2.7591670475967784e-13
Position 456: 1.8379256909018773e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.5591652227393878
Position 7737: 0.370274868624907
Position 2614: 0.292270377014454
Position 2144: 0.26395753165972247
Position 1008: 0.1988734157448874
Position 472: 0.1936926795283509
Position 7933: 0.18739034725599554
Position 1952: 0.11780891860237244
Position 6476: 0.0907575278150603
Position 3719: 0.08701549501721748
Position 1854: 0.05085848210945539
Position 436: 0.046259883007659326
Position 1887: 0.04597012818096449
Position 1994: 0.035699164583414995
Position 3177: 0.03240576671246344
Position 921: 0.02833403452098412
Position 5182: 0.026350817750027344
Position 5463: 0.023611743170144972
Position 783: 0.020076368108799474
Position 5704: 0.019736134557435062
Position 2610: 0.01896921314574778
Position 7284: 0.017351375349261875
Position 8018: 0.01447369570538017
Position 6730: 0.013338636049732388
Position 1090: 0.010883403355779043
Position 1892: 0.009484968533293028
Position 6727: 0.008989719646691954
Position 2774: 0.008165972490188288
Position 6122: 0.007170273209872345
Position 2063: 0.0064065803834881625
Position 3138: 0.005678437885834432
Position 3098: 0.005617929948050797
Position 3816: 0.005007479744485128
Position 5515: 0.004826705231994819
Position 2634: 0.00418818146621768
Position 7112: 0.00409144393197331
Position 7137: 0.0040797960536205985
Position 2296: 0.004003389745856633
Position 4825: 0.00400038404509459
Position 1781: 0.003534071776364409
Position 1146: 0.003496222336539435
Position 6159: 0.003350773155560671
Position 6863: 0.003139311331286479
Position 751: 0.002592645746991051
Position 3493: 0.002500291200659234
Position 3456: 0.002460029519934966
Position 814: 0.0024411779637807914
Position 3217: 0.002357357607504847
Position 1916: 0.0023534912788198484
Position 4042: 0.002286911397176102
Position 2331: 0.002187091427311291
Position 6093: 0.001902166237491558
Position 3592: 0.0017310592151338153
Position 5073: 0.0017286968402495263
Position 5421: 0.0017048897409947968
Position 1872: 0.0016379425491309895
Position 3181: 0.0014632084361295126
Position 1432: 0.0013640582750928305
Position 3416: 0.0012607087396280649
Position 3733: 0.0012368170170385627
Position 2393: 0.0010309713690950099
Position 3376: 0.0009124439709062754
Position 624: 0.0008955738133114102
Position 3256: 0.0008702452779644617
Position 477: 0.0007743373025108084
Position 5945: 0.0007660093584853904
Position 569: 0.0006687650030645127
Position 3296: 0.0006594789213498862
Position 1414: 0.0006543375947133307
Position 3336: 0.0005038123239895594
Position 3745: 0.0004530867236482057
Position 2776: 0.00043621058242234215
Position 1113: 0.00035821997918969694
Position 2800: 0.0003288573920109152
Position 580: 0.00028623130717661977
Position 1012: 0.00021006468221841526
Position 3497: 0.0001355864176341074
Position 1313: 7.63273390464664e-05
Position 594: 4.1091462804197245e-05
Position 588: 4.0580568279772775e-05
Position 753: 2.31660441163161e-05
Position 961: 1.8116047741906813e-05
Position 416: 1.2261189770694227e-05
Position 732: 1.0647109676644723e-05
Position 1436: 3.767253947354286e-06
Position 551: 2.887731220843515e-06
Position 606: 2.217537947408291e-06
Position 757: 1.5637009452462328e-06
Position 791: 1.3671162316899394e-06
Position 513: 1.1457371540732302e-06
Position 634: 7.736823178755962e-07
Position 627: 7.603926315666766e-07
Position 900: 7.815583813231242e-08
Position 1155: 7.427105395358534e-08
Position 1187: 7.188172308313713e-08
Position 176: 6.991976441783463e-08
Position 497: 6.828916289876424e-08
Position 948: 5.550893019106972e-08
Position 654: 4.97315526341014e-08
Position 504: 1.0824056025221681e-08
Position 204: 7.246094416421959e-09
Position 501: 4.426392954209143e-09
Position 495: 3.3894094688161144e-09
Position 677: 2.510402805806284e-09
Position 499: 2.4618848302899487e-09
Position 707: 2.0087876289172314e-09
Position 137: 1.8459551066292519e-09
Position 131: 1.3168573334384134e-09
Position 688: 9.122388739519102e-10
Position 185: 7.00486747202668e-10
Position 182: 1.5189848435081336e-10
Position 211: 1.0271847407993406e-10
Position 643: 8.642770193720669e-11
Position 92: 5.111422259669361e-12
Position 143: 2.0800573674778283e-12
Position 146: 1.0400087491020926e-12
Position 140: 1.0115037879427822e-12
Position 155: 6.586763947545445e-14
Position 217: 5.861766385437824e-14
Position 219: 1.866975592267367e-14
Position 234: 3.0484007168867694e-15
