Gene = NCMAP
Position 44828: 0.9999612214774727
Position 31240: 0.6313774634292403
Position 28769: 0.501198914271619
Position 28741: 0.49880066856297584
Position 39312: 0.2682019178001571
Position 10469: 0.23593095341284775
Position 49494: 0.22076782777913864
Position 45192: 0.21500403466655782
Position 50591: 0.1957713920813581
Position 9055: 0.1675341524152845
Position 52029: 0.16005216480474338
Position 12530: 0.15176378067062707
Position 50908: 0.15105229519761929
Position 2763: 0.14490132291966487
Position 47377: 0.09153055100973109
Position 6251: 0.07565963176670466
Position 49267: 0.06933120933701473
Position 6679: 0.06524590948712411
Position 45240: 0.061848361726018736
Position 7541: 0.05655652763523959
Position 50540: 0.0472625467708355
Position 6832: 0.047151799111701725
Position 31082: 0.04153748798434342
Position 14569: 0.04109177043562772
Position 1049: 0.03595967976140797
Position 7567: 0.034832229297859535
Position 2691: 0.02886716665606138
Position 50614: 0.028510669945818735
Position 3211: 0.02741717255248737
Position 2613: 0.026303928933766933
Position 6567: 0.021003622350703334
Position 50904: 0.0202149011460684
Position 47591: 0.019355257987896078
Position 47304: 0.01904762833265305
Position 14477: 0.016444176945916805
Position 49569: 0.015736741816602125
Position 1811: 0.015523699669679756
Position 6187: 0.014814209043776503
Position 51435: 0.013026192924937584
Position 47107: 0.012498107291944184
Position 11044: 0.012335969879245822
Position 46223: 0.012194110507194137
Position 3214: 0.011651305849349314
Position 51100: 0.01109468645257666
Position 46196: 0.010705331343439818
Position 50144: 0.01051547813240692
Position 10492: 0.01034551280531651
Position 51216: 0.009197291275476627
Position 6498: 0.0080135785513107
Position 45225: 0.007266848971435855
Position 2551: 0.007256407607244383
Position 45505: 0.00717920614480516
Position 2725: 0.006712047931280314
Position 50203: 0.006103415063165861
Position 3149: 0.005830874593751596
Position 1828: 0.005493895503112552
Position 3044: 0.004935525417060298
Position 2924: 0.004877855227164817
Position 50468: 0.004865976629498156
Position 49781: 0.004755591137751151
Position 2946: 0.004316488041938479
Position 3000: 0.004223829164603183
Position 2495: 0.003888701851238744
Position 2740: 0.003818645440857831
Position 2647: 0.003492244645986083
Position 47273: 0.0034283134086594363
Position 2705: 0.0028837989963123854
Position 6072: 0.0027132686116126395
Position 45078: 0.0024823947102576736
Position 47905: 0.0023728779303337
Position 3114: 0.0022558124665865227
Position 45063: 0.002170610261872436
Position 820: 0.0021268195316430775
Position 2627: 0.002121188806936276
Position 6069: 0.0021078376493228338
Position 48223: 0.001850873149308967
Position 45401: 0.0016882639851191136
Position 3257: 0.0015976756644317006
Position 1517: 0.0014467758167886445
Position 3003: 0.0011279931326737829
Position 46542: 0.001124675250627087
Position 1789: 0.0011222754442123224
Position 2963: 0.0011175200837279199
Position 2422: 0.0009394645880174924
Position 999: 0.0008453070430649812
Position 46053: 0.0008293417507160766
Position 3244: 0.0008260565771680558
Position 945: 0.000810310695004514
Position 5961: 0.0007644294268242482
Position 910: 0.0007223037886342424
Position 47778: 0.0007013146112257109
Position 872: 0.0005482882157518891
Position 1055: 0.00054797322075288
Position 45129: 0.0005312362829655981
Position 45012: 0.0005194211756317917
Position 45545: 0.0004957748721125719
Position 477: 0.0004839712456379842
Position 1844: 0.0004427228024749509
Position 996: 0.00039414860423365354
Position 6016: 0.00032468563356617106
Position 335: 0.00019118850192268428
Position 5892: 0.00017063896959800616
Position 6655: 0.00015470806671777842
Position 4829: 0.00014997445967670245
Position 3177: 0.00014418159624782678
Position 1676: 7.460957638637862e-05
Position 1485: 7.292158189902507e-05
Position 2227: 5.074526718274103e-05
Position 479: 4.789841936546702e-05
Position 1951: 4.3388488416589425e-05
Position 1013: 3.329471968348511e-05
Position 560: 3.2103998111298114e-05
Position 4951: 3.0464398238433487e-05
Position 2208: 2.254751154355552e-05
Position 1695: 1.2595511549433478e-05
Position 29694: 1.0613802206968711e-05
Position 2266: 9.34644446860442e-06
Position 1375: 8.71116624649651e-06
Position 1877: 7.872834871351372e-06
Position 961: 7.755571450070331e-06
Position 33012: 7.729839605921785e-06
Position 1154: 6.237735347337309e-06
Position 31857: 6.17338691968859e-06
Position 31427: 5.948063181056158e-06
Position 2883: 5.414565338718809e-06
Position 2587: 5.228632842516451e-06
Position 526: 4.9836968245972545e-06
Position 32491: 4.883567361542965e-06
Position 1533: 4.676464899848987e-06
Position 1378: 4.458364418940397e-06
Position 492: 3.9698028805282444e-06
Position 1067: 3.84281775872226e-06
Position 594: 3.379397092552414e-06
Position 505: 2.7994950510458588e-06
Position 1143: 2.442232305684803e-06
Position 1794: 1.5372432110950466e-06
Position 30926: 5.619663047825786e-07
Position 30351: 5.294632501896449e-07
Position 958: 5.042932535813643e-07
Position 597: 4.173419963048214e-07
Position 30810: 2.0725403640611636e-07
Position 1077: 3.970633600022238e-08
Position 21634: 6.852578831694463e-09
Position 11845: 2.457656849014499e-09
Position 11902: 4.895443869727037e-10
Position 11969: 7.498930100998204e-11
Position 8915: 9.330056815230163e-12
Position 9514: 9.307935077231005e-12
Position 7085: 2.651809070086491e-12
Position 4203: 1.4804132341343e-12
Position 4216: 1.374918218094118e-12
Position 4097: 8.858051031028053e-13
Position 301: 1.2105495430867587e-13
Position 289: 1.0820842500522473e-13
Position 837: 5.539377401056644e-16
Position 677: 1.7171710411327445e-16
Position 825: 1.0766867158412657e-16
Position 791: 7.97402726576538e-17
Position 848: 7.099036094599439e-17
Position 764: 5.834867589054523e-17
Position 786: 5.245488563920559e-17
Position 720: 4.098618943286004e-17
