Gene = RNASEL
Position 1622: 4.824215224784526e-06
Position 1607: 3.793216102401581e-06
Position 296: 2.9245503572780815e-06
Position 409: 2.8350093292177394e-06
Position 637: 2.5156153075127877e-06
Position 257: 2.073643744549397e-06
Position 268: 1.8124666888306273e-06
Position 13736: 1.7987557460818702e-06
Position 666: 1.120091572288895e-06
Position 1897: 9.183048197821921e-07
Position 366: 1.648931304992685e-07
Position 244: 6.140440758145432e-08
Position 547: 2.5278829618605856e-08
Position 289: 1.1715710474874874e-08
Position 35: 2.8693373691826695e-10
Position 645: 9.107486931991978e-11
Position 276: 3.1569365258598114e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12866: 0.9909536368788672
Position 5089: 0.9798448867741698
Position 950: 0.807045147357798
Position 7907: 0.583722367301518
Position 2747: 0.44595404350421447
Position 6997: 0.4366982249109606
Position 13677: 0.42496752029838114
Position 1451: 0.4161420147234056
Position 5928: 0.3159805533732808
Position 3766: 0.2713385886459237
Position 13717: 0.25739859519200925
Position 3795: 0.19452615272564827
Position 8245: 0.18726910800619964
Position 3859: 0.18653783503853671
Position 15266: 0.17831299858384098
Position 7845: 0.15964734082604598
Position 6080: 0.1414584371435855
Position 2285: 0.13953731043594536
Position 9882: 0.12704179601313811
Position 5897: 0.12270099323987034
Position 7097: 0.10026935718074512
Position 8184: 0.0900086300541623
Position 6943: 0.05450411143061633
Position 4732: 0.05415178789851782
Position 5931: 0.05370465931825779
Position 2792: 0.05336916767715665
Position 4129: 0.04997472669733207
Position 7879: 0.047825117007393
Position 465: 0.04101205106431593
Position 13142: 0.03402880474452828
Position 13800: 0.033440178808590515
Position 4671: 0.028523554273387035
Position 2411: 0.026111312439370444
Position 14795: 0.02419283404024836
Position 327: 0.0229538449328871
Position 4005: 0.021418513681535634
Position 14955: 0.021329330543020438
Position 9248: 0.020531068225960392
Position 14477: 0.019292932467945587
Position 13428: 0.018615547715214335
Position 8264: 0.01816521359486363
Position 2716: 0.01697319276729538
Position 2648: 0.01597067665565309
Position 657: 0.01565640442698771
Position 4077: 0.015542236165445925
Position 8122: 0.015042436245355112
Position 13720: 0.01467887778036636
Position 8217: 0.013069851515731982
Position 14354: 0.012889092239800516
Position 9214: 0.012803496897400677
Position 5614: 0.012449561772467517
Position 296: 0.011806964041537056
Position 8326: 0.011659624792654089
Position 4118: 0.01101782571823269
Position 613: 0.009680449839571437
Position 15531: 0.009479569650667423
Position 4702: 0.008499528806635182
Position 15199: 0.007626240533503375
Position 5116: 0.0068412913667586315
Position 660: 0.006741645723779491
Position 13952: 0.006656369331066941
Position 14197: 0.006490242952039554
Position 2611: 0.0060968259112505595
Position 1645: 0.005812574271713918
Position 2479: 0.005593940728514281
Position 13580: 0.005580497646047371
Position 2460: 0.005382917348115523
Position 2499: 0.005211731219271251
Position 4986: 0.004295919614055071
Position 417: 0.004127651350466312
Position 9774: 0.004108943006322013
Position 521: 0.0034947969923616287
Position 383: 0.0033855911277264204
Position 1459: 0.003199426384646907
Position 14658: 0.0031876050086430295
Position 2719: 0.0031482440387733436
Position 5675: 0.0029793233656732867
Position 2237: 0.0029172009774263074
Position 682: 0.0029082744689990134
Position 2712: 0.0027128021458016566
Position 6754: 0.002651379824769201
Position 14509: 0.0026293545088590647
Position 6133: 0.002609868431209324
Position 6924: 0.00260353579448021
Position 9670: 0.0025325117585004455
Position 14417: 0.0024029754300394332
Position 574: 0.002387346121912378
Position 6757: 0.0023030873874387487
Position 2831: 0.0022847733573144492
Position 14980: 0.0022774213180768903
Position 13187: 0.0022013533333348303
Position 4189: 0.002165506779031953
Position 3986: 0.002119909143771877
Position 14835: 0.0019010801769013806
Position 12080: 0.0016126386926391498
Position 3642: 0.0015246960159541801
Position 2543: 0.0015243352349602667
Position 244: 0.0012767164099300359
Position 3504: 0.001258906388436816
Position 731: 0.0012095202107613012
Position 255: 0.0011805588430465028
Position 14218: 0.00117458713186739
Position 13550: 0.001139177726977181
Position 14902: 0.0010487048898228405
Position 6193: 0.000960401010536973
Position 2344: 0.0009518001328527256
Position 3681: 0.0008490310332016539
Position 5287: 0.0008154174171425082
Position 13111: 0.0007260026206365852
Position 231: 0.0006113411497882525
Position 1484: 0.00059549046175491
Position 635: 0.000592575898223802
Position 6679: 0.000587649146444909
Position 5300: 0.0005864755326532646
Position 5839: 0.000566969115013134
Position 15503: 0.0005145918760154154
Position 14365: 0.0005137214806825203
Position 14588: 0.0005032698520340501
Position 597: 0.0004746744390155987
Position 304: 0.00045617207646539686
Position 2417: 0.00042203293925727994
Position 1346: 0.00041239745043736585
Position 2798: 0.0004102858898499364
Position 2661: 0.0003819340772480084
Position 13184: 0.00037330854360751353
Position 5719: 0.000370602525941455
Position 3607: 0.000369323776123686
Position 4428: 0.0003637393500632976
Position 1524: 0.0003307793153597983
Position 1137: 0.0002979340288360562
Position 8911: 0.0002438073454378962
Position 7429: 0.00024174042869090366
Position 5291: 0.00020306291681052545
Position 13243: 0.00019798048973079978
Position 1210: 0.00018678892239817337
Position 2482: 0.00018655658679655362
Position 6297: 0.0001574193457262497
Position 576: 0.00015147164435976818
Position 357: 0.00013838267446918538
Position 2266: 0.0001374357792993814
Position 957: 0.00013078139291298357
Position 11061: 0.00012188677541277661
Position 1323: 0.00011503201220728989
Position 6370: 0.00010955938905493879
Position 7223: 0.00010370630710295506
Position 7383: 0.00010262393354189607
Position 5530: 0.00010040298884508209
Position 5331: 9.871957851450063e-05
Position 1273: 9.447271837880703e-05
Position 689: 8.725983626250031e-05
Position 5411: 8.53392093106736e-05
Position 336: 7.923784977490557e-05
Position 1574: 7.883896581607385e-05
Position 1180: 7.860629383218867e-05
Position 1758: 7.788549482094655e-05
Position 2381: 7.752682195364918e-05
Position 7510: 7.256847479827665e-05
Position 3403: 7.17122639733741e-05
Position 981: 5.354298467969116e-05
Position 1897: 4.249809880794213e-05
Position 4893: 4.0316994594245916e-05
Position 857: 3.895334212689879e-05
Position 988: 3.3411935951312346e-05
Position 8962: 3.265369672285696e-05
Position 8776: 3.161106453541433e-05
Position 1740: 3.120216490197223e-05
Position 744: 2.0943399381571515e-05
Position 1073: 1.6410435969544022e-05
Position 1939: 1.548596479539011e-05
Position 161: 1.3121257656084577e-05
Position 266: 1.1229152009539147e-05
Position 615: 9.494760145410409e-06
Position 1224: 7.842827579775849e-06
Position 1703: 7.276995610893922e-06
Position 213: 6.76564286420148e-06
Position 805: 6.572648300556019e-06
Position 1471: 6.429502114981141e-06
Position 1390: 6.1349444155421445e-06
Position 1013: 5.9801360786341595e-06
Position 1838: 4.734985639338995e-06
Position 5448: 4.720129024274184e-06
Position 372: 4.256483475324368e-06
Position 666: 3.5710172637059857e-06
Position 1499: 3.1702045594803302e-06
Position 1106: 2.716479763405524e-06
Position 1231: 2.5075268154533825e-06
Position 1473: 2.3202943944415623e-06
Position 1042: 2.1245664575018663e-06
Position 622: 1.9490867770432862e-06
Position 184: 1.5401931223112168e-06
Position 206: 1.4023380956783734e-06
Position 195: 1.3890342330849753e-06
Position 874: 1.1513355965614103e-06
Position 1783: 1.1365378840628238e-06
Position 354: 9.491551470287383e-07
Position 257: 8.18715713218971e-07
Position 2795: 2.806432819578101e-07
Position 5366: 1.7395848371907955e-07
Position 2558: 9.978225322882922e-08
Position 342: 2.1980704517649e-08
Position 201: 1.0977733079914892e-08
Position 175: 9.623035948418929e-09
Position 338: 8.881966384650867e-09
Position 168: 6.0967776578181515e-09
Position 268: 5.458969304575753e-09
Position 170: 5.0444472401183456e-09
Position 1425: 1.1659667325284636e-09
Position 1031: 1.1164314395630504e-09
Position 1411: 9.55448627848579e-10
Position 787: 4.967070613649265e-10
Position 784: 4.5310323454190433e-10
Position 143: 7.17185553771473e-12
Position 761: 3.912707712283663e-12
