Gene = SVBP
Position 5348: 0.007319575879703386
Position 5238: 0.006123309806962591
Position 198: 0.005717524050668179
Position 3258: 0.005294482128514703
Position 2079: 0.005190591515105011
Position 4208: 0.005085700140530621
Position 1697: 0.004857837949826125
Position 5010: 0.004709231684683607
Position 1404: 0.004321292507881642
Position 8919: 0.003953133093766933
Position 7615: 0.003944169731389068
Position 4886: 0.0037216796714908138
Position 1592: 0.003306705908910442
Position 479: 0.003125119413475404
Position 500: 0.0029876250990280295
Position 1224: 0.0027519850296669735
Position 3358: 0.002749830195237781
Position 4232: 0.0027185446139889676
Position 7586: 0.0025162428890053517
Position 3794: 0.002439478447519797
Position 9223: 0.0024186056034997292
Position 5612: 0.0020995932789726855
Position 3684: 0.001949306046743211
Position 7729: 0.0018245342437598654
Position 3699: 0.0017045799689086542
Position 3539: 0.0016901407767011462
Position 5331: 0.0015973854075686737
Position 1449: 0.0012499578584438246
Position 2043: 0.0012404998643550655
Position 1644: 0.0011780335985979381
Position 706: 0.0009430681166581128
Position 483: 0.0007936871307562825
Position 4595: 0.0007752343334478193
Position 3379: 0.00076221042045953
Position 281: 0.0007442524450948993
Position 6766: 0.0007241053096107492
Position 6837: 0.0006614239362134559
Position 1477: 0.0006597753355538381
Position 1544: 0.000644424849192781
Position 701: 0.0006374600520513043
Position 655: 0.0006277973620891575
Position 7200: 0.0006087372563913212
Position 1318: 0.0006077487821779983
Position 6392: 0.0005965014942790095
Position 3402: 0.0005532038949443629
Position 1905: 0.0005412005568179517
Position 1455: 0.0005320687957130533
Position 2899: 0.00048139630543037135
Position 2191: 0.0004599532969961839
Position 3636: 0.0004034877707819979
Position 1122: 0.00038143403751328045
Position 249: 0.00035346385587725697
Position 3942: 0.0003158826947366231
Position 1249: 0.0003031431456023167
Position 733: 0.0002983241913683152
Position 648: 0.00028365786836332513
Position 730: 0.0002464765808072894
Position 3316: 0.0002388841592749547
Position 4102: 0.00021028071225993416
Position 6991: 0.0001968966325368441
Position 2462: 0.00019077661970289602
Position 1743: 0.00017932839435497383
Position 4294: 0.0001783191535573659
Position 2024: 0.00016545693628337708
Position 1973: 0.0001531478340095453
Position 1979: 0.00015272935652661847
Position 2903: 0.00014059205457813792
Position 506: 0.0001368464700940772
Position 5692: 0.00013678388503129578
Position 2215: 0.00012429092742872097
Position 312: 0.00012107926895962441
Position 2296: 0.00011795945832782337
Position 5028: 0.00010189158976162889
Position 1628: 8.974653539195067e-05
Position 3730: 8.655611354534084e-05
Position 252: 8.644041833644226e-05
Position 1721: 8.280402941801345e-05
Position 228: 7.941108098100695e-05
Position 3329: 6.046280362812243e-05
Position 3633: 5.782088676725568e-05
Position 1908: 5.0332002517925374e-05
Position 3459: 3.9228141107907746e-05
Position 2434: 3.8756667300523316e-05
Position 881: 3.471979517048274e-05
Position 2031: 2.715570818804276e-05
Position 1329: 2.645266624862439e-05
Position 1375: 2.2125121488890676e-05
Position 1203: 2.12840097046834e-05
Position 407: 1.610736703970305e-05
Position 658: 1.4418241079992764e-05
Position 1176: 1.2807499178837022e-05
Position 746: 1.2664393107877111e-05
Position 3589: 8.74138500057684e-06
Position 1279: 5.041032639342648e-07
Position 1410: 2.494892829946707e-07
Position 606: 2.4746546348356993e-07
Position 567: 2.2015303191023347e-07
Position 528: 2.071007338399789e-07
Position 615: 1.2961758426772228e-07
Position 563: 1.2502259561550502e-07
Position 665: 1.0973132392618366e-07
Position 1342: 9.32041867366599e-08
Position 691: 8.543534517647872e-08
Position 544: 8.49637754443175e-08
Position 239: 5.1896901539569645e-08
Position 309: 3.8583468294426216e-08
Position 581: 3.697924914494127e-08
Position 549: 3.34122368541646e-08
Position 573: 2.3466604542825465e-08
Position 459: 2.2571388890158262e-08
Position 293: 1.5621810239132656e-08
Position 299: 1.2878480874387958e-08
Position 91: 5.75517646555683e-09
Position 346: 3.163421135348818e-09
Position 314: 2.9742049395993245e-09
Position 338: 2.3832198270066346e-09
Position 230: 3.087997847647615e-10
Position 257: 2.6164368098014357e-10
