Gene = CTBS
Position 404: 0.0005876298380414003
Position 2644: 0.0005671879217733005
Position 4200: 0.0004019246760356798
Position 3744: 0.00014384987907409925
Position 4595: 0.00013041669887998026
Position 1158: 0.00012546054227504
Position 1537: 0.00012001262282159805
Position 1082: 9.973785747386558e-05
Position 1913: 7.914243714917868e-05
Position 10305: 7.82008454570643e-05
Position 409: 4.610267065562461e-05
Position 10048: 4.4207556484302546e-05
Position 1587: 4.071028607635441e-05
Position 110: 3.789341463401436e-05
Position 445: 3.548926090130521e-05
Position 616: 2.843793783528778e-05
Position 760: 2.6137759777273127e-05
Position 6712: 2.3148893926844744e-05
Position 1555: 1.4230505624188339e-05
Position 3029: 1.3629827442719971e-05
Position 2173: 1.3614870419709217e-05
Position 633: 9.589181397785804e-06
Position 11635: 6.7666259624220355e-06
Position 2543: 5.215088478690215e-06
Position 2753: 4.450348193700119e-06
Position 11460: 1.0245277387021839e-06
Position 82: 8.2440149960542e-07
Position 312: 3.357352496984667e-07
Position 103: 5.361684112692598e-08
Position 533: 4.749399687644571e-08
Position 51: 2.130510959660086e-09
Position 356: 1.7201350103407814e-09
Position 459: 9.969508187973386e-10
Position 531: 2.704411837948325e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8451: 0.9342694756067647
Position 11045: 0.9303802529707272
Position 3743: 0.6443840042266544
Position 4324: 0.5040131081227863
Position 10631: 0.32884537386651924
Position 4364: 0.2717459966521591
Position 10549: 0.25171208790693833
Position 19264: 0.23958927363708457
Position 3797: 0.22110594394404434
Position 13994: 0.20301321857307378
Position 2599: 0.15622775602340805
Position 21384: 0.12298094434450535
Position 20576: 0.11813664598972576
Position 3519: 0.11017933325029557
Position 3767: 0.10074234099681191
Position 6168: 0.09751750509042179
Position 3463: 0.097199937693308
Position 11909: 0.08546026858199843
Position 16450: 0.08467786699441929
Position 8157: 0.06840923193842062
Position 3572: 0.047519523607404274
Position 4775: 0.04594901209238035
Position 22779: 0.04451557505685971
Position 4697: 0.040132435864795944
Position 13666: 0.03786731702971287
Position 14387: 0.03746046143002388
Position 8102: 0.03731424042550075
Position 379: 0.035489023285737026
Position 10568: 0.0347716551427995
Position 8467: 0.03401076581767964
Position 11309: 0.032817389552085255
Position 11095: 0.03118191871664089
Position 15566: 0.030348822760185405
Position 4733: 0.027006260778159565
Position 2805: 0.026449184472193896
Position 21951: 0.02624755120360088
Position 10159: 0.022991049945553517
Position 4153: 0.019585163047781518
Position 8481: 0.0190310738567515
Position 3353: 0.018750478379751953
Position 16609: 0.01752682846962455
Position 20354: 0.015777913836301033
Position 4341: 0.014721903098619234
Position 5758: 0.01236893047763173
Position 10400: 0.011566935503405837
Position 4327: 0.011265083062664136
Position 10998: 0.011036080292838087
Position 15590: 0.010444779675519579
Position 3143: 0.009733124094153632
Position 13521: 0.009653258464199968
Position 4486: 0.009469235343662735
Position 3649: 0.009228124077712936
Position 8736: 0.009150491591863513
Position 2631: 0.009146959867360986
Position 328: 0.00910908084015248
Position 6834: 0.00835841602902881
Position 17756: 0.007846640528486463
Position 4905: 0.006881158078834063
Position 5696: 0.006482049000074424
Position 8521: 0.0053959591031665375
Position 10800: 0.0052715755641302535
Position 11106: 0.005227151776472862
Position 12162: 0.005159965146777901
Position 18221: 0.005057161779871576
Position 2452: 0.004928913614637877
Position 13591: 0.004921476726351233
Position 2573: 0.004731926267976922
Position 4623: 0.004320134803894248
Position 4305: 0.004225625469427974
Position 6027: 0.0038686069458582235
Position 4847: 0.0037868474697171964
Position 4429: 0.00337090768329135
Position 5772: 0.003223333142560073
Position 13178: 0.0031800643687816725
Position 12208: 0.003050383836149963
Position 10371: 0.0030444344547249963
Position 13465: 0.002991416685758257
Position 11367: 0.0029911186188784963
Position 4251: 0.002977641075314331
Position 16487: 0.0027912283396062474
Position 11070: 0.0027519878480443552
Position 10181: 0.002549174132039297
Position 7920: 0.002396066645224039
Position 12854: 0.002166618935226848
Position 12382: 0.002095867938190363
Position 1186: 0.001959732317842401
Position 2479: 0.0018620941777380657
Position 2274: 0.001777342594330423
Position 6907: 0.0016758022839373323
Position 448: 0.0016458794378136543
Position 4127: 0.0016293635582980885
Position 13315: 0.00159803998842619
Position 764: 0.0015931019668875039
Position 17303: 0.0014772624620135863
Position 12067: 0.0014593155579065674
Position 11846: 0.0014204754851231743
Position 3189: 0.0014002636270919117
Position 3283: 0.0013114270042804742
Position 10089: 0.0011916746192313248
Position 89: 0.0011483626056120414
Position 7017: 0.001129792257803676
Position 11271: 0.0010615987082455915
Position 3992: 0.0010326338795515005
Position 1065: 0.0009841948581093517
Position 2514: 0.0009640317755116523
Position 1248: 0.0009445840740949143
Position 8842: 0.0009362940304507314
Position 5061: 0.0009354139266800943
Position 10440: 0.0008938271810744923
Position 11443: 0.0008767154590818869
Position 4928: 0.0008733349309922414
Position 1130: 0.0008598066298386067
Position 5021: 0.0008061818714045933
Position 13831: 0.0007598412637802101
Position 3384: 0.0007267762230504418
Position 9786: 0.0007233353830022941
Position 651: 0.0007128689024069527
Position 483: 0.0007088927788224429
Position 3249: 0.0006687914947197681
Position 11576: 0.0006535300997889397
Position 4435: 0.0005017092595874479
Position 12900: 0.0004953874270869715
Position 1069: 0.00044121708510116243
Position 10515: 0.000412953904008893
Position 13010: 0.00039302008123158136
Position 346: 0.0003926277206900007
Position 3834: 0.0003830882318233081
Position 4041: 0.00037760966527330877
Position 6242: 0.0003196316334699104
Position 11868: 0.0003171921619931509
Position 429: 0.0002915095223247263
Position 2387: 0.00025507634792340436
Position 575: 0.000244465644684443
Position 5026: 0.00023530984131485535
Position 1110: 0.0002330575243972941
Position 11586: 0.00023030421058379654
Position 3696: 0.00022744683213111978
Position 251: 0.00020742328717858387
Position 11490: 0.00019987724047264727
Position 683: 0.00019975763179271773
Position 9161: 0.00019863230124304588
Position 4102: 0.0001876876298542207
Position 992: 0.00017674007130359274
Position 1171: 0.0001583656042946386
Position 115: 0.00014337196666754288
Position 8773: 0.00012652814502613698
Position 4054: 0.0001155960399379334
Position 1510: 0.00010529832753409245
Position 9432: 9.403494878439944e-05
Position 1105: 9.210873244024083e-05
Position 668: 8.735526877944787e-05
Position 5725: 8.045205695092528e-05
Position 4012: 7.9975564856634e-05
Position 5537: 7.056998809042081e-05
Position 10933: 6.396938187105147e-05
Position 2317: 5.2527424685807815e-05
Position 4780: 3.687954409868893e-05
Position 4983: 2.348606053521803e-05
Position 843: 2.3399130507041345e-05
Position 729: 2.2318730459071026e-05
Position 420: 2.019812126789432e-05
Position 798: 1.911756013715454e-05
Position 4191: 1.787421390032368e-05
Position 6497: 1.4703475587467314e-05
Position 5054: 1.3713249836718615e-05
Position 4524: 1.2263677849453462e-05
Position 722: 1.1440648216435073e-05
Position 6609: 8.445418339377455e-06
Position 1356: 8.129591420655201e-06
Position 2029: 7.287012706553485e-06
Position 4960: 7.244446809681716e-06
Position 4256: 7.160647288289596e-06
Position 2048: 6.327857713155759e-06
Position 301: 6.035581158029837e-06
Position 522: 5.3258343450942505e-06
Position 950: 3.601464594938057e-06
Position 1142: 3.448731448350184e-06
Position 1752: 2.785517825911341e-06
Position 306: 2.779848650080846e-06
Position 597: 2.776539918959845e-06
Position 1884: 2.734062299677248e-06
Position 2463: 2.7297490137707463e-06
Position 540: 2.718023292842545e-06
Position 452: 2.655963734004019e-06
Position 705: 2.113259141985166e-06
Position 1881: 2.0261425484322275e-06
Position 840: 1.4297609415870605e-06
Position 399: 1.0612831506609097e-06
Position 2407: 7.234633616799012e-07
Position 10484: 6.866538696014833e-07
Position 8854: 5.011939365035955e-07
Position 4676: 2.412834843872252e-07
Position 4708: 1.8123400674519133e-07
Position 1168: 1.0871279236457096e-09
Position 1038: 1.0222393865515082e-09
