Gene = HPS3
Position 134: 1.7846288954182866e-06
Position 275: 1.5210969224822243e-06
Position 228: 1.4310638721589597e-06
Position 434: 1.2578172934336343e-06
Position 34700: 8.688475966787248e-07
Position 829: 6.333281405732871e-07
Position 537: 4.877924008471494e-07
Position 34713: 2.642459853214783e-07
Position 61: 1.5463034040892256e-07
Position 117: 9.282125993097199e-08
Position 21: 7.541787330383629e-08
Position 216: 6.128688654408761e-08
Position 679: 2.515922048998802e-08
Position 425: 2.088450791169945e-08
Position 292: 2.122265656060703e-09
Position 242: 5.2612080665865425e-11
Position 37: 5.221666437707239e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11710: 0.9971085605570841
Position 27765: 0.9863154484507971
Position 21014: 0.9604951540641476
Position 15769: 0.8459623955102512
Position 38304: 0.8368679889298221
Position 33105: 0.7636553879734138
Position 34136: 0.7350434358783313
Position 4034: 0.7047250894153475
Position 40886: 0.6618112843664257
Position 39983: 0.661539868445358
Position 32614: 0.6286692647825587
Position 30782: 0.5962917605927487
Position 22793: 0.5026665751910828
Position 11432: 0.42539944377418903
Position 43718: 0.3674057126950034
Position 32563: 0.323618536838657
Position 10419: 0.24493573093499163
Position 23909: 0.22587922273666292
Position 25522: 0.20476251562639103
Position 42510: 0.19642321570458465
Position 34257: 0.16586707041173523
Position 613: 0.1581857330226482
Position 30615: 0.1524260893811594
Position 1379: 0.14564114824188615
Position 42923: 0.11621046765486383
Position 43083: 0.11614506529269299
Position 19181: 0.11596208315041653
Position 33187: 0.10661310283919041
Position 37480: 0.10541368566308201
Position 40018: 0.09836844733438735
Position 33532: 0.0907335833285505
Position 42492: 0.088454282428598
Position 37449: 0.0856835398106913
Position 2946: 0.08365557348203653
Position 33228: 0.0819179906322964
Position 38308: 0.07852632914445459
Position 18643: 0.07770524005432365
Position 43247: 0.06959498750780821
Position 2924: 0.06735792380443131
Position 43332: 0.06134072335288033
Position 21468: 0.056826203744188196
Position 40865: 0.05662985773554399
Position 3202: 0.05461866514382438
Position 40577: 0.05389822151188897
Position 5733: 0.04748829570842696
Position 20405: 0.046370561155276074
Position 43501: 0.04606249084393505
Position 3222: 0.04583271159146023
Position 42616: 0.04454840760260963
Position 18612: 0.040358645938626245
Position 4924: 0.040202483054177195
Position 21448: 0.04018551339842219
Position 43420: 0.03696068935194263
Position 1413: 0.03584985625249993
Position 43548: 0.03546614722660497
Position 30461: 0.03201533423016438
Position 35261: 0.028383924363011823
Position 38137: 0.02820184771504028
Position 5387: 0.02764778666480205
Position 21047: 0.026486239999038975
Position 15804: 0.02617185098739279
Position 38511: 0.02571272738034581
Position 4046: 0.025211324395051467
Position 28076: 0.025067590300042752
Position 40594: 0.024588625118734015
Position 42540: 0.020733032960231896
Position 43458: 0.019987641013899042
Position 20632: 0.019915557740105717
Position 39518: 0.019325115885698747
Position 39603: 0.018693914190782458
Position 41419: 0.0176567399984912
Position 28481: 0.017579282686410264
Position 21444: 0.017475529447339253
Position 34327: 0.017223640312079423
Position 437: 0.016494728432132056
Position 31465: 0.01614523598531876
Position 2839: 0.015597296459257677
Position 13086: 0.015239105615877515
Position 39182: 0.014915191028076478
Position 23947: 0.013457686596064888
Position 33059: 0.012314187370131886
Position 40848: 0.012278483538734833
Position 36139: 0.01181076239429484
Position 39566: 0.01109860193794337
Position 31319: 0.010999771499335259
Position 28028: 0.010920447485442972
Position 2899: 0.010052324172453856
Position 19210: 0.009917141681147436
Position 2973: 0.009738443214883057
Position 41092: 0.009343932178850461
Position 4890: 0.008883405595841103
Position 39690: 0.008623270447649399
Position 4081: 0.00861886567887339
Position 44133: 0.008339675492586376
Position 32937: 0.008232361607124743
Position 42573: 0.008022927174310256
Position 3052: 0.007972412821158011
Position 41196: 0.007570474900370924
Position 43177: 0.007477799501253891
Position 26581: 0.006872214789073641
Position 38583: 0.00679044020195021
Position 7027: 0.006683717396154842
Position 38491: 0.006462055458832313
Position 43591: 0.006277448516117801
Position 20107: 0.006248844753885262
Position 792: 0.006066960568272349
Position 27769: 0.005995055486036064
Position 39926: 0.005943810938361898
Position 42947: 0.005904542928137593
Position 25796: 0.005647279758016294
Position 38956: 0.0056398101142379545
Position 42570: 0.005433916513893723
Position 178: 0.005376503356894114
Position 3992: 0.005174903630724811
Position 36308: 0.0049831283326619265
Position 181: 0.004865580136069281
Position 26505: 0.004856210149231251
Position 5757: 0.004636336360558408
Position 41152: 0.0045039266078180625
Position 28159: 0.004479255757021499
Position 10949: 0.004412937036378364
Position 23954: 0.004371556228353888
Position 13736: 0.004066302049472602
Position 2332: 0.003933619076777838
Position 27650: 0.003796058293145121
Position 516: 0.003711750869691162
Position 12290: 0.0036672509473344448
Position 12311: 0.0035768360260029076
Position 33039: 0.0034192293460639
Position 33603: 0.003395933357101477
Position 39632: 0.003225148248106201
Position 443: 0.0032192712467984546
Position 1232: 0.0030781268867834076
Position 3494: 0.003049655995718707
Position 5471: 0.0030404452619987956
Position 3739: 0.0029809481613022955
Position 42084: 0.0029437559496980218
Position 35301: 0.002931129725573758
Position 42165: 0.002909127973215684
Position 1305: 0.002891565469100882
Position 679: 0.0026921777068913133
Position 35204: 0.0025726771316576242
Position 5203: 0.0024616816945679425
Position 33082: 0.0024504352272848415
Position 23355: 0.002421851361300358
Position 1437: 0.002374309305583728
Position 3038: 0.002323844221223452
Position 34776: 0.002298586173536345
Position 41447: 0.0022610504772354505
Position 34099: 0.0022423708105188643
Position 13215: 0.0021986662678252123
Position 12679: 0.0021627998499789353
Position 13956: 0.002159000541516969
Position 28433: 0.002121624425822716
Position 1282: 0.0020688918141983557
Position 3001: 0.0019636981360590714
Position 38536: 0.001935383406333765
Position 3950: 0.0019313437873966248
Position 19286: 0.0018722196030708342
Position 1391: 0.0016094012754531747
Position 617: 0.0015943985146901108
Position 12476: 0.0015570169643708603
Position 40453: 0.0015415793859530234
Position 13682: 0.0015098933518255012
Position 23115: 0.001508523916334885
Position 32860: 0.001442086132365066
Position 39026: 0.0013683189815689725
Position 38936: 0.0013297237084705302
Position 580: 0.0012496405511600477
Position 13902: 0.0011727665821331683
Position 38740: 0.001144929808376305
Position 5626: 0.0011409032463693882
Position 755: 0.0010825217634139602
Position 3258: 0.0010798832124399027
Position 4874: 0.0010728253422846621
Position 1316: 0.0010259499692510054
Position 35804: 0.0009961222071787142
Position 12450: 0.000993005978340277
Position 12528: 0.0009871170472266315
Position 13184: 0.0009389369010298645
Position 2982: 0.0009370609456783076
Position 33606: 0.0009051936764052405
Position 1491: 0.0008513760809825743
Position 2028: 0.0008333496391927457
Position 23100: 0.0007845467676080816
Position 12542: 0.0007680153271591407
Position 33733: 0.0007064216301968522
Position 21324: 0.0006790660466459607
Position 24418: 0.0006726104171409668
Position 1151: 0.000613877406593066
Position 34585: 0.0006096254277141971
Position 33822: 0.0005959537490806067
Position 547: 0.0005893162495021428
Position 13135: 0.0005151947120015962
Position 717: 0.0005144632318238529
Position 34737: 0.0004693326215536743
Position 3085: 0.0004302024948828809
Position 40952: 0.00042747432061083194
Position 286: 0.000416483865989854
Position 654: 0.0003849709490851225
Position 2313: 0.00034884553730590514
Position 35913: 0.0003428789693512234
Position 23151: 0.00031692426899667997
Position 259: 0.0003113627057994442
Position 1396: 0.00028473555107749174
Position 12447: 0.00027219546055659566
Position 22688: 0.0002552527989471821
Position 348: 0.0002348754353880825
Position 1323: 0.00022767484149976535
Position 196: 0.0002165944571458284
Position 2794: 0.00020684054686879842
Position 764: 0.00016998590981752695
Position 37062: 0.00016110511236351038
Position 2106: 0.00015645094268424927
Position 552: 0.0001493520538104547
Position 34168: 0.00013898501860472673
Position 33977: 0.00013554579543677197
Position 38029: 0.000131656238162728
Position 33421: 0.00012696304032025087
Position 33404: 0.0001269199328567818
Position 687: 0.00010309647073554897
Position 22612: 0.00010011895688219481
Position 35525: 7.267400473631105e-05
Position 33493: 5.1577314331880516e-05
Position 4714: 5.1257383728289447e-05
Position 34016: 3.815304168929372e-05
Position 3735: 3.721250554760126e-05
Position 714: 2.9707913216059436e-05
Position 148: 2.8719682064709834e-05
Position 34141: 2.739814417249494e-05
Position 33390: 2.381496301814905e-05
Position 927: 2.198082212262098e-05
Position 1156: 2.073691014407613e-05
Position 265: 1.7884018642432108e-05
Position 202: 1.7213015797730816e-05
Position 2266: 1.4761508055147092e-05
Position 4905: 1.4380760554508191e-05
Position 395: 1.3651526041024432e-05
Position 447: 1.108010347083501e-05
Position 2140: 1.0998610213996248e-05
Position 4689: 1.095989006608197e-05
Position 2227: 1.0398978780923408e-05
Position 2336: 8.545204771434655e-06
Position 724: 5.400299690522085e-06
Position 839: 4.546843112837573e-06
Position 34459: 3.323590148140882e-06
Position 696: 3.302146382194296e-06
Position 298: 2.175766933685915e-06
Position 289: 2.1735469090671475e-06
Position 11485: 1.7349966652922698e-06
Position 34973: 1.6198682633494817e-06
Position 3186: 1.4979655455034882e-06
Position 1076: 1.3427495930689719e-06
Position 732: 1.2884279781273737e-06
Position 13013: 1.0860255551413132e-06
Position 1442: 7.561840085922078e-07
Position 410: 5.70611893892762e-07
Position 33576: 5.657071368225866e-07
Position 104: 4.3390518518546057e-07
Position 414: 3.521850668157397e-07
Position 1925: 3.0185415255484056e-07
Position 2067: 2.020248042884963e-07
Position 34055: 4.1695378574317255e-08
Position 352: 2.2329024781992208e-08
Position 526: 1.3416247204260086e-08
Position 3925: 4.608410881197107e-09
Position 401: 2.3123511738404633e-09
Position 113: 8.741408353490609e-10
Position 727: 5.410712231125416e-10
Position 1458: 2.3052945421161884e-10
Position 369: 8.092689664128384e-11
