Gene = AGGF1
Position 24646: 0.0032069585883537496
Position 6258: 0.003170255710170529
Position 8387: 0.002454195451113382
Position 1180: 0.0023399712881009096
Position 29973: 0.0023215521746931603
Position 30422: 0.0023035649307742607
Position 5893: 0.002238813288520942
Position 5275: 0.0021927818894330207
Position 30986: 0.002162556581327688
Position 21827: 0.00211912203829907
Position 23527: 0.0020951212027491267
Position 7774: 0.0018080483294580063
Position 24241: 0.0017383998696608402
Position 4150: 0.0016295370076022358
Position 4125: 0.001304621030724966
Position 1294: 0.001127739546017776
Position 3885: 0.0010813809088858557
Position 20907: 0.001028002251417981
Position 1022: 0.0010100045429011948
Position 4277: 0.0009025981735921914
Position 5185: 0.000897197490273838
Position 5444: 0.0007962269482755214
Position 8455: 0.0007792832624188824
Position 466: 0.0007540706115269002
Position 22590: 0.0007507953906809043
Position 708: 0.0007414011579891795
Position 32524: 0.0007338804932271778
Position 23891: 0.0006290864470238392
Position 29295: 0.0006157861643738292
Position 31976: 0.0006095348381138318
Position 2980: 0.000602666619724807
Position 32010: 0.0005905330836003902
Position 146: 0.0005135493341240921
Position 268: 0.00044397483936945223
Position 29984: 0.0003731316047340424
Position 2121: 0.00035505299088384374
Position 3686: 0.00034570673373934173
Position 772: 0.0003058445920084081
Position 1866: 0.00030405339909785485
Position 3487: 0.00026970052282929483
Position 5024: 0.00026727865596251903
Position 32548: 0.0002360410350459702
Position 9660: 0.00023125020159214186
Position 9554: 0.00020822947945004297
Position 25713: 0.00019862935398640968
Position 1739: 0.00019268374068237828
Position 9370: 0.00017717162161459669
Position 31753: 0.00016817850232727017
Position 17896: 0.00016047215826991398
Position 32445: 0.0001562540878371949
Position 18598: 0.00014299280352420514
Position 9819: 0.0001412808636153484
Position 3635: 0.0001394384738559692
Position 5032: 0.00013346808768611168
Position 9270: 0.00012407281812828243
Position 6096: 0.00012057969791282741
Position 2535: 0.00010543791618370151
Position 5029: 0.0001053352213369132
Position 5092: 0.00010517619472843367
Position 5059: 9.794287362843551e-05
Position 6006: 9.357244470075215e-05
Position 4324: 8.15416123294521e-05
Position 18640: 6.508570471316494e-05
Position 4316: 6.334526848204856e-05
Position 16203: 5.0348366523317014e-05
Position 4099: 4.737202394763999e-05
Position 4900: 4.730452355407183e-05
Position 110: 3.786308521572072e-05
Position 211: 3.23160288362212e-05
Position 4828: 2.8728502403327714e-05
Position 4384: 2.337125203613142e-05
Position 21355: 2.2832027062699305e-05
Position 18949: 2.2274081034834344e-05
Position 18723: 2.198908877050474e-05
Position 6299: 1.578970646254005e-05
Position 270: 1.2390929974978888e-05
Position 11041: 1.0683479026538909e-05
Position 9825: 1.021887815566607e-05
Position 184: 1.0019177903875703e-05
Position 6277: 8.58601357536561e-06
Position 18853: 7.94533862967059e-06
Position 9676: 5.792687072129982e-06
Position 4338: 4.95634205844994e-06
Position 70: 2.8330756234453286e-06
Position 955: 2.649774946391376e-06
Position 126: 2.5685522394663996e-06
Position 313: 2.412017568220706e-06
Position 25677: 1.684003720319554e-06
Position 25553: 1.553075857891734e-06
Position 138: 1.486493105450538e-06
Position 25: 9.36697745244447e-07
Position 323: 8.979066729258112e-07
Position 227: 4.569489727003983e-07
Position 104: 4.534294346404269e-07
Position 5214: 1.8484250255616514e-07
Position 5203: 1.6463772986721564e-07
Position 482: 1.3959605345846853e-07
Position 411: 1.1767493424424943e-07
Position 365: 5.590543506349874e-08
Position 474: 2.54971321438812e-08
Position 305: 2.492501749730165e-08
Position 22: 2.0552922932742978e-10
Position 549: 1.0721014886991427e-10
Position 196: 9.005289651684349e-13
Position 237: 3.2382564042260687e-13
Position 302: 1.2788510680241303e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 25128: 0.9773249362845678
Position 31317: 0.9607929629265027
Position 18550: 0.9441489157936687
Position 15961: 0.9432543651337275
Position 5155: 0.9406415632539927
Position 4032: 0.8815899991036346
Position 9145: 0.7767171162700337
Position 23579: 0.6627537252041916
Position 17775: 0.5954071262168468
Position 32666: 0.38584425434415176
Position 29230: 0.3821511771539051
Position 29193: 0.37960082343935825
Position 6170: 0.3291509046951152
Position 22320: 0.27939793547607406
Position 34603: 0.27915078975227403
Position 30766: 0.2759622311817652
Position 22516: 0.26400063615142516
Position 4938: 0.2413027238426856
Position 22330: 0.21091338142792002
Position 9258: 0.18584263207265156
Position 33304: 0.17045791984421274
Position 10171: 0.16224917103716696
Position 22378: 0.15098246668134002
Position 29237: 0.11267309119069589
Position 30084: 0.11164468589080762
Position 31095: 0.10967855848723762
Position 4016: 0.09880606598190102
Position 33503: 0.09406916134466063
Position 22490: 0.09261242811015581
Position 32368: 0.08664134712784737
Position 302: 0.08632038970307114
Position 33956: 0.08033646542201955
Position 22152: 0.07720682612050252
Position 32941: 0.06921185976270149
Position 10503: 0.06499194257731657
Position 24395: 0.06273925887933209
Position 24942: 0.0617887204647207
Position 18529: 0.047588039932401294
Position 31692: 0.04221252517372842
Position 32315: 0.03684073992310714
Position 32730: 0.03320823886702555
Position 7557: 0.03229438928355076
Position 2420: 0.02773065121813724
Position 13629: 0.026478495214096034
Position 30985: 0.02620872814419497
Position 31606: 0.025854160361395883
Position 13669: 0.025650441830632115
Position 9118: 0.025633310912346354
Position 31062: 0.02509633455287481
Position 6063: 0.024401686055059397
Position 17991: 0.024074115342392524
Position 3773: 0.019597970445466396
Position 31199: 0.018981358337511346
Position 4894: 0.018912002933345603
Position 23671: 0.01836772482215685
Position 2335: 0.018058823169477958
Position 14435: 0.017772756782565624
Position 14400: 0.01756180180615299
Position 22231: 0.01742320937245159
Position 24067: 0.01680033890020804
Position 22647: 0.016301360374947355
Position 33856: 0.016073533895863662
Position 23303: 0.016045488846194347
Position 33911: 0.015476988925721129
Position 32448: 0.014865510262414467
Position 17806: 0.014550861756121587
Position 33766: 0.014492307692184769
Position 8318: 0.014293902801056364
Position 19189: 0.014009504601165719
Position 30239: 0.013990632922170608
Position 17837: 0.013878012602202717
Position 24030: 0.013797034364847372
Position 10179: 0.013684723190224287
Position 33899: 0.013038123649941375
Position 14845: 0.012370140333632483
Position 3470: 0.01214122807311207
Position 9747: 0.011356857467940006
Position 31332: 0.010684186684267336
Position 24592: 0.010273067637124173
Position 32009: 0.010071598866210072
Position 30705: 0.009912326769623808
Position 5169: 0.009875611150842872
Position 6447: 0.009518220431472659
Position 13709: 0.009403927738811312
Position 10523: 0.009259778094407093
Position 32547: 0.009128821296325904
Position 22069: 0.00911779160870486
Position 10499: 0.008680236741720063
Position 34530: 0.008539694114601688
Position 6131: 0.008320190630954832
Position 8648: 0.00815724379336866
Position 34341: 0.007957161871320532
Position 22550: 0.007753995623123524
Position 31642: 0.007615340225332589
Position 33450: 0.007610733314713264
Position 32991: 0.0076103282198954425
Position 8947: 0.007441450266152565
Position 32697: 0.007313070414295693
Position 11558: 0.007132293415619374
Position 32753: 0.006878006801566322
Position 4397: 0.006697697277003773
Position 7516: 0.006675678892182143
Position 33566: 0.006673139052340948
Position 29131: 0.006489359961130228
Position 344: 0.006432351532323096
Position 22521: 0.006391898489515482
Position 28754: 0.006198331513617881
Position 6379: 0.005548704748809422
Position 206: 0.005324378751902112
Position 1073: 0.005304810025678633
Position 25868: 0.005185297232388523
Position 4792: 0.004888540976154487
Position 3988: 0.004751544499173513
Position 11474: 0.004578307527073198
Position 9095: 0.004324788906527176
Position 24103: 0.004295043571309079
Position 27344: 0.0041580709262579695
Position 34712: 0.0041396240976184235
Position 24516: 0.0040774058323856735
Position 27392: 0.004061665693634422
Position 2402: 0.004015305283792625
Position 3563: 0.003996854195163726
Position 16738: 0.003991157250914619
Position 541: 0.003975932145798254
Position 16454: 0.003928477705559603
Position 31714: 0.0039015080672896493
Position 16571: 0.0038311917706535573
Position 4368: 0.0037552277623818676
Position 6535: 0.003654755684233119
Position 32390: 0.003646456592982659
Position 32418: 0.0036409624645933948
Position 6375: 0.0035558305688360705
Position 19185: 0.0034891403442839
Position 30751: 0.0034170223674666956
Position 9988: 0.0032299549836923517
Position 32709: 0.0031578907781017788
Position 23470: 0.0030583572680118846
Position 33370: 0.003045347145633002
Position 25088: 0.00301860051041389
Position 17505: 0.0029810640245575546
Position 4942: 0.0029426406085100473
Position 32910: 0.0029283236508412963
Position 34421: 0.002857429942198333
Position 1589: 0.0027309124631464464
Position 507: 0.0026503595665680357
Position 3346: 0.002617031709752723
Position 2376: 0.002521493066108641
Position 2754: 0.002448950098873807
Position 3473: 0.0022100073460073963
Position 10161: 0.002140282788088816
Position 5799: 0.0020537399641761263
Position 4475: 0.002043958438421773
Position 31874: 0.002042850754656465
Position 6538: 0.0020344503947537897
Position 365: 0.0019806991676167653
Position 27347: 0.0019249016712324983
Position 29912: 0.0019057924680094098
Position 19209: 0.0018664418263395334
Position 438: 0.001864788059290722
Position 11584: 0.001848945184459244
Position 4870: 0.0018165197535564212
Position 16785: 0.0018062065018270177
Position 1668: 0.0017973881544350835
Position 5263: 0.0017598263573242402
Position 33769: 0.0016888077262094746
Position 1633: 0.0016363279695093707
Position 6189: 0.001606411854060717
Position 26025: 0.001579298641829977
Position 30867: 0.0015373886425260608
Position 16753: 0.0014613469061802128
Position 3729: 0.001428852912995118
Position 4986: 0.001371304948372417
Position 5203: 0.0013522170989435406
Position 21428: 0.0012970472094875846
Position 4223: 0.0012882789385912678
Position 453: 0.001234881838034094
Position 2833: 0.0011638857887908886
Position 3965: 0.0011499560294546693
Position 6213: 0.0011426273711279216
Position 26028: 0.0011172127367976474
Position 2571: 0.0010830776158313538
Position 6195: 0.0010520178587938582
Position 5189: 0.0010406957199913097
Position 20800: 0.0010250875780483044
Position 10296: 0.0010223640584322452
Position 6173: 0.0009915852456787201
Position 3374: 0.0009739865702217964
Position 1698: 0.0008949286855716479
Position 4626: 0.0008462210936293806
Position 5218: 0.0008452893001543337
Position 26078: 0.0008042808475519184
Position 4440: 0.0008018049590044577
Position 32192: 0.0007880192117736816
Position 30294: 0.0007630645348588183
Position 31791: 0.0007449306473950982
Position 28782: 0.0007406463069215351
Position 1572: 0.0007185446641431602
Position 32147: 0.000709355683224095
Position 27285: 0.000674950437298797
Position 3485: 0.0006672329859323425
Position 10245: 0.0006589923991833937
Position 2245: 0.0006351443075834605
Position 8426: 0.0006346530467320553
Position 3757: 0.000618005021965295
Position 3810: 0.0005570855991701091
Position 25962: 0.000536384947095986
Position 3325: 0.0005314969809069581
Position 5082: 0.0005215668659322058
Position 1675: 0.0005160312665270009
Position 6210: 0.0005031706647579072
Position 2595: 0.00046635112397835996
Position 2732: 0.000430634310880756
Position 21691: 0.00041796915967360926
Position 32445: 0.00040833172914483127
Position 873: 0.000406449244473888
Position 21719: 0.0004041056691378772
Position 474: 0.00040365441029697937
Position 3343: 0.0003937447898369054
Position 33010: 0.00038951177335812417
Position 3902: 0.00035749063585696655
Position 1934: 0.0003551169589595076
Position 1148: 0.0003305557815386459
Position 2284: 0.0003244239867348977
Position 29720: 0.0003230128797308455
Position 4642: 0.0002959255747530897
Position 6587: 0.0002887000242281166
Position 876: 0.00028407529414941875
Position 3634: 0.0002800358497681659
Position 25864: 0.0002765791172468623
Position 29669: 0.0002603477886993921
Position 2299: 0.0002574444895530916
Position 5029: 0.00023508668777606862
Position 1120: 0.00023407251041259507
Position 2472: 0.00021974184547472948
Position 2598: 0.00021398552616531111
Position 29952: 0.0002055306429875568
Position 4722: 0.0002008069604296802
Position 555: 0.00019947722201299844
Position 562: 0.00019621840420689174
Position 3364: 0.0001920577672078509
Position 25808: 0.00019031969591580558
Position 3495: 0.00018960045517368864
Position 32628: 0.00016719043879989014
Position 494: 0.00016552529137145095
Position 982: 0.00016482701485500813
Position 9452: 0.00016103156015324864
Position 3531: 0.00015716017276793794
Position 891: 0.00014987844219910791
Position 1176: 0.0001451836533629332
Position 25433: 0.00014486035869563116
Position 9540: 0.00013547247818082936
Position 5746: 0.00013464882223622628
Position 444: 0.00013371153503616805
Position 1006: 0.000130631886984853
Position 31752: 0.0001276592158803651
Position 501: 0.00012399553992958656
Position 458: 0.00012231973243944706
Position 25888: 0.00012164210269906479
Position 4852: 0.00012113396731489643
Position 30195: 0.00011674494941203622
Position 5760: 0.00011577062972587156
Position 2707: 0.00011305203399440531
Position 1117: 0.00011030943612914689
Position 2544: 0.00010903923092671447
Position 2680: 0.00010449043520416445
Position 4646: 0.00010442757065663892
Position 1260: 9.961438686110035e-05
Position 930: 9.945789168711959e-05
Position 2450: 9.717239546446526e-05
Position 525: 9.431497870416515e-05
Position 976: 9.306529092883925e-05
Position 465: 8.08800267924634e-05
Position 5092: 7.780841203147987e-05
Position 8925: 7.112601949794557e-05
Position 9907: 7.090853072289149e-05
Position 5358: 7.005188543960493e-05
Position 4558: 6.742771264485695e-05
Position 9743: 6.557235165644134e-05
Position 9578: 6.204139921612108e-05
Position 9511: 6.0965313519560705e-05
Position 471: 5.912476763133335e-05
Position 5963: 5.319003463153745e-05
Position 5306: 5.24043929030719e-05
Position 32672: 5.08831504236832e-05
Position 522: 4.34291015183121e-05
Position 18696: 4.213667896325561e-05
Position 25579: 4.070362597077553e-05
Position 5327: 3.98483934576469e-05
Position 4229: 3.657891390480713e-05
Position 4603: 3.384669672838539e-05
Position 9910: 3.1863993172659155e-05
Position 4309: 3.07846081253294e-05
Position 9960: 3.0690375502532754e-05
Position 5695: 3.055282847125704e-05
Position 9935: 2.9085417797469964e-05
Position 6177: 2.5910610177066006e-05
Position 4401: 2.243113329693271e-05
Position 29033: 2.2407530966303725e-05
Position 9461: 2.0987656982492627e-05
Position 9818: 2.024354237568638e-05
Position 21290: 1.731893372169428e-05
Position 3577: 1.725413673099173e-05
Position 6225: 1.5064467348627818e-05
Position 6134: 1.4968511237373166e-05
Position 17987: 1.2092166225957143e-05
Position 5278: 1.187042175598356e-05
Position 4678: 8.457576089353493e-06
Position 18815: 7.302664708939421e-06
Position 25466: 6.381297746236133e-06
Position 576: 6.121453978223957e-06
Position 24895: 5.979792264742114e-06
Position 8589: 5.518062118014468e-06
Position 21130: 5.513093341005027e-06
Position 10836: 4.266400463036971e-06
Position 25593: 3.6171127089047337e-06
Position 1744: 3.01014400537606e-06
Position 20682: 2.9146733696770797e-06
Position 10933: 2.6680709723557387e-06
Position 223: 2.660960388976509e-06
Position 362: 2.4764826215917998e-06
Position 3398: 2.3954574870852753e-06
Position 10888: 2.3192073101652754e-06
Position 2617: 2.114417198538365e-06
Position 18011: 2.005700523712948e-06
Position 2620: 1.974780097427252e-06
Position 25704: 1.7708515385390569e-06
Position 1604: 1.4459460676149395e-06
Position 10869: 1.42980028098092e-06
Position 263: 1.2319134271773095e-06
Position 2452: 1.1593161737966203e-06
Position 25339: 1.1036587673119946e-06
Position 31675: 1.0814144593025097e-06
Position 25532: 9.786933066776324e-07
Position 25653: 9.702558159271326e-07
Position 393: 9.32751096299168e-07
Position 19055: 8.562012482953486e-07
Position 233: 8.251766072191804e-07
Position 1241: 8.213361878652116e-07
Position 25484: 8.108575219909359e-07
Position 25986: 8.078098421763216e-07
Position 9547: 6.979098011922993e-07
Position 5097: 6.495067079260367e-07
Position 626: 5.589098652658959e-07
Position 1776: 5.532616221931641e-07
Position 113: 5.212642471434736e-07
Position 1812: 5.027294912008952e-07
Position 926: 4.6502938130465505e-07
Position 153: 4.5998442029227593e-07
Position 771: 4.0482780346513976e-07
Position 247: 3.913750342425133e-07
Position 378: 3.395272211744946e-07
Position 4135: 3.079221367892546e-07
Position 998: 3.054155337596582e-07
Position 1156: 2.840296099505066e-07
Position 25607: 2.8231581328893073e-07
Position 1013: 2.781330332234598e-07
Position 26106: 2.3502747021474132e-07
Position 25308: 2.1650828585318436e-07
Position 591: 2.0746868133854975e-07
Position 2257: 1.8254187210393084e-07
Position 25378: 1.708973934845072e-07
Position 3797: 8.962122847045884e-08
Position 609: 6.805310478359526e-08
Position 2337: 4.938503109267782e-08
Position 753: 3.212683477988608e-08
Position 1159: 1.8574270128692632e-08
Position 631: 1.4849624247927055e-08
Position 821: 1.326999755632236e-08
Position 678: 1.0921961456414283e-08
Position 227: 8.504574712840519e-09
Position 516: 7.35906389286882e-09
Position 1277: 4.808409980118029e-09
Position 566: 1.4043366738752861e-09
Position 579: 9.323041332916875e-10
Position 686: 8.348672654323522e-10
Position 697: 5.637168623855059e-10
Position 171: 4.793527260301182e-10
Position 119: 3.1349382575585417e-10
Position 133: 1.0461233793350845e-10
Position 122: 4.9261156350241017e-11
Position 138: 3.649503067214816e-11
Position 126: 3.8703780929100424e-13
