Gene = COA1
Position 10800: 0.00017198699954431874
Position 1106: 0.000166329105580323
Position 8926: 0.00014747780442260288
Position 2824: 0.00013351968985362292
Position 1301: 0.00012300095440968573
Position 8550: 0.00012147067730263001
Position 5617: 0.00010479565493062325
Position 1255: 9.603349837410191e-05
Position 7999: 9.251732773209657e-05
Position 369: 8.238982329626784e-05
Position 2735: 6.719628101032707e-05
Position 1226: 6.061925209570713e-05
Position 1241: 5.925297527520274e-05
Position 9270: 5.752373179821043e-05
Position 8505: 5.14507509673641e-05
Position 4763: 5.045736192654148e-05
Position 4130: 4.8254763913133646e-05
Position 8756: 4.6335049845007376e-05
Position 9142: 4.0777060231217725e-05
Position 219: 4.055530230250708e-05
Position 6094: 3.702768396998289e-05
Position 4651: 3.3826032205956e-05
Position 3019: 3.22491523404494e-05
Position 8160: 3.187232278999717e-05
Position 8524: 3.1228704679523785e-05
Position 498: 3.1085861907586404e-05
Position 961: 2.9751037965766378e-05
Position 2427: 2.7848546283902955e-05
Position 6517: 2.6442571295565402e-05
Position 808: 2.6253543805368823e-05
Position 3709: 2.5485747819478705e-05
Position 221: 2.5270012225280328e-05
Position 811: 2.4246336075453207e-05
Position 3684: 2.3104944680192234e-05
Position 4271: 2.240532686429807e-05
Position 2863: 2.1960926529619476e-05
Position 4850: 2.1832381590340296e-05
Position 4993: 2.1406583629751594e-05
Position 576: 1.9611625884756514e-05
Position 5017: 1.9323532193142682e-05
Position 638: 1.914687237144171e-05
Position 4520: 1.732923870895018e-05
Position 392: 1.6143876830457882e-05
Position 6453: 1.4731750390000381e-05
Position 6577: 1.4582148121094646e-05
Position 4877: 1.2836821245093575e-05
Position 607: 1.2270299729716445e-05
Position 2801: 1.1776851780944785e-05
Position 1144: 1.0853320920904059e-05
Position 559: 1.0634906569477982e-05
Position 5451: 9.779349567857143e-06
Position 283: 9.086975376970725e-06
Position 5641: 8.729891665674157e-06
Position 2224: 8.268732109220293e-06
Position 1857: 7.932541519399817e-06
Position 246: 7.660466972289604e-06
Position 2178: 7.5173491615468054e-06
Position 3428: 7.4699293226267736e-06
Position 701: 7.006144480557648e-06
Position 5280: 5.644760436498076e-06
Position 4206: 5.034506013780453e-06
Position 3847: 4.5780125716429175e-06
Position 451: 4.242164416115066e-06
Position 1033: 3.086283991087378e-06
Position 3265: 2.599909618450606e-06
Position 153: 1.431820394297755e-07
Position 518: 9.45342278544558e-08
Position 309: 8.978735539177133e-10
Position 648: 3.9796315347650793e-10
Position 332: 1.961096825255964e-10
Position 423: 9.536116243513917e-11
Position 473: 8.18813210237073e-11
Position 503: 7.603181697773434e-11
Position 157: 1.862528465500304e-11
Position 404: 2.2936286443657237e-12
Position 410: 1.9990593402897973e-12
Position 328: 1.180699557996924e-12
Position 592: 1.1224996544192192e-12
