Gene = PUM3
Position 826: 0.0001847952720980004
Position 234: 0.00014157785413456038
Position 13191: 0.0001300152009562429
Position 13274: 0.00010581770596201913
Position 192: 0.00010353653085767366
Position 5932: 9.998774100350808e-05
Position 463: 9.980392317634858e-05
Position 268: 9.658014933466208e-05
Position 1914: 8.462825300280498e-05
Position 190: 8.365090909048372e-05
Position 13226: 7.503894563676789e-05
Position 1306: 6.964307143629687e-05
Position 2295: 5.467106855529107e-05
Position 19814: 4.806635489212331e-05
Position 19820: 3.7148120916950014e-05
Position 183: 3.2431076633841764e-05
Position 2586: 3.17022399496069e-05
Position 814: 2.550346336756954e-05
Position 3031: 2.3489427448532348e-05
Position 1494: 2.2148441597540367e-05
Position 587: 2.08380957980957e-05
Position 155: 1.1357027111634455e-05
Position 2660: 6.692571498808241e-06
Position 2919: 5.24730657819844e-06
Position 3223: 4.597149000484596e-06
Position 6765: 1.955577139127736e-06
Position 201: 1.9529073422223202e-07
Position 717: 1.5073376755492075e-07
Position 218: 1.3473171026548453e-07
Position 1009: 1.0293875584664836e-07
Position 930: 2.05440341795396e-08
Position 991: 1.6945236529505825e-08
Position 177: 1.3871762980005593e-08
Position 259: 2.83354165669805e-09
Position 203: 2.160898020055195e-09
Position 51: 6.773549999913876e-10
Position 509: 5.667313451162122e-10
Position 296: 1.6243713141562154e-10
Position 325: 9.7760681659232e-11
Position 640: 4.396252475287582e-11
Position 78: 4.365507000005167e-11
Position 284: 4.903999148868205e-12
Position 388: 2.9774226180434033e-12
Position 281: 2.0524479970207926e-12
Position 375: 9.614041418413162e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15462: 0.9791214224712141
Position 12896: 0.9673807964450553
Position 9848: 0.9625738337362606
Position 17089: 0.8757288257855104
Position 19425: 0.8579374099143671
Position 20406: 0.8300153998218822
Position 5723: 0.8222767277901425
Position 10074: 0.760548156250822
Position 6392: 0.7459795925298522
Position 10808: 0.6591750778529987
Position 6839: 0.6485134044902063
Position 13212: 0.4360694024591969
Position 4930: 0.4133770813836054
Position 4904: 0.40946135898431035
Position 14098: 0.40849626460917016
Position 28085: 0.37730151263648903
Position 6634: 0.3368878975321679
Position 14292: 0.26840229795355885
Position 13163: 0.2334400569662515
Position 5323: 0.22177889930580388
Position 4380: 0.15375906354434432
Position 17415: 0.15362729853781892
Position 5628: 0.1530751143443804
Position 23216: 0.15038783604253378
Position 11769: 0.13984587631121653
Position 6194: 0.13563057069858392
Position 19411: 0.12496361537964772
Position 11563: 0.11918129643262045
Position 17537: 0.11464888641960606
Position 2535: 0.11114924146536052
Position 13422: 0.10875121443572924
Position 13104: 0.09473554429521899
Position 28238: 0.09225410021991941
Position 1863: 0.07870834020669483
Position 22804: 0.0746194993768307
Position 24484: 0.06995587517752529
Position 6946: 0.06600429076749315
Position 13982: 0.06473960285494296
Position 3686: 0.06328102863054252
Position 6856: 0.06149427820313741
Position 20253: 0.060263638475505345
Position 4145: 0.05927254660745565
Position 28039: 0.05573349135051944
Position 19727: 0.05493076863076591
Position 24825: 0.05153462948515573
Position 12438: 0.04904215836802646
Position 11625: 0.04536803180357668
Position 11566: 0.04164702194107874
Position 7943: 0.040265451116229665
Position 20411: 0.04006769250225785
Position 13326: 0.03794100053473665
Position 25939: 0.037690063998828086
Position 4093: 0.034158897024356
Position 19905: 0.03319041300410481
Position 17337: 0.03222476334166412
Position 14295: 0.03148834469856702
Position 25636: 0.029057294702819328
Position 13089: 0.028533878825098696
Position 9527: 0.027965051312841084
Position 6424: 0.02671805199875118
Position 22041: 0.02652564147467165
Position 23160: 0.026189331622757234
Position 14305: 0.021887568890126188
Position 13491: 0.02063434867092372
Position 11582: 0.020604195101413772
Position 7160: 0.01914223046464953
Position 10034: 0.018949099927081693
Position 11514: 0.018318049536193596
Position 19730: 0.017758917807860326
Position 3098: 0.017446464294315955
Position 17599: 0.016714964216659137
Position 12020: 0.016141569534551755
Position 1913: 0.015934286804862155
Position 6691: 0.015761039567360437
Position 20065: 0.015264173330252727
Position 10083: 0.015091097570001957
Position 14095: 0.014696909109261766
Position 7978: 0.014175572092513916
Position 7683: 0.01300409278290644
Position 14152: 0.012470934677326838
Position 10118: 0.012445115095499155
Position 19025: 0.012214311815463265
Position 4934: 0.012177956796099431
Position 6368: 0.011954527432014458
Position 24253: 0.011880073374940498
Position 22536: 0.011257933070366656
Position 14883: 0.010959110501721495
Position 4407: 0.010541719555244534
Position 25511: 0.010449419073230338
Position 12558: 0.010298715822419402
Position 17567: 0.010208682913367764
Position 17268: 0.009772847195997228
Position 1085: 0.009770897513547105
Position 11596: 0.009546320991548484
Position 12060: 0.009504617972213093
Position 18461: 0.00949663220369065
Position 25033: 0.009473775377551803
Position 13349: 0.009180833596163115
Position 9240: 0.008652199185269015
Position 25486: 0.00856468521762106
Position 10080: 0.00852131179895735
Position 4659: 0.008471794666860436
Position 3749: 0.008018946160752338
Position 20526: 0.00784811837290274
Position 22756: 0.007762171306036792
Position 17523: 0.007694493683263555
Position 1867: 0.007598462972283927
Position 13952: 0.007575953406311916
Position 6112: 0.007290985566927298
Position 18446: 0.007242436719229727
Position 17286: 0.006793628243053283
Position 4818: 0.006735229435445625
Position 4449: 0.0067216601917231755
Position 6153: 0.006453641341002573
Position 10614: 0.006318996709060859
Position 14347: 0.006249094589536856
Position 21350: 0.006205475305202837
Position 14312: 0.006113460944246394
Position 10115: 0.006102627472605202
Position 25331: 0.006023696915161981
Position 2918: 0.005960600848678577
Position 7948: 0.005917201502991875
Position 17045: 0.00587789199158476
Position 5020: 0.00541671827833855
Position 10566: 0.005116608335884325
Position 17001: 0.005114149870493343
Position 19697: 0.004889253436532484
Position 10348: 0.004831491551488697
Position 4189: 0.00480982832983039
Position 19172: 0.004805115467491351
Position 19798: 0.004796323158008245
Position 5415: 0.004623992864930324
Position 6870: 0.004603142079504546
Position 21982: 0.004414200798698727
Position 17164: 0.004363249513471485
Position 23778: 0.004352588874278492
Position 2876: 0.004344653833543471
Position 24142: 0.004300558926157825
Position 4884: 0.004267263598633459
Position 9829: 0.004217825709727013
Position 6785: 0.004181210679142092
Position 17704: 0.0036642822473586753
Position 24444: 0.0036417475511058184
Position 3691: 0.0034994799349358095
Position 3973: 0.0034460744566868692
Position 4323: 0.0034131799044017385
Position 14186: 0.003318814718220259
Position 19205: 0.0031800054712458597
Position 3613: 0.003164091385756368
Position 19355: 0.0030952631412409608
Position 10921: 0.0030897369638967337
Position 2756: 0.003047634973474926
Position 5664: 0.0030384341136553907
Position 2538: 0.002972887057678629
Position 13592: 0.0029521902790008887
Position 23139: 0.0028724654718220144
Position 6344: 0.0027311777663200686
Position 22800: 0.0027143657482894077
Position 19656: 0.0027028367913287336
Position 25831: 0.0026658472855183466
Position 16540: 0.0025738347558383907
Position 20703: 0.002500535195083788
Position 3655: 0.0024779446572384747
Position 5221: 0.002415815088060644
Position 2700: 0.0023788669600702628
Position 16492: 0.0023530437790436204
Position 6909: 0.0022110685103008875
Position 13623: 0.0021818591777431765
Position 15901: 0.0021698827931089975
Position 19852: 0.0021686557916255783
Position 10535: 0.0021529536526242433
Position 3897: 0.002149530685377367
Position 12405: 0.0020676714194131727
Position 21694: 0.0019867293496097505
Position 3494: 0.001967572676713854
Position 322: 0.0018890008592727574
Position 1117: 0.001876110382897785
Position 9961: 0.0018751288377705975
Position 19667: 0.0018541051860608566
Position 13543: 0.0018196773433621415
Position 14009: 0.0018080646124403123
Position 20959: 0.001770968690913548
Position 5378: 0.0017281141438067864
Position 7788: 0.0017192285196968693
Position 2477: 0.001714852710167339
Position 9358: 0.0017056298890770697
Position 5369: 0.0016727027994466212
Position 4297: 0.0016401914600299916
Position 23660: 0.0015845561788522455
Position 14246: 0.0015438831763334613
Position 5438: 0.001536968336980736
Position 21946: 0.001502476292775291
Position 21237: 0.0014640628969577233
Position 20087: 0.0014214862941949358
Position 21756: 0.0013952285174516227
Position 23388: 0.0013948668223914623
Position 15433: 0.0013938414508740133
Position 3761: 0.0013580789769047496
Position 19804: 0.001322076121242348
Position 11790: 0.001280177077379249
Position 22150: 0.0012786914366784208
Position 1462: 0.001265717923025253
Position 19752: 0.0012549588605198874
Position 20383: 0.0012491602422638034
Position 15934: 0.0012360770385441934
Position 3308: 0.0012271932323885952
Position 3127: 0.0012266617903659665
Position 16155: 0.001115439348255162
Position 4126: 0.0010928136934337694
Position 7769: 0.00108834297407772
Position 10121: 0.001078529774730914
Position 1532: 0.0010588104330880538
Position 21716: 0.0010561027704232805
Position 5977: 0.0010550950883364742
Position 16264: 0.0010349458817394616
Position 22824: 0.0010243129409540372
Position 1928: 0.0009444961905399006
Position 24042: 0.0009400225341278745
Position 15411: 0.0009365541351231981
Position 23267: 0.0008672263792687619
Position 3567: 0.0008559312200408903
Position 12792: 0.0008511560228961922
Position 20754: 0.00084617535796893
Position 6288: 0.0008416640175010242
Position 24926: 0.0008307980935395356
Position 5285: 0.0008086779741739737
Position 3036: 0.0007958948951562897
Position 16888: 0.0007871522797210948
Position 16261: 0.0007833967296834384
Position 4211: 0.0007383649054226148
Position 6587: 0.0007193683745521241
Position 1538: 0.0006916685020409075
Position 20007: 0.0006867775683052648
Position 3132: 0.0006435270124770973
Position 15466: 0.0006401903050887109
Position 19987: 0.0006287513971381047
Position 1331: 0.0006150443746461416
Position 1770: 0.0006057546229883091
Position 20686: 0.0005871417141649949
Position 10665: 0.0005678763437220461
Position 10965: 0.0005640280888143782
Position 2843: 0.0005614945702613486
Position 20545: 0.000555575239556346
Position 5541: 0.0005414945798603392
Position 10190: 0.0005407901354894134
Position 12932: 0.00047166806771174003
Position 6075: 0.0004434407283009317
Position 5680: 0.00041852982489333284
Position 20809: 0.0004132520505383242
Position 2840: 0.00040713422362738497
Position 4002: 0.00040585715365847703
Position 1712: 0.000396087780098299
Position 20732: 0.00039502129311999655
Position 1775: 0.00038742654427104106
Position 19222: 0.0003487263932617817
Position 1571: 0.00033062105809105797
Position 1275: 0.00032272243144137205
Position 2427: 0.0003221791047494569
Position 6487: 0.00031072755812188514
Position 296: 0.0003062994716469917
Position 11329: 0.00030186982643557944
Position 3524: 0.0002907551017620124
Position 20106: 0.00028830704453628337
Position 3398: 0.0002679381119937573
Position 13165: 0.0002650793696704607
Position 2362: 0.0002633746272937491
Position 3391: 0.0002633002125819662
Position 1813: 0.00023546295976445175
Position 6159: 0.00022886384481999876
Position 10381: 0.0002204749597579369
Position 3507: 0.00020837814216101194
Position 804: 0.00020208029319862314
Position 13403: 0.0001978037720883673
Position 1736: 0.0001772178610506694
Position 397: 0.00017227306556190318
Position 2550: 0.00017078635470340657
Position 2299: 0.00015981784863604013
Position 10308: 0.00014590617454068514
Position 10680: 0.00012890882030129182
Position 1844: 0.00012780408062518987
Position 1961: 0.00010914177015141518
Position 4227: 9.787974499725302e-05
Position 4248: 9.743376860907802e-05
Position 4459: 9.366799573085456e-05
Position 721: 8.899532776096375e-05
Position 13061: 8.714294689637952e-05
Position 16811: 8.235074216956301e-05
Position 2479: 7.758404618306537e-05
Position 4057: 7.722896528578659e-05
Position 16929: 7.517034176658498e-05
Position 2494: 7.486721691045398e-05
Position 2894: 6.242120438846471e-05
Position 1175: 4.9680777652431455e-05
Position 6806: 4.784026590962497e-05
Position 750: 4.5770441083262184e-05
Position 1479: 3.915342249797379e-05
Position 2120: 3.3605017080415506e-05
Position 10942: 3.090571147204457e-05
Position 1996: 2.9740957688600298e-05
Position 19606: 2.7326036442364523e-05
Position 2405: 2.707307718785536e-05
Position 1937: 2.6314225770040784e-05
Position 6260: 2.475259548564328e-05
Position 2442: 2.3131753272558857e-05
Position 2016: 2.2104392404589058e-05
Position 10696: 2.1301537955904576e-05
Position 1799: 2.022922868092484e-05
Position 3112: 1.857745952099052e-05
Position 3426: 1.319623490510209e-05
Position 1328: 1.1981928491611215e-05
Position 1468: 1.131810773610678e-05
Position 531: 1.0121129610431676e-05
Position 877: 9.67993168675991e-06
Position 833: 9.653896711753068e-06
Position 1051: 8.564306178714872e-06
Position 1283: 7.866698797807502e-06
Position 3189: 6.340470966966491e-06
Position 1491: 6.0915500401713085e-06
Position 2171: 5.87877441247786e-06
Position 1230: 5.370694892218807e-06
Position 1883: 5.327527166046317e-06
Position 1365: 5.141723407464994e-06
Position 5511: 5.065078633649028e-06
Position 770: 5.007124993877975e-06
Position 1535: 5.0066884455662265e-06
Position 2342: 4.6743096830124395e-06
Position 1519: 4.482639346413019e-06
Position 17602: 4.4093004918202706e-06
Position 1196: 4.3628923982179525e-06
Position 5559: 4.086772241651521e-06
Position 2198: 4.075132730501886e-06
Position 17349: 3.977467962254074e-06
Position 1255: 3.945726596350669e-06
Position 2680: 3.878555071205853e-06
Position 2774: 3.3259330198448525e-06
Position 6704: 3.2297499993154126e-06
Position 1314: 3.051810914300094e-06
Position 1500: 2.761586989277988e-06
Position 921: 2.4168213264955515e-06
Position 2189: 2.370445086120288e-06
Position 2080: 2.289011010090615e-06
Position 2222: 2.1806982334389037e-06
Position 1220: 1.9532296325448206e-06
Position 1606: 1.8279053942002104e-06
Position 10187: 1.7783822660172323e-06
Position 2277: 1.6874178680683665e-06
Position 2578: 1.5805825209846102e-06
Position 1359: 1.5110226273682643e-06
Position 1041: 1.4630133898225151e-06
Position 325: 1.3636967115865892e-06
Position 1987: 1.2745891560883185e-06
Position 1941: 1.2697842023629659e-06
Position 1875: 1.1795114965947813e-06
Position 1129: 1.160293821655322e-06
Position 1740: 1.0596408253246135e-06
Position 1304: 8.933426139762622e-07
Position 2736: 7.433701303746815e-07
Position 2554: 5.280062263278343e-07
Position 259: 4.769064567686806e-07
Position 926: 4.4927695678916274e-07
Position 1493: 4.396552156153329e-07
Position 414: 3.859927950462784e-07
Position 1339: 2.7309490677279075e-07
Position 810: 2.2997937149156598e-07
Position 1584: 2.0330242523060851e-07
Position 1244: 1.842402803587897e-07
Position 1288: 1.5624508060077898e-07
Position 2366: 1.4973290827097616e-07
Position 1138: 1.3675664725045346e-07
Position 1508: 1.3147522417607475e-07
Position 616: 1.2619992205129733e-07
Position 1378: 1.2563972590207324e-07
Position 1158: 1.2234340214670537e-07
Position 351: 8.887491872646184e-08
Position 499: 8.166475296255192e-08
Position 870: 7.746853982315105e-08
Position 354: 6.756709588577676e-08
Position 6449: 3.63896509612063e-08
