Gene = EQTN
Position 7861: 0.013417543140576105
Position 8498: 0.012611651836326869
Position 1794: 0.012407768562877562
Position 5485: 0.012198127695766892
Position 12204: 0.010941646997993295
Position 12237: 0.008771445043328092
Position 10778: 0.00876762256429104
Position 11436: 0.008737925578407553
Position 6421: 0.007726368946084048
Position 11731: 0.007300831257365077
Position 3212: 0.006597783347931218
Position 10799: 0.006291276186954033
Position 8697: 0.005863027919581038
Position 1310: 0.005497820818276165
Position 3502: 0.005411132828601727
Position 3579: 0.00521875032260208
Position 2104: 0.0049987953848897645
Position 5345: 0.004902075815854541
Position 7352: 0.004835384796898219
Position 7744: 0.00430734817780403
Position 10107: 0.004291182866932395
Position 11233: 0.003949154034650761
Position 5531: 0.0037847656220226737
Position 11635: 0.0035238022860353646
Position 8168: 0.0034479580513722906
Position 713: 0.00329451824703725
Position 9892: 0.0031740658717211304
Position 12306: 0.0028624720238145194
Position 1005: 0.0028189690322435565
Position 332: 0.002649744414210614
Position 5872: 0.00243727967504146
Position 7829: 0.001990643157892138
Position 10727: 0.001969320692208719
Position 689: 0.0019404038724576246
Position 6382: 0.0018768803462899245
Position 12240: 0.0015545058557919144
Position 12106: 0.0014662423337372028
Position 11405: 0.0013883262347332106
Position 858: 0.0013457294810906631
Position 9667: 0.0012963548717354987
Position 9639: 0.001209877484927291
Position 11202: 0.0012047548271772342
Position 2656: 0.0010977799199595015
Position 441: 0.0010933017508169324
Position 7809: 0.0010202804042066707
Position 2333: 0.0010196537272617466
Position 10900: 0.0010010169581172812
Position 11594: 0.0009900630050490374
Position 4870: 0.0009894390805317693
Position 11097: 0.0009283121790928764
Position 249: 0.0008421105030804501
Position 4600: 0.0007393858243415472
Position 7778: 0.000726160525485598
Position 3814: 0.0007033550502490365
Position 7171: 0.0007005167419146676
Position 11536: 0.0006612258803657298
Position 8673: 0.0006345806210442022
Position 5103: 0.0006287695296356541
Position 3652: 0.0006261455511715354
Position 2229: 0.0005880670918325327
Position 5617: 0.0005293936013013724
Position 838: 0.0005274215296136069
Position 8216: 0.0005219541378314327
Position 5961: 0.0005134384399824489
Position 8345: 0.0005023843049535469
Position 796: 0.0005007669338298209
Position 9572: 0.00049852676348375
Position 8714: 0.0004731876408795754
Position 11125: 0.0004715087767982898
Position 8790: 0.00046430470859431074
Position 239: 0.0004579015145921598
Position 1031: 0.000455109177378727
Position 8387: 0.00040775281738792205
Position 2353: 0.00039790826439625477
Position 1672: 0.00038534033382610485
Position 11128: 0.0003571638681450949
Position 7467: 0.00035255037765029957
Position 826: 0.0003286998732794327
Position 136: 0.00031294990302061675
Position 11272: 0.000297160859237469
Position 8745: 0.0002655925541105705
Position 11613: 0.00026544274832640416
Position 6418: 0.0002623553698478239
Position 12266: 0.0002256211244279204
Position 2954: 0.0002148927066291669
Position 8769: 0.0002128230472952421
Position 3390: 0.00020424814151017345
Position 3146: 0.0001766790843761214
Position 2159: 0.00017074136389173169
Position 894: 0.00016743571971590437
Position 11294: 0.00014302317905366587
Position 1472: 0.00012438615250875135
Position 912: 9.117480754528462e-05
Position 11638: 8.868199908864161e-05
Position 4802: 7.925236298651318e-05
Position 192: 6.3233772894689e-05
Position 2951: 6.142362505306781e-05
Position 9733: 5.190807755991204e-05
Position 1888: 4.424559572822978e-05
Position 7137: 3.929399641878865e-05
Position 448: 3.487900227797567e-05
Position 1475: 3.426149517470399e-05
Position 492: 3.398091833208529e-05
Position 1334: 3.354009617989174e-05
Position 274: 3.08633031763302e-05
Position 8052: 2.7575143964090946e-05
Position 7986: 2.4553097268986655e-05
Position 195: 1.0976767961503107e-05
Position 133: 9.723404566852597e-06
Position 7658: 8.804096926501485e-06
Position 252: 7.20329409515319e-06
Position 6998: 5.785936062505567e-06
Position 514: 5.204784093920312e-06
Position 349: 5.0951366177740745e-06
Position 159: 5.055143334536832e-06
Position 336: 4.616396810163733e-06
Position 2049: 3.398303994084428e-06
Position 729: 3.0387509489922148e-06
Position 1228: 3.036870840929287e-06
Position 146: 2.134456015338011e-06
Position 2565: 1.4976431908667597e-06
Position 6179: 1.2920568646141278e-06
Position 2454: 1.2285642598776795e-06
Position 1084: 1.1201471221847524e-06
Position 117: 8.70707133159438e-07
Position 1316: 8.626433555953138e-07
Position 2974: 6.852248524105439e-07
Position 588: 4.630228212314298e-07
Position 460: 3.669050759793535e-07
Position 355: 3.4566395821841687e-07
Position 8406: 2.5621949037185705e-07
Position 937: 1.9114191849719606e-07
Position 778: 9.256475321261396e-08
Position 342: 6.658660745379734e-08
Position 346: 4.665444290380613e-08
Position 453: 4.082751553866362e-08
Position 898: 2.136802123936935e-08
Position 168: 1.3642831973257649e-08
Position 166: 8.377932613708478e-09
Position 200: 8.072673394369096e-09
Position 203: 6.992690188205072e-09
Position 164: 6.927110646770929e-09
Position 540: 6.39188295997597e-10
Position 547: 1.5374642746104736e-10
Position 564: 1.1455863330708683e-10
Position 531: 1.1092924587024919e-10
Position 1057: 1.7676185772679464e-11
