Gene = MIOS
Position 8998: 0.028197369410668024
Position 31610: 0.02766590124074815
Position 6805: 0.02734611633147587
Position 39569: 0.027056032819000736
Position 31532: 0.02350686786643093
Position 2408: 0.02179750658329975
Position 18562: 0.021066163523490847
Position 2433: 0.02102001401160591
Position 29699: 0.02067243085630867
Position 24787: 0.018675595518641494
Position 1109: 0.016390833828758524
Position 17923: 0.014916501915872538
Position 7110: 0.014649551315640937
Position 39337: 0.01382787015898363
Position 29675: 0.01283356261110591
Position 40508: 0.012651526615281771
Position 754: 0.011743760214092042
Position 8050: 0.00986755405740574
Position 7941: 0.009331785160833755
Position 40393: 0.008432301086350328
Position 29695: 0.00826143141102269
Position 31587: 0.007651187843321109
Position 27975: 0.007506917143018864
Position 769: 0.006345751703289382
Position 24843: 0.006292596218698019
Position 39703: 0.0057542654752860455
Position 29962: 0.005738155870351242
Position 40350: 0.00542006353501941
Position 8229: 0.0051747995554634945
Position 6339: 0.004921661077138736
Position 4431: 0.004801080974151631
Position 5146: 0.004724878149825081
Position 29888: 0.004695886014706142
Position 8894: 0.004449759664896616
Position 29919: 0.004064418838432749
Position 10398: 0.0038133300390151346
Position 4009: 0.003634231014930586
Position 8827: 0.003572510779029375
Position 2343: 0.003511226767364962
Position 40134: 0.003296081289666423
Position 32595: 0.0032909307523687915
Position 6500: 0.003257409946131176
Position 5219: 0.0030661710666262986
Position 29018: 0.0030059614348657442
Position 364: 0.0025341744739879385
Position 8194: 0.0025043724472548798
Position 2491: 0.0023011133095635484
Position 2318: 0.002131622292697147
Position 28734: 0.0020660668953084785
Position 8930: 0.0019260811629415297
Position 29788: 0.0017314264843073873
Position 323: 0.0017223256992879943
Position 544: 0.001678305525135481
Position 9095: 0.0015464790027876019
Position 715: 0.0013721343268573982
Position 10227: 0.0011378013239884696
Position 40448: 0.001056567639200315
Position 1186: 0.0009988726002602719
Position 4400: 0.0009919538407444667
Position 2438: 0.0009356218126651416
Position 4173: 0.0009172237981125247
Position 5423: 0.0008373486680877648
Position 30851: 0.0007389290157213343
Position 32407: 0.0007337223717475207
Position 2449: 0.0007125722481804405
Position 7519: 0.0007018309524946134
Position 424: 0.0006813008092542555
Position 5498: 0.000675229608344231
Position 963: 0.0006674013901719601
Position 32431: 0.00062862023660154
Position 32384: 0.000615414349709267
Position 38388: 0.0005973572050085691
Position 5426: 0.0005291814851671601
Position 33776: 0.0004886407020702332
Position 907: 0.000428784168035754
Position 7993: 0.00041118144077134953
Position 4476: 0.00035188511133638463
Position 702: 0.0002957120662676239
Position 910: 0.0002903150858710739
Position 1849: 0.0002736835212580922
Position 617: 0.0002686202215719867
Position 5186: 0.00025668907169496945
Position 4363: 0.0002453084533321324
Position 29983: 0.00024495352167445923
Position 639: 0.00024179245703458016
Position 7704: 0.00023035636816368357
Position 3750: 0.00023025423572356284
Position 7652: 0.0002171551852931871
Position 31899: 0.00021472558843270404
Position 7401: 0.00017712537970924946
Position 30847: 0.00017061387955559043
Position 2509: 0.0001419737412931987
Position 495: 0.00011825983723247814
Position 549: 0.00011178424238289232
Position 32056: 9.056670516366767e-05
Position 2114: 7.040602496195682e-05
Position 32032: 6.186963893873132e-05
Position 476: 5.3424601712918907e-05
Position 489: 5.0877825318053544e-05
Position 2274: 4.325352006035417e-05
Position 35425: 4.1901597802978104e-05
Position 31289: 2.7574296738390618e-05
Position 2139: 1.5231937405406584e-05
Position 653: 1.5140162766691434e-05
Position 1830: 9.773679248482445e-06
Position 1552: 9.287345182150784e-06
Position 407: 9.033172507336047e-06
Position 438: 8.173534882717375e-06
Position 1985: 5.5828916453064485e-06
Position 30871: 5.253738175341295e-06
Position 1533: 5.196466684862921e-06
Position 1955: 5.035822432761657e-06
Position 499: 4.841856593366753e-06
Position 306: 4.750981994652921e-06
Position 1423: 3.969735321397865e-06
Position 1927: 3.220068012226484e-06
Position 1857: 3.091013877033807e-06
Position 1350: 3.063958921583908e-06
Position 2153: 2.2001687442145753e-06
Position 370: 1.7750580878328772e-06
Position 200: 1.6655062465408322e-06
Position 1285: 1.4671239651626173e-06
Position 1251: 1.3556983606368409e-06
Position 1192: 1.239950261713487e-06
Position 821: 7.950720929863244e-07
Position 527: 7.853235919841757e-07
Position 5043: 7.70631842604515e-07
Position 465: 7.570633028871007e-07
Position 877: 7.208894648619417e-07
Position 655: 6.080339556387165e-07
Position 272: 5.08761628512558e-07
Position 925: 4.848865201637334e-07
Position 29923: 2.6773130550804597e-07
Position 509: 1.3400933931595438e-07
Position 169: 1.2781623598089342e-07
Position 515: 8.752332362986653e-08
Position 1024: 8.405694945067195e-08
Position 937: 6.112647206234785e-08
Position 965: 4.232024073612579e-08
Position 277: 3.980903588534871e-08
Position 255: 3.881590193215051e-08
Position 268: 1.5288063487826743e-08
Position 284: 8.326128079753777e-09
Position 517: 4.328722352919013e-09
Position 1212: 5.494105310945186e-10
Position 205: 2.6827062218535443e-10
Position 1233: 3.73772266848852e-12
Position 241: 1.7169341341339266e-13
