Gene = LMLN
Sorted 3' Splice Sites (High to Low Probability):
Position 14176: 1.0000000000000047
Position 35974: 0.9939618560076829
Position 39065: 0.9538665484908908
Position 30358: 0.9266625826177743
Position 42814: 0.9003235403966696
Position 23742: 0.8521520108419217
Position 20125: 0.8413762987376935
Position 15125: 0.729920214994101
Position 15828: 0.6801860561796317
Position 25595: 0.3939735935391708
Position 14522: 0.3527763868625203
Position 41637: 0.3480981205359191
Position 25728: 0.33734046248025246
Position 41956: 0.28803093535714663
Position 46957: 0.260272138441158
Position 16155: 0.2589976087874765
Position 6777: 0.2039127520560277
Position 14841: 0.20098343732412352
Position 47197: 0.17437357292945949
Position 7089: 0.16174357494812744
Position 38381: 0.154509977706204
Position 51092: 0.1478559643364501
Position 2206: 0.14417622004995695
Position 25459: 0.1379711261172004
Position 23403: 0.13577368546550034
Position 41663: 0.09804250244271773
Position 34880: 0.08761084502483649
Position 49807: 0.08071571554766131
Position 48728: 0.07998997716944946
Position 41553: 0.06226858760203396
Position 15862: 0.05295001827124699
Position 46084: 0.05160155034222418
Position 38793: 0.04383890466697889
Position 11352: 0.04165908943542515
Position 45349: 0.03920961149906158
Position 6806: 0.031120134933094564
Position 23555: 0.02995708053872862
Position 6610: 0.026932814995463662
Position 47779: 0.02408638717150803
Position 45459: 0.023763524307772954
Position 22046: 0.023339529817813752
Position 38304: 0.023169613386970378
Position 43240: 0.02264490144855052
Position 16445: 0.021202250316774626
Position 41996: 0.02087943156173192
Position 2183: 0.02060664038591851
Position 39095: 0.020321139241691717
Position 48103: 0.01854646235321919
Position 15665: 0.017472005447599706
Position 22345: 0.016281043888875607
Position 47341: 0.012928245411759642
Position 16428: 0.012588979925980822
Position 48277: 0.011927987353563856
Position 38307: 0.011911834723412236
Position 40735: 0.011331438178242836
Position 16028: 0.011113548086477416
Position 16187: 0.011014318076365402
Position 39354: 0.010797693801514924
Position 50703: 0.010773529323086008
Position 16538: 0.010482860350511582
Position 42760: 0.008956501275065202
Position 41024: 0.008728668211986049
Position 14350: 0.00835498581336237
Position 42112: 0.00774629644566963
Position 46224: 0.0074614206782129665
Position 39375: 0.007035646547925664
Position 46145: 0.006626432078127964
Position 14424: 0.006520439524112333
Position 16137: 0.006298132686401322
Position 40852: 0.006157043621731448
Position 15724: 0.005556185990054663
Position 46190: 0.005095881372041255
Position 41504: 0.005087954670843946
Position 16265: 0.004988253560074452
Position 6406: 0.004389845741916694
Position 43451: 0.003588361976332645
Position 38814: 0.003314130221435946
Position 15628: 0.00314453901907827
Position 2749: 0.002977395289973798
Position 45111: 0.002939315418561174
Position 43020: 0.002719665754918874
Position 39749: 0.002608511583402787
Position 44435: 0.0025553119490214476
Position 44539: 0.0024705274628755622
Position 44487: 0.002467436424832823
Position 4225: 0.0022024839200165108
Position 43503: 0.002173323018375226
Position 44591: 0.002020410057270732
Position 44383: 0.0018660444311761994
Position 46607: 0.0015753057273687637
Position 40248: 0.0015642896044587187
Position 39537: 0.001483351868765605
Position 1073: 0.0014074546642960386
Position 43167: 0.0013201772084152838
Position 43555: 0.0012700603685073253
Position 1989: 0.0012684605208906977
Position 40091: 0.0011941367458594766
Position 44643: 0.0010941483556339497
Position 41421: 0.001059296874357401
Position 44955: 0.0010278059664189552
Position 39779: 0.0009661089050039053
Position 44335: 0.0009474803153360159
Position 1547: 0.0008870103776494611
Position 652: 0.0008301304874627668
Position 39697: 0.0008232098777297519
Position 42115: 0.0007206023665669681
Position 16108: 0.0006933864393743717
Position 1121: 0.0006334896389525843
Position 44695: 0.0006214912782633151
Position 41972: 0.0005666907729809
Position 40095: 0.0005537042091679869
Position 45007: 0.0005261821457990789
Position 44903: 0.0004427296913626907
Position 43607: 0.00042814263620348286
Position 43659: 0.0004240091195471163
Position 43763: 0.00041903290681545195
Position 43867: 0.0004147342260603057
Position 43815: 0.00041300908633108637
Position 41005: 0.00038775318164075236
Position 43711: 0.00037029873320930005
Position 2851: 0.0003188159139802197
Position 2784: 0.0003083506678162747
Position 39587: 0.00029278498573296274
Position 1015: 0.0002554261465103579
Position 996: 0.00024146298997157912
Position 903: 0.00020302996058780697
Position 42886: 0.00020278180131102217
Position 884: 0.0001920613630975014
Position 880: 0.00019204189018920794
Position 39274: 0.0001867643559298857
Position 2251: 0.0001670179494867381
Position 1414: 0.0001493693926175508
Position 4221: 0.0001325845482385167
Position 41289: 0.00011720684690055976
Position 1424: 9.898895020539189e-05
Position 40409: 8.779643063421265e-05
Position 614: 8.056117559192353e-05
Position 39873: 6.398875620051881e-05
Position 927: 5.859905790088179e-05
Position 39238: 5.5570218065831836e-05
Position 1117: 4.760888073358887e-05
Position 1176: 4.415613500815669e-05
Position 1628: 4.404061155980089e-05
Position 40463: 2.6070280630785045e-05
Position 36200: 2.447679425617348e-05
Position 40414: 1.6128331683019468e-05
Position 43261: 9.824864684573342e-06
Position 43242: 5.565035033044261e-06
