Gene = ATP5J2
Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9886610022607135
Position 6897: 0.8281037336230817
Position 5029: 0.3160938666979115
Position 7805: 0.182184073215226
Position 415: 0.16834372165714703
Position 6413: 0.16619817284858318
Position 7517: 0.14571232725497005
Position 5126: 0.10050200680797482
Position 2894: 0.09690123847814905
Position 7150: 0.041400239159049404
Position 7665: 0.0377190400327752
Position 6327: 0.037546325351768474
Position 2944: 0.037452259751866605
Position 5445: 0.035345778616303884
Position 7775: 0.03325104916310323
Position 2090: 0.027009338028569127
Position 4099: 0.021460905817292635
Position 5249: 0.021333266470458308
Position 7283: 0.021025830051269456
Position 2180: 0.01701898997031857
Position 1951: 0.014108241319794554
Position 1956: 0.010423313960200863
Position 388: 0.010090641931969853
Position 153: 0.010045558662408294
Position 7315: 0.009849053831731043
Position 4036: 0.009371602565378535
Position 5056: 0.009113599289315497
Position 2828: 0.009091317748023396
Position 6254: 0.00828255968811301
Position 2122: 0.007514104664712205
Position 2808: 0.007052477820617112
Position 4788: 0.006324840140005498
Position 2035: 0.0060844888273911095
Position 2162: 0.005843477077344202
Position 4752: 0.005398572805923308
Position 5587: 0.0048897477834101925
Position 7536: 0.004426252636133894
Position 2701: 0.00440196041769116
Position 5491: 0.0042493945878774135
Position 3928: 0.0034794557180642853
Position 7468: 0.0033353946015825383
Position 1862: 0.003273558207680455
Position 2387: 0.0030544380740938734
Position 6761: 0.003017325439028809
Position 7594: 0.002910083550517615
Position 2970: 0.0028947926115952924
Position 6183: 0.0027899531516152095
Position 7318: 0.0026926234866618075
Position 333: 0.002539881408823452
Position 2412: 0.002482683704525675
Position 1270: 0.0024781085266310622
Position 4010: 0.0022335131440908563
Position 7733: 0.0019014286114828142
Position 2094: 0.0015065198778032437
Position 7105: 0.001504716280045585
Position 7080: 0.0014894370011279863
Position 504: 0.0014608923097477172
Position 6163: 0.0013016777443034568
Position 1898: 0.0012744151203364178
Position 7366: 0.0012353098189377188
Position 2905: 0.0011180927752969083
Position 7598: 0.0010961664367253419
Position 5338: 0.0010879338474354993
Position 366: 0.001039831860537227
Position 6421: 0.0010358694641940933
Position 6275: 0.0009671474449433774
Position 228: 0.0009321856900121589
Position 6307: 0.000825670177260932
Position 7169: 0.0008164353330416977
Position 1805: 0.0007906300562252174
Position 6373: 0.0007293508455013356
Position 6180: 0.0007217421554280344
Position 929: 0.0006922762713534342
Position 1998: 0.0006706574576967465
Position 772: 0.0006604231656523185
Position 207: 0.000653019337167057
Position 2184: 0.0005466379503753588
Position 3362: 0.0004663740802722701
Position 479: 0.00046629833312279863
Position 6126: 0.0003343904484992715
Position 904: 0.0003091225294602107
Position 5973: 0.0002908958435751843
Position 7454: 0.00021085814873705573
Position 599: 0.00016417282491173213
Position 7701: 0.00013898771059164401
Position 1911: 0.00011798297630835545
Position 1879: 0.00010973680342323412
Position 7127: 9.176552644607551e-05
Position 6329: 9.049400392727884e-05
Position 1365: 7.735350520331735e-05
Position 6862: 5.489578270524906e-05
Position 1733: 4.8039289805949236e-05
Position 1757: 4.716177480904169e-05
Position 7086: 2.1325943803624938e-05
Position 527: 2.0589948941195254e-05
Position 6218: 1.620792994154908e-05
Position 7121: 1.117155580471148e-05
Position 122: 9.259994019028968e-06
Position 422: 8.954741892930838e-06
Position 1969: 7.425341059508227e-06
Position 703: 6.495489506645387e-06
Position 1663: 6.389916791528689e-06
Position 1983: 5.979399884789969e-06
Position 1368: 4.417431081361697e-06
Position 178: 4.036823215893119e-06
Position 1318: 2.4236564980076057e-06
Position 394: 2.0566888336006025e-06
Position 6765: 1.421708846811118e-06
Position 1666: 1.377493968380062e-06
Position 1223: 1.03138430214867e-06
Position 1294: 9.136846347781289e-07
Position 2249: 8.303577225898038e-07
Position 1065: 4.4171666190338824e-07
Position 187: 4.241988388301861e-07
Position 1119: 4.0430836576604426e-07
Position 1068: 2.918931986636788e-07
Position 866: 1.5004039300745514e-07
Position 126: 1.1250381470741149e-07
Position 339: 1.0070916660249034e-07
Position 986: 7.481723551548083e-08
Position 103: 7.311289462984929e-08
Position 96: 3.180873496401194e-08
Position 619: 3.116451187618641e-08
Position 506: 3.099882186802416e-08
Position 755: 2.7409000622257588e-08
Position 249: 1.7886448090329072e-08
Position 117: 1.4309358406151396e-08
Position 427: 1.0718874332932131e-08
Position 119: 1.0237474722558004e-08
Position 105: 1.3250186526778194e-09
Position 450: 1.2587452755204134e-09
Position 439: 1.1343535739843465e-09
Position 456: 7.185246529164158e-10
Position 134: 2.329523742225186e-10
Position 89: 4.525942818595859e-11
Position 433: 4.253053728012411e-11
Position 264: 4.0468690752377936e-11
Position 257: 3.0885321066947155e-11
Position 445: 1.1451140097796327e-11
Position 442: 8.12641779088626e-12
