Gene = HMCES
Position 973: 0.0021270866091901855
Position 16960: 0.0019312205445206156
Position 1041: 0.0018088959972872036
Position 13353: 0.0016765391407736695
Position 16948: 0.0016738518909011416
Position 3962: 0.0016627649860160296
Position 16796: 0.0015969256944673195
Position 363: 0.0015065860863632957
Position 12444: 0.0014773631156175888
Position 15816: 0.0014172166082215359
Position 15797: 0.0014095632050083531
Position 15921: 0.00137849570542672
Position 14433: 0.0012800724052945296
Position 891: 0.0012650320408830872
Position 10430: 0.0012317476618483741
Position 941: 0.0011554285077208441
Position 970: 0.0011547764389040966
Position 15895: 0.001003260787610044
Position 2135: 0.0009955488569060476
Position 14237: 0.0009866515561729767
Position 12114: 0.0008633369960432391
Position 1024: 0.0007848547153686037
Position 3594: 0.0007814362487620918
Position 2537: 0.0007249407404353921
Position 3604: 0.0006605767246811432
Position 625: 0.0006042643619157098
Position 335: 0.0005723328613463096
Position 12769: 0.0005692025369138389
Position 12563: 0.0005412666644270787
Position 745: 0.0004747313517470726
Position 10586: 0.00037678202880873723
Position 443: 0.0003206744374826019
Position 2602: 0.00031577718326165314
Position 6331: 0.00028819180264053545
Position 8047: 0.00027913432117926987
Position 752: 0.00020642488538294708
Position 3819: 0.0001959922555626577
Position 6523: 0.00018279987812272325
Position 10719: 0.00015816954437810948
Position 3879: 0.00013593978703021852
Position 663: 0.0001307224948307437
Position 11489: 0.00011350917059216503
Position 11099: 0.00011061386108488995
Position 4142: 0.00011045719667829235
Position 10745: 9.152162105886912e-05
Position 1206: 7.10752269474671e-05
Position 371: 4.339276747093582e-05
Position 629: 4.036143858845755e-05
Position 594: 3.765758262082721e-05
Position 3369: 3.138239308160202e-05
Position 495: 3.1351077146401184e-05
Position 7251: 2.592188375754042e-05
Position 8427: 2.549869412410472e-05
Position 4516: 2.4616868779011157e-05
Position 3173: 2.2248801566241253e-05
Position 558: 1.9981848301750334e-05
Position 7789: 1.7811786597638847e-05
Position 7071: 1.724447148563911e-05
Position 2031: 1.6742482551791582e-05
Position 310: 1.5622712477123534e-05
Position 6218: 1.529877192733872e-05
Position 5596: 1.4024773730553385e-05
Position 1851: 1.2978068635220862e-05
Position 1363: 1.163082510374147e-05
Position 1911: 8.647701289847452e-06
Position 5304: 8.505805716128836e-06
Position 4536: 8.400556848947992e-06
Position 1710: 5.793382802268632e-06
Position 4512: 4.184293903481918e-06
Position 1366: 3.395188395518062e-06
Position 1383: 2.686788349637346e-06
Position 1280: 2.6762595275639244e-06
Position 1962: 2.464569534782591e-06
Position 1926: 1.7935450359127033e-06
Position 1424: 1.624656182627076e-06
Position 3662: 1.5543165062176473e-06
Position 1153: 1.3941976972291372e-06
Position 1457: 1.2511334082554076e-06
Position 1639: 9.852418685237475e-07
Position 145: 3.54704694996499e-07
Position 1046: 2.1713344031587722e-07
Position 337: 1.9903060359414352e-07
Position 398: 1.5488921598127456e-07
Position 639: 1.548292720049216e-07
Position 548: 1.3392582097179882e-07
Position 332: 1.3100883511887373e-07
Position 457: 1.2211539336499965e-07
Position 187: 1.19583629432689e-07
Position 204: 1.1690168965795969e-07
Position 174: 1.1137677089274964e-07
Position 793: 7.75906024698696e-08
Position 545: 7.261916516478058e-08
Position 694: 7.13630627352382e-08
Position 512: 6.538854293216566e-08
Position 685: 5.938858792554462e-08
Position 562: 4.940236462527966e-08
Position 535: 4.868564031729854e-08
Position 271: 4.790016021658916e-08
Position 227: 3.924432935045804e-08
Position 1026: 2.8378695666052934e-08
Position 4244: 2.602015115520706e-08
Position 677: 2.3956276698049915e-08
Position 832: 2.357721142756186e-08
Position 185: 1.4946975199326013e-08
Position 147: 1.4115902674706886e-08
Position 155: 1.1939221187429501e-08
Position 939: 1.1843358793425513e-08
Position 990: 1.0596267663461333e-08
Position 877: 1.027327606608747e-08
Position 811: 9.857481620929014e-09
Position 208: 9.318942901953811e-09
Position 818: 7.12662962882735e-09
Position 767: 6.8201190016584664e-09
Position 798: 4.1622742050414136e-09
Position 1003: 3.718289752379378e-09
Position 157: 3.06500984301678e-09
Position 125: 2.8202498454972097e-09
Position 138: 2.623318969633363e-09
Position 264: 2.3090897614134127e-09
Position 1072: 2.1407244227861816e-09
Position 233: 1.4766962689106412e-09
Position 241: 1.3964493926042365e-09
Position 246: 7.231964819453406e-10
Position 164: 5.655155514893381e-10
Position 152: 5.506516214175193e-10
Position 408: 5.242903910488806e-10
Position 841: 5.179114513198179e-10
Position 129: 3.811146550088731e-10
