Gene = ALG1L2
Position 10733: 0.0008029631951434476
Position 11987: 0.0007880225836112732
Position 12862: 0.0006440066661369071
Position 368: 0.0004396714626580939
Position 989: 0.00042068042220136316
Position 16186: 0.0003178860225259248
Position 9529: 0.0003089741551347603
Position 15855: 0.000303157177728043
Position 15446: 0.00030031808805950337
Position 16265: 0.0002997065630454239
Position 7: 0.0002563988488527791
Position 3967: 0.00023305853540597643
Position 2738: 0.0002229086174695918
Position 114: 0.00013713621612114146
Position 107: 0.0001170173557872475
Position 3477: 0.0001123310237067221
Position 2055: 8.868618431117571e-05
Position 16196: 7.865845195202449e-05
Position 16213: 7.639240913399084e-05
Position 10500: 7.53205082749557e-05
Position 10518: 5.147893653887898e-05
Position 2264: 3.489301343543334e-05
Position 1384: 2.9874062795792524e-05
Position 2576: 2.8864026152708288e-05
Position 2075: 2.7977433437432294e-05
Position 1400: 2.3894902257673365e-05
Position 1171: 2.2663725396170526e-05
Position 28: 1.9427725986994834e-05
Position 255: 1.653779907663049e-06
Position 227: 1.3598393825005003e-06
Position 221: 2.89353282223513e-07
Position 427: 1.6203994008071108e-07
Position 45: 1.5157412886308628e-07
Position 955: 1.1856472541164415e-07
Position 366: 1.0912725534039344e-07
Position 356: 1.036320356993611e-07
Position 401: 6.818131130253712e-08
Position 695: 5.454887625366445e-08
Position 162: 4.332111873157763e-08
Position 218: 3.900460815311608e-08
Position 608: 3.090377547663719e-08
Position 634: 1.926767452843296e-08
Position 414: 1.7354390282137248e-08
Position 403: 1.3454511632357701e-08
Position 320: 1.2604262515218207e-08
Position 60: 9.038996582847372e-10
Position 147: 6.017465614872546e-10
Position 122: 2.5219112417228104e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9429: 0.9843665444370617
Position 15343: 0.9797503935403526
Position 16092: 0.9034515513763597
Position 12571: 0.7319385250655306
Position 10269: 0.6385570936097476
Position 16401: 0.5471498534237279
Position 11269: 0.5457363684094709
Position 10248: 0.31359272483964595
Position 12076: 0.16584333606544877
Position 14217: 0.14974958639518016
Position 5184: 0.14230067987310865
Position 7116: 0.12675389290143094
Position 14180: 0.12184322160506622
Position 11937: 0.11090415795601379
Position 14214: 0.10112849538162705
Position 16391: 0.09621547968993585
Position 16432: 0.09259085547306922
Position 15639: 0.08881562405652564
Position 3949: 0.08233852033461753
Position 4045: 0.0777757597105308
Position 5968: 0.06665003870661897
Position 10574: 0.054434709430255766
Position 6224: 0.0495049210077868
Position 8880: 0.046903281567123804
Position 9611: 0.04668918451871636
Position 3883: 0.039635271893040946
Position 8910: 0.0394759276988731
Position 10604: 0.036648766981555364
Position 15504: 0.034210307510695155
Position 5512: 0.03299729211855303
Position 9820: 0.029811234176042957
Position 10468: 0.029473248686816278
Position 3724: 0.024417693166787144
Position 15172: 0.02260859865549531
Position 9861: 0.022313129568043363
Position 10951: 0.021225992352918874
Position 6260: 0.018261834869982736
Position 5559: 0.017297195788962664
Position 15597: 0.016723638668321165
Position 12264: 0.014191748497573953
Position 3152: 0.013290670958657092
Position 10500: 0.011858048308403013
Position 6355: 0.011750662043214096
Position 14042: 0.01127392657401222
Position 14257: 0.01033543788477995
Position 2670: 0.01011545079436496
Position 6949: 0.008915024358144423
Position 5055: 0.008846999437133561
Position 15828: 0.008813029079797242
Position 12615: 0.008779784831231825
Position 3920: 0.008575173852565576
Position 2147: 0.008224626279094732
Position 6302: 0.008209928645688242
Position 10274: 0.007730991792189491
Position 5435: 0.0077072271853725225
Position 14894: 0.007666809444653077
Position 12332: 0.007661766481457553
Position 5415: 0.007157662039828778
Position 11298: 0.006795049281797337
Position 10015: 0.006791736279405258
Position 3617: 0.0063152582159491065
Position 7077: 0.006239571242729886
Position 9683: 0.006030915769353228
Position 4829: 0.0054320973368420945
Position 11940: 0.004860817982930089
Position 4919: 0.004099414488516989
Position 5389: 0.0037106698537994927
Position 9729: 0.0033943947225479614
Position 6822: 0.0030775730085757817
Position 1076: 0.0029503476803928188
Position 3818: 0.0028465557395291304
Position 1171: 0.002798359318263342
Position 6771: 0.0027303066146317384
Position 7961: 0.0026669312917486647
Position 15508: 0.0026160233079856395
Position 12398: 0.0025612319517013013
Position 16048: 0.0022776554649234543
Position 535: 0.002157589181272447
Position 12861: 0.0020767818480797347
Position 9770: 0.0020625941834113712
Position 6688: 0.0019034494166912438
Position 13700: 0.0018444434045610256
Position 3832: 0.0017971342897575766
Position 4369: 0.0016811925424206954
Position 7341: 0.0016271862097429622
Position 7074: 0.001520763850932187
Position 14666: 0.001459669875488227
Position 5138: 0.0013231910483820961
Position 7139: 0.0012059385515459167
Position 4366: 0.0011756587744239375
Position 15600: 0.0011660302157299432
Position 6631: 0.0011588857447439335
Position 10084: 0.0010108868436045926
Position 3311: 0.000983393742761244
Position 15080: 0.0009773635169045987
Position 3314: 0.0008962847560703516
Position 10816: 0.0008605556051866427
Position 15310: 0.0008093462589240644
Position 11828: 0.0007921903036629736
Position 16365: 0.0007626754651112364
Position 962: 0.0007511112503039214
Position 16022: 0.0007459804781866699
Position 2632: 0.000689543860692914
Position 1143: 0.0006508351044350926
Position 12768: 0.0006440066661369066
Position 4388: 0.0006285014221085865
Position 9470: 0.0006162199087195433
Position 3148: 0.0005740119883672108
Position 2008: 0.0005582843560627728
Position 15997: 0.0005144032554501877
Position 3590: 0.00048009545432665864
Position 10295: 0.0004712864146218153
Position 3659: 0.00045955250233550485
Position 10689: 0.00043483157564883583
Position 10880: 0.00042626432821483865
Position 825: 0.0004235925036658165
Position 10769: 0.0003902267329278723
Position 551: 0.0003421836444206341
Position 9272: 0.0003333611985833401
Position 2109: 0.00033274910220112546
Position 1963: 0.0002860089324188876
Position 16437: 0.00028398319710822077
Position 10157: 0.0002751756823077074
Position 1118: 0.00023882139175031546
Position 531: 0.00016650386715021082
Position 5091: 0.00016414471318123032
Position 4953: 0.00012561117053522814
Position 10853: 0.00011640645722566156
Position 10132: 0.00011131316130253003
Position 5992: 9.43800965308582e-05
Position 3339: 8.375548145375717e-05
Position 10547: 8.339892828896885e-05
Position 4221: 8.200360392102978e-05
Position 9719: 7.719556796223677e-05
Position 1845: 7.460789884040613e-05
Position 16052: 7.44630757793034e-05
Position 4445: 6.679100337610162e-05
Position 4501: 5.527896734404108e-05
Position 4417: 5.017077668049281e-05
Position 1936: 4.229028103226284e-05
Position 1933: 4.112945863119833e-05
Position 760: 3.712609610154463e-05
Position 4352: 3.5920293457316297e-05
Position 688: 3.22058432460617e-05
Position 691: 2.9792184678303407e-05
Position 181: 2.7263981482415543e-05
Position 273: 2.2184403411263385e-05
Position 1025: 1.904726195292496e-05
Position 863: 1.336968408292386e-05
Position 1265: 1.1803498277260829e-05
Position 2381: 1.06065606245025e-05
Position 10187: 1.0250158637944286e-05
Position 1366: 1.0045203298302491e-05
Position 846: 9.956318804495064e-06
Position 243: 9.610690088454594e-06
Position 299: 8.9223459973445e-06
Position 2080: 8.804660650782872e-06
Position 1205: 7.489143894837928e-06
Position 2118: 7.21912016446663e-06
Position 601: 5.865739767180157e-06
Position 717: 4.636240984573205e-06
Position 3365: 4.3317595512465544e-06
Position 743: 3.5446649588875494e-06
Position 784: 2.888779326421364e-06
Position 2260: 2.6882718054722622e-06
Position 2206: 2.587628593314156e-06
Position 2503: 2.5409731312763152e-06
Position 2446: 2.4400108898297238e-06
Position 201: 2.1597185705227545e-06
Position 943: 1.6968716508994407e-06
Position 110: 1.5702308716852303e-06
Position 800: 1.5513235767618937e-06
Position 88: 1.2339363938855898e-06
Position 4395: 7.121657023617693e-07
Position 4055: 2.6303615322462946e-07
Position 3229: 1.4173516619137204e-07
