Gene = LAPTM5
Position 16265: 4.086468712558375e-07
Position 215: 3.359231800884634e-07
Position 858: 2.9601740062239713e-07
Position 863: 2.559436036652405e-07
Position 561: 1.5681481184175481e-07
Position 18842: 2.6074587466337848e-08
Position 301: 3.338507116529082e-10
Position 195: 1.7349227911446418e-10
Position 49: 1.3643840792426955e-10
Position 89: 9.103088328013405e-11
Position 47: 3.254289866142323e-11
Position 331: 6.06965580755296e-12
Position 229: 6.729325332344323e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 16103: 0.9988744089195388
Position 23902: 0.9848533297838515
Position 15270: 0.9843506240475075
Position 20120: 0.9669119643975512
Position 22554: 0.963028377540902
Position 18757: 0.9384886665845464
Position 8903: 0.9034712255976637
Position 17882: 0.7284379436833355
Position 24105: 0.5742962025342995
Position 10171: 0.41649825763019954
Position 2220: 0.3495087672779779
Position 22157: 0.2994834613747878
Position 10147: 0.27611188000147
Position 10728: 0.2458695222802202
Position 15011: 0.21758915218714062
Position 24149: 0.18502369035196203
Position 2095: 0.1728991003761486
Position 5801: 0.16255394010013388
Position 5515: 0.16105227790254684
Position 19938: 0.1400311597772845
Position 23534: 0.13598185717936626
Position 678: 0.13322986505128742
Position 15566: 0.11306086739789413
Position 18967: 0.10540165549152575
Position 6474: 0.09805318003710659
Position 22858: 0.09433753957135514
Position 5475: 0.08190096767031807
Position 23006: 0.07094437671303995
Position 15514: 0.06974829388965506
Position 5527: 0.06691182913550865
Position 7360: 0.06476868476848678
Position 18631: 0.06161448209059907
Position 18790: 0.05448362907970059
Position 23455: 0.048534736965989
Position 5567: 0.04078699282817488
Position 5888: 0.03559106097170913
Position 9779: 0.03520911506777481
Position 25191: 0.03431083959300342
Position 17505: 0.029768417437799927
Position 24742: 0.0297434892954362
Position 5750: 0.029157387441221386
Position 13467: 0.028672907458494705
Position 9803: 0.028599336320568238
Position 17474: 0.02849170096947298
Position 24926: 0.026688033923047298
Position 12061: 0.026299980366500685
Position 24777: 0.024913895417993458
Position 25318: 0.02336431095554586
Position 23724: 0.02152715385211399
Position 22831: 0.0195916678449286
Position 9551: 0.01956313334790098
Position 16477: 0.0195331921787335
Position 17849: 0.019334271445891206
Position 24843: 0.019252185433746686
Position 22589: 0.018611239073912884
Position 18508: 0.018409614242778555
Position 20368: 0.01766959537247463
Position 4084: 0.016987679114527487
Position 22875: 0.016724931262244506
Position 17243: 0.0166747812846579
Position 5841: 0.016165830391021405
Position 5481: 0.014649581468432774
Position 23434: 0.01442186353850451
Position 24954: 0.013917418930861594
Position 1614: 0.013255967981493606
Position 13309: 0.01238585143202373
Position 25055: 0.012293364665942542
Position 18587: 0.012209115555614011
Position 17733: 0.011961076613589786
Position 20341: 0.011540834467676255
Position 22493: 0.011031642585066248
Position 19308: 0.010888015112254054
Position 2244: 0.010828162884072484
Position 22913: 0.010742813826081301
Position 19256: 0.010626378059883534
Position 16362: 0.010458421251763517
Position 1146: 0.010455188795569361
Position 18338: 0.009214755553620878
Position 4637: 0.009124662869267545
Position 20134: 0.009106842539816213
Position 2836: 0.008749732146880572
Position 24501: 0.008732811554671097
Position 20088: 0.007847545019207923
Position 6518: 0.007082866506404476
Position 24249: 0.00703469860705521
Position 24808: 0.006877391257040451
Position 456: 0.006617709552631005
Position 19407: 0.006540394451612659
Position 24604: 0.006346785274700246
Position 25151: 0.006071731804000843
Position 2148: 0.005634904143903754
Position 10505: 0.005628767589474663
Position 24266: 0.0056179824867565575
Position 1360: 0.0054009188054882605
Position 21603: 0.005007466576140659
Position 7049: 0.004980967689270549
Position 403: 0.004674688269061181
Position 17702: 0.004535802112049091
Position 17990: 0.0045325565772328675
Position 19815: 0.0045090345134496616
Position 23187: 0.00423985728340662
Position 22786: 0.003915649600786762
Position 319: 0.003694204361175679
Position 8871: 0.003666550952290523
Position 706: 0.0034767906071789187
Position 2110: 0.0032342552280874167
Position 24716: 0.003124704607740169
Position 17299: 0.0031174525568058893
Position 1832: 0.0029779010392336656
Position 995: 0.002675254476173867
Position 22079: 0.002663724927635593
Position 17088: 0.002631043210724493
Position 17579: 0.0025386003826159166
Position 17544: 0.002458438645228502
Position 19450: 0.0023948172989276006
Position 22749: 0.002352497663520027
Position 1917: 0.0023222701060441647
Position 21976: 0.002175508625862724
Position 18569: 0.0021608765266551305
Position 18828: 0.0020619734631009143
Position 4115: 0.0019114824231916154
Position 9318: 0.001867818136951956
Position 20159: 0.0018652016730544686
Position 19331: 0.0018491782665219845
Position 16349: 0.0018153633111747025
Position 23393: 0.0017435717280420199
Position 1680: 0.0017063719616478771
Position 2038: 0.001663205105564394
Position 1230: 0.0014930131047846895
Position 21485: 0.001435649603170775
Position 1988: 0.0014190911582501453
Position 1267: 0.001378838983028207
Position 951: 0.0013694129591239103
Position 23255: 0.0013306373516392658
Position 21516: 0.0013211453332501273
Position 7199: 0.0013079921538855178
Position 24858: 0.0012485042891947446
Position 16307: 0.0012060335644244352
Position 1424: 0.0010844017646129266
Position 23857: 0.0010519017767898883
Position 18972: 0.0009667210266384437
Position 21446: 0.0009556147711627401
Position 24874: 0.0009292594834597
Position 23844: 0.0009190614091214388
Position 16618: 0.0009155320115642912
Position 17523: 0.000858653216878288
Position 22206: 0.0008584892739627797
Position 774: 0.0008014996182763582
Position 17192: 0.0007641779453956877
Position 1761: 0.0007540749574435493
Position 20138: 0.00067348738731607
Position 17327: 0.000661471265977564
Position 16020: 0.0005406500627177369
Position 22010: 0.0005363714500516939
Position 23878: 0.000532696474664528
Position 17065: 0.0004902830555686754
Position 1708: 0.0004757846815639365
Position 1454: 0.00041568909136472493
Position 19769: 0.0003740524856201777
Position 2283: 0.00034633060952329474
Position 430: 0.0003404232187752136
Position 713: 0.00030695678587405696
Position 19026: 0.00028081293270939
Position 24186: 0.00027928682467350533
Position 2307: 0.00027522361757190096
Position 19372: 0.00027447039746564175
Position 16119: 0.0002735477849920025
Position 17228: 0.00026580988603510823
Position 19973: 0.00025680949170145076
Position 858: 0.00025532032178245963
Position 16247: 0.00024585368622921644
Position 16063: 0.000244687018169301
Position 17650: 0.0002435103313249707
Position 1379: 0.0002087699819713403
Position 1647: 0.00019798004144222465
Position 5717: 0.00017872752100927896
Position 17819: 0.00017632566270233188
Position 1650: 0.0001630216432254987
Position 3712: 0.00015895211369587324
Position 24220: 0.0001577527334169082
Position 18759: 0.00015227653431161583
Position 3976: 0.00014734638502955131
Position 17302: 0.00014535566022759098
Position 1777: 0.00014136094115353972
Position 3840: 0.00013763309614516067
Position 746: 0.00012730398270906803
Position 589: 0.00012270215148953314
Position 1150: 0.00011559985028706843
Position 3785: 0.00010999061483003231
Position 21580: 0.00010456341167271261
Position 1951: 0.00010246905260209016
Position 497: 9.385613601663208e-05
Position 5061: 9.172716071160866e-05
Position 467: 8.983845433833748e-05
Position 16284: 8.196778405279335e-05
Position 794: 6.675567557524739e-05
Position 23013: 6.499288242540967e-05
Position 504: 6.348583379895759e-05
Position 20445: 6.215500762343151e-05
Position 2362: 5.0027653086939184e-05
Position 1079: 4.791730078102153e-05
Position 2630: 4.6519941738850266e-05
Position 1373: 4.5266628243533785e-05
Position 11030: 4.430458691887608e-05
Position 1473: 4.357057356474092e-05
Position 578: 4.287806104510453e-05
Position 22367: 4.182802487512814e-05
Position 527: 4.073379655386473e-05
Position 1026: 3.305691845893539e-05
Position 1042: 3.146715858039024e-05
Position 1118: 2.786794770951042e-05
Position 1203: 2.7799826149807513e-05
Position 19039: 2.7642087113028702e-05
Position 16152: 2.4467508766625798e-05
Position 15799: 2.132554951201561e-05
Position 2806: 1.538479250949142e-05
Position 1781: 1.4302054854225718e-05
Position 1667: 1.134858794263228e-05
Position 470: 1.0267132405327335e-05
Position 1275: 9.610966275713834e-06
Position 507: 7.089104930015842e-06
Position 15958: 6.090876797203818e-06
Position 622: 5.677480857528043e-06
Position 20216: 5.340435326477397e-06
Position 531: 4.9134250792886064e-06
Position 256: 4.769174656871771e-06
Position 19054: 4.287218784830362e-06
Position 15821: 3.991423719062259e-06
Position 15726: 3.1034056805325733e-06
Position 241: 2.864316838247875e-06
Position 19844: 2.5262180036725364e-06
Position 20402: 1.3095346186201811e-06
Position 22878: 1.3010110901505e-06
Position 368: 1.020254156465036e-06
Position 473: 9.324505249879046e-07
Position 20459: 8.554226737802435e-07
Position 16330: 6.665941024944224e-07
Position 15833: 5.407853077016631e-07
Position 480: 4.83342552776644e-07
Position 817: 4.5181755780021475e-07
Position 20411: 4.4890222417021267e-07
Position 1310: 4.131427372378292e-07
Position 358: 3.4885242073885683e-07
Position 20430: 2.976259118169215e-07
Position 689: 2.659987848094879e-07
Position 1210: 2.555677919431632e-07
Position 381: 1.9585420477505606e-07
Position 718: 1.4007805243710833e-07
Position 2546: 1.3919124920221683e-07
Position 16263: 1.38794137484698e-07
Position 2607: 1.2610961917973672e-07
Position 516: 9.59319313630897e-08
Position 16624: 9.431967934720816e-08
Position 16448: 8.981328086516718e-08
Position 374: 7.376275625280757e-08
Position 377: 7.342841884510566e-08
Position 370: 6.827763089336634e-08
Position 685: 6.649697404826262e-08
Position 15764: 4.14900581098017e-08
Position 16372: 2.74824382902077e-08
Position 652: 2.7199167549487933e-08
Position 15697: 2.635224455843719e-08
Position 595: 2.592212470535235e-08
Position 543: 1.365248030725722e-08
Position 626: 5.393972373583161e-09
Position 748: 4.828849043713303e-09
Position 874: 4.034003515112697e-09
Position 895: 3.3030175551669023e-09
Position 2055: 4.475372346812945e-10
Position 15645: 1.5568534061302702e-10
Position 641: 7.696255246664042e-11
