Gene = PRKRIP1
Position 2837: 0.0001975662063267053
Position 13732: 0.00019448342559095138
Position 2849: 0.0001863302794120537
Position 12777: 0.00018367852567801818
Position 15185: 0.00018310013821298203
Position 15019: 0.0001770323360364777
Position 3126: 0.00017369368106744364
Position 13514: 0.0001623895274427185
Position 625: 0.00014777595116324566
Position 12826: 0.0001431557966329859
Position 13398: 0.00013820566789973188
Position 13037: 0.0001363641724094957
Position 15626: 0.00013245119363193087
Position 584: 0.00013048603844187785
Position 14068: 0.00012854374802553144
Position 3107: 0.00012095092890383639
Position 13629: 0.00011161214593473907
Position 643: 0.000107537440299216
Position 13395: 0.00010028919329805816
Position 14837: 9.956701137090596e-05
Position 2680: 9.060532529617206e-05
Position 15029: 8.949105988695003e-05
Position 1207: 8.249253088995892e-05
Position 2302: 8.106258475357522e-05
Position 14448: 8.064776956017823e-05
Position 1785: 7.782874986938733e-05
Position 1882: 7.735927583568683e-05
Position 458: 7.670381548748254e-05
Position 1210: 7.468689941323551e-05
Position 12702: 7.280403447150579e-05
Position 2776: 7.171514720821757e-05
Position 13576: 6.630215241321116e-05
Position 13196: 6.496890461541084e-05
Position 2929: 6.292667548848466e-05
Position 12517: 6.256769444995738e-05
Position 1664: 5.541527423073129e-05
Position 13881: 5.145523935557074e-05
Position 452: 4.450166631431814e-05
Position 2016: 4.148515598395724e-05
Position 2705: 4.1389785724612916e-05
Position 3081: 3.745190363965083e-05
Position 412: 3.5162568866505944e-05
Position 3501: 3.442705537455774e-05
Position 2083: 3.357912276403603e-05
Position 2723: 3.2411489066901084e-05
Position 3460: 2.9588807023414945e-05
Position 2755: 2.7044624466614856e-05
Position 3289: 2.6915424254632628e-05
Position 461: 2.6476479739973823e-05
Position 893: 2.5031913817859143e-05
Position 3072: 2.4671692885877862e-05
Position 2494: 2.3926793705009253e-05
Position 1068: 2.2254623086518556e-05
Position 2440: 2.2033125674286886e-05
Position 3283: 2.182082258205504e-05
Position 3038: 2.1082778656717797e-05
Position 320: 1.4855505772376274e-05
Position 2512: 1.3312348356625917e-05
Position 1003: 1.1481700305836583e-05
Position 3208: 1.1124836363609193e-05
Position 2669: 9.292358674501304e-06
Position 1911: 8.650472863639734e-06
Position 3193: 8.292383996726253e-06
Position 345: 7.376777842785723e-06
Position 2814: 6.972086603578449e-06
Position 2652: 6.920108897414012e-06
Position 3389: 6.51710610787244e-06
Position 3586: 4.040530491911969e-06
Position 966: 3.868315096538908e-06
Position 983: 3.789057511822391e-06
Position 7075: 2.3227605038481925e-06
Position 3612: 2.3099481391415247e-06
Position 12648: 1.6741930071382637e-06
Position 482: 1.0904328466664785e-06
Position 436: 9.20030599948011e-07
Position 2129: 7.442840396678551e-07
Position 3211: 6.067094806258743e-07
Position 2934: 5.893309435526621e-07
Position 493: 4.617924415108588e-07
Position 2536: 3.003870138754278e-07
Position 510: 2.9289004127370177e-07
Position 342: 1.0390159265802758e-07
Position 314: 8.756790843310505e-08
Position 495: 5.6567390916560586e-08
Position 209: 4.5743084916919295e-08
Position 623: 4.510471899575577e-08
Position 102: 4.003244684215622e-08
Position 1401: 8.382198141350862e-09
Position 914: 7.676563701564701e-09
Position 133: 7.440969668942794e-09
Position 943: 7.059751808774403e-09
Position 1735: 5.678255533685248e-09
Position 109: 4.99096032171365e-09
Position 225: 4.364900578509446e-09
Position 1005: 3.568405275536437e-09
Position 885: 3.2991791812959263e-09
Position 243: 2.0967581197653996e-09
Position 190: 1.6221320885504558e-09
Position 1750: 1.2969210771011742e-09
Position 153: 1.2696430574785307e-09
Position 155: 8.00504531493163e-10
Position 211: 6.482618348862476e-10
Position 513: 6.130220541986627e-10
Position 237: 3.8589489613742094e-10
Position 548: 1.8571344075995515e-10
Position 602: 7.91366313130865e-11
Position 324: 7.793052374684507e-11
Position 176: 4.937489428342936e-11
Position 541: 4.3594505762473366e-11
Position 2284: 3.973542611771342e-11
Position 2469: 1.2410518391438888e-11
Position 698: 2.1340923457529813e-12
Position 598: 1.423175546147596e-12
Position 162: 1.2055318520037476e-12
Position 716: 1.201112591317566e-12
Position 596: 1.03913964713894e-12
Position 120: 3.0820482702182465e-13
Position 504: 6.65513441943368e-14
