Gene = TXNDC15
Position 7254: 0.045913783196844686
Position 3094: 0.04307470635601191
Position 1268: 0.03977523671442731
Position 7431: 0.03896206499023059
Position 8324: 0.03870363391249092
Position 6966: 0.03659405309974488
Position 4704: 0.03227500401552573
Position 3336: 0.0302644940167897
Position 5759: 0.03022758889703902
Position 5473: 0.02925765068920786
Position 1094: 0.023559927078014804
Position 3627: 0.023268099865286253
Position 11164: 0.021183956523718465
Position 6999: 0.01968263935485479
Position 2643: 0.01853097188665609
Position 2618: 0.017814788132210786
Position 1511: 0.01743854887768533
Position 2823: 0.016103107060625777
Position 7795: 0.014230732648439878
Position 8474: 0.013697689037999363
Position 5671: 0.01304146387884706
Position 4832: 0.012964595967908783
Position 1713: 0.011465298323736524
Position 580: 0.01111814176256818
Position 2908: 0.009324501908777323
Position 808: 0.00772257006611714
Position 149: 0.007677618508991283
Position 1164: 0.006411230196568808
Position 562: 0.006382969774519751
Position 3849: 0.005632038573662859
Position 8204: 0.005461672088437265
Position 2735: 0.0048760853787693835
Position 1244: 0.003724764653343731
Position 1470: 0.003644923514329176
Position 2218: 0.003392444042733829
Position 1307: 0.002535653356165791
Position 547: 0.0022678055493365913
Position 6654: 0.002189401074751447
Position 6424: 0.00193524183499799
Position 418: 0.0017698855577065141
Position 1739: 0.0017500252814084715
Position 6174: 0.001701709880706829
Position 1774: 0.0015726562728324777
Position 1179: 0.00120197514809842
Position 4563: 0.0010616294498766766
Position 3991: 0.000934728344739595
Position 2048: 0.0009194580846341926
Position 1887: 0.0008107899142768793
Position 2856: 0.0007014899036797384
Position 2955: 0.0005656923299642031
Position 1201: 0.000530856939415332
Position 2315: 0.0004853729318812016
Position 594: 0.0004634754011862916
Position 285: 0.0004430713409017478
Position 1911: 0.0003326857688110022
Position 2051: 0.0003253035804956085
Position 903: 0.0002606237106415706
Position 1247: 0.00021365963077656018
Position 1644: 0.00020430382477241846
Position 1344: 0.00016316219160111923
Position 2537: 0.0001264706239336429
Position 2534: 0.00012047405408387174
Position 1221: 0.00011559953516774423
Position 382: 0.00010750711849153744
Position 385: 0.00010220555481588662
Position 962: 8.648288395198286e-05
Position 1521: 7.090916973209365e-05
Position 1273: 6.34207959053145e-05
Position 987: 4.505738668225528e-05
Position 2570: 4.17484628867401e-05
Position 455: 4.110763448453933e-05
Position 2353: 3.31686718692835e-05
Position 1389: 3.2910963957244594e-05
Position 726: 2.9656709955005265e-05
Position 1481: 2.253565435668907e-05
Position 1209: 1.870889643176832e-05
Position 2583: 1.5191048396076237e-05
Position 1039: 1.4110943180716178e-05
Position 331: 8.675709225118984e-06
Position 484: 8.323125200866276e-06
Position 973: 8.10123366065434e-06
Position 1568: 7.308556248086437e-06
Position 356: 7.184154926039012e-06
Position 936: 6.794335697138356e-06
Position 266: 5.729390335161187e-06
Position 756: 4.1699199897411395e-06
Position 991: 3.0756902465469004e-06
Position 442: 2.798096748548195e-06
Position 1310: 2.4802483436707977e-06
Position 326: 2.476090637953946e-06
Position 500: 2.2635924553686513e-06
Position 225: 2.1903503438064514e-06
Position 507: 2.067599544743944e-06
Position 427: 1.8805086121952211e-06
Position 685: 1.351221810158535e-06
Position 774: 1.123418695895792e-06
Position 1097: 7.67924542226181e-07
Position 1000: 6.726095759459762e-07
Position 437: 6.642994180491578e-07
Position 295: 4.946036516162114e-07
Position 1564: 4.723296307159833e-07
Position 1325: 4.420821810062398e-07
Position 462: 4.210938207092631e-07
Position 1315: 4.0706562988317296e-07
Position 1101: 1.33145762861511e-07
Position 387: 1.5660905415756252e-08
Position 464: 1.2551039987916758e-08
Position 429: 1.1246021936899395e-08
Position 127: 1.0579424897172703e-08
Position 335: 7.621489862671901e-09
Position 191: 3.5051106168727634e-09
Position 163: 5.478615130547324e-10
Position 338: 4.2280822544074806e-10
Position 307: 4.093120102223746e-10
Position 515: 3.253423469539638e-10
Position 358: 2.6632868655305283e-10
Position 153: 1.0283791430267159e-10
