Gene = FANCD2OS
Position 4659: 0.002508349426250173
Position 4639: 0.0020462488210302257
Position 3978: 0.0018247036382550437
Position 617: 0.0014448933463643793
Position 3463: 0.0011589967284627437
Position 8975: 0.001134602304158269
Position 1898: 0.0011221832989708762
Position 1354: 0.0010954281133063294
Position 9094: 0.0010844313532625586
Position 543: 0.0010274852385543684
Position 5391: 0.000999198374496641
Position 1577: 0.0009297510940431909
Position 4160: 0.0008200260186350424
Position 1170: 0.0007680110860018026
Position 1726: 0.0007231637557509532
Position 620: 0.0006879973085362393
Position 12039: 0.0004985580162904831
Position 4856: 0.000480032052637241
Position 3080: 0.00047499909539502346
Position 4047: 0.0004511811565786303
Position 1563: 0.00040697541070699376
Position 3848: 0.00040401893534674837
Position 3113: 0.0003688691060612577
Position 9409: 0.00034504480687623464
Position 4093: 0.0003390667890184824
Position 529: 0.00033598249534030287
Position 1014: 0.000333655467918255
Position 4528: 0.00031857954575514684
Position 4481: 0.00029810833288535725
Position 7018: 0.0002758684782992209
Position 483: 0.00026775808796304786
Position 142: 0.00025787385739660666
Position 8078: 0.00025427747484740317
Position 8801: 0.0002483481701506352
Position 1650: 0.00022229231442959146
Position 1481: 0.00019238682604823785
Position 7169: 0.0001735839799467435
Position 1484: 0.00016685242479667198
Position 10466: 0.00016172017281118576
Position 4396: 0.00014746204121272345
Position 10261: 0.00014228858662298797
Position 3770: 0.00013311448999330574
Position 679: 0.00011663454617430466
Position 5138: 0.0001121503688027656
Position 1916: 0.00011003339077754775
Position 1980: 9.219940955147252e-05
Position 569: 9.00946178462814e-05
Position 1510: 8.98714753095458e-05
Position 3812: 8.693136679188328e-05
Position 1335: 8.43968695496555e-05
Position 295: 8.146837074075416e-05
Position 6714: 7.963146270035183e-05
Position 3918: 7.732136257407633e-05
Position 2927: 7.148769445457794e-05
Position 3851: 7.041759966896596e-05
Position 8054: 6.402607052873881e-05
Position 4906: 6.0330181866300895e-05
Position 1790: 5.586216728664195e-05
Position 1285: 5.4990468134850194e-05
Position 5415: 5.4380771938645876e-05
Position 1389: 5.345190871246955e-05
Position 5554: 5.342673668912259e-05
Position 4831: 4.9153220304057097e-05
Position 7189: 4.9097459673435866e-05
Position 5141: 4.7919431689857424e-05
Position 286: 4.0554256272249805e-05
Position 1729: 3.5464559543523994e-05
Position 2032: 2.969077191376415e-05
Position 3879: 2.8501415731915775e-05
Position 79: 2.5683644198711808e-05
Position 2483: 2.3842953265707744e-05
Position 6189: 2.1236358358027166e-05
Position 1536: 1.9354222627945133e-05
Position 4370: 1.92324047141794e-05
Position 1279: 1.9199291402322147e-05
Position 1174: 1.9051339534588753e-05
Position 1855: 1.8730927545037832e-05
Position 4992: 1.6662323294172592e-05
Position 5557: 1.654413862267616e-05
Position 289: 1.263488193148322e-05
Position 171: 1.2245591584104134e-05
Position 3746: 9.080705294891088e-06
Position 587: 8.73643785582189e-06
Position 2283: 7.687271592862565e-06
Position 3688: 7.004697606685673e-06
Position 3408: 6.973798329999873e-06
Position 2855: 6.496537694724747e-06
Position 2507: 6.117255500740054e-06
Position 3364: 5.571654336712244e-06
Position 2324: 4.552190397227025e-06
Position 1087: 4.450132105694262e-06
Position 2645: 4.143912831865786e-06
Position 2648: 4.042841165158636e-06
Position 1195: 2.556212148769951e-06
Position 1057: 2.4765708322683165e-06
Position 422: 1.5325322557396683e-06
Position 502: 1.8078512576732078e-07
Position 324: 8.657463946262861e-08
Position 148: 8.16042802712349e-08
Position 1442: 7.409432990074843e-08
Position 696: 6.768633972294195e-08
Position 1824: 5.422957945111346e-08
Position 798: 5.153790427392389e-08
Position 4054: 4.891843030638043e-08
Position 117: 4.76361088119032e-08
Position 1486: 4.391961198830809e-08
Position 897: 3.497285008267927e-08
Position 370: 3.304397543786591e-08
Position 342: 3.284250499306786e-08
Position 1060: 2.832922793268668e-08
Position 216: 1.88711858175863e-08
Position 176: 1.2588120754134139e-08
Position 430: 1.1280959721877535e-08
Position 321: 7.933814542160347e-09
