Gene = SOX30
Position 573: 3.877575317059175e-06
Position 1065: 3.346324722078487e-06
Position 7346: 3.142427297007108e-06
Position 6216: 2.8513087554910146e-06
Position 484: 2.2539239464161405e-06
Position 521: 1.158166407879562e-06
Position 458: 8.238557112644529e-07
Position 63: 5.615150843499859e-07
Position 503: 4.1769601596727577e-07
Position 411: 2.993299562571585e-07
Position 49: 5.980474875236795e-08
Position 6662: 2.6070726954989345e-09
Position 184: 1.4908656998000404e-09
Position 7112: 7.890263602848409e-10
Position 388: 4.162581371968478e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5603: 0.8919052183217637
Position 13399: 0.7743955627286891
Position 18471: 0.7127802800436104
Position 2953: 0.7025682256745729
Position 25698: 0.6041971322887897
Position 13931: 0.4933323379247703
Position 13697: 0.36543316243255414
Position 16803: 0.31449830613709895
Position 25957: 0.29949631229768725
Position 14111: 0.20532967354464907
Position 21821: 0.1964932554260925
Position 3523: 0.16914370619689192
Position 13403: 0.16593683567355608
Position 24901: 0.14716365316266314
Position 5683: 0.10369346515116556
Position 13225: 0.08384767036659421
Position 25991: 0.08252011318741546
Position 26273: 0.06243976159178678
Position 16542: 0.06136057174503505
Position 16873: 0.05166122201299707
Position 14089: 0.05165976771463592
Position 3281: 0.04583800814700799
Position 6382: 0.04549905603042124
Position 3945: 0.04365419576502659
Position 8673: 0.037605008149700164
Position 16525: 0.03714146245830861
Position 26013: 0.030763616580967452
Position 8626: 0.03059256224702375
Position 632: 0.025536811455667222
Position 18359: 0.022069613467792824
Position 14007: 0.01887881349171911
Position 11724: 0.01610311164810267
Position 16799: 0.014199063705070047
Position 8593: 0.013967018866893256
Position 6429: 0.013659241265675432
Position 4220: 0.01304605366798754
Position 3209: 0.012673553286150996
Position 13868: 0.012221722667954283
Position 16391: 0.010724298674438667
Position 1302: 0.008905767683231414
Position 13768: 0.008360830788161489
Position 1362: 0.007365965047781956
Position 11697: 0.007172126012141168
Position 1730: 0.007004325523731837
Position 4272: 0.006118168351659516
Position 22397: 0.0059892511035320155
Position 3226: 0.005297256861577666
Position 6403: 0.005125395804060554
Position 14292: 0.0045736546340551945
Position 6353: 0.004526077921086278
Position 8409: 0.00425754146318491
Position 22182: 0.004127631765689411
Position 3545: 0.0040584695431680326
Position 23382: 0.0037801062043198294
Position 2179: 0.003627586473690498
Position 4269: 0.0034922812464598684
Position 2287: 0.003380181091754224
Position 4029: 0.0032186274719123932
Position 1427: 0.0028064023675833686
Position 14315: 0.0024194446106706752
Position 13829: 0.0021756696508758748
Position 1821: 0.002021639795275094
Position 20658: 0.0019388650956800547
Position 14289: 0.0018158569745696028
Position 6566: 0.001814540690833529
Position 2394: 0.0017949248990207804
Position 18968: 0.001768129900173272
Position 823: 0.0017050720336830897
Position 8650: 0.001691214430904351
Position 19812: 0.0015868158748348353
Position 15680: 0.0015387497231893045
Position 3005: 0.0015359832795592925
Position 557: 0.001505302580140667
Position 5711: 0.001488743161213028
Position 533: 0.0014662529126428174
Position 3211: 0.0014571395486645208
Position 13720: 0.00140580058698068
Position 13736: 0.0013843321382129461
Position 647: 0.0013717075616694165
Position 6387: 0.0013411063926432594
Position 22869: 0.0013135544461695568
Position 3044: 0.0013116489319439668
Position 18918: 0.0013076604971821626
Position 3057: 0.0013047059874250885
Position 19278: 0.0012870860164313869
Position 15703: 0.0012003091606666823
Position 15792: 0.00113893462511278
Position 674: 0.0011269328291470247
Position 2876: 0.0010983806582600438
Position 5559: 0.0010668016792124207
Position 1163: 0.0009749970270830439
Position 438: 0.0009556623278377483
Position 2794: 0.0008907914280113827
Position 3882: 0.0008396163057283931
Position 1377: 0.0008393073858866657
Position 2960: 0.0008096198871714674
Position 16214: 0.0007932087646860648
Position 2324: 0.0007457018956814756
Position 1786: 0.0007041531373228387
Position 2224: 0.0007041265288575976
Position 416: 0.0006762885250366746
Position 2147: 0.0006465680171499719
Position 5021: 0.0006286539801908007
Position 4436: 0.0006195642641693481
Position 1238: 0.0006104372801048846
Position 17205: 0.0006039684973317987
Position 2797: 0.0005847193738957244
Position 4242: 0.000567942630982059
Position 1185: 0.0005506628120305187
Position 6592: 0.0005226870866230298
Position 435: 0.0005157342701511
Position 1308: 0.0005074433225226937
Position 4728: 0.000463444418525322
Position 5867: 0.0004618373699243194
Position 3602: 0.000455715239271271
Position 1789: 0.0004348530854489227
Position 18754: 0.00041853794629241636
Position 6563: 0.000410116336658232
Position 3310: 0.000401756355266344
Position 1221: 0.00039707427218389486
Position 879: 0.0003924347849750911
Position 1679: 0.00035827589003558307
Position 15314: 0.0003467623243776545
Position 19837: 0.0003353232850812836
Position 374: 0.00031469028457703025
Position 19723: 0.0003118995765835456
Position 4193: 0.000289164743769663
Position 7840: 0.0002795636425462286
Position 1106: 0.00027467642640829936
Position 3532: 0.0002739351652581755
Position 4540: 0.00026799953713764935
Position 19083: 0.00026647584499928356
Position 3813: 0.00026472393614932236
Position 3549: 0.0002631608233840324
Position 590: 0.00024176277652295392
Position 15899: 0.00018618305604813779
Position 2396: 0.00015259463439465208
Position 14951: 0.0001406492385538306
Position 5976: 0.00013975078492584888
Position 1751: 0.00013843076292462141
Position 1275: 0.00013539199110786413
Position 14875: 0.00012582501942759523
Position 15289: 0.00012087623480432948
Position 15879: 0.00011454232719680675
Position 7226: 0.00011005344844706641
Position 1647: 0.00010578786982456239
Position 15995: 0.00010400483113244874
Position 1169: 0.00010306373847666304
Position 17296: 0.00010055734696698975
Position 15459: 0.0001002605556269579
Position 2150: 9.83786459420603e-05
Position 1432: 8.12686367862677e-05
Position 5874: 7.941759815743678e-05
Position 1057: 6.236501682827662e-05
Position 1374: 5.127705249338416e-05
Position 2823: 4.468127248149191e-05
Position 706: 4.394046665118408e-05
Position 1590: 4.034635215300662e-05
Position 5822: 3.960855342988863e-05
Position 8814: 3.1399686837561044e-05
Position 1015: 3.0731817892532145e-05
Position 5896: 2.8798059633572638e-05
Position 1713: 2.792935435446926e-05
Position 1533: 2.4862352680828037e-05
Position 480: 2.4012907379448847e-05
Position 749: 2.3181431042732087e-05
Position 6007: 2.3066171295711664e-05
Position 349: 2.1983971574107282e-05
Position 9840: 2.0933625623394654e-05
Position 832: 1.7951565331166206e-05
Position 5981: 1.773315221724728e-05
Position 7783: 1.764876164725661e-05
Position 11198: 1.5107028189790328e-05
Position 7446: 1.47620257229387e-05
Position 7873: 1.3133429883632324e-05
Position 7846: 1.1699941845155992e-05
Position 12153: 1.1583024227239805e-05
Position 3316: 1.137561631172955e-05
Position 6617: 9.771677596300299e-06
Position 10131: 9.034966338625091e-06
Position 6761: 8.272062566952361e-06
Position 9534: 7.0325802966414325e-06
Position 2657: 6.699650392088976e-06
Position 9468: 6.486120344023806e-06
Position 6765: 5.335587174730869e-06
Position 10814: 4.923537185624297e-06
Position 9974: 4.788712744120886e-06
Position 3570: 4.63940901839633e-06
Position 7442: 4.338669040058425e-06
Position 3501: 3.624076696698644e-06
Position 5952: 3.476595377950496e-06
Position 6107: 2.8513087554910223e-06
Position 8764: 2.626300959819259e-06
Position 8155: 2.146684251421149e-06
Position 5931: 1.9542386800566987e-06
Position 4033: 1.608637464958684e-06
Position 6950: 1.013411189158019e-06
Position 6202: 8.038586759647004e-07
Position 6311: 7.098676594611788e-07
Position 652: 2.2542377067134617e-07
Position 5404: 2.0703591568559647e-07
Position 684: 1.7164434394022491e-07
Position 7467: 1.3152522380619383e-07
Position 347: 1.2902467682622605e-07
Position 351: 1.1946299276037508e-07
Position 233: 1.1196784496519213e-07
Position 890: 1.0681864775116906e-07
Position 596: 7.398454845235135e-08
Position 516: 6.975963970849883e-08
Position 275: 6.017258581090584e-08
Position 472: 5.580516804072539e-08
Position 1110: 4.349633267388129e-08
Position 969: 3.6757943443052537e-08
Position 355: 2.4193226724624526e-08
Position 484: 2.2953619602228364e-08
Position 825: 1.826951404508585e-08
Position 602: 1.4739846300092127e-08
Position 728: 1.4714024242869796e-08
Position 842: 8.106210611137536e-09
Position 942: 7.596330192295296e-09
Position 6484: 5.950091346411995e-09
Position 6409: 5.0110534171931705e-09
