Gene = VEPH1
Position 1612: 9.404895826064758e-05
Position 3997: 8.427850905767084e-05
Position 435: 3.5841187277380083e-06
Position 237: 2.449587547542223e-06
Position 610: 1.9750654981686785e-06
Position 179: 1.0114811556953737e-06
Position 868: 9.366787475768739e-07
Position 455: 9.349037133851033e-07
Position 588: 6.52595818784276e-07
Position 800: 5.27150956063344e-07
Position 374: 4.989512381975041e-07
Position 598: 4.96552612078025e-07
Position 1045: 2.8269923742347057e-07
Position 141: 2.285745585952079e-07
Position 717: 2.043162387241361e-07
Position 314: 1.696870247592202e-07
Position 974: 1.6586857874012349e-07
Position 414: 1.6356703719931355e-07
Position 316: 2.622058182489889e-08
Position 88: 2.1887762785693224e-08
Position 387: 8.89745541507422e-10
Position 466: 1.7891558067369712e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2125: 0.8842363257138695
Position 5595: 0.8658793901118802
Position 10133: 0.64565578495203
Position 5408: 0.5591436065783731
Position 9337: 0.5526972324341419
Position 4396: 0.5318659490166493
Position 4129: 0.3872227365804676
Position 7920: 0.3778125082599317
Position 3770: 0.22844038087004725
Position 12060: 0.20605602354424274
Position 9169: 0.19648399350587215
Position 8048: 0.18538915347992163
Position 3913: 0.1290432281042731
Position 13518: 0.11328624233904622
Position 8147: 0.0946189082336849
Position 10527: 0.06703944804263934
Position 10049: 0.06434260048573712
Position 13091: 0.06431701753598915
Position 10612: 0.06090401366483936
Position 5448: 0.0510302655225248
Position 12738: 0.049539689920658325
Position 7155: 0.04810303884711739
Position 10332: 0.04329472991179757
Position 5232: 0.04245249979967806
Position 11878: 0.04137350377540706
Position 12951: 0.039815467150290225
Position 5745: 0.038416412421497174
Position 10182: 0.036167127161588694
Position 3751: 0.03501379081707105
Position 13019: 0.03248850061860437
Position 5678: 0.03189701468296001
Position 11206: 0.02890120970772514
Position 7277: 0.024684210652360015
Position 10371: 0.024053587220181315
Position 9982: 0.022461975955614673
Position 13660: 0.021674116835931838
Position 16141: 0.02086315252200937
Position 1634: 0.019983920623126348
Position 5338: 0.019797330625930823
Position 2342: 0.017904788582888853
Position 1771: 0.016775843641097396
Position 9466: 0.016071832201555048
Position 9064: 0.015955713509845607
Position 2100: 0.015728963938759704
Position 12464: 0.015389101719504831
Position 7413: 0.013762539011418546
Position 695: 0.012649180181460745
Position 10645: 0.00950756116532878
Position 871: 0.009284220278284256
Position 924: 0.008589565640791268
Position 11366: 0.008457830104377513
Position 647: 0.007223068807106118
Position 9379: 0.007135837264199127
Position 10075: 0.007127443034361613
Position 2382: 0.007058852608497104
Position 9537: 0.007024794800406457
Position 2443: 0.006842272980812514
Position 12896: 0.0061149173140965475
Position 6352: 0.005895633535191066
Position 1481: 0.005426633823735221
Position 6008: 0.00501658430264013
Position 2508: 0.004879834237977873
Position 8094: 0.004534193483116938
Position 954: 0.004381243978000556
Position 9656: 0.003970385543281479
Position 900: 0.0039355651055512685
Position 3240: 0.003927328253230849
Position 769: 0.003884736776987581
Position 934: 0.003782173257010329
Position 11391: 0.003656806377936946
Position 3858: 0.003600632925052632
Position 5415: 0.003185742723921721
Position 10738: 0.0030785987107303306
Position 12002: 0.0030296982468766814
Position 10553: 0.002942571588086795
Position 5975: 0.002826203896500181
Position 3341: 0.00277566721443104
Position 3704: 0.0024068688633480883
Position 10893: 0.002315491851289928
Position 2157: 0.0022123094267894744
Position 1167: 0.002206502783744058
Position 4416: 0.002143927952349584
Position 2877: 0.0020710132478952217
Position 1831: 0.0019526884313546167
Position 1828: 0.0019147530463499679
Position 466: 0.0018342570635867153
Position 3444: 0.0017978299337405676
Position 10976: 0.0017935996588373019
Position 2044: 0.0017900816458350103
Position 10832: 0.001760905919219294
Position 3977: 0.0017327816087137082
Position 5451: 0.0015744089254776039
Position 3817: 0.0015199025405672505
Position 1443: 0.0014834825481989894
Position 3578: 0.0014609368122365661
Position 8655: 0.001449482174728097
Position 842: 0.0013608466059060955
Position 2133: 0.0012962671272274756
Position 7245: 0.0012814003122692155
Position 3992: 0.0012764401398939157
Position 1588: 0.0012188905837502268
Position 7090: 0.0011880362893723394
Position 766: 0.0011204702526169078
Position 8291: 0.0010747847758698903
Position 3601: 0.0009668863097691275
Position 518: 0.0009170808288646438
Position 1559: 0.0008137666689420879
Position 3777: 0.0008128963335693793
Position 3181: 0.0008120689920978973
Position 3748: 0.0007753280203685078
Position 1752: 0.0007331737377940713
Position 3249: 0.0006322684344558597
Position 2290: 0.0006260889799424043
Position 2946: 0.0005856475444690738
Position 2309: 0.0005097190346413272
Position 394: 0.00045259794217419874
Position 1995: 0.0004375178918084139
Position 1087: 0.0004027381106453964
Position 3246: 0.00039432504672332774
Position 3529: 0.00037465616813510747
Position 3202: 0.00036181664344518645
Position 1875: 0.00035257942617542226
Position 2950: 0.00034700403461026305
Position 5056: 0.00032705040618238965
Position 1908: 0.00032234639076576365
Position 3023: 0.00032168416675030663
Position 3472: 0.00028610128075291026
Position 3683: 0.0002605941549877536
Position 3086: 0.00024407556124911772
Position 717: 0.00024401030147862425
Position 4935: 0.0002425529772775403
Position 3403: 0.00023359330138791615
Position 4567: 0.0002044216452487986
Position 987: 0.00019538096848719774
Position 3209: 0.00017832284969202124
Position 1775: 0.00015307493706140406
Position 808: 0.00013417908502921233
Position 859: 0.0001340772434898679
Position 1420: 0.0001215450010150918
Position 2889: 0.00010457440083165772
Position 1458: 9.411307263680456e-05
Position 2012: 8.922922926848215e-05
Position 938: 8.830436736814238e-05
Position 1905: 8.034054873358127e-05
Position 1238: 7.662043364830361e-05
Position 1703: 7.244473119187114e-05
Position 3501: 6.477742989138174e-05
Position 1395: 6.13207996149118e-05
Position 1274: 4.9619565593494315e-05
Position 1116: 4.844234047934394e-05
Position 1125: 4.691146867207303e-05
Position 569: 4.1972509947151025e-05
Position 783: 4.1350959473834065e-05
Position 1646: 4.1252216331799965e-05
Position 1754: 3.4536137693330116e-05
Position 2401: 3.367359457448474e-05
Position 1378: 3.0461104125630497e-05
Position 349: 2.7651934103483023e-05
Position 1303: 2.683889333448498e-05
Position 1515: 2.664672285791316e-05
Position 291: 2.583566934489612e-05
Position 552: 2.2862303419158704e-05
Position 1041: 1.6509198633579366e-05
Position 3061: 1.633273179916864e-05
Position 2569: 1.5623628110930403e-05
Position 6263: 1.562117440675249e-05
Position 3298: 1.4197757544324838e-05
Position 877: 1.3245228040782913e-05
Position 3107: 1.3196385315809462e-05
Position 423: 1.199465565720002e-05
Position 2170: 2.9245445042921685e-06
Position 1967: 2.2547637957034846e-06
Position 2186: 2.2173220905143013e-06
Position 2206: 1.6707203372702153e-06
Position 2316: 1.639985532220332e-06
Position 333: 9.684381222043716e-07
Position 1222: 8.900794127176022e-07
Position 523: 6.808891619782828e-07
Position 321: 5.914229216795019e-07
Position 1508: 4.550075590950782e-07
Position 401: 3.489643460462475e-07
Position 1206: 3.376781426897612e-07
Position 580: 2.3804083626140887e-07
Position 1329: 1.7117816802743706e-07
Position 956: 1.0999407406537726e-07
Position 216: 1.0827323649451725e-07
Position 879: 8.939126815394776e-08
Position 3349: 8.909860181630948e-08
Position 1020: 8.610783267131892e-08
Position 230: 7.932594499612046e-08
Position 272: 6.733641337202037e-08
Position 2391: 2.541755595914926e-08
Position 2528: 2.4968767483875054e-08
Position 407: 2.384212102210135e-08
Position 247: 2.0141468046074104e-08
Position 2511: 1.969634192382229e-08
Position 297: 1.790606885976204e-08
Position 184: 1.1412052013068226e-08
Position 785: 4.058340513698766e-09
Position 1045: 3.0997773611526663e-09
Position 351: 2.982478452740807e-09
Position 218: 2.8544215741045586e-09
Position 250: 2.0163824343677795e-09
Position 227: 1.821011840435169e-09
Position 596: 1.085808608012975e-09
Position 235: 6.233637716940777e-10
Position 404: 5.451781616264847e-10
Position 257: 3.260410425258286e-10
Position 132: 9.495480086014965e-11
