Gene = OXNAD1
Position 36486: 0.07717832126413195
Position 37509: 0.07314551774490505
Position 40366: 0.06726529559194709
Position 33318: 0.0636183634311764
Position 38659: 0.05899135216425553
Position 39818: 0.053992660592360124
Position 15419: 0.04969007672024506
Position 25462: 0.04705588202452646
Position 37479: 0.04464976686097838
Position 24913: 0.04318715057613365
Position 6626: 0.04117985647988685
Position 40721: 0.03918879087269894
Position 21663: 0.038835961811034464
Position 34421: 0.038728590584623454
Position 21051: 0.03860052785248359
Position 8104: 0.03584176402373223
Position 7677: 0.0337685802968607
Position 24696: 0.03372182388540277
Position 18728: 0.033409403762863756
Position 1178: 0.03216322120307134
Position 38292: 0.03065271672898326
Position 13885: 0.027752116026301777
Position 32413: 0.027097102808330064
Position 6706: 0.02126099998020164
Position 7740: 0.020103041842723133
Position 22428: 0.019354002363840148
Position 24049: 0.018367064317042284
Position 22730: 0.018048537868301677
Position 7883: 0.01634956560094251
Position 36742: 0.01605286640273479
Position 7700: 0.015650953822260467
Position 1532: 0.015335974368018437
Position 37109: 0.01469074968725727
Position 5445: 0.01450199770281442
Position 37324: 0.014451906266772676
Position 37459: 0.014140560974737464
Position 6921: 0.012440922246251552
Position 1485: 0.012170736640204476
Position 1134: 0.012168818105928805
Position 38211: 0.011921004513322085
Position 33154: 0.011896679396238343
Position 37906: 0.0117184718959966
Position 22992: 0.011413682225219473
Position 3465: 0.011309455666190803
Position 4101: 0.010715466769910593
Position 33225: 0.009927299595667531
Position 2870: 0.009832358043946476
Position 37924: 0.009638028212640856
Position 6964: 0.009425827051068057
Position 32410: 0.009349574269187595
Position 450: 0.009101306206565171
Position 417: 0.008382869231121836
Position 13126: 0.008380149969416077
Position 37890: 0.008379142521711682
Position 37975: 0.007804931757024693
Position 22300: 0.007692640684050698
Position 38306: 0.0074162892568064185
Position 37061: 0.007266910663555938
Position 7743: 0.0071985753501263615
Position 32388: 0.0069673469589205984
Position 23956: 0.006872039418558722
Position 39755: 0.006808607864414878
Position 39213: 0.006777179858007696
Position 3859: 0.006195396107104676
Position 37824: 0.005839704169582953
Position 22799: 0.005809220743421777
Position 1634: 0.005270907502476424
Position 11523: 0.005077835620710599
Position 2713: 0.004766769720196903
Position 527: 0.004694187473684344
Position 16720: 0.004431419740022663
Position 5872: 0.004357379907418832
Position 22880: 0.004100570574546929
Position 37797: 0.00391186135300143
Position 40053: 0.003769478082712753
Position 7924: 0.003433671985741211
Position 6547: 0.003407090677962678
Position 6421: 0.0033268322108077394
Position 3595: 0.003302483825239602
Position 4451: 0.003214627004648078
Position 33408: 0.0031885134199677047
Position 7574: 0.0029887496794228433
Position 6760: 0.0027341352208682026
Position 640: 0.002608936310181256
Position 38859: 0.0023684377562279584
Position 38747: 0.0022911442159498072
Position 37946: 0.0021777059440527004
Position 37728: 0.0020688834901832834
Position 6348: 0.0020103174324306184
Position 38143: 0.0019363659922268853
Position 7636: 0.0019189998326807581
Position 37774: 0.0018646962200988418
Position 2201: 0.0018334693746338024
Position 16866: 0.0018327635548216952
Position 4575: 0.0018203453810658186
Position 4659: 0.0016855083829030648
Position 3567: 0.00163980548846728
Position 6477: 0.0016299286989252372
Position 6947: 0.0014435415184068266
Position 2402: 0.0013285727645110043
Position 38694: 0.0013194575784446784
Position 6189: 0.0013068976292897941
Position 37321: 0.00128415180103214
Position 38018: 0.0012025706431923694
Position 4497: 0.0011584303283090549
Position 4713: 0.0011413910751641332
Position 37075: 0.0009671139375717233
Position 5904: 0.0007749109500936555
Position 37079: 0.0007673083080501867
Position 6393: 0.0007595039920094679
Position 4741: 0.000687261431583082
Position 4031: 0.0006504413840998046
Position 4206: 0.0006188976372186806
Position 4366: 0.000604120644312029
Position 7438: 0.0005993279105057515
Position 5686: 0.0005894054094190953
Position 6215: 0.0005868596846645168
Position 22921: 0.0005771729155584007
Position 11185: 0.0005711621141398373
Position 4615: 0.0005352475804729696
Position 2984: 0.0005057148559338221
Position 4464: 0.0005002654696958838
Position 21616: 0.0004770792486216353
Position 11101: 0.0004316537546818979
Position 485: 0.0003971661770897076
Position 1600: 0.00038256146527827
Position 645: 0.0003727159269161756
Position 2603: 0.00037132964920596215
Position 7870: 0.0003685650279049936
Position 2260: 0.00036315588947586036
Position 6374: 0.00031220060872325176
Position 241: 0.00029878418459027993
Position 6561: 0.0002798485862659174
Position 2226: 0.00022465577741319188
Position 306: 0.0002008774650806428
Position 1290: 0.0001980149067579464
Position 168: 0.00019710835992624976
Position 574: 0.0001939181539004255
Position 2341: 0.00017261112169904774
Position 232: 0.00014927400266399806
Position 6523: 0.0001348598475674674
Position 7958: 0.00012699517510963865
Position 38056: 6.81663605239911e-05
Position 853: 4.6726818623451605e-05
Position 976: 2.5411485876200043e-05
Position 1063: 2.5221552410817418e-05
Position 833: 2.1395543938778748e-05
Position 1083: 1.7536642757725048e-05
Position 1014: 1.7467652620725613e-05
Position 6860: 1.2160515385545729e-05
Position 894: 1.1166771772408391e-05
Position 688: 1.0359836408628013e-05
Position 568: 1.0029679575092753e-05
Position 1333: 9.723716040751526e-06
Position 333: 9.082280754452615e-06
Position 496: 8.364994117292485e-06
Position 671: 6.689591622674202e-06
Position 1469: 6.497609960183698e-06
Position 850: 4.1686044663171055e-06
Position 6240: 3.550271042058613e-06
Position 621: 3.5014319817597376e-06
Position 871: 2.9417491657602973e-06
Position 456: 2.7965105671411984e-06
Position 368: 1.8090724244002886e-06
Position 114: 1.5875271834643067e-06
Position 4208: 1.4729167909198742e-06
Position 980: 1.454055845090046e-06
Position 4156: 1.340490168985345e-06
Position 741: 7.551739262398256e-07
Position 779: 6.137530666865326e-07
Position 1298: 6.113530988219475e-07
Position 258: 4.660015170541416e-07
Position 1337: 4.315938047485463e-07
Position 4287: 3.6716075080270415e-07
Position 124: 3.5575306241155773e-07
Position 273: 1.8177898484658815e-07
Position 509: 1.7018116636127223e-07
Position 4483: 1.4110097890159483e-07
Position 776: 1.3060470869573097e-07
Position 388: 1.2501803123388268e-07
Position 134: 9.667370427323853e-08
Position 703: 7.7505006161913e-08
Position 402: 5.983592669007768e-08
Position 375: 1.2648615568653997e-08
