Gene = DRAXIN
Position 1879: 1.2141999977581694e-07
Position 922: 1.1444451383507316e-07
Position 9116: 1.088335930258432e-07
Position 6557: 7.659799787503286e-08
Position 7343: 7.584427150431964e-08
Position 2727: 7.471623116142818e-08
Position 2472: 6.963493158533647e-08
Position 6770: 6.705805132587248e-08
Position 9415: 6.403131765684358e-08
Position 2209: 6.025471182738295e-08
Position 9638: 5.67921808753853e-08
Position 5915: 4.9612365055760055e-08
Position 9349: 4.881976456677883e-08
Position 5888: 3.962584466605512e-08
Position 4578: 3.671666555281605e-08
Position 3027: 3.4617828922918706e-08
Position 1921: 3.404505437608209e-08
Position 539: 3.032509705343821e-08
Position 5579: 2.722455559505516e-08
Position 1704: 2.0043977464298877e-08
Position 271: 1.7597266182285832e-08
Position 3285: 1.6965787948673205e-08
Position 4425: 1.395498467365364e-08
Position 5677: 1.1648018635237203e-08
Position 2187: 1.1592906597466958e-08
Position 728: 8.906589926419563e-09
Position 1002: 8.750128920578638e-09
Position 2008: 8.458667490848236e-09
Position 2957: 8.098363213348112e-09
Position 295: 7.3225682106344905e-09
Position 3014: 7.240995125374099e-09
Position 3117: 6.1898858223179975e-09
Position 2327: 5.394118086875714e-09
Position 624: 5.233809421375916e-09
Position 4295: 4.216968805777666e-09
Position 2305: 4.056106354689986e-09
Position 3341: 3.08898534807377e-09
Position 1841: 2.6194517859884747e-09
Position 1881: 2.4204193155281546e-09
Position 520: 2.3626069638782285e-09
Position 2382: 2.260887008117501e-09
Position 1734: 2.1714987216807155e-09
Position 5849: 2.099371729842234e-09
Position 570: 2.0161649100268742e-09
Position 494: 1.9051884443525907e-09
Position 1387: 1.6862486129336275e-09
Position 1454: 1.5574714898475639e-09
Position 1335: 1.2626938305305417e-09
Position 1133: 8.963676383159054e-10
Position 2928: 8.133116729998275e-10
Position 2901: 7.276872223671569e-10
Position 573: 5.882661469339274e-10
Position 543: 2.869872084466136e-10
Position 2850: 2.5439593830706944e-10
Position 690: 2.2323302426214238e-10
Position 2535: 1.6267270573509506e-10
Position 553: 1.5328293841401174e-10
Position 842: 1.4120718923242133e-10
Position 602: 1.0707268614564196e-10
Position 644: 1.0679758746954052e-10
Position 1007: 1.0634594401353263e-10
Position 1948: 5.021624724659126e-11
Position 732: 4.0227729083656976e-11
Position 473: 3.421342602586961e-11
Position 1847: 3.318500117271661e-11
Position 2486: 3.2802472483168866e-11
Position 647: 3.1783910476412904e-11
Position 635: 2.4598908182575254e-11
Position 675: 8.004434219555639e-12
Position 903: 7.665667782406427e-12
Position 582: 6.941059819499749e-12
Position 1036: 5.8314644223189214e-12
Position 604: 3.1283279596161066e-12
Position 216: 4.825275902216112e-13
Position 592: 1.4770651895107774e-13
Position 240: 8.382426454758933e-14
Position 194: 2.0235942231583185e-14
Position 252: 5.927499029839388e-15
