Gene = BASP1
Position 423: 1.7496973238497431e-06
Position 1222: 1.0567301530418023e-06
Position 1108: 1.0154813336052135e-06
Position 1790: 9.6045519911687e-07
Position 1356: 9.225893645682429e-07
Position 1847: 7.913960293931068e-07
Position 89: 6.751693199857806e-07
Position 1197: 4.5713550685256876e-07
Position 177: 1.0054682381749249e-07
Position 543: 1.2311258791772286e-08
Position 293: 1.1651399437502274e-08
Position 302: 1.0900613441169506e-08
Position 2148: 4.474509767044167e-09
Position 2173: 4.42298498085172e-09
Position 2545: 3.9238018819853e-09
Position 2541: 3.853342106177208e-09
Position 2543: 3.6077369548539765e-09
Position 1005: 3.058405138054619e-09
Position 1691: 6.26299139855241e-10
Position 1709: 4.663578581677328e-10
Position 1763: 2.5009780987781913e-10
Position 9: 9.122110350254293e-15
Position 147: 5.64085265781577e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5400: 0.9252652437079395
Position 17451: 0.8840024796451484
Position 24951: 0.7340861093163414
Position 11139: 0.5878836374292609
Position 11406: 0.5517518650750449
Position 26941: 0.3871009318681178
Position 7949: 0.3810444741877188
Position 11238: 0.25058607037380226
Position 27222: 0.2389516868873872
Position 8113: 0.17756767237574067
Position 11459: 0.1404693130858289
Position 27701: 0.09445134017484938
Position 9585: 0.08690718039866749
Position 27503: 0.08233015077259032
Position 9423: 0.06132332379911827
Position 9895: 0.046949181939613706
Position 21353: 0.04250182043380243
Position 19225: 0.039191944998377984
Position 11324: 0.03677818745188963
Position 5485: 0.03453555852222475
Position 21387: 0.025991415734630176
Position 21844: 0.025342041366462047
Position 2984: 0.02294143330119676
Position 18013: 0.02267081450138831
Position 1944: 0.022524072970340293
Position 19069: 0.02209426677784642
Position 8039: 0.018614355095710175
Position 4577: 0.01717478367340912
Position 3531: 0.01608113379875088
Position 19022: 0.01537199157142849
Position 1069: 0.015087699352192181
Position 4574: 0.011651994088036789
Position 4673: 0.010707110554435061
Position 11827: 0.010350389562361981
Position 5570: 0.009506977076324632
Position 21864: 0.009203271844026117
Position 13396: 0.009069420614880475
Position 4015: 0.008394410480630133
Position 15455: 0.00824025069495888
Position 5288: 0.007860014960125259
Position 5573: 0.007467948557732877
Position 7308: 0.007311434702214856
Position 4391: 0.0065824346950001346
Position 21358: 0.006523830674399681
Position 14950: 0.006493055291014316
Position 11648: 0.005234270847815173
Position 5617: 0.0051253097533486515
Position 2839: 0.0044914246246743495
Position 7264: 0.0044282760353951765
Position 13926: 0.004291964289388827
Position 12025: 0.0040099241263383545
Position 4049: 0.0038881479236510847
Position 1093: 0.003618204269814129
Position 4655: 0.0034070017040455165
Position 17652: 0.0031820852132544977
Position 2564: 0.0030880527316580657
Position 3104: 0.002709875174312938
Position 15846: 0.0024209571987545207
Position 11934: 0.0023389976136188105
Position 13770: 0.00228872477296057
Position 2799: 0.002245796512255027
Position 4600: 0.0020906661333583844
Position 809: 0.0019222145846281111
Position 16773: 0.0019078872538233747
Position 4879: 0.0018834269987892845
Position 3142: 0.0018719788984529538
Position 6226: 0.0017982292622271997
Position 2888: 0.0017530325467726873
Position 2775: 0.0015484638704647369
Position 812: 0.0015455553174789053
Position 15050: 0.0014061501029382824
Position 4635: 0.0013478539286304752
Position 6602: 0.0013354833502671254
Position 13766: 0.0011779017062967202
Position 6544: 0.0009923684187352027
Position 1371: 0.0009884209822952027
Position 782: 0.0009039794181662274
Position 7216: 0.0008773948766870513
Position 15391: 0.0008150124766872142
Position 4724: 0.00077508887430833
Position 6625: 0.0007538160204505354
Position 1333: 0.000702252286947732
Position 12744: 0.0006507793788514836
Position 13519: 0.0006238870542283465
Position 4428: 0.0006216962622313494
Position 14213: 0.0005742981814041361
Position 2690: 0.0005474188007747817
Position 3705: 0.0005291163849981683
Position 749: 0.0005135438808895261
Position 7094: 0.00048563573809383973
Position 6559: 0.00048463176458956236
Position 6522: 0.00048090888915401593
Position 6306: 0.00039207266100707724
Position 15119: 0.00038025678315112136
Position 12486: 0.0003635714539618369
Position 14359: 0.00035690184257124104
Position 839: 0.0003208804703500666
Position 3668: 0.00031023332991128144
Position 5917: 0.00030353243309589337
Position 7547: 0.0003026815753287547
Position 3260: 0.00030060167308974356
Position 3859: 0.0003001113103827445
Position 7485: 0.00026848211069641195
Position 14414: 0.00026644865583550154
Position 784: 0.0002660837468712991
Position 15225: 0.0002649563324129725
Position 3398: 0.00025206326167568965
Position 2732: 0.00023950581006128966
Position 3280: 0.0002383245640861504
Position 16600: 0.0002292747367165153
Position 12108: 0.00019550648513308217
Position 8441: 0.00019058580584658952
Position 5594: 0.00017968091921900968
Position 2062: 0.00017926615520493707
Position 12860: 0.00017648364206682626
Position 791: 0.00015067703785851515
Position 12683: 0.0001338688049586413
Position 5590: 0.00012840911452380888
Position 13296: 0.00010288941372897175
Position 13329: 9.710402660757318e-05
Position 14614: 8.703996064720037e-05
Position 11743: 6.161264519239095e-05
Position 11665: 4.397601757086088e-05
Position 8580: 3.926525479647881e-05
Position 8920: 3.709115647765156e-05
Position 12416: 2.7332839727262973e-05
Position 8894: 2.2996559032568892e-05
Position 6824: 2.1855387842378937e-05
Position 5808: 2.1085187600819698e-05
Position 8497: 7.272576141479206e-06
Position 5953: 4.245135737885581e-06
Position 2262: 6.011282971385175e-07
Position 5623: 7.237474771132037e-08
Position 1151: 3.0964529783794736e-08
Position 2823: 1.7039498989692143e-08
Position 1592: 1.5757703785671474e-08
Position 2863: 1.5740950904633476e-08
Position 768: 9.229631255117685e-09
Position 818: 8.230786247881721e-09
Position 168: 8.153138744683878e-09
Position 1100: 7.572473675887945e-09
Position 164: 6.0041082606685604e-09
Position 2449: 5.2188071129428355e-09
Position 1342: 2.4504584815018077e-09
Position 753: 2.447863798929171e-09
Position 1103: 2.1481123381600062e-09
Position 878: 1.9705755885181883e-09
Position 3440: 1.766880825755431e-09
Position 6187: 1.4553220296518017e-09
Position 1130: 1.2659783944039618e-09
Position 1625: 1.2008832501515452e-09
Position 906: 8.442377073002923e-10
Position 737: 8.100050705565631e-10
Position 1642: 7.797957835254227e-10
Position 1515: 6.966867368650108e-10
Position 1879: 5.872272720337524e-10
Position 758: 4.702925546047675e-10
Position 1512: 3.6951027620237194e-10
Position 2995: 3.598383073085077e-10
Position 889: 3.1654091585360295e-10
Position 963: 3.151427211172142e-10
Position 927: 2.5098548471531165e-10
Position 764: 2.46595210291318e-10
Position 583: 2.3696981721704154e-10
Position 177: 2.3088488284580135e-10
Position 1352: 1.3477361907320173e-10
Position 313: 1.273613931506031e-10
Position 1290: 1.0710052437133728e-10
Position 974: 8.124183036221995e-11
Position 421: 6.728436351082232e-11
Position 710: 6.558597746830267e-11
Position 586: 5.276145067598249e-11
Position 913: 4.0615718036920335e-11
Position 774: 2.5436066033427954e-11
Position 899: 1.9898703425581945e-11
Position 885: 1.7197583392676427e-11
Position 706: 1.450648511516865e-11
Position 917: 1.309873722119735e-11
Position 982: 1.2875153856015274e-11
Position 141: 1.2731969721455266e-11
Position 627: 1.10273699341283e-11
Position 390: 9.735252927127045e-12
Position 887: 9.497043507688153e-12
Position 401: 8.23254671106795e-12
Position 670: 8.04280636801707e-12
Position 318: 7.861793956020422e-12
Position 550: 6.316584636569997e-12
Position 452: 4.6492295581947266e-12
Position 647: 3.6872799707345915e-12
Position 514: 3.283930634897186e-12
Position 599: 2.752627964272206e-12
Position 336: 2.204803913300206e-12
Position 531: 2.037479434966181e-12
Position 189: 2.0222959725673734e-12
Position 346: 1.8915261490290147e-12
Position 610: 1.4376403017112447e-12
Position 187: 1.2680909659150473e-12
Position 302: 1.1127099489389746e-12
Position 423: 6.915890798215396e-13
Position 227: 5.951929010878679e-13
Position 237: 2.6692045597614026e-13
