Gene = DR1
Position 377: 2.1095798763989614e-06
Position 4901: 2.055082533340781e-06
Position 5113: 1.982086468974492e-06
Position 519: 1.917961424807417e-06
Position 4886: 1.567624364727754e-06
Position 5144: 1.1076608076864887e-06
Position 462: 1.0419290902210076e-06
Position 720: 8.633950523674469e-07
Position 930: 4.984495782541145e-07
Position 1120: 4.358342801982147e-07
Position 1109: 3.9023380704507307e-07
Position 163: 7.997697441925765e-09
Position 409: 4.8873383819119726e-09
Position 173: 2.7776683120784743e-10
Position 77: 3.211590797596198e-11
Position 985: 2.2242199603164824e-11
Position 187: 2.1583979163354084e-11
Position 85: 1.2129838781047691e-11
Position 702: 7.819956844661172e-12
Position 193: 1.866848306257688e-12
Position 590: 1.481219317555485e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8019: 0.8561530900847315
Position 4030: 0.6792448117610878
Position 3495: 0.5657956144231083
Position 9410: 0.5269013954455443
Position 14604: 0.3900200489312641
Position 12509: 0.34855522147823353
Position 1871: 0.26604326733782924
Position 7734: 0.2531740443630106
Position 801: 0.197056071635064
Position 1766: 0.1808365164566195
Position 12934: 0.1496564544811667
Position 8773: 0.09211249398855317
Position 1145: 0.09156482178201196
Position 18552: 0.0892562999221177
Position 9720: 0.08172290866278575
Position 12872: 0.07834438984795253
Position 8053: 0.07654646565204781
Position 2660: 0.07483696170860864
Position 10003: 0.06685296332689633
Position 917: 0.04037582393347711
Position 3864: 0.03816144726552225
Position 13631: 0.03207162321040583
Position 8287: 0.029131957576598606
Position 1411: 0.0290690471846009
Position 9360: 0.029064934974653796
Position 4374: 0.027972698629147752
Position 3550: 0.023089488960674802
Position 11827: 0.02219460357216953
Position 1802: 0.022145197569615704
Position 4393: 0.021751582739971582
Position 1839: 0.02060707406455697
Position 3950: 0.020316693598994608
Position 11854: 0.02010440889798845
Position 3407: 0.01989508135830484
Position 1156: 0.01938233284236612
Position 15001: 0.019009065990472414
Position 9098: 0.017627294875041416
Position 1781: 0.017331357520435187
Position 4084: 0.01598281556696263
Position 11866: 0.015917401044735626
Position 9699: 0.015052150085955679
Position 3982: 0.012988221157496736
Position 8800: 0.012053826129083242
Position 12799: 0.010306550008488931
Position 2587: 0.008271606891398128
Position 1821: 0.00745677598654259
Position 10362: 0.006861884319898251
Position 597: 0.006785568073959735
Position 3829: 0.006668752018747816
Position 647: 0.0063071873421344
Position 1503: 0.006172099775961263
Position 16572: 0.005740396234276454
Position 3867: 0.005709202077811089
Position 2671: 0.005534788403372836
Position 15757: 0.005459836280178025
Position 1247: 0.005422246513343412
Position 9227: 0.005293937548482473
Position 8259: 0.004814842952881274
Position 8622: 0.004717045780188437
Position 9843: 0.004705085710173676
Position 1482: 0.0041962679504365915
Position 1170: 0.004135082476463026
Position 13408: 0.003760274215259519
Position 1333: 0.003581769781636774
Position 1374: 0.003413556613419649
Position 13131: 0.0031328649475089155
Position 8728: 0.003033924831778437
Position 10854: 0.0030256852380336698
Position 1056: 0.0029183767229412675
Position 3795: 0.002497543859219212
Position 8681: 0.0024470194624687273
Position 6226: 0.002279249814112002
Position 14637: 0.002266738996611625
Position 2626: 0.0022487525116184097
Position 4321: 0.002048159847197841
Position 748: 0.0019481844999289773
Position 1080: 0.0018627242210627825
Position 5578: 0.0018120251917619174
Position 1344: 0.0016005881814981906
Position 13812: 0.0015188162983773377
Position 8423: 0.0014835422697374128
Position 1223: 0.0013054476515880872
Position 1688: 0.0011648715814712475
Position 9502: 0.0011615486234453143
Position 4062: 0.0010970504177989962
Position 8864: 0.0010707495959785271
Position 1200: 0.001047414863919079
Position 531: 0.0010081119124359425
Position 730: 0.0010018743907079938
Position 1016: 0.0009689545371260921
Position 1251: 0.0007410399789533437
Position 1315: 0.0007261287696824546
Position 1661: 0.0006236618574368848
Position 10878: 0.0005962561888550834
Position 827: 0.0005930492801888742
Position 10388: 0.0005909870589755426
Position 7761: 0.0005713725167180658
Position 2499: 0.0005037093921832694
Position 8427: 0.00048609572295671476
Position 1413: 0.0004858455725814144
Position 1666: 0.00048187298977789793
Position 803: 0.0004618336188075673
Position 3413: 0.0004160772608072002
Position 3663: 0.0003351225844676721
Position 7031: 0.00032584366028300604
Position 10223: 0.00032566475620741714
Position 8804: 0.0003177851114600322
Position 1350: 0.00025753231823963325
Position 8472: 0.00025173994852500383
Position 510: 0.00024104332814629684
Position 1096: 0.00023510409199303806
Position 1100: 0.00020555936199188142
Position 8733: 0.00019357449947046102
Position 1112: 0.00018543961358389262
Position 868: 0.00018169961506332312
Position 3349: 0.0001618632340515295
Position 1589: 0.00013441070270866438
Position 962: 0.00012058676916305275
Position 671: 0.00011838009450466814
Position 10368: 9.120318514189007e-05
Position 1584: 8.69874074292862e-05
Position 949: 8.070855318562208e-05
Position 1285: 7.884843783358617e-05
Position 1295: 7.239792087181973e-05
Position 1441: 6.817086677858377e-05
Position 977: 6.583800857240558e-05
Position 1184: 5.77163822548673e-05
Position 866: 5.433781795668279e-05
Position 1205: 4.855789739332931e-05
Position 609: 4.330253366464686e-05
Position 9655: 4.275627739043816e-05
Position 8291: 3.703750631123885e-05
Position 702: 3.480577338055083e-05
Position 4777: 2.9652135640116452e-05
Position 1307: 2.647362096160907e-05
Position 447: 2.5220946975312638e-05
Position 1116: 1.645377351086807e-05
Position 588: 1.4704417923382968e-05
Position 946: 1.2909414152616874e-05
Position 605: 1.2708983315027205e-05
Position 3114: 9.884349384295403e-06
Position 1370: 9.451961390705011e-06
Position 5264: 6.973416726488101e-06
Position 3690: 4.422123347414158e-06
Position 5319: 4.342110658496923e-06
Position 3738: 4.293402172485751e-06
Position 7617: 3.6151219656416985e-06
Position 420: 3.406668811666361e-06
Position 4441: 2.8604285399745597e-06
Position 964: 2.553267152606046e-06
Position 925: 2.377493556856443e-06
Position 470: 2.225064379256735e-06
Position 199: 1.8005308716894552e-06
Position 685: 1.5562176234878714e-06
Position 450: 1.4604974529390304e-06
Position 202: 1.3703374264844688e-06
Position 982: 1.3485861619399505e-06
Position 752: 1.1453023850488468e-06
Position 742: 7.993195004515192e-07
Position 424: 7.676409279135403e-07
Position 333: 7.583843583293677e-07
Position 1950: 7.550444227730971e-07
Position 1021: 6.10802963750219e-07
Position 829: 5.692225517655854e-07
Position 173: 4.940217285645387e-07
Position 699: 4.4209275250757924e-07
Position 260: 3.9300357902446464e-07
Position 1024: 3.3358741553569075e-07
Position 1009: 2.9944204331801713e-07
Position 710: 2.785522268184824e-07
Position 180: 1.1285706768337692e-07
Position 238: 6.14689076367302e-08
Position 712: 6.022237698970611e-08
Position 307: 5.243861463512776e-08
Position 458: 5.2385721054329365e-08
Position 377: 1.9114185289513083e-08
Position 313: 9.053931038276394e-09
Position 133: 7.930597973048281e-09
Position 220: 7.475376273707075e-09
Position 372: 7.0699430853323604e-09
Position 335: 4.948023893699309e-09
Position 431: 4.289917488688158e-09
Position 214: 2.1975445479983735e-09
Position 208: 2.0696568498128623e-09
Position 275: 1.3484494066238999e-09
