Gene = S100PBP
Position 4616: 0.007437981010057479
Position 14023: 0.005709465319753587
Position 8130: 0.005558633055280308
Position 8388: 0.004336875860346795
Position 8631: 0.003354288580129048
Position 11277: 0.0032670353425515728
Position 13684: 0.0032668984014272524
Position 12039: 0.003217072415197383
Position 13068: 0.003142683434250375
Position 11310: 0.0030767859398380666
Position 11772: 0.002835438130317412
Position 1274: 0.002190252371592929
Position 11589: 0.002178011692499334
Position 7145: 0.0021242165737484515
Position 15240: 0.0020644268214923137
Position 1569: 0.0020111488248299326
Position 14515: 0.0019957141600813596
Position 12045: 0.0016913738026695026
Position 11945: 0.0013914917669865716
Position 12691: 0.0012777806046714232
Position 1530: 0.0012757675124947367
Position 11119: 0.0010235377232418368
Position 322: 0.0010130564562216195
Position 11625: 0.0009162920333560094
Position 1501: 0.0008736281843412651
Position 3104: 0.000864849078202928
Position 12757: 0.0008169081321356417
Position 3629: 0.0007990940949591711
Position 12910: 0.0007793522010417107
Position 3019: 0.0007659267972965338
Position 4294: 0.0007369373405874673
Position 12786: 0.000731059626124887
Position 12401: 0.0006709526030842718
Position 11884: 0.0005553385609991573
Position 3610: 0.0005104570567971411
Position 12041: 0.00048686790350973284
Position 3676: 0.00042810643008825845
Position 12772: 0.0003216677353140212
Position 5309: 0.0003197189285270544
Position 7705: 0.0002467810726717104
Position 2939: 0.00024256824129969653
Position 1608: 0.0002407758420213778
Position 1430: 0.0002155576379070384
Position 2725: 0.00019453209374914096
Position 5905: 0.00019201023082121221
Position 3703: 0.0001898379708236472
Position 939: 0.0001747140134195776
Position 13201: 0.0001300469617773667
Position 1315: 0.0001018777492843872
Position 4219: 8.361570700337523e-05
Position 1082: 6.141998370402885e-05
Position 6252: 5.794789182175268e-05
Position 2439: 5.502531602756674e-05
Position 6306: 3.9744416293799255e-05
Position 3749: 3.6144393882947266e-05
Position 7141: 2.8717357413663925e-05
Position 790: 2.411607449415891e-05
Position 1575: 1.6691834961796243e-05
Position 5374: 1.5201574474571097e-05
Position 903: 1.4478706367323409e-05
Position 1671: 1.4335099636705947e-05
Position 844: 1.064856749301912e-05
Position 4922: 9.47675379385487e-06
Position 970: 7.84010447502164e-06
Position 822: 7.827652770484696e-06
Position 3259: 7.624975764147699e-06
Position 443: 1.861250549650641e-06
Position 1532: 1.1112380761293386e-08
