Gene = DARS2
Position 5028: 0.010625164764369047
Position 33261: 0.010501308519106545
Position 13696: 0.00913959318487958
Position 2074: 0.008718153462318736
Position 16334: 0.00822463429321971
Position 1868: 0.007711610541705638
Position 1229: 0.007003971131919885
Position 3784: 0.006862206210274532
Position 13316: 0.006333151614068292
Position 4245: 0.005739039532786643
Position 1864: 0.00569186083864047
Position 32469: 0.005674237286263506
Position 565: 0.005525431060539297
Position 5925: 0.005304380824231775
Position 15374: 0.005251448873280834
Position 4748: 0.005199179131061856
Position 9777: 0.004849915297781043
Position 14888: 0.0038417122461147923
Position 3367: 0.0032120055345879867
Position 32456: 0.003040621959519341
Position 256: 0.0030308865762907235
Position 15065: 0.003021285145776438
Position 3407: 0.002760163785994984
Position 14257: 0.00273812553317049
Position 9813: 0.0027357144059152656
Position 6797: 0.0026840091579698145
Position 749: 0.0026450151804027844
Position 525: 0.002618722116361674
Position 29501: 0.0026112686597407737
Position 14327: 0.0024931899427639253
Position 30625: 0.002485689667355466
Position 5687: 0.002304110648897102
Position 20315: 0.002292565796459986
Position 683: 0.001984389051660124
Position 3559: 0.0019179820575940124
Position 3546: 0.001857638417919358
Position 1471: 0.00184633475354843
Position 13456: 0.0016730776620346769
Position 12926: 0.0015847588266713645
Position 8932: 0.0015026610578741093
Position 3890: 0.0014311062921074124
Position 3308: 0.0014232453877555463
Position 14277: 0.0014231006290854405
Position 8814: 0.0013223166931859006
Position 3057: 0.0012876648217155513
Position 3876: 0.0012303932689163868
Position 32553: 0.0011697054641676558
Position 9875: 0.0011261069780175775
Position 20895: 0.0010983901975108624
Position 6104: 0.0010892869175686954
Position 2433: 0.0010791628388262947
Position 1957: 0.0010766607107644387
Position 13603: 0.001068493106406649
Position 3572: 0.0009864575918632698
Position 5955: 0.0009563137104315519
Position 5000: 0.0009322570338727507
Position 2685: 0.0007130772141819263
Position 6244: 0.0006986591742666234
Position 4937: 0.0006907721659835091
Position 1769: 0.0006748629392566354
Position 5979: 0.0006334000948753369
Position 3177: 0.0006238903019325628
Position 4790: 0.0006122479209107676
Position 158: 0.0006107817704878916
Position 2005: 0.0005929857185862962
Position 1010: 0.0005597107055756035
Position 6163: 0.0005539429299499573
Position 821: 0.0005144918724880258
Position 1152: 0.00048349616439312296
Position 1807: 0.000468948029596312
Position 3340: 0.00046173747798250323
Position 773: 0.000394962760618305
Position 2364: 0.00038121376079677696
Position 12952: 0.00037898253009827516
Position 189: 0.0003747607238205706
Position 1243: 0.00032416690209254874
Position 2495: 0.00031606288968588457
Position 6057: 0.0003142747938265374
Position 2840: 0.00031403182092273153
Position 1289: 0.00030296219120893556
Position 1361: 0.0002744613615963579
Position 21023: 0.00026293705217142433
Position 3111: 0.0002609968371399836
Position 986: 0.00024612574422304856
Position 3054: 0.0002448225074964438
Position 753: 0.00023637334311749346
Position 29543: 0.00022327098391071735
Position 640: 0.00022010159610683728
Position 6020: 0.0001984099696422071
Position 2498: 0.00019152801264856338
Position 6177: 0.00018369888436889798
Position 9761: 0.00018304340006562828
Position 24234: 0.0001754287464338351
Position 23062: 0.00017485896445551704
Position 24675: 0.0001731795437787069
Position 22831: 0.00017313071766719105
Position 782: 0.00015918473145975085
Position 4880: 0.00015854549319670056
Position 1748: 0.00015540426270099878
Position 831: 0.00013414166407646485
Position 2524: 0.00012515295169158132
Position 4242: 0.00010663911954188151
Position 12982: 9.75493153831312e-05
Position 20973: 9.502761445130319e-05
Position 3157: 8.06788545722588e-05
Position 1339: 8.059609195179804e-05
Position 3182: 7.834279908892569e-05
Position 3022: 5.838632895637254e-05
Position 23082: 5.570463258862032e-05
Position 17418: 4.8945306320547174e-05
Position 785: 4.547571153060086e-05
Position 16582: 4.409439366635097e-05
Position 3210: 4.314768242603063e-05
Position 2878: 4.183712271628734e-05
Position 2090: 4.182697817570147e-05
Position 22418: 4.115953359431365e-05
Position 23369: 4.064791733289286e-05
Position 2552: 3.89143300111625e-05
Position 275: 3.8837523631878445e-05
Position 1084: 3.656423075904653e-05
Position 17393: 3.17638004494586e-05
Position 13968: 3.0586671933049926e-05
Position 17629: 2.922540630397624e-05
Position 173: 2.5045864820401223e-05
Position 19384: 2.480184939142679e-05
Position 24325: 1.7229952285651228e-05
Position 13999: 1.653842588052573e-05
Position 19791: 1.2582682871334056e-05
Position 18186: 1.0185717364382186e-05
Position 1624: 9.967578905196945e-06
Position 16623: 8.628052483031023e-06
Position 20949: 8.268148611597296e-06
Position 18568: 6.860974458923475e-06
Position 17816: 6.4025500999768635e-06
Position 595: 4.499043047958191e-06
Position 529: 4.410303372740902e-06
Position 1047: 4.202751774706126e-06
Position 16973: 3.0700045108258384e-06
Position 18743: 2.689309956008731e-06
Position 3928: 2.549062231805641e-06
Position 16553: 1.1075006174999627e-06
Position 2539: 8.123787825981092e-07
Position 2653: 7.91817340794254e-07
Position 2331: 5.412622054832353e-07
Position 4163: 4.0228127580494594e-07
Position 2464: 3.953228529426971e-07
Position 5941: 3.4811020871703284e-07
Position 2275: 2.3011945714989078e-07
Position 222: 2.299339112822923e-07
Position 614: 1.0045654181093026e-07
Position 467: 7.915959497369141e-08
Position 272: 7.789897389298672e-08
Position 537: 5.2079077457187516e-08
Position 424: 4.867026229597194e-08
Position 345: 4.005053568688175e-08
Position 333: 2.3730821849057106e-08
Position 167: 3.4087762990102167e-09
Position 362: 1.3272337140078466e-09
Position 489: 2.180326801972054e-10
Position 354: 2.0304684644520175e-10
Position 495: 1.9394790689860187e-10
Position 342: 1.7525348807440214e-10
Position 470: 1.3250659718120176e-10
Position 359: 6.503842946603088e-11
Position 284: 4.688331381553414e-11
Position 93: 3.5384968193192213e-12
