Gene = HDAC11
Position 24711: 0.005507978738761817
Position 25091: 0.005467463539143887
Position 2162: 0.005308314180124389
Position 2327: 0.005255891041049627
Position 24354: 0.0052319543125758485
Position 211: 0.005222061309523362
Position 25101: 0.00507529974424506
Position 231: 0.00506745987669939
Position 23187: 0.005065941068657599
Position 302: 0.004908063666473584
Position 1547: 0.004754795376696133
Position 19661: 0.00453018616698377
Position 22265: 0.004491993754277509
Position 749: 0.004312523599706548
Position 440: 0.003193005827950028
Position 1716: 0.003181734759277248
Position 25786: 0.003092213162486391
Position 609: 0.00307709437628782
Position 21565: 0.0030382978960501504
Position 18820: 0.002912395510275987
Position 25112: 0.0028292395728283346
Position 545: 0.002795335928504453
Position 25025: 0.0027183073734859675
Position 19806: 0.0024840924713529946
Position 18572: 0.0024546745208773937
Position 1239: 0.0022513801779078945
Position 2279: 0.002145713087831252
Position 3084: 0.0018865889265388958
Position 1211: 0.0018649432390762004
Position 530: 0.0018315221907288751
Position 835: 0.0017305765569079938
Position 309: 0.0017095365361112591
Position 23650: 0.001593163923568291
Position 20646: 0.0015577315934741098
Position 20472: 0.0015489102426228967
Position 448: 0.001503253130554083
Position 2170: 0.0012711109149783045
Position 21110: 0.001181012772426617
Position 21911: 0.001034844774397249
Position 26069: 0.0010172735320475958
Position 23611: 0.0010122788358755542
Position 22937: 0.0009152091950900679
Position 23571: 0.0008676940281492975
Position 23991: 0.000732637395586428
Position 979: 0.0006202200698811238
Position 18482: 0.00059613171404112
Position 1784: 0.0005835384779800559
Position 5044: 0.0005546309844420842
Position 576: 0.0005543691026061205
Position 7140: 0.0004612021767811535
Position 4974: 0.0004461035177077228
Position 1456: 0.0003938390147679345
Position 430: 0.000375013882072608
Position 1957: 0.00037031310046455724
Position 1446: 0.0003513384621958194
Position 741: 0.00034712747771817657
Position 24772: 0.0003446053571541226
Position 24036: 0.0003369307131991692
Position 22203: 0.00031672164672799815
Position 2044: 0.00030950628164979314
Position 2051: 0.0002857041448381509
Position 3475: 0.00027195781054951506
Position 1077: 0.0002680271508717347
Position 24138: 0.0002677109007729336
Position 866: 0.0002533123207845885
Position 22385: 0.0002498982027171326
Position 2489: 0.00023133959067356507
Position 3236: 0.00022573749642509927
Position 142: 0.0002141837980581831
Position 1929: 0.00019212222187764576
Position 816: 0.00019005962156668686
Position 5257: 0.00015279327733631648
Position 5075: 0.00011278761751977823
Position 4507: 0.00011085441057730988
Position 3920: 0.00010138385239476571
Position 1766: 8.879367445701087e-05
Position 22058: 8.84766850157232e-05
Position 909: 7.194220778182007e-05
Position 547: 5.8935894605207734e-05
Position 24039: 5.586463225144515e-05
Position 976: 5.156248978166011e-05
Position 943: 5.090757704017912e-05
Position 957: 4.318519413475756e-05
Position 98: 2.77849603877026e-05
Position 23946: 2.213474606713926e-05
Position 22847: 1.937586674809443e-05
Position 1054: 1.6005270129648715e-05
Position 22756: 1.2869982101303504e-05
Position 6994: 1.1830170706939505e-05
Position 4931: 4.330038806011169e-06
Position 455: 3.254246607912109e-06
Position 23421: 2.6932446360153953e-06
Position 22760: 2.5644469152939636e-06
Position 189: 2.406693316064896e-06
Position 4079: 2.400590207822158e-06
Position 3762: 2.0534342772729105e-06
Position 4705: 1.807487876319664e-06
Position 225: 1.313612871756428e-06
Position 3409: 1.0521141582009429e-06
Position 24431: 6.250716666000484e-07
Position 25038: 4.6439159803806234e-07
Position 4734: 2.700441194400932e-07
Position 614: 2.2051895108125825e-07
Position 100: 3.245942613533328e-08
Position 723: 2.2288670918535742e-08
Position 3364: 1.1173670422988938e-08
Position 26: 9.804305476953606e-09
Position 329: 9.225070114508716e-09
Position 379: 8.296793987086037e-09
Position 3574: 7.340485716998219e-09
Position 3261: 6.076127557927844e-09
Position 24: 3.520806439100242e-09
Position 23335: 3.1800072380748097e-09
Position 3367: 2.018955005155246e-09
Position 331: 8.132366143827908e-10
Position 522: 2.0534293928145502e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22718: 0.9914194940643505
Position 3298: 0.9874945914126588
Position 20547: 0.9860028929688693
Position 16570: 0.9842518523828149
Position 1080: 0.9572325817796438
Position 23928: 0.9525016699303847
Position 24302: 0.9422556960680041
Position 25884: 0.7123997023317794
Position 21674: 0.6780453706994435
Position 24984: 0.5708731856170174
Position 18347: 0.547575667445751
Position 15603: 0.5343032377458334
Position 13243: 0.4192293528719146
Position 13679: 0.2548693244249172
Position 1330: 0.22446699607438828
Position 18244: 0.21474411276013794
Position 18223: 0.15631322019779495
Position 21705: 0.153325741286066
Position 22553: 0.11839411745553823
Position 806: 0.09821208185442427
Position 22957: 0.0957403390222896
Position 19660: 0.09205792821301222
Position 879: 0.08551817752212217
Position 20133: 0.07432397278210197
Position 25663: 0.06440821451083265
Position 21020: 0.06108347061286876
Position 24479: 0.05723813500268851
Position 1898: 0.05060367465565546
Position 24510: 0.04869659734379976
Position 21490: 0.04587195936224497
Position 25625: 0.04307901544973934
Position 19619: 0.04192566980175934
Position 18102: 0.03436234807190181
Position 25634: 0.03248742389017297
Position 13487: 0.03149882904388259
Position 1390: 0.030549784803930294
Position 7286: 0.03005784951517031
Position 19531: 0.02855872427406249
Position 25177: 0.024997236034647017
Position 21934: 0.022372122345891084
Position 20189: 0.02114213157204187
Position 21464: 0.02050583912183405
Position 1105: 0.0184790527025989
Position 20820: 0.018244879640298178
Position 1598: 0.016294928847175618
Position 21630: 0.015493542534306862
Position 20113: 0.014664888807054017
Position 1336: 0.013272069201725491
Position 22490: 0.012884599440976818
Position 23866: 0.010932489763741783
Position 23151: 0.009943924258295093
Position 22581: 0.008682838576250414
Position 25831: 0.008581082797058588
Position 3301: 0.007927444816682259
Position 23930: 0.007113664795836042
Position 20766: 0.006846675723954015
Position 20920: 0.006778650925113126
Position 23370: 0.006776001353065299
Position 19898: 0.00655690382190428
Position 1423: 0.006537371089199312
Position 25322: 0.005923884415856597
Position 720: 0.005816594924346622
Position 2155: 0.005506972037984893
Position 699: 0.005286727341907899
Position 18123: 0.00470185464318019
Position 3320: 0.00454958396659492
Position 16435: 0.004439894473359993
Position 24917: 0.004425407802545913
Position 20717: 0.0044131324652668955
Position 1306: 0.004372854919155079
Position 21403: 0.004333728895272636
Position 22133: 0.0042793510978594565
Position 23795: 0.004233746653237886
Position 21044: 0.0039751759166922005
Position 23513: 0.0037057301954518777
Position 1096: 0.0033504373195773264
Position 13455: 0.0032015397822807196
Position 19622: 0.0031183568712788217
Position 608: 0.0031056659280364117
Position 24054: 0.002709651839576115
Position 2227: 0.002668539885186872
Position 388: 0.002585861659303815
Position 20978: 0.0025202641542377505
Position 23771: 0.002487889608290136
Position 338: 0.002432929838825589
Position 6993: 0.0024113747038447494
Position 1115: 0.002356129425891275
Position 22893: 0.0022971895516066152
Position 746: 0.001938803354645189
Position 7069: 0.0018967132406026625
Position 2103: 0.0018930287640102205
Position 23906: 0.001891110685182659
Position 3016: 0.001890653807821581
Position 684: 0.0018750093109724086
Position 356: 0.0018350473934823674
Position 22679: 0.0018296948825459757
Position 24986: 0.0016010072806808438
Position 18695: 0.00145764651198863
Position 18719: 0.0014547489982873554
Position 469: 0.0013276840639150883
Position 21471: 0.0013097997703842756
Position 1051: 0.0012527356821697376
Position 24565: 0.001252322649352536
Position 20770: 0.0012485133603061802
Position 4892: 0.0011797228786670068
Position 20823: 0.0010313763341309868
Position 26165: 0.0010172735320475958
Position 281: 0.0009379464207890931
Position 26035: 0.0009328837717667176
Position 1619: 0.0009083131985085437
Position 1992: 0.0007421824732802276
Position 650: 0.0007308774886187375
Position 23118: 0.0006968653688143872
Position 25021: 0.0006951492255555375
Position 24874: 0.0006814052350006191
Position 24020: 0.0006435480321869456
Position 20864: 0.0005886687376703507
Position 1651: 0.0005350531390153721
Position 23285: 0.0005322692953572206
Position 23717: 0.0005107309812537009
Position 21737: 0.0004911334088027415
Position 24159: 0.0004405152899717208
Position 1733: 0.00043644154492503763
Position 20572: 0.000432562491911058
Position 23701: 0.000422467132126545
Position 22102: 0.0004155506246799263
Position 23990: 0.00037290869044541414
Position 21939: 0.0003699628313537627
Position 20988: 0.00035868234447936125
Position 21634: 0.00033782868875646894
Position 23334: 0.00032778677839239806
Position 770: 0.0003258710191358862
Position 1456: 0.0002767739803916794
Position 1475: 0.0002754718118136404
Position 1117: 0.00024861326405468427
Position 3132: 0.00023877227701517962
Position 24100: 0.00023123012860233556
Position 23756: 0.0002083805707693777
Position 23253: 0.00019420694444752612
Position 24685: 0.00017418823389563163
Position 1512: 0.00015177918648433516
Position 1473: 0.00014654058067489423
Position 2206: 0.00013808052050874608
Position 23496: 0.00013763740097450737
Position 24156: 0.00013424488647444116
Position 23465: 0.00012609627454944925
Position 21048: 0.00011979593358446282
Position 23047: 0.00011964950296597229
Position 848: 0.00011385347732458865
Position 920: 9.415518995740589e-05
Position 24189: 9.236570261428576e-05
Position 361: 8.827775898296229e-05
Position 4271: 8.760997286408527e-05
Position 20740: 8.754584286696802e-05
Position 3639: 7.602873159253227e-05
Position 427: 7.591738747441835e-05
Position 21838: 7.481257893623692e-05
Position 23835: 7.198461667117474e-05
Position 658: 6.462268685542531e-05
Position 5037: 6.0170208050400436e-05
Position 969: 5.9680767169288157e-05
Position 24314: 5.500824558137412e-05
Position 634: 5.468322080638886e-05
Position 543: 3.803362545291239e-05
Position 1041: 2.844880279513272e-05
Position 21963: 2.255555669113239e-05
Position 3837: 2.1610608382297666e-05
Position 774: 2.126376088605505e-05
Position 672: 2.0157718922121392e-05
Position 4817: 1.8606382028317652e-05
Position 705: 1.7037495068806154e-05
Position 499: 1.6896374271098755e-05
Position 4406: 1.685020707261383e-05
Position 5190: 1.2145967066186512e-05
Position 503: 1.1567898985866619e-05
Position 20787: 1.1092408749597908e-05
Position 6923: 1.046020713879376e-05
Position 1177: 1.0291120274671479e-05
Position 748: 1.0238622975024905e-05
Position 23657: 9.254225360282703e-06
Position 1174: 8.945623314637103e-06
Position 1312: 8.731268409794965e-06
Position 22609: 8.420407744718603e-06
Position 1004: 7.99054169845276e-06
Position 22797: 7.970941322236196e-06
Position 313: 7.795367688548273e-06
Position 4198: 6.394230640610647e-06
Position 24243: 5.159383488342211e-06
Position 3260: 4.891844863297593e-06
Position 20313: 4.132174533511234e-06
Position 976: 3.7090834743359313e-06
Position 3527: 3.3035639014680067e-06
Position 3819: 3.118207100082595e-06
Position 1009: 2.945497200185721e-06
Position 21909: 2.5139848960241293e-06
Position 24378: 2.2683875790298394e-06
Position 1903: 2.1139590983980895e-06
Position 4621: 1.810099328700924e-06
Position 24866: 1.6085274488504014e-06
Position 1628: 1.453783707638664e-06
Position 3980: 1.3865582122211144e-06
Position 6957: 1.3699635681457462e-06
Position 1969: 1.2477535593153905e-06
Position 1854: 1.1211947788290766e-06
Position 24279: 1.029510619100094e-06
Position 22902: 8.274609952812604e-07
Position 18062: 7.962175561221877e-07
Position 293: 5.603257798885369e-07
Position 924: 5.210620086012299e-07
Position 3983: 3.937087100296206e-07
Position 21768: 3.884893128069646e-07
Position 23169: 3.7702214048524607e-07
Position 24196: 3.725199861510939e-07
Position 247: 3.0903008604614953e-07
Position 306: 3.0828699649354357e-07
Position 18041: 2.963020574887e-07
Position 4577: 2.6743266705883437e-07
Position 2059: 2.1683493199003446e-07
Position 3110: 1.1725499139459494e-07
Position 23000: 8.889518952907539e-08
Position 286: 2.5814837428971886e-08
Position 22338: 1.1319264183378726e-08
Position 3054: 1.025507333500601e-08
Position 1481: 8.591532320068103e-09
Position 3161: 7.031211809285481e-09
Position 22439: 6.670607921031745e-09
Position 3158: 4.727528148556353e-09
Position 557: 3.786337232584371e-10
Position 253: 3.2607959980856745e-10
Position 580: 2.7439392710810007e-10
Position 566: 2.2106925995294232e-10
Position 222: 2.897281458200723e-11
Position 563: 2.2642877992612643e-11
