Gene = ERCC8
Position 3679: 0.001463224622570148
Position 2026: 0.00144325782571227
Position 1475: 0.001339514305441211
Position 434: 0.0009406620129977336
Position 2527: 0.0008305992855787312
Position 2610: 0.0007530982488265028
Position 2791: 0.0007175240553417958
Position 2685: 0.0007141065890558493
Position 3392: 0.0006066959299482792
Position 17563: 0.0005294286907522474
Position 17297: 0.0005086442278288808
Position 1562: 0.0004639044269173577
Position 522: 0.0004537031666635075
Position 21808: 0.000440336638222189
Position 16640: 0.00041169368111745603
Position 3634: 0.000402906437887953
Position 531: 0.0003739030378202328
Position 524: 0.00035605282313354124
Position 504: 0.0003418106256758035
Position 388: 0.0003368403213009836
Position 508: 0.00032812130604713925
Position 2663: 0.0003025512697142799
Position 23762: 0.0002858399403415018
Position 22040: 0.00028103464631768063
Position 16305: 0.0002572722078133845
Position 18066: 0.00021037124919964944
Position 852: 0.00010093032516413032
Position 19639: 9.761646905921883e-05
Position 3274: 8.363161003759946e-05
Position 16696: 5.73874043546875e-05
Position 797: 5.711879798731336e-05
Position 1408: 3.9406464203417684e-05
Position 646: 3.866334947784515e-05
Position 17684: 3.43167084890042e-05
Position 1807: 3.1649184339661965e-05
Position 1787: 2.619540992868398e-05
Position 17119: 2.53944903238069e-05
Position 861: 2.2533794005415124e-05
Position 518: 1.987385714775585e-05
Position 1180: 1.8067938091885142e-05
Position 563: 1.6658130840918082e-05
Position 922: 1.5830521931426575e-05
Position 648: 1.4934386268645107e-05
Position 297: 1.41537699972167e-05
Position 265: 1.3364750998949038e-05
Position 773: 1.2872557014758233e-05
Position 368: 1.0460256239138702e-05
Position 701: 1.0285004404167683e-05
Position 17333: 9.789926706618792e-06
Position 3198: 8.572787502388363e-06
Position 1640: 8.503339654138882e-06
Position 16268: 7.823171803974684e-06
Position 581: 6.345671268745868e-06
Position 549: 6.13344051185193e-06
Position 846: 4.667584961800197e-06
Position 1482: 4.205829050837137e-06
Position 554: 3.889856653948345e-06
Position 606: 3.647477754089258e-06
Position 3170: 3.3778791031770278e-06
Position 1705: 2.8710676475259973e-06
Position 9986: 2.465509588054507e-06
Position 603: 2.445056693514746e-06
Position 775: 1.8837368768025783e-06
Position 771: 1.7817831651232112e-06
Position 12373: 1.4287827628581508e-06
Position 7727: 1.1794204725370028e-06
Position 2093: 1.142249630885929e-06
Position 2200: 9.897299490788494e-07
Position 2668: 9.327647088684301e-07
Position 7575: 9.040192483684683e-07
Position 7759: 8.382765136461843e-07
Position 8222: 5.75043865426846e-07
Position 1949: 1.8760204424919015e-07
Position 7578: 1.535574403699183e-07
Position 4158: 1.4767036635345536e-07
Position 3902: 1.2009646202915945e-07
Position 643: 1.0137761440361907e-07
Position 536: 7.537120167009959e-08
Position 1269: 4.22816115645162e-08
Position 810: 4.096992136639112e-08
Position 876: 3.877822979927338e-08
Position 595: 2.7280446872252708e-08
Position 3928: 2.2804557289427422e-08
Position 943: 1.8276736225924083e-08
Position 2964: 1.7090040363249724e-08
Position 817: 1.681017980508305e-08
Position 597: 1.3949998869780467e-08
Position 2433: 1.2472193509974701e-08
Position 617: 1.060040293504432e-08
Position 785: 7.293234030583147e-10
Position 821: 6.561248849733782e-10
Position 626: 1.981403202096899e-13
Position 1336: 2.1819991834443766e-14
