Gene = STK31
Position 9862: 0.001299624152247058
Position 3498: 0.001289530998117484
Position 1522: 0.001276356906142009
Position 243: 0.00127082782313208
Position 1009: 0.0011796268608869247
Position 6353: 0.0011701881470989114
Position 273: 0.0011373277256462428
Position 2772: 0.001136282336923719
Position 9617: 0.0010247927822499962
Position 3104: 0.001012294928286157
Position 6549: 0.0009252201122031937
Position 1434: 0.000878265534023543
Position 2966: 0.000845632027097276
Position 5157: 0.0008031858637553663
Position 144: 0.0007044717734506854
Position 2667: 0.0005851671255850732
Position 486: 0.0005672501932766818
Position 12445: 0.0005533810214183407
Position 12498: 0.0004928211411790727
Position 11864: 0.00046997989621188734
Position 1440: 0.00044442530654312083
Position 954: 0.0004415523728033743
Position 12131: 0.00042004312121468325
Position 11822: 0.0004191423746396269
Position 796: 0.0003787733529364257
Position 11599: 0.0003745859120038236
Position 1585: 0.000370771650763724
Position 3369: 0.00034756979687755693
Position 11636: 0.0003469300014194626
Position 1875: 0.000323731217466013
Position 320: 0.00030231824559352115
Position 6279: 0.0002812886033597246
Position 2256: 0.00026957440196852023
Position 5610: 0.00025718944293272
Position 1639: 0.00024509974216328344
Position 197: 0.00024161839718266618
Position 7472: 0.0002400973808710419
Position 4663: 0.00022766612830393617
Position 1870: 0.00022667201512686027
Position 4780: 0.0002086597066763993
Position 971: 0.00018436064543992197
Position 6960: 0.000170906561694731
Position 5719: 0.00015141143718250252
Position 3129: 0.00015062822185215775
Position 3059: 0.00014772716590562924
Position 2670: 0.00014062887674422362
Position 1032: 0.00013837974093352493
Position 9436: 0.0001311204765616924
Position 2392: 0.00012888358403078914
Position 1452: 0.0001223478253296365
Position 5496: 0.00012119688289423301
Position 5735: 0.00010890019654802489
Position 3154: 0.00010588009321946671
Position 9021: 0.00010410043543726166
Position 2478: 0.00010403375703013756
Position 1494: 0.00010270274915287842
Position 1679: 0.00010215322588290283
Position 860: 9.706371017493148e-05
Position 5901: 9.452921750845075e-05
Position 959: 8.626287001616207e-05
Position 1960: 8.51998955181075e-05
Position 411: 7.635221610177972e-05
Position 8527: 7.609317662875373e-05
Position 4306: 7.357502871345844e-05
Position 329: 6.586082208730456e-05
Position 1040: 6.562228619627108e-05
Position 753: 6.297827837437369e-05
Position 984: 6.18035339620811e-05
Position 2937: 6.082496503461957e-05
Position 793: 4.8974069632276334e-05
Position 1401: 4.241874163260159e-05
Position 2119: 4.152692198255841e-05
Position 1655: 3.6154597896457895e-05
Position 311: 3.162094249057627e-05
Position 6656: 3.1360571386546704e-05
Position 4684: 3.0206305731112564e-05
Position 3551: 2.960692528725559e-05
Position 533: 2.7349089294334512e-05
Position 761: 2.6589742650499554e-05
Position 4536: 2.526300844906041e-05
Position 1618: 2.1136868897327002e-05
Position 162: 2.1024011094706938e-05
Position 2072: 1.4501263413844508e-05
Position 350: 1.4410541895928067e-05
Position 704: 1.4261688214629424e-05
Position 572: 1.3533103670255527e-05
Position 213: 1.2897560466502536e-05
Position 732: 1.2565976433414303e-05
Position 1034: 1.159025907712101e-05
Position 937: 1.0524646327016592e-05
Position 2166: 8.497943336426695e-06
Position 910: 7.99398251809136e-06
Position 744: 6.604934831254026e-06
Position 2266: 5.132581427478423e-06
Position 6019: 5.005166117964239e-06
Position 2011: 4.82614414693147e-06
Position 3012: 3.7033251540764936e-06
Position 2634: 2.5896532555174566e-06
Position 2464: 2.153790246091601e-06
Position 2374: 1.6061036138182908e-06
Position 2921: 1.4853536863805697e-06
Position 337: 1.1394668058575015e-06
Position 1978: 8.633464345047214e-07
Position 369: 7.530389018024624e-07
Position 1056: 7.280108830007414e-07
Position 2594: 5.670561200987508e-07
Position 2440: 1.1516347639976776e-07
Position 146: 5.020846532740681e-08
Position 641: 1.6563728271967666e-08
Position 817: 1.4934992172883155e-08
Position 935: 1.1785371024895304e-08
Position 939: 9.981380868185842e-09
Position 765: 9.30458658131384e-09
Position 173: 8.555280223223762e-09
Position 168: 8.208681896445534e-09
Position 179: 3.415762243480707e-09
Position 357: 3.2619320148414912e-09
Position 602: 2.948752136446237e-09
Position 262: 2.2947288530411184e-09
Position 176: 2.122412077063355e-09
Position 130: 3.6995710748725234e-10
Position 488: 2.7089336914274026e-10
Position 644: 1.9445579079103606e-10
Position 490: 1.4045216196016488e-10
Position 623: 1.974231834642551e-11
Position 103: 5.98154037084036e-12
Position 112: 1.5935795585943372e-13
Position 117: 3.8374728289441654e-14
