Gene = RABL3
Position 1238: 1.8870308382676926e-06
Position 3103: 1.771172567320495e-06
Position 1300: 1.5830043795830945e-06
Position 1029: 1.567261247250802e-06
Position 835: 1.513847839864893e-06
Position 203: 1.2605924770063504e-06
Position 1151: 1.2246890489941325e-06
Position 1370: 9.074797774837928e-07
Position 1638: 6.822196439582581e-07
Position 704: 5.939703293511313e-07
Position 1554: 4.961757719337743e-07
Position 2105: 3.287674822800966e-07
Position 679: 2.5459698055934617e-07
Position 1519: 1.9603721022727682e-07
Position 2466: 1.7031563209473715e-09
Position 451: 1.4955715574983462e-10
Position 324: 1.2411440520104098e-10
Position 768: 9.059613450625868e-11
Position 580: 6.972512030225933e-11
Position 427: 4.590317662570061e-11
