Gene = P3H1
Position 1244: 0.009783648485656906
Position 121: 0.009477922127027937
Position 13843: 0.009079358626314406
Position 9868: 0.008226547431303652
Position 12974: 0.008075404767783767
Position 10092: 0.0075679813923801445
Position 18846: 0.007520191143998403
Position 8064: 0.007261368885107597
Position 16623: 0.0070561514127897166
Position 11516: 0.006264771855564975
Position 948: 0.006263441431036255
Position 15611: 0.0061246305614817646
Position 1723: 0.004963141197302748
Position 18839: 0.004431854569111903
Position 15527: 0.004134329398825625
Position 10320: 0.003690204252685209
Position 16573: 0.0034502892447134835
Position 13598: 0.0032797575864744206
Position 9328: 0.0029155988798014176
Position 1566: 0.0027421050048630716
Position 548: 0.0026383606810348663
Position 16005: 0.0020962321501332075
Position 1138: 0.002030453423709039
Position 739: 0.0019885510585597294
Position 5398: 0.0019775324589754455
Position 9371: 0.0019551534581312264
Position 8462: 0.001896002363394301
Position 891: 0.0018291673035095992
Position 19525: 0.0016535552401304868
Position 15099: 0.0016295245010770132
Position 9166: 0.001595997872094404
Position 15553: 0.0015830559131803038
Position 853: 0.0015539498177895657
Position 39: 0.0014458144655633924
Position 993: 0.0012778366339978508
Position 19073: 0.0012534862891726225
Position 13023: 0.0012417826043589837
Position 14557: 0.0012273274450004309
Position 18854: 0.0012201181204945727
Position 995: 0.001136864913255298
Position 14954: 0.001117114265258611
Position 9971: 0.0009920576229518862
Position 9036: 0.0009512342935332164
Position 19965: 0.0009283010035001043
Position 8263: 0.0009016908207787186
Position 2528: 0.0008790231225850702
Position 19784: 0.0008636674381339864
Position 8630: 0.0008326168659813383
Position 991: 0.0008271465970351752
Position 2230: 0.0006607160495776795
Position 20350: 0.0006490875469932943
Position 126: 0.0005893547703166983
Position 6428: 0.0005211900352831508
Position 19410: 0.0004597346120356485
Position 6686: 0.00043681231673657736
Position 1627: 0.0004188962085657272
Position 19792: 0.00041381264712100056
Position 8103: 0.00041321497502915325
Position 9841: 0.00041116292548604936
Position 10085: 0.00037447686528489755
Position 9798: 0.00035660938277068703
Position 4918: 0.00035250292220508165
Position 19162: 0.0003454887947190328
Position 953: 0.000342324221955051
Position 8054: 0.00033562388171977505
Position 303: 0.0003345177069346774
Position 16816: 0.00030187582440828573
Position 1132: 0.0002974753802243614
Position 4977: 0.0002796351819982741
Position 29: 0.00023687531132392408
Position 18828: 0.0002303143801321938
Position 19109: 0.0002254895180462006
Position 19082: 0.00022025601869881246
Position 11827: 0.00020927125048501326
Position 864: 0.0001963521427628249
Position 9918: 0.0001822115503033109
Position 4656: 0.00016997522146404304
Position 5566: 0.0001695696608753475
Position 8316: 0.00015606163743920684
Position 1982: 0.00015580926949885983
Position 605: 0.00015053887311680043
Position 324: 0.00013316731457171788
Position 2056: 0.00012692997525969347
Position 607: 0.00012132419010019206
Position 19339: 0.00012059326798555507
Position 4649: 0.0001204525380949879
Position 8155: 0.00011689647978915303
Position 9306: 9.820833453466307e-05
Position 1037: 9.190759050322641e-05
Position 19: 8.434336889455729e-05
Position 9899: 8.395536010435696e-05
Position 8513: 8.309853170603294e-05
Position 9832: 8.119514261237433e-05
Position 285: 7.051456041510241e-05
Position 2861: 6.738833673210825e-05
Position 18141: 6.684483957522962e-05
Position 11553: 6.512110976838246e-05
Position 20037: 6.040072080570497e-05
Position 9826: 5.278650161317576e-05
Position 11893: 5.085884384674598e-05
Position 10078: 5.02599557460806e-05
Position 1530: 4.267879951317475e-05
Position 19817: 4.004278090106791e-05
Position 8305: 3.463661555375501e-05
Position 8635: 3.199352914548499e-05
Position 8616: 3.1614008671348097e-05
Position 9352: 1.8859767781526372e-05
Position 9319: 1.8716555491387997e-05
Position 19305: 5.625593158917294e-06
Position 66: 3.8613572452406546e-06
Position 211: 3.4559424868215923e-06
Position 19617: 2.728706238236747e-06
Position 9301: 1.8581109868291331e-06
Position 214: 1.7948158998944637e-06
Position 12: 9.81817281291193e-07
Position 34: 7.357515506387085e-07
Position 468: 7.097851341889247e-07
Position 287: 5.829579594270458e-07
Position 820: 3.486846017170034e-07
Position 698: 3.3009274259207074e-07
Position 94: 2.1822275329710502e-07
Position 625: 7.463310367456262e-08
Position 814: 2.5388357702960882e-08
Position 97: 2.3433657162458957e-09
Position 395: 1.6275906781120606e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9966171471742499
Position 8039: 0.9855397747489011
Position 19224: 0.982292228343674
Position 9100: 0.9587326613991037
Position 19610: 0.9353188716188002
Position 14358: 0.9269115946404028
Position 12032: 0.9209311659006689
Position 16686: 0.9075724890051724
Position 18705: 0.8816092636596994
Position 20170: 0.8386868073602725
Position 14653: 0.6006255424607689
Position 4547: 0.5873795941691369
Position 11805: 0.5176010979039724
Position 7632: 0.3953368386710009
Position 10443: 0.39349164095714334
Position 7629: 0.36520754024893715
Position 14587: 0.3067655061882949
Position 10157: 0.18301626351512137
Position 9400: 0.1498553252814707
Position 8630: 0.14374112081897625
Position 13740: 0.12378161561478192
Position 20413: 0.11920896939273262
Position 18909: 0.10821533686984366
Position 19850: 0.1056483191848406
Position 6237: 0.09883512833365272
Position 8518: 0.09390937847359294
Position 17592: 0.09117091917680319
Position 13664: 0.07328714084395242
Position 20440: 0.06737972803349838
Position 9682: 0.06435787578963682
Position 13509: 0.05553973248969796
Position 8573: 0.05226095856883691
Position 7756: 0.04887298086286326
Position 12066: 0.04318189271798769
Position 18608: 0.03765314824899597
Position 7499: 0.03356632859845287
Position 20033: 0.03302090765622229
Position 9710: 0.027363566584371782
Position 19656: 0.027032926752833572
Position 18558: 0.026424180843824738
Position 7699: 0.02590167363582206
Position 20175: 0.024597218559409596
Position 9337: 0.02390082481679163
Position 7812: 0.02037209765521711
Position 9077: 0.020186948363887694
Position 16716: 0.018238584807289876
Position 14613: 0.018225086440703205
Position 12773: 0.018177135524873392
Position 18933: 0.017732203470945063
Position 20461: 0.014946534937126131
Position 17595: 0.013818040829973385
Position 11038: 0.013306986078654676
Position 18457: 0.011899810081657974
Position 15485: 0.011616415242711842
Position 14606: 0.011428593449551468
Position 16488: 0.011357761104654179
Position 18943: 0.009709733923701516
Position 903: 0.009221662522228221
Position 12748: 0.008371449677594739
Position 8444: 0.008184113773894055
Position 8555: 0.007228715093750104
Position 12726: 0.0071110250586440705
Position 20236: 0.006192165048293356
Position 20019: 0.005771837734687867
Position 9494: 0.005404628741164421
Position 8593: 0.005393993646249755
Position 614: 0.00518233951134777
Position 17447: 0.004745000758360211
Position 17638: 0.004672648115424459
Position 8724: 0.004639630047123137
Position 19482: 0.004629587104068168
Position 13680: 0.004542895536042637
Position 13537: 0.00443441740282019
Position 20154: 0.004172522982719049
Position 19127: 0.0041647232281060405
Position 332: 0.0036976408753508945
Position 12957: 0.0036859821172886974
Position 13443: 0.003597079362878873
Position 20572: 0.00358944890239578
Position 14560: 0.0035138431952946077
Position 11695: 0.0035095542673057208
Position 10567: 0.0033250861640456513
Position 12852: 0.003314904547237794
Position 9402: 0.0032896323216368584
Position 10253: 0.0032341559535016004
Position 9117: 0.003062610613688334
Position 18281: 0.0028770516702552613
Position 4779: 0.002847123733709751
Position 1072: 0.0028251067719352067
Position 7451: 0.002675630096288312
Position 19614: 0.002657544598399687
Position 18792: 0.0026282392771329035
Position 20242: 0.0026125532643059535
Position 12557: 0.002512950098520492
Position 8867: 0.0025007552675345187
Position 18315: 0.0024408326460804014
Position 9196: 0.0022822005209624315
Position 1430: 0.002185380651929694
Position 15849: 0.002096232150133209
Position 12069: 0.002073986631699389
Position 20418: 0.002050351461647445
Position 449: 0.0020294314293778774
Position 16572: 0.0020002489898714774
Position 8501: 0.0019182626913550702
Position 8678: 0.0019167978163953671
Position 6104: 0.0019008102361994048
Position 250: 0.0018347514988950396
Position 10003: 0.0018147460895629383
Position 14882: 0.0016881014810409447
Position 4753: 0.0016505926005679174
Position 9368: 0.0016268089869349606
Position 12037: 0.0015295594125216661
Position 8662: 0.0015065621492867604
Position 4940: 0.0014494678998490937
Position 10037: 0.0013956435031244117
Position 12008: 0.0013728453430618905
Position 20104: 0.001372220940097686
Position 10562: 0.0013498636460963513
Position 1554: 0.0013474036523620316
Position 10916: 0.0013282173663474743
Position 14379: 0.0013246382071406453
Position 8262: 0.0013187352893496177
Position 18330: 0.0013079365646147779
Position 8575: 0.0012916181427474406
Position 285: 0.0011917037986778085
Position 11821: 0.001183777663814211
Position 18421: 0.0011596107084256761
Position 14184: 0.0011525822027676211
Position 11824: 0.0011359452400111442
Position 14423: 0.0010545702933555247
Position 19885: 0.0009201102806177795
Position 19744: 0.000880025284576922
Position 20257: 0.0008786787121227816
Position 15037: 0.0008427402398456557
Position 4972: 0.0008416203042449315
Position 20560: 0.0008314825966459418
Position 9470: 0.000801001032069332
Position 1395: 0.0007867287017030495
Position 20260: 0.0007416603689603815
Position 8280: 0.0007365818257937002
Position 1502: 0.0007160239268638353
Position 19428: 0.0007032189227094723
Position 12687: 0.0006992733884962864
Position 19494: 0.0006793137418269166
Position 5144: 0.0006671788257126846
Position 7983: 0.0006572385368661323
Position 8053: 0.000656313179608202
Position 19098: 0.0005918060254309747
Position 19806: 0.0005702200884787148
Position 17355: 0.0005270666357926427
Position 8482: 0.0005262450516273765
Position 5304: 0.0005237869783562012
Position 342: 0.0005016179027335078
Position 698: 0.0004930353325951134
Position 8283: 0.00047580836931519034
Position 8472: 0.0004724064036436836
Position 1328: 0.0004657172824213687
Position 2395: 0.0004645400869293417
Position 8680: 0.00043866911736792336
Position 6545: 0.00043681231673657736
Position 5164: 0.0004210519881119423
Position 2380: 0.0004144830356557286
Position 18247: 0.0004013382101351352
Position 9135: 0.0003920075368096927
Position 10016: 0.00037107507682070155
Position 1616: 0.00036233254327623697
Position 1116: 0.0003618287678104233
Position 9342: 0.00035581594464190967
Position 18823: 0.00032896301577465414
Position 9441: 0.00032564240175363384
Position 1411: 0.0003151454033506868
Position 9473: 0.00030622279391487263
Position 5140: 0.00030337221379648013
Position 1932: 0.0002998785482185346
Position 14741: 0.0002991030044040689
Position 1089: 0.0002943007939851734
Position 680: 0.0002690713831877829
Position 19403: 0.00026291225274210743
Position 19952: 0.00026202680903675914
Position 1656: 0.0002262157894978594
Position 15282: 0.0002251147044407235
Position 711: 0.00021951395995762547
Position 1377: 0.00021716227339599385
Position 15006: 0.00021078175910764708
Position 13469: 0.0002095053199880673
Position 10120: 0.00020646963614583217
Position 14521: 0.00019555162906482337
Position 11387: 0.00019162219824290036
Position 13488: 0.00018665656714471926
Position 8071: 0.00018229885898997231
Position 501: 0.0001773119527121356
Position 930: 0.00017656689393449283
Position 11747: 0.00017163421061748552
Position 5474: 0.00016956966087534759
Position 8951: 0.00016609119870507555
Position 19682: 0.00016163181965534503
Position 16663: 0.00015540287822737815
Position 19867: 0.000153968119073822
Position 656: 0.00015165251755989731
Position 9267: 0.0001492809210584526
Position 12015: 0.0001477660536451065
Position 18981: 0.00014666322410567667
Position 19616: 0.00013363109819998034
Position 8342: 0.00013062587431666005
Position 726: 0.0001266563735394019
Position 8451: 0.00011412042460807938
Position 799: 0.00010964843586083774
Position 1036: 0.0001064814488675782
Position 19465: 9.835716128607637e-05
Position 20211: 9.636135985997988e-05
Position 11699: 9.490705574804782e-05
Position 12736: 8.798390731396006e-05
Position 2215: 8.585321153399116e-05
Position 9165: 8.224107668606154e-05
Position 11158: 7.96689441229171e-05
Position 20239: 7.89403993453072e-05
Position 1976: 7.460777033927632e-05
Position 19368: 6.861615746544481e-05
Position 845: 6.836359541639078e-05
Position 8103: 6.833659007834486e-05
Position 2602: 6.738833673210792e-05
Position 625: 6.598535541333075e-05
Position 5330: 6.214245299813762e-05
Position 1699: 3.6844505008139116e-05
Position 19693: 3.649835337184547e-05
Position 17896: 3.532545780909323e-05
Position 9405: 3.444767296170668e-05
Position 933: 3.439695458295804e-05
Position 19373: 3.338198609018143e-05
Position 17975: 3.151938176613641e-05
Position 454: 3.094654634593239e-05
Position 683: 3.0512943663385706e-05
Position 174: 2.8779019347342325e-05
Position 750: 2.656102047056937e-05
Position 20101: 2.645231713932497e-05
Position 11206: 2.218551905035618e-05
Position 9844: 2.093446194387016e-05
Position 12087: 1.5060364552292235e-05
Position 9454: 1.2906232213210103e-05
Position 12644: 1.0447804141897398e-05
Position 9003: 1.0333693031888332e-05
Position 19353: 8.913881276424136e-06
Position 19700: 7.835535391027828e-06
Position 10340: 7.226231764467776e-06
Position 8068: 6.621269607591858e-06
Position 8821: 6.472717809697776e-06
Position 8968: 5.9984904483268526e-06
Position 19677: 5.73271940928383e-06
Position 4805: 4.900112118801898e-06
Position 19556: 4.7528270880045795e-06
Position 10337: 3.865162152616502e-06
Position 14932: 2.6833128692525045e-06
Position 12629: 2.4098952459750853e-06
Position 15002: 2.3319734721239605e-06
Position 8871: 2.001090419178393e-06
Position 11989: 1.0254876082976716e-06
Position 11958: 9.710803775065903e-07
Position 9486: 6.895162147725544e-07
Position 12784: 5.537965619560053e-07
Position 15569: 4.859263351282867e-07
Position 9713: 1.7556963221487425e-07
Position 644: 1.3823623758967348e-07
Position 944: 1.0051689997284641e-07
Position 732: 8.95530080078657e-08
Position 808: 8.845813998086161e-08
Position 1028: 7.247561758319738e-08
Position 309: 6.12931496362572e-08
Position 605: 5.8539042210900403e-08
Position 374: 4.8961758212527946e-08
Position 743: 4.769150874941746e-08
Position 456: 2.366691166480289e-08
Position 115: 1.83016624943124e-08
Position 184: 1.3528542010703814e-08
Position 462: 1.2275575393497228e-08
Position 120: 1.1392670917538117e-08
Position 664: 9.566605815557723e-09
Position 1074: 8.325141297779224e-09
Position 221: 7.535092485754718e-09
Position 666: 7.489021302043264e-09
Position 574: 6.60452372513039e-09
Position 566: 3.010768978764734e-09
Position 814: 2.217411832237539e-09
Position 516: 2.163140086148612e-09
Position 538: 9.937991345932056e-10
Position 477: 8.249317041769896e-10
Position 136: 1.601276186618509e-10
Position 468: 1.243514030659203e-10
Position 126: 5.1015629456068376e-11
Position 482: 4.2414920142760597e-11
Position 522: 4.280814227823607e-12
Position 132: 1.2721925380957351e-12
