Gene = LVRN
Position 888: 3.1048751361634136e-05
Position 8953: 2.7068914674017814e-05
Position 315: 2.5701819615247173e-05
Position 453: 2.5644554382919515e-05
Position 6167: 2.532446724008269e-05
Position 7870: 2.2734701818995957e-05
Position 9325: 2.186401672556782e-05
Position 5727: 1.7420740066985436e-05
Position 5752: 1.587216238655823e-05
Position 833: 1.494787389693634e-05
Position 6884: 1.4480896504142143e-05
Position 6734: 1.3348722999786422e-05
Position 813: 1.2731659534507783e-05
Position 7808: 1.2684475694357012e-05
Position 1470: 1.178494112634823e-05
Position 7055: 1.1111453354195041e-05
Position 1152: 8.118871952302773e-06
Position 377: 5.903103915097323e-06
Position 594: 4.606910323039782e-06
Position 4878: 4.488861373334917e-06
Position 6120: 3.996892212577801e-06
Position 1592: 3.1817244227418203e-06
Position 6139: 2.9312857195367264e-06
Position 4064: 2.475859281727232e-06
Position 1930: 1.8300317638351501e-06
Position 318: 1.7094256059468784e-06
Position 4673: 1.676425313609799e-06
Position 1551: 1.581680310657449e-06
Position 4538: 1.4250555132050148e-06
Position 1616: 1.1279594135695946e-06
Position 4117: 9.353479322022466e-07
Position 1977: 8.76012436215905e-07
Position 6290: 8.024531520159994e-07
Position 3423: 6.859955192438249e-07
Position 2319: 4.6068315801726543e-07
Position 2587: 4.230829983364619e-07
Position 1862: 3.6369191535342784e-07
Position 1646: 2.626200300606689e-07
Position 2428: 2.6066813772680227e-07
Position 2267: 2.2809654886462673e-07
Position 1129: 1.88797645281837e-07
Position 1775: 1.3756532353833352e-07
Position 2132: 1.2424218083676003e-07
Position 2023: 3.28427863918666e-08
Position 1112: 1.6485538484707984e-08
Position 278: 1.0430530776145847e-08
Position 354: 5.5727997157354844e-09
Position 358: 5.519772364501117e-09
Position 193: 5.957166361136218e-10
Position 264: 5.905490490937138e-10
Position 140: 2.6738927995048377e-10
Position 246: 2.2160929725200479e-10
Position 470: 1.5745314387014295e-10
Position 585: 7.234127476466205e-11
Position 480: 4.4994874040234466e-11
Position 289: 2.5137783140151447e-11
Position 166: 1.1673968312810767e-11
Position 145: 1.0467583416181903e-11
Position 294: 7.199609140891923e-12
Position 158: 4.3773723458193513e-13
