Gene = FAM120AOS
Position 3803: 0.011587906091281411
Position 5126: 0.009578759283331358
Position 3206: 0.008751198013875468
Position 1395: 0.007603361455912493
Position 3004: 0.007393401696217481
Position 2201: 0.006874558789559964
Position 2905: 0.006439099433169851
Position 954: 0.006353495936405809
Position 5176: 0.003820370927141309
Position 1610: 0.0037538561444487887
Position 6714: 0.0037492962210534785
Position 5408: 0.0035402284904871434
Position 1053: 0.003482343029555855
Position 2473: 0.00340634752973528
Position 7005: 0.0029828017225681644
Position 5665: 0.0029651039047535977
Position 3737: 0.0027350120020733105
Position 1538: 0.0021981724093177086
Position 5989: 0.0020515363789354595
Position 3840: 0.0019944303353715744
Position 5645: 0.001948292829131464
Position 5708: 0.0018441442383057385
Position 5648: 0.0014679388438918412
Position 4159: 0.001447445027849722
Position 992: 0.001350396248129695
Position 3026: 0.0012839973463769018
Position 4371: 0.0011063773434017796
Position 2504: 0.0011041361251547743
Position 664: 0.0009251614658267138
Position 1485: 0.00082379073913657
Position 1989: 0.0007353262470269958
Position 3337: 0.0006658078593220892
Position 788: 0.0006587811890441046
Position 1392: 0.0006555140068285211
Position 1425: 0.0006537870037200071
Position 2468: 0.0005349741811575069
Position 1107: 0.0005343057511512532
Position 5152: 0.000528537810662264
Position 1422: 0.00048505651506428873
Position 4703: 0.0004847450240887748
Position 1215: 0.000474625720391487
Position 5902: 0.00047233169032316407
Position 1783: 0.0004471354879710481
Position 881: 0.00043564171841169695
Position 1638: 0.0004278132191327978
Position 2768: 0.00040703309085719113
Position 4295: 0.00039494537031343026
Position 5437: 0.00034593489799704646
Position 2005: 0.00031611770528742176
Position 1379: 0.0003120079311373032
Position 3304: 0.0002546850390418533
Position 642: 0.000253852910234793
Position 644: 0.00023352679048002647
Position 4618: 0.00022769858702833648
Position 1445: 0.00022487650488132088
Position 1251: 0.00019563922232376747
Position 1239: 0.00018149126150133828
Position 3474: 0.0001779337471032252
Position 739: 0.00016756516217992745
Position 2597: 0.00016216061569368343
Position 4549: 0.0001615413074881936
Position 962: 0.00016076306195192449
Position 2863: 0.0001110086799545767
Position 1145: 0.00011077688628319265
Position 2814: 0.00010343659886574363
Position 2002: 0.00010165797484718559
Position 3041: 9.167815888632873e-05
Position 2658: 8.93843358131258e-05
Position 2647: 8.581706915180822e-05
Position 2591: 6.794150032698297e-05
Position 2717: 5.372522493692563e-05
Position 2771: 4.181125517487232e-05
Position 424: 4.010181029574016e-05
Position 998: 3.942310782891269e-05
Position 1494: 3.577285101464258e-05
Position 716: 3.2169250375265486e-05
Position 608: 2.9914342308388258e-05
Position 713: 2.845793128527348e-05
Position 1547: 2.7904251480195056e-05
Position 1067: 2.0874489019774138e-05
Position 639: 2.0188128663332586e-05
Position 1262: 1.9748833034336646e-05
Position 846: 1.8990923575213943e-05
Position 814: 1.7960780824046514e-05
Position 2945: 1.7268707906508845e-05
Position 2245: 1.2476650813878787e-05
Position 809: 1.0954717218047197e-05
Position 622: 1.0911015468899876e-05
Position 1497: 9.87446469014976e-06
Position 1269: 9.575780596791286e-06
Position 2299: 8.879321193632266e-06
Position 1153: 7.171885825637135e-06
Position 543: 6.740878208559285e-06
Position 352: 6.366191360687712e-06
Position 1653: 6.055091559054883e-06
Position 2520: 5.837096492068915e-06
Position 574: 5.219412842326388e-06
Position 1229: 4.466208806472186e-06
Position 487: 4.223799217620277e-06
Position 443: 3.864343162101714e-06
Position 702: 3.573360095304972e-06
Position 3012: 2.350541273616029e-06
Position 510: 2.170379981741059e-06
Position 610: 1.6044515762560137e-06
Position 580: 1.3311187266138255e-06
Position 1517: 1.1094229311335053e-06
Position 649: 4.006527592451413e-07
Position 1018: 3.3649853880109906e-07
Position 1082: 3.197544510416349e-07
Position 1436: 2.968766893763322e-07
Position 516: 2.218214860526849e-07
Position 365: 2.1117220403450575e-07
Position 243: 1.7472747583166134e-07
Position 278: 4.4804933132890225e-09
Position 409: 3.27504176592409e-09
Position 829: 1.8417199247553031e-09
Position 584: 1.3322105078175453e-09
Position 305: 7.25062760707652e-10
Position 284: 5.244163187007142e-10
Position 329: 5.203912954415057e-10
