Gene = MGST3
Position 4420: 0.10151026412924033
Position 23417: 0.10016613470320809
Position 4925: 0.07093086044580717
Position 20083: 0.057364864120460685
Position 353: 0.055905173852730555
Position 756: 0.05140384128384639
Position 20132: 0.05033412949149786
Position 1413: 0.049242181050057475
Position 2157: 0.04901403902264109
Position 23356: 0.04792208989198201
Position 9506: 0.04756864235083649
Position 413: 0.04406338959506806
Position 4458: 0.04009296081978351
Position 19330: 0.03764923435905348
Position 13922: 0.03721275250709076
Position 22835: 0.035780808993257814
Position 22906: 0.03537238753151327
Position 20169: 0.031643036581601246
Position 242: 0.03149920968691904
Position 1375: 0.030181652771532667
Position 988: 0.02864190414692761
Position 4601: 0.02639413294572574
Position 4895: 0.024382417455766855
Position 1041: 0.020428428135805927
Position 20599: 0.01883759322345689
Position 22094: 0.015750399086123655
Position 20520: 0.015212840747141257
Position 819: 0.014872174240670388
Position 364: 0.012972338887364787
Position 1128: 0.012176587517423714
Position 4702: 0.011411282967774102
Position 1079: 0.00975808113766514
Position 1433: 0.008674488754712138
Position 23182: 0.008582698391818761
Position 20651: 0.008445050169145436
Position 3778: 0.00762112394404256
Position 397: 0.007458699664149415
Position 211: 0.007025118463658045
Position 21819: 0.006971096535068139
Position 1015: 0.006636269805324522
Position 8203: 0.006369174152192004
Position 22065: 0.0061163719532639355
Position 3961: 0.005728363477492738
Position 3660: 0.0056493261914628105
Position 9597: 0.0054724650804752325
Position 24589: 0.004383374155522893
Position 784: 0.003909647808135957
Position 8059: 0.003774528619653921
Position 1149: 0.0035211485425671527
Position 20576: 0.0033525350599940976
Position 19718: 0.0032162586702155498
Position 24066: 0.003121289120644656
Position 1166: 0.0030202966591201673
Position 24701: 0.0026584301254464447
Position 19829: 0.002025891549437243
Position 21272: 0.0017976357170315094
Position 9041: 0.0017944335422147868
Position 1141: 0.0017443417334234619
Position 21574: 0.0017220557243722726
Position 3693: 0.0016766242490976937
Position 22767: 0.001232999491735215
Position 1458: 0.0012066576413856565
Position 21724: 0.0011902235904345968
Position 22203: 0.0010823862124582971
Position 22288: 0.0010686450626366231
Position 284: 0.001036493491716881
Position 423: 0.0010282642612284816
Position 688: 0.0009865564221730495
Position 7335: 0.0009138772229294443
Position 22499: 0.0009092810588748383
Position 1212: 0.0008370418112273335
Position 264: 0.0008271893827618866
Position 21492: 0.0007442590685292824
Position 21297: 0.0005854105161040924
Position 21537: 0.0005479741171157528
Position 24361: 0.0005350903942490329
Position 21540: 0.0005238695026664865
Position 24239: 0.0004882291834166335
Position 3449: 0.0004677159099257218
Position 23045: 0.0003309048156516172
Position 22089: 0.00028692647420106064
Position 22069: 0.00021553241278210352
Position 4871: 0.00020178707928020546
Position 23581: 0.00019963704176329834
Position 22113: 0.00018702476555929943
Position 1909: 0.00016803010971957127
Position 1378: 0.00015749685301729124
Position 24513: 0.00015267772676476175
Position 22680: 0.000134741901657163
Position 22868: 0.00011905552402704763
Position 1889: 0.00010160497484854295
Position 22241: 8.388217683546144e-05
Position 22316: 8.236445135143908e-05
Position 821: 7.264457313503564e-05
Position 3316: 6.801327170054494e-05
Position 23207: 6.153969867303788e-05
Position 23062: 6.088987970504497e-05
Position 20794: 3.912721853715242e-05
Position 1195: 3.865693719596656e-05
Position 21402: 3.1687997305917825e-05
Position 21874: 3.0355445789224935e-05
Position 19808: 2.8962369422213375e-05
Position 572: 2.3775693575421388e-05
Position 933: 2.3593832459201113e-05
Position 268: 2.309145724869669e-05
Position 21823: 2.240653185908137e-05
Position 175: 1.6766704639141647e-05
Position 885: 1.054197773523486e-05
Position 1241: 1.0468619656816885e-05
Position 1243: 8.991527636193622e-06
Position 517: 7.196541505976682e-06
Position 252: 6.6194959883229366e-06
Position 1043: 6.257130102353836e-06
Position 21649: 5.022121779692908e-06
Position 369: 4.97236260986241e-06
Position 208: 4.936414583734656e-06
Position 639: 3.7941392896285945e-06
Position 181: 3.402984569824999e-06
Position 183: 3.391652850722125e-06
Position 701: 3.359438595703566e-06
Position 21279: 2.8629719940022423e-06
Position 223: 2.8441704644775244e-06
Position 21334: 2.1062346954545962e-06
Position 287: 1.2330506039296436e-06
Position 278: 9.547133759218974e-07
Position 1269: 9.047620410811165e-07
Position 860: 8.502288781253435e-07
Position 215: 8.280818568490452e-07
Position 186: 3.254792654649121e-07
Position 432: 2.567358831658121e-07
Position 580: 1.8330229215552415e-07
Position 888: 9.129700236950396e-08
Position 5159: 4.1917221166322475e-08
Position 658: 1.3986341917034582e-08
Position 5071: 1.1368173978522036e-08
Position 160: 8.771990126017486e-09
Position 499: 7.189362629298176e-09
Position 488: 6.877560451486216e-09
Position 123: 6.250148568220621e-09
Position 456: 4.243683409467607e-09
Position 128: 3.170614841197345e-09
Position 463: 2.887931648851426e-10
Position 535: 1.437257663565535e-10
Position 443: 6.759668152244622e-11
Position 144: 4.502752354543059e-11
Position 662: 1.7359353141007104e-11
Position 437: 2.4806093274321186e-20
