Gene = TOPORS
Position 422: 1.49531036849835e-10
Position 509: 1.2786492078430723e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8226: 0.7802014998986934
Position 1083: 0.5371801454566133
Position 1584: 0.4665077194146624
Position 6386: 0.1713653749267969
Position 6423: 0.10586741209216094
Position 1228: 0.0747178488506773
Position 5522: 0.07251290128723387
Position 1063: 0.057886694105594404
Position 4841: 0.04417652130570285
Position 1659: 0.03803484779691057
Position 1664: 0.03215236181270911
Position 1116: 0.025648291518362086
Position 6805: 0.02535514764507584
Position 3673: 0.022189964702866626
Position 5380: 0.021384311173117815
Position 3249: 0.019438367095370453
Position 7728: 0.019437892635793742
Position 3056: 0.018346482706855165
Position 1626: 0.01500811292476807
Position 4978: 0.013199785728715639
Position 2634: 0.01199970248939743
Position 4822: 0.01019558311365483
Position 3411: 0.010127202692648656
Position 9127: 0.01009976027568637
Position 5354: 0.009894232965856755
Position 2328: 0.009716659700959543
Position 8415: 0.009487910469624921
Position 5924: 0.008888913616518874
Position 8196: 0.008847764804853267
Position 4382: 0.008611497237097412
Position 4868: 0.007763079860672122
Position 9359: 0.007556545672217665
Position 1259: 0.007379195098357109
Position 1552: 0.007119095802941223
Position 4790: 0.005709999902531027
Position 1107: 0.005304970626117317
Position 1715: 0.00492519332423282
Position 2354: 0.004775861081937456
Position 6623: 0.004591346941016464
Position 3414: 0.004347291370649016
Position 3273: 0.003532700414496746
Position 422: 0.0034798287307600435
Position 4865: 0.003066197698356481
Position 1312: 0.0027470142251308062
Position 1623: 0.002708423629975784
Position 4437: 0.002678270025501019
Position 8377: 0.002598320733490019
Position 7954: 0.002321263934923389
Position 2289: 0.002268503460450714
Position 10486: 0.002249085672782404
Position 8804: 0.0022376775107838358
Position 6688: 0.0022161768141340786
Position 1036: 0.001944314143606796
Position 5979: 0.0019107593052351008
Position 9686: 0.0017691325330465547
Position 6395: 0.0016381301395453965
Position 1633: 0.001637252058851101
Position 253: 0.0014724982564497603
Position 218: 0.0014223875897504904
Position 522: 0.001313771584734446
Position 4054: 0.0012933923805981112
Position 2654: 0.0012747930656982372
Position 3347: 0.001218917267286649
Position 961: 0.0011718287106169546
Position 4897: 0.001107252288600006
Position 1593: 0.0010177780946215565
Position 8491: 0.0010168870491435872
Position 7222: 0.000984949951709734
Position 2580: 0.0009826572269815035
Position 593: 0.0009493963172142812
Position 1185: 0.0008255592741117784
Position 1174: 0.0008107404095338915
Position 1291: 0.0007288344514520333
Position 3565: 0.0007172339918210752
Position 3881: 0.0006094522770775426
Position 3694: 0.0005710655435538685
Position 7493: 0.0005243655596112171
Position 725: 0.0005180218847417587
Position 388: 0.000515669493474357
Position 3097: 0.0005026225299414459
Position 197: 0.0004929567324078139
Position 326: 0.00044080647426422074
Position 5204: 0.00029735497982180746
Position 6108: 0.0002945439395052333
Position 722: 0.0002244831029763222
Position 207: 0.00021945367201113867
Position 2911: 0.00021346651539201912
Position 444: 0.00019824512826550265
Position 934: 0.00018054887539085802
Position 3731: 0.00015651017424732938
Position 3921: 0.00015186116987657278
Position 5160: 0.00014363245554386306
Position 3628: 0.0001406171248503167
Position 3597: 0.00013345871931723895
Position 3987: 0.00013313327457660165
Position 693: 0.00012805072420723508
Position 3910: 0.00012394205541315837
Position 762: 0.00010610311153229353
Position 1343: 8.768731300270722e-05
Position 183: 7.708436722183718e-05
Position 1250: 7.624771825271696e-05
Position 1270: 7.004304786106425e-05
Position 1261: 6.861487132787567e-05
Position 703: 6.728595480618842e-05
Position 2109: 6.546235045917358e-05
Position 2199: 6.40363795106229e-05
Position 981: 6.306284577604329e-05
Position 1237: 5.921828773801735e-05
Position 473: 5.776249489775491e-05
Position 1090: 5.0615051818422494e-05
Position 1043: 4.960091239517407e-05
Position 1453: 3.5781296067301136e-05
Position 1402: 3.546009606606488e-05
Position 2090: 3.4740458242919755e-05
Position 973: 2.845062102372535e-05
Position 204: 2.741094850697811e-05
Position 3489: 1.9492141671117592e-05
Position 124: 1.6011359320108393e-05
Position 172: 1.3895212617195658e-05
Position 941: 1.298024176009933e-05
Position 2525: 9.754653834780497e-06
Position 2204: 7.835490236171282e-06
Position 2695: 5.2248098661700354e-06
Position 281: 4.588760602016667e-06
Position 1753: 4.014300044504324e-06
Position 1316: 3.025406363682598e-06
Position 682: 2.5852309868490737e-06
Position 1757: 2.574769732401023e-06
Position 1569: 2.544072626801523e-06
Position 391: 1.486662879900161e-06
Position 229: 1.4715349031054993e-06
Position 529: 1.3455379448564766e-06
Position 395: 6.098131048968018e-07
Position 899: 1.5856477997064614e-07
Position 993: 8.71735453436336e-08
Position 1040: 8.237661292554974e-08
Position 986: 3.353183919329723e-08
Position 862: 2.987917939023871e-08
Position 912: 2.716100049885322e-08
Position 328: 1.858871937961529e-08
Position 127: 1.7223591792071535e-08
Position 785: 1.0648013443998072e-09
Position 450: 2.919763391085354e-10
Position 330: 2.030322463203098e-10
Position 137: 1.98684596707151e-10
