Gene = SHISA5
Position 4610: 0.016580804316480558
Position 4214: 0.01543753065811533
Position 5000: 0.010477898819547245
Position 4943: 0.00985344752814291
Position 5303: 0.00903029464580935
Position 4034: 0.008911579736890444
Position 1662: 0.0076954985035296705
Position 2318: 0.006921627190836657
Position 3009: 0.006891188652150776
Position 4475: 0.004948536284889207
Position 4005: 0.00481585806006151
Position 4720: 0.004370614916238126
Position 5126: 0.004287088592595486
Position 2509: 0.0038890298734136565
Position 4503: 0.003772008101892959
Position 3815: 0.0033616875018716305
Position 3029: 0.003055624277768648
Position 4465: 0.0029382558181555722
Position 5147: 0.0028364849638971997
Position 5144: 0.002824094551446205
Position 3717: 0.0025933654354181276
Position 2627: 0.002321654326704833
Position 3763: 0.002317781929389495
Position 1682: 0.001763266799526149
Position 5264: 0.0017225364052637024
Position 1356: 0.0017115227034832558
Position 3949: 0.0016536085064004927
Position 3989: 0.0015522035099936739
Position 4817: 0.0014580440098180712
Position 2455: 0.0013827124764238946
Position 1880: 0.001324716321358508
Position 2803: 0.0013216456225687
Position 2575: 0.0010424282763771887
Position 4037: 0.0009882576609335195
Position 2905: 0.0009091621376262669
Position 3225: 0.0008697007827750045
Position 2458: 0.0008279461054167049
Position 5181: 0.0008253622580169528
Position 2294: 0.0007436076909881868
Position 2537: 0.0007401563164551614
Position 4063: 0.0007338680660741883
Position 3615: 0.00072890159097978
Position 4174: 0.000592147781522384
Position 4555: 0.0005227600473441354
Position 1800: 0.0004920159429709315
Position 4287: 0.00046985735544000985
Position 2578: 0.0004369284078059096
Position 1894: 0.0004263121373335618
Position 2976: 0.000371133229758484
Position 1658: 0.00036208077237098144
Position 3206: 0.00036079836304798323
Position 4308: 0.00034827121222516435
Position 1803: 0.00034450437401935984
Position 4441: 0.0003232599844612615
Position 5207: 0.00025094009086858247
Position 4040: 0.00023818170594379782
Position 1331: 0.00021051975678921292
Position 1431: 0.00016631248594297998
Position 4748: 0.00016116566533561912
Position 2484: 0.00015564295084394882
Position 4738: 0.00015127189596902163
Position 719: 0.00011881083626272653
Position 3599: 0.00011700267857095823
Position 1506: 0.00010621417321774873
Position 3566: 0.00010208450370197281
Position 4696: 9.767874809611057e-05
Position 4841: 9.496461007794492e-05
Position 4856: 7.443841159596033e-05
Position 4013: 7.405853016192744e-05
Position 347: 7.214892391705208e-05
Position 1268: 4.8101574457884005e-05
Position 555: 2.226342251639574e-05
Position 3880: 1.4918463344835978e-05
Position 4099: 1.2529331782341314e-05
Position 1414: 1.069942206841391e-05
Position 2059: 5.45618488506692e-06
Position 2375: 4.8551441275144565e-06
Position 1922: 5.504121068740273e-07
Position 420: 1.2383504785311459e-08
